,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X002304.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X000157.SZ,X600089.SH,X002463.SZ,X600703.SH,X000977.SZ,X600372.SH,X002241.SZ,X000921.SZ,X002236.SZ,X600066.SH,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X000661.SZ,X600584.SH,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600177.SH,X601799.SH,X600487.SH,X002085.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0857966668859227,0,0,0,0.21666123661702,0,0.00181508657966234,0,0,0,0,0,0,0.04102301413381,0,0.0178764711750737,0.0502548334957517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042391754351185,0,0,0,0,-0.0152850134830686,0,0,0,-0.0122595466768577,0,0,-8.67361737988404e-19,-0.00691842542909151,-0.010581306417163,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.330472566024792,0,0,0,0,0,0,0,0,0.199961365345861,0,0,0.111143009057567,0,0,0.0246315104926865,0,0,0,0.0240059378016928,0,0,0,0,0,0,0,-0.0168355397279323,0,0,0,0.0171971215449777,0,0,0,0,0,0,0,0,0,0,0.0061231304729764,0,0,0,-0.0199888958248431,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.315519292225526,0,0,0,0,0,0.0756975848649185,0.0357110946982252,0,0,0,0,0.065769721244919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317205735499617,0,0,0,-0.0108867135019976,0,0,-0.0575080888486028,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.109110919243486,0,0.0577895962168861,0,0,0,0,0,0,0.0743997679908143,0,0,0,0,0,0,0,0,-0.0243967018954636,0,0,0,0,0,0,0.115506673773284,0,0,0,0,0.0392921054802764,0,0,0.0761858411895754,0,0,0.087373483805581,0,0.0333214357418778,0,0,0,4.33680868994202e-19,0,0,0,-0.00625487066473545,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0259066894629149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109803749612563,0,0,-0.0219968388253975,0,-0.0182247502132515,0,0,0.164433959195072,0,0,0.0985320155862471,0,0,0,0,0,0,0,0,0,0,0,0,0.0447093396795772,0,-0.0450458991290557,0,0,-0.00746171323869935,0.00713679288817988,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112113112567704,0.101427149066911,0,0,0,0,0,0,0,-0.0672900374781213,0,0,0,0,0,0,0,0,0.197885369357234,0,0,0,0,0.0154162658714668,0,0.233828846443225,0,-0.0468956433373484,0.0189993880040601,0,0.0392856695164162,0,0,0,0,0,0,0
X000568.SZ,0,0.799481783244999,0.353182670461779,0,0,0,0,0,-0.0156704035862465,0,0,0,0,0,0,0,0,0,0.00802434587206789,0,-3.46944695195361e-18,0.00975797854595837,0,0,0,-0.159500842603889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993164679226946,0,0,0,0,0,0,0.0599232829866413,0,0,0.000312423318269833,0.0367673633953113,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.18915518042241,-0.043267175694676,0.0272199748337471,0,0,0,0,0,0.0251864966770259,0,0.0430343476180468,0,0,-0.19849439928427,0.0941855722728055,0,0.0983991962472069,0,0,0,0.0807356690934932,0,0,0,0,0,0.173315912430893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020041670507396,0,0,0,-0.0030735672114328,0.063410421953997,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.038835150425913,0,0,0,0,0,0,0,0,0,0.127235129311974,0,0,0,0,0,0,0.253051065967793,0,0,0,0,0,0,0.420942709294136,0,0,0,0,0,0,0,0.0298593339209452,0,0.0382901011565654,0,0,0,0,0,0,0.0284138404671818,0,0.0457238098614822,0,0,0,0,-0.00784561104474193,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0322743917460591,-0.205747017652355,0,-0.0379589620165082,0,0,0,0,0,0,0,0,-0.0413288360181872,0,0.0895644514602143,0,0,0,0,0.0792997598616293,0.0271772439475386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396321896688869,0.0966476007795352,0.0415806449091437,-0.072602720751738,-0.0246611598901904,0,0,0,0,0,0
