,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600031.SH,X000568.SZ,X000063.SZ,X600703.SH,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X601877.SH,X002008.SZ,X300124.SZ,X600487.SH,X002456.SZ,X002236.SZ,X600809.SH,X600867.SH,X000596.SZ,X000100.SZ,X000661.SZ,X600498.SH,X300136.SZ,X000625.SZ,X000977.SZ,X600566.SH,X600066.SH,X002179.SZ,X000157.SZ,X300142.SZ,X002294.SZ,X002007.SZ,X002180.SZ,X300146.SZ,X600522.SH,X002241.SZ,X002049.SZ,X000869.SZ,X600177.SH,X600089.SH,X002371.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.363855798883317,0,0,0,0,0,0,0,0,0,0,0,0.0252528945683777,0.0972516891282062,0,0,0.067188457016549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072620489983805,0,0,0,0,0,0.0379924772172566,0,0,0,0,0,0,0,0.00148256736278794,0.00194405159787968,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0720699099534723,0.142380883567302,0,0,0.417955879858425,0,0,0,0,0,0,-0.108291020259078,0,0,0,0.0537158434585845,0,0,0,0,0,0,0,0,0,0,0,-0.0951987987291863,0,0,0,0,0,0,0,0,0,0,0.0155135821932942,0,0.0431283011765184,0.0283558536937697,0.0514908351266332,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.089786348875959,0,0,0.00621203828254268,0,-0.0577944695727319,0,0,0,0,0,0,0.0261140017735196,0,0,0,0.38212885929239,0,0,0.0415566530673612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925369770104019,0.0112372445229151,0,0,0,0,0,0
X000858.SZ,0.0854383379414655,0,0,0,0,0,0.206350012429665,0,0.0595650488992702,0,0,0.286734564100489,0,0,0,0,0,0,0,0,0,0,0,0.0222473543092685,0,0,0.0125456583801103,0,0,0,0,0,0,0,0,0,0,0.0575329246745971,0.0478136167701692,0,0,0,0,0,0,0,0,0,0,0,0,0.00753211540469054,0.00725710606640997,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186180090883386,0,0,0,0,0,0,0,0,0,0.00193063888349277,0,0.214777129034068,0,0,0,0,0,0,0,0,0,0.368477539059739,0,0,0.116049177853291,0,0,0,0,0,0,0,0,0,0.0235315877392134,0.0345633239820636,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.125739962764236,0,0,0.0458634226290717,0.0288250761436198,0,0,0.15410340081405,0,0,0,0.200560447721259,0,0,0,0,0,0,0.0276759217071091,0,0,0,0.026491596640799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167603660377356,0.0238842527576483,0,0,0,0,0,0
X002304.SZ,0,0,0,0.42651924250614,0.0980271054889034,0,0,0,0,0,0,0.420508334958458,-0.0290259061741551,0,0,0,0,0,0.0545733154421478,0,0,0,0,0,0.0279813275892748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694047150382294,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0951824326803521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105382831753513,0,0,0,0,0,0,0,0,0,0.457103731319451,0.0145094102120613,0,0,0,0,0,0,0,0.00690007439300372,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.333757362725205,0,0,0,0,0,0,0,0,-0.0171384215174876,0,0,0,0,0,0,0,0,0,0.0255229682458283,0.112813943622305,0,0.113920937286654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532596745513216,0.0267524182010824,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0470537408418587,0,0,0,0,0,0,0,0,0,0.500868905321854,0,0,0,0,0,0.165219396046496,0,0.0394739063612106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132357637430289,0.0250492832261218,0,0,0,0,0,0
X600031.SH,0,0,0.134937492232715,0,0,0,-0.0565348859352853,0,0,0,0,0,0,0,0.0973624295721574,0,0,0,0,0,0,0.230886950864806,0.0388815320555851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162135428780199,0,0,0,0,0,0,0,0,0,0,0,0.0144187695841053,0.0241711549257086,0,0,0,0,0,0
X000568.SZ,0,0,0,0.417197935495596,0,0,0,0,0,0,0,0,0,0,0,0.0230431683263008,0,0,0,0,0,0,0,0,0,0,0.26452930270209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00489917516650703,0.000928918708436862,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337428472761294,0,0,0,0,0,0,0,0,0,0,0,0.146459839980127,0.00578839799341417,0,0,0,0.0692591043105646,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0608231635933701,-0.0507839683249317,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0965796465949292,0,0,0,0,0,0,0.0423868964297078,0,0.0291291276786167,0,0.0984892212419767,0,0,0,0,0,0.351072179636515,0,0,0,0,0,0,0,0.0877971797418699,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543850254842592,0.0187574097502445,0,0,0,0,0,0
X600741.SH,0,0.285359266523727,0,0,0,0,0,0,0.0907537003867936,0,0,0,0,0,0,0,0.0331987465895917,0,0,0.0647737653577006,0,0,0,0,0,0,0.0514748961300348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412561055544512,0.0137299314233536,0,0.0141534504205665,0.00814881032925872,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.278374300549879,0,0,0,0,0,0,0,0,0,0,0,0.0425419870684002,0,0,0,0,0,0,0.145409962082527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00794517736311843,0,0,0,0,0,0,0,0,0,0.194928893366839,0,0.0145863980599532,-0.00561589282428387,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0308819322451764,0,0,0.244930877109263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.348655205697808,0,0,0,0.0514411846322177,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0180813368602115,0,-0.00153656357498657,-0.0049597671593904,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113984860331013,0,0.0718971902727042,0,0,0,0,0,0.176066696594728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619558230049009,0.127106229284302,0.0296005688053623,0,-0.000647324643752387,-0.00882453275328627,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.268015859281276,0,0,0,0,0,0,0,0,0,0.0588489839746213,0.0208052704594403,0,0,0,0,0,0.00313499950725158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116564438986999,0,0,0.270006252229166,0,0,0,0.00112456935109247,-0.0322564306822965,0,0,0,0,0,0
