,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X002304.SZ,X000651.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000338.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000625.SZ,X002129.SZ,X003816.SZ,X002049.SZ,X300142.SZ,X601877.SH,X000596.SZ,X000661.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600460.SH,X000157.SZ,X600741.SH,X000799.SZ,X002236.SZ,X600702.SH,X002074.SZ,X002414.SZ,X600779.SH,X600584.SH,X601799.SH,X002007.SZ,X600183.SH,X000733.SZ,X000800.SZ,X600884.SH,X300003.SZ,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.241205113634897,0,0.0641692229195049,0,0.0359687298724438,0.197398149171789,0,0,0,0,0,0,0.0447230494175092,0,0,0,0,0,0,0,0.0381331915798013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437469929696251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126032824223401,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.11518049765768,0,0.198528801620237,0,0,0.0862153250972575,0,0,0,0,0,0,0,0,0,0,0,0.0188793836340907,0,0,0,0,0,0.11422101497067,0,0,0,0,0.0188756124852922,0,0.120382175845046,0,0,0.0103670505782373,0,0.169920789029339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.136827906380666,0,0,0,0,0,0,0,0,0,0,0,0,0.0510632138859451,0,0,0,0,0.133357562852086,0,0.0796633852238711,0,0,0.0336730925551645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160830579897524,0,0,0,0.104333350952948,0,0,0,0,0.0101747247255479,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0155433706096573,0.196249127364544,0,0,0,0,0,0,0,0,-0.0132259284650725,0,0,0,-0.0575711353103485,0,0,0,0,0,0.0253543106741676,0,0,0,0,-0.0370354071143756,0,0,0.405100457852085,0,0.162354607585896,0,0,0.0840483740430182,0,0,0,0,0.0424253784124125,0,0,0,0,0,0,-0.033177081163304,0.0408426860438196,0,0,0,-0.0245893973961817,0,0
X600276.SH,0,0.275434550753236,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0224169220637289,0,0,0.20045928420559,0.0387133726388644,0,0,0,0,0,0,0,0,-0.233198066708437,0,0,0,0.163743545528244,0,0,0,0,0,0,0.0144819477995532,0,0,0,0,0,0,0,0,0,0,0,0.166681036513619,0,0,0,0,0,-0.00832222381080608,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0897195491886659,0,0.139496834726897,0.0905025137420157,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334593427016935,0,0,0,0,0,0.155838004983277,0,0,0,-0.0114984123891956,0.284085962360379,0,0,0,0,0,0,0.0478981169974691,0,0,0,0,0,0,0,0,0,0,0,-0.0132786956487125,0,0,0,0,0,0,0
X000568.SZ,0,0.320731066754513,0,0.0901338371770508,0,0,0,0.105448468557904,0,0,0,0,0,0,0,0,-0.0190041292454888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369292237293178,0,0,0,0,0.140019681194059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.208222534901815,0,0,0.371346154994094,0,0,0.0255381901246592,0,0,0,0,0,0,0,0,0,0.0862873974365998,0,0,0,0,0,0.066987718982745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118870845580223,0,0,0,0,0,0,0,0,-0.0654429818004216,0,0,0,0,0,0,0
X000651.SZ,0.0054928938665577,0,0,0,0,0.0297804927955699,0,0,0,0,0,0,0,0,0,0,0,0,0.176583757027692,0,0,0,0,0,0,0,0,0.0557752988698307,0,0,0,0,0.131737516976891,0.0333018214267809,0,0,0,0,0,0,0,-0.0478492543387754,0,0,2.16840434497101e-19,0,-0.0612894576850981,0,0,0,0,-0.0146380074899108,0.0470926584455693,0,0,0,0,0,0
X600031.SH,0,0.0639414183754951,0,0,0,0,0,0,0,0,0,0,0,0.0897020667495544,0,0,0,0,0,0.0744401177456951,0,0,0,0,0,0,0,0,0,0,0,0,0.29973021846022,0,0,0,0.027867795690717,0,0,0,0,0.129600452447193,0,0,0,0,0,0,0,0,0,0.0513159818018044,0,0,0,0,0.0948935809449234,0,0
