,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000063.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000625.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X000799.SZ,X600741.SH,X000157.SZ,X600460.SH,X600702.SH,X002414.SZ,X002007.SZ,X002236.SZ,X600584.SH,X601877.SH,X601799.SH,X300146.SZ,X600779.SH,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X002508.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0463874375425518,0,0.0782282264378739,0.0183884920720472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448610703322588,0,0,0,0,0.0133999922835392,0,0,0,0.0104515227865979,0,0.00289396488246638,0,0,0,0,0,0.113799794653455,0,0,0,0.0664216095596895,0.0355404886286702,0,0,0,0,0,0.0254508158414762,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.392392416444092,0,0,0,0,0,0,0,0.0511673898506959,0.00641517783421369,0,0,0,0,0,0,0,0,0.0135711268129715,0,0,0,0,0.0124840881619428,0.122141796591154,0,0,0,0,0.0110422247652679,0,0,0,0,0,0.0641688148002366,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00687424651221537,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0422102403494545,0,0,0,0.0358729441009953,0,0,0,0,0,0.0856068442777966,0,0,0,0,0.0355061773956372,0,0,0,0.0323443042472747,0,0,0.116415649834478,0.0150963243308423,0,0,0,0,0,0,0,0,0,0,0,0.030161960494306,0,0,0,0,0,-0.0360916354566791,0,0,0,0,0.00891982995938526,0,0
X600276.SH,0,0,0,0,0,0,0,0.0355841914635438,0.0732751674775282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071270571616476,0,0,0,0.0104487990209856,0,0,0,0,0,-4.33680868994202e-19,-0.0219952660386614,8.67361737988404e-19,0,0.121979715417289,0,0,0,0,-0.00162834843695021,0,0,0,0,0,0,0,0,0,0.118257061247069,0,0,0,0,0.00698883377501924,0,0
X600809.SH,0,0,0,0,0,0.168169578993779,0,0,0.0966676610499339,0,0,0,0,0,0.11851170606934,0,0,0,-0.0541139132233221,0,0,0,0,0,0,0,0,0,0,0.412748327138497,-0.211684395416063,0,0,0.0262550879971249,0,0,0,0,0,0,0.0863704004884274,0.0766474852191435,0,0,0,0,0,0,0,0,0,0,0.00363847513045938,0,0,0,0.0236042380847971,0,0
X000568.SZ,0,0.161734901520344,0,0,0.0848154477610861,0,0,0,0.334974304416005,-0.0539617254352575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159627325917421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115976500974359,0,0,0,0.0137169789097053,0,0,0,0,0,0,0,0,0,0,0.000931311244885005,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.100741902196178,0,0,0,0,0,0,0,0,0,0,0,0.010162574556916,-0.0166354805830106,0,0,-0.0125087207816762,0.13564678773656,0,0,0.0930179855569979,0,0,0,0,-0.0915373025213998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613853429073037,0,0,0,0.030402364904232,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0447151186668371,0,0.0224096097760138,0,0,0,0,0.15203679055532,0.321832765484456,0,0,0,-0.0813560731169931,0.0968874916735971,0,-0.0243787354412944,0,0,0,0,0,0,0,0.166488006093041,0,0,0,0,0,0,0,0,0,0,0,0.0368301788828813,0,0,0,0,0,0,0,0,0,-0.0196597764285516,0,0
X002304.SZ,0,0,0,0.17112300733265,0.0963288431188156,0.24503131828552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214898253045726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832481777572679,0.0099420513021927,0,0,0,0,0,0.174793936043788,0,0,0,-0.0598761926763077,0,0,0,0,0.0233408269898568,0,0
X600104.SH,0,0,0,0,0,0,0.00736986283153189,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.117329829897599,0,0.0396439034761478,-0.116004526136456,0,0,0.0876654355557437,0,0,0,0,0,0,0.0623797811111064,0,0,0,0,0,0,0,-0.00520322178383787,0.00812359033479088,0,0,0,0,0,0,0,0,0.0128829233546135,0.0153055897189634,0,0,0,0.0138059975327412,0,0
X600690.SH,0,0,0.133255226523715,0,0,0,0,0,0,0,0,0,0.35412832636051,0,0,0,0,0,-0.0286366511098574,0,0,0,0,0,0,0,0,0,0,0.0270768435076437,0,0,0,0,0,0,0,0,0.0298163674457534,0,0,0,0,0,0,0,0,0.076152682931741,0,0,0,-0.0511205996916092,0.0402520328883027,0,0,0,0.0122705614157688,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213972427829464,0,0,0.351814111904172,0.0202943196254539,0.0856773771410618,0,0,0,0,0,0,0,0.0955282911454883,0.0833663242761886,0,0,0.0865430744136071,0,0,0,0,0,0,0,0,0,-0.00244664231837753,0,0.0599214842174315,0,0,0,0,0,0,-0.0866724875179383,-0.0477839095322247,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619526129490997,0,0,0.0581248474066421,0,0,0,-0.0135733452305483,0,0,0.463739306365567,0.0500198544844658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763610004298932,0.0608195274503638,0,0,0,-0.0263219553644674,0,0,0.181368733714784,0,0,-0.0345029656071531,0,0,0,0.00133659452897426,0,0
X300014.SZ,0,0,0.245761173883252,0,0,0,0,6.93889390390723e-18,-0.129322177085598,0,0,0,0,0,0.359057873989971,0,0,0,0.323209916139249,0,0.125437455962467,0,0,0,0.0239590117206607,0,0,0,0.0400393625238093,0.120305308894866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266955265792912,0,0,0,0,0,0,0.0284271719195306,0,0,0,-0.0672794797375851,0,0
X300124.SZ,0,0,0.10361949625681,0,0,0,0,0,0,0,0,0,0,0.123927434656371,0,0,0,0,0,0,0.0186477999634381,0,0.0898289404129139,0,0,0.0799690878942637,0,0,-0.0305918869715431,0,0,0.036176047764882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273979047871488,0,0,0,0,0,0,0,0,0,0,-0.0292030513310065,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0608046564153215,0,0,0,0,0,0,0,0,0,0,-0.135965495212489,0,0,0,0,0.0711076249018451,0,0.200840629847834,0,0,0.140879784964546,0,0,-0.111729464832806,0,0,0,0,0,0,0,0,-0.123808662668925,0.396766418049522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492835934522035,0,0
X000063.SZ,0,0,0,0.0310100688815278,0,0,0,0,0,0,0,0,0,0,0.0208283062783062,0,0,0,0,0,0.039693055103644,0,0.023100614854478,0,0,0,0.0103937453881288,0,0,0.0454910877567654,0,0,0,0,0,0,0,0.129610517513166,0,0,0,0,0,0,0,0,0,0.125874634510936,0,0,0,0.01268230176497,0.0278310498514943,0,0,0,-0.0044890072955452,0,0
X000338.SZ,0,0.0628403269234093,0,0,0,0,0,0,0,0,0,0.118716280329895,0,0.0185246569919916,0,0,0,0,0,0.0196158101082429,0.0944131515062045,0,0,0.0819291273143475,0,0,-0.0747906585762266,0,0,0,0,0,0,0,0,0,0,0.0615794201714886,0,0,0,0,0,0,0,0.0620703275478527,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0194729765699251,0,0
