,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600118.SH,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600271.SH,X600372.SH,X002292.SZ,X002241.SZ,X000157.SZ,X000338.SZ,X002236.SZ,X600741.SH,X600089.SH,X600066.SH,X002475.SZ,X600839.SH,X000559.SZ,X002465.SZ,X600177.SH,X601877.SH,X000547.SZ,X002129.SZ,X600435.SH,X300124.SZ,X000016.SZ,X300003.SZ,X600582.SH,X002498.SZ,X000568.SZ,X600252.SH,X002294.SZ,X002456.SZ,X002179.SZ,X002049.SZ,X002276.SZ,X000977.SZ,X002008.SZ,X000066.SZ,X600198.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.195405672436657,0,0,0,0.0186487985455128,0.0057799394377109,0,0.130347415657404,0,0,0,0,0,0,0,0,0,0.0231873021387553,0,0,0,0,0,0,0.0440283233295121,0,0,0.029373779878343,0,0,0,0,0,0,0,0,0,0,0,0,0.0425496023700058,0,0,0,0,0,0,0,0.028090434229465,0,0.0139762902759155,0.0115404808135053,0,0,0,0,0,0
X600104.SH,0.117106539190043,0,0,0,0,0,0.383910116180916,0,0,0.137276292032006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771202507702117,0.00124708087185912,0,0,0,0,0,0,0,0,0.0589080149568799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191964148437145,0.0104144952113273,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0970524292469726,0,0.126471281734262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643263181811134,0,0,0,0.0232342666967075,0,0,0,0,0,0,0,0,0,0,0,0,0.148050017965096,0,0,0,0,0.0719502522231986,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0326785362983596,0,0,0,0,0,0.0443432514826092,0,0,0,0,0,0.0900563023569686,0,0,0,0,0,0,0,0.0531716547799398,0,0,0,0,0,0,0,0,0,0,0,0.464160337785636,0,0,0,0,0.0225202603728755,0,0,0,0,0,0,-0.021665557360269,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0201452374398863,0,0,0,0,0.0778109637249716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283407618361206,0.0432074572572826,0,0,0,0,0,0,0,0,0.21032936935474,0,0,0,0,0,0.20694947579848,0.0573314123208018,0.120251991210095,0,0,0,0,-0.00430404247510963,0.00871799143369909,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.244535587200946,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0351327348652235,0,-8.67361737988404e-19,0,0.0228126550738771,0.026100420178526,0,-0.0160393511042997,0,0.121758769755303,0,0,0,0,0,0,0,0,0,0.624241706627308,0,0,0,0,0,0,0,0,0,0,0,-0.0104807765587251,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.264652725593408,0,0,0,0,0,0,0,0,0,0,0,0,0.0692172849019805,0,0,0,0,0,0,0,0,0.0052578432272579,0,0,0,0,0,0,0.0541342619060647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022896677969091,0,-0.0115246541475774,0.0260366779025266,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.00290998783596113,0.158104575603882,0.0702533179718857,0,0,0,0,0.0126104160725859,0.131356598514548,0,0.0182935585088699,0,0,0,0.19980697706515,0,-1.73472347597681e-18,0,0,0,0,0.13215129270503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478777195914611,0,0,0,0,0.0211737681108227,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0190380840063428,0,0,0,0,0,0,0,0,0,0.0077376447993728,0.0926525795036364,0.0921686331716285,0,0,0,0,0,0.0887735172816233,0.408475481106861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606177924369611,0,0,0,0,-2.16840434497101e-19,-0.0226582590415709,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0790740803027472,0,0.0275007298405396,0,0,0,0,0,0.133824592505661,0,0.0231627225243563,0.0820047588472326,0,0,0,0,0,0.229906613586858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113236795943159,0,0.0111976072757731,0,0,0,0,0,0,0,0,0,-0.000265959364925637,0,0,0,0,0,0,0
X600118.SH,0,0,0.0114886836555689,0,0,0,0,0,0,0,0,0,0,0,0.0568928965721426,0,0.325634662665187,0,0,0,0,0,0.0374642361011974,0,0,0,0.0196180865006419,0,0,0,0,0,0,0.310318957465819,0,0,0,0,0,0,0,0,0,0,0.0989069914066276,0,0,0,0,0.0382002604696142,0,0.0111658812720033,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.175368720558635,0,0,0,0,0,0,0.0223010986839361,0,0,0,0,0,0.161178204481968,0.102881538209976,0,0.03802497567946,0,0,0,0,0,0,0,0,0,0,0,0.0967381803129223,0,0,0,0,0,0,0,0,0.0254777673571115,0,0,0,0,0,0,0,0,0.0267136891095268,0,0,0,0,0,0
X600703.SH,0,0,0.139490130767898,0,0,0,0,0,0,0,0.172779880526445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663265218775422,0.00918921413108204,0,0,0,0,0,0,0,0.0929037877612606,0.0351687801907253,0,0,0,0,0.149034802505377,0,0.177301680469673,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0213359333050095,-0.0225412714033697,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267758673698069,0,0,0,0,0,0,0,0.0732514895536602,0,0,0,0.225988571310281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179334674586984,0,0,0,-0.00251695478572391,0,0,0,0,0,0,0
