,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002371.SZ,X600703.SH,X000063.SZ,X000338.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X002241.SZ,X003816.SZ,X300142.SZ,X002049.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X600460.SH,X601877.SH,X002074.SZ,X600702.SH,X000799.SZ,X000157.SZ,X600741.SH,X002007.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600779.SH,X601799.SH,X600089.SH,X600183.SH,X000800.SZ,X300146.SZ,X300003.SZ,X600884.SH,X000733.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0410462913744164,0,0.0149856692502021,0,0.0878684719292188,0,0.137175799128503,0.0650724484330368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133959865169373,0.0186693145748775,0,0,0,0,0,0,0.00985505601331651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.490117037462026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520240622290486,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0749299794103898,0,0.0489085703478919,0.100684489680065,0,0,0,-0.111249284859389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119693792057717,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.164722291974022,0,0,0,0,0.143169948177865,0,0.0708700935772614,0,0,0.0412988791233424,0,0,0,0,0,0.0789600005799487,0,0,0,0,0,0,0,0,0,0,0,0,0.0782247644593613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734418365603848,0.0817893724430506,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.00955072012838333,0,0,0.142444642888634,0,0,0,0,0,0.144218488414509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479154990434545,0,0,0,0,0,0,0.0776710679735786,0,0,0,0,0,0,0,0,0,0,0,0.0256531663411794,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0319993024147284,0,0,0,-0.0117427936518859,0,0,0,0,0.0461731486117316,0,0.270218552206429,0,0,0,0,0,0,0,0,0,0.071204633935533,0,0,0,0,0,0,0,0.0248097590789364,0,0,0,0,0,0,0,-0.00176831455670881,0,0,0,0,0,0,0,0,0,0,0.00486230312130747,0.0745283740912345,0,0,0,0,0,0
X000568.SZ,0,0.669392168427129,0,0.0409779825387084,0,0,0,0,0.132810567193998,0,-0.202552407678048,0,0,0,0,0,0,0,0,0,-0.017555612859719,0,0.0300634410817001,0,0,0,0.13383489695719,0,0,0,0,0,0,0,0,0,0,0,0.0768885814383209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,-0.0146767488972685,0.0384714947425815,0.111819189456753,0,0,0,0,0,0,0,0.166825566570201,0,0,0.00652851511173925,0.0235201210387168,0,0,-0.0215264237801113,0,-0.104871113647742,0,0,0,0,0,0.115477933835399,0,0,0,0,0,0,0,0,-0.00648721204848778,0,0,0,0,0,0,0,-0.0654301538699451,0,0,0.0877423934803106,0,0,0,-0.0272160348345405,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.10988610545783,0,0,0.0122557919985009,0.080293511896132,0,0,0,0,0,0,0.114133295316093,0,0,0.0467690339970474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13578067982606,0,0,0,0,0,0.0779482801198705,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.170714875054565,0,0.434682699260394,0,0,0,0,0,0,0,0,0,0,0.164555069435658,0,0,0,0,0,0,0,-0.0623630516733421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540695114020611,0,-0.0171452995781407,0,0,0,0,0,0,0
X600690.SH,0,0,0.322725782963997,0,0.183829107397153,0,0,0,0,0,0,0,0,0.205540056881312,0.00995854743070118,0,0,0.0376252868226417,0,0,0,0,-0.0372505712986817,0,0.0115676487149425,0,0,0.00258373944593034,0,0,0,0.0327980283363257,0.00438907442558354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237426196877661,0.00903043686613667,0,0,0,0,0,0
