,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X000100.SZ,X000568.SZ,X600118.SH,X002292.SZ,X002236.SZ,X600031.SH,X002074.SZ,X002475.SZ,X000559.SZ,X600177.SH,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002456.SZ,X000050.SZ,X002085.SZ,X002180.SZ,X002249.SZ,X002007.SZ,X002294.SZ,X002426.SZ,X600867.SH,X600089.SH,X000869.SZ,X002465.SZ,X600699.SH,X002508.SZ,X002049.SZ,X002179.SZ,X600498.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.416246510058492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101406278536977,0,-0.0843024390856863,0.082303577526499,0,0,0,0,0,0,0,0,0,0,0.00675644339338834,0,0.0744615259139771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562232341712246,0.0865394721519404,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0180604543419564,0,0,0.0213992684097687,0,0,0,0.0176485183294636,0,0,0.0561594269849537,0,0,0,0,0,0,0,0.141334772536823,0,0,-0.0548582248343391,0.0224356389002967,0,0,0.0285870194777705,0,0,0.0558450056656052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826383052646155,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473319801444781,0,0,0.00742646177488397,0,0,0,0.0602384675791507,0,0,0,0,0,0,0,0.0270500645326615,0,0.0515590786383167,0.000975738177845346,0,0,0.173250800042651,0.0105100165945762,0,0,0,0,0,0,0,0,0,0.0665320930688962,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.232980820916109,0,0,0,0,0.0588843814393753,0,0.0213013857396211,0,0,0,0,0,0,0.00211635460906284,0,0,0,0,0,0,0.0729115590575407,0,0,0,0,0,0,0.0331391038393678,0,0,0,0.100814119571002,0,0.0579253932495387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.487305669746277,0,0,0,0,0,0,0,0,0,0,0,0,0.209940057782151,0.065870971394257,0,0,0,0,0,0,0,0,0,0,0,0,0.173617138428009,0,0,0,-0.0266737180741838,0,0,0,0,0,0,0,0,0,-0.012722168271752,0.00198214924904036,0,0,0,0,0.00963266793391382,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014757696955981,0,0,0,0,0.0527428905649228,0,0,0,-0.0374180985270954,0.0709277746929735,-0.0206937321962986,0,-0.017694282325764,0,0,0,0.00860733509659077,0,0,0,0,0,0.00888309047449285,0,0,0.0619149223524835,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628907936948358,0,0,0.109105787605232,0,0,0,0,0.115803527592393,0,0,0,0,0,0,0,0.0886817373907688,0.0242204065972851,0,0,0,0,0,0,0,0,0,0.119125999087202,0.0138867628703604,0,0.00129759785534377,0,0,0,0,0.00944567456671297,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.11839573254338,0,0,0,0,0,0.0229438531378577,0,0,0,0,0,0,0,0.150078855775572,-0.0539881491099611,0,0.0763693666162218,-0.0472175602299886,0,0,0,0,0,0.0389463725029061,0,0,0,0,0,0,0,0,0,0,0.0690162457948267,0,0.0862889441731008,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.340565055715704,0,0,0,0.104030629601727,0,0,0,0.0177983312631653,0,0,0,0,0,0,0,0,0,0,0.117190967630009,1.38777878078145e-17,0.0230161338264736,0,0,0,0,0,0,0.0144010616496244,0.0325152734330322,0,0,0,0,0,0,0,0,0,0,0,0,0.150561556551549,0,0,0,0,-0.0112869168946222,0,0,0,0,0,0,0
X600690.SH,0,0,0.207436611474066,0,0,0,0,0,0.0539764414469966,0,0,0,0,0,0,0,0,0,0.0824371823001672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395847435325853,0,0,0,0.0772602610521681,0,1.73472347597681e-18,0,0,0,0,0,0.0350888848697049,0,0.0985611980587537,0,0,0,0,0,0,0,0,0,0,0
