,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600271.SH,X600372.SH,X600118.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X000559.SZ,X002241.SZ,X600089.SH,X600839.SH,X600741.SH,X600177.SH,X300124.SZ,X002456.SZ,X002236.SZ,X600582.SH,X600066.SH,X002292.SZ,X002475.SZ,X000800.SZ,X002465.SZ,X600060.SH,X600435.SH,X000977.SZ,X300003.SZ,X600198.SH,X601877.SH,X000568.SZ,X000050.SZ,X000581.SZ,X002223.SZ,X300146.SZ,X000623.SZ,X600166.SH,X002294.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0420911403401315,0,0,0,0,0,0,0,0.00713588131490799,0,0,0,0.0800502732441297,0,0,0,0,0,0,0,0,0.0939337817531601,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00603239360101078,0,0,0,0,0,0.160958635176237,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.000804243829681647,0.0118434224063419,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190230175773445,0.0234796276340969,0,0,0,0,0,0,0,0,0.0942599860053606,0,0.0539137501535417,0,0,0.00647157539296211,0,0,0,0,0,0,0,0,0,0,0,0,0.30200673901005,0,0,0,0.0342572702415593,0.0253816882418556,0,0,0,0,-0.00634133232526895,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0592795651646386,0,0,0.0368826961775652,0,0,0,0,0,0.0323251798545524,0,0,0,0,0,0,0,0.0321140076650794,0,0,0,0,0,0.136402102605834,0.0972198017341657,0,0,0,0,0.168493206018117,0,0,0,0,0,0,0,0,0,0.0582547469921682,0,0,0,0,0,0,-0.0104069553229487,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0282102168452588,0,0,0.0214979735150729,0,0,0,0,0,0,0.0317410044840557,0.0134982562899342,0,0,0,0,0.0322009345168614,0,0,0,0,0,0,0,0,0.0071138626611567,0.0392243478347123,0,0,0,0,0,0.0279078053809824,0.0740700574837426,0,0,0,0,0,0.0771103841158518,0,0,0,0,0,0,0,0,0,-0.00844110824480076,0.00278708523266379,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104234924342027,0,0.0463806405243621,0,0,0,0,0.0775893482055879,0.0869666919485011,0,0,0,0,0,0.0365536127562356,0,0,0.0251765142519844,0,0,0,0,0,0.22060546407586,0,0,0,0.107636190271399,0,0,0,0.0827980272075802,0,0,0,0,-0.00353452523754544,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0656525691324278,0,0,0,0,0,0,0,0,0,0,0,0.11327895010693,0,0,0,0,0,0,0,0.136021803705695,0.114342052973958,0,0.173127917447588,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0796384352024439,0,0,0,0,0,0,0,0,0,0,0.0231923941050015,0,0,-0.00386207760916785,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.00975479547722255,0,0,0,0,0.033490930018134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178779192834698,0,0,0,0,0,0,0,0,0.0874188834193911,0,0,0.0485907471758389,0.0265297476681535,0,0,0,0,0,0,0.267700505750536,0,0,-0.00172067938552743,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0495507926576528,0,0,0.0535731812254101,0,0,0,0.0503883535472467,0,0,0,0.0220081095094873,0,0,0.0118396188747538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139669304884701,0,0.152165061981758,0,0,0,0,0,0,0,0.0799879992572474,0,0,-0.0016280286067733,0,0,0,0,0,0
X000625.SZ,0,0,0.0973795400602244,0,0,0,0,0,0,0,0,0,0,0,0.0129355335931609,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0301576433753207,0,0,0,0,0.0467559543545338,0,-0.00981802454272267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751869935695908,0.0445529530082598,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179575373832769,0,0,0.0226037554180289,0,0,0,0,0.0804904999419106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805307608117961,0,0,0,0,0,0.0790366599461422,0,0,0,0,0,1.0842021724855e-19,0.00309797556932102,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522174377015264,0,0.0197060261211142,0,0,0.109479220460629,0,0.00153914882168637,0,0,0,0,0,0,0,0,0.0128847530345337,0.0779976562081254,0,0.020006514445687,0.0267890815467356,0,0,0,0,0,0,0,0.149546011878181,0,0,0,0,0.00478607132582366,0,0,0,0,0,0,0
X600276.SH,0,0,0.0929254732270014,0,0,0.0492778131283256,0,0,0,0,0.0214943541785723,0,0,0,0,0,0,0,0,0,0,0.039744969280659,0,0,0,0,0,0,0,0.0502090639393276,0,0,0,0,0,0.104416769985451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871576158171118,0.00707815135828689,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.122956370922249,0,0,0,0,0,0,0,0,0.134972906416661,0,0.0224847320848604,0,0,0,0,0,0,0.273694693627743,0,0.074928957921863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725822969612503,0,0,0,0,0,0
X600271.SH,0,0,0.125698568219558,0.12300075207168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226620598169092,0,0,0,0,0,0,0,0.19549122065069,0,0,0,0,-0.0335718883636813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026870610965231,-0.023012800995576,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277302567364726,0,0.0194838384096236,0,0,0,0,0,0,0,0.000974807215716012,0,0,0,0,0.0486560378151805,0,0,0,0,0,0.167505696322442,0.173074215200052,0.0228016128780019,0,0,0,0,0.113562827216773,0,0,0,0.10338158152547,0,0,0,0,0,0,3.82930346714364e-06,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345002513690491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148868393089284,0,0,0,0,0,0,0.165200646297295,0,0.0611511821151724,0,0,0,0.158219233710535,0,0,0,0,0,0,0,0,0,0.00931490987698445,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0705856619191003,0,0,0,0,0.392196468706083,0,0,0,0,0,0,0,0,0,0,0,0,0.0204107763559082,0,0,0,0,0.0254733089642431,0,0,0,0,0,0,0,0.0471390226232929,0,0,0,0,0,0.133254718848908,0,0,0,0,0,0,0,0,0,0,0.0102203302608713,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0392027589575792,0,0,0,0,0.238198898948332,0,0,0,0,0,0,0,0,0,0,0,0,0.0614762939315362,0.156292676680599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410956991619056,0,0,0,0,0.0230715049966056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894377231938026,0,0,0,0,0,0.108026557730097,0,0,0,0,0,0,0.0684792519615235,0,0,0,0,0.0018709908016314,0,0,0,0,0,0,0,0,0.0286975592038043,0,0,0.0473507508638413,0,0.187857696949685,0,0,0.00807266420923841,0.00589754715286148,0,0,0,0,0,0
X002129.SZ,0,0,0.175637210971378,0,0,0,0,0,0.0162743651888793,0,0,0,0,0,0,0,0,0,0,0,0.179196413495658,0.265695751489723,0,0,0,0.117693269961789,0,0,0,0,0,-0.0567126274833345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152598009139695,0,0,0,0,0,0,0
X000559.SZ,0,0,0.0278107026504151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210592963992247,0,0,0.0112640642217448,0.13571930903356,0.0581865727064456,0.00896663448243714,0,0,0,0,0.0860534294568124,0.0296770880694634,0.137555829766013,0.0895958122047356,0,0.109016138725579,0,0,0.0369312927767508,0,0,0,0,0.0331885141412715,0.155263011267856,0,0,0.00278945697183461,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0655705318203245,0.0247017688667774,0,0.0593967726270695,0,0.0529234856007254,0,0,0,0.126552601409836,0.0895775947743091,0,0,0,0,0.143482944480203,0,0.0383085720149205,0.0677898640336349,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00796540686921348,2.16840434497101e-19,0,0,0,0,0,0
X600089.SH,0,0,0.0140685273462531,0,0,0.174279362941879,0,0,0,0.0364736939146856,0,0,0,0,0.124893032500966,0,0,0,0.153854752367431,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0489504949406024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097572894001185,0,0.073936790916211,0,0,0,0,-0.0072887597055319,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0.0340662690599203,0,0,0,0,0,0,0,0.113394949594898,0,0.0835750209321251,0.0509694480750271,0,0,0,0,0.209774246306645,0,0.0910748140099858,0,0,0,0,0,0,0.00359012537872223,0,0,0,0.148528284861653,0,0.0255810621311895,0,0,0,0,0,0,0,0,0,0.0464489308392768,0.115854604822832,0,0,0,0,-0.00613422857617822,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501436516823539,0,0,0.0453636230643565,0.00560513276142457,0,0,0,0,0,0.0954169109376296,0,0,0,0.274631692761232,0,0,0,0.0625199939141292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122004531308337,0,0,0,0,0,0,0
X600177.SH,0.139197337382098,0,0.0884450907731018,0,0,0.134567304585257,0.0434745933997169,0,0,0,0.0336113578253891,0.220762788765294,0,0,0.0570967963338666,0,0,0,0,0,0.0608146949311381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756327873965609,0,0,0.0385090064446453,0,0,0.0862071091297013,0,0,0,0,0,0,0,0,0,-0.00348732920193013,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412531484360221,0,0,0,0,0,0,0,0,0,-0.192609182123309,0,0,0,0,0,0,0,-0.155521625976831,0,0,0.128018784477114,0,0.498534017398975,0,0,0,0.0693751770792731,0,0,0,-0.00465036095525694,0,0,0,0,-0.024438947846728,-0.00599099593996032,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314784605630312,0,0.190552641663985,0,0.086851340003762,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0453231791505959,0,0,0.043457012601064,0,0,0,0,0,0,0,0,0,0,0,0,0.0186596655264573,0,0,0,0,0,0,0
X002236.SZ,0,0,0.123549333174039,0,0,0,0,0,0,0,0,0,0,0.296363472478161,0,0,0,0,0,0,0.0812429083168814,0,0,0,0,0,0,0,0,0,0,0.055033071798986,0,-0.0120786684025538,0,0,0,0.124377194004281,1.73472347597681e-18,0,0,0,0,0,0.0322522957558286,0,0,0,0.163205540336452,0,0,0,0.00314724856848222,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0110956276866512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801614435651842,0,0,0,0,0,0,0.155805605548187,0,0,0,0,0,0.290246653016114,0,0,0,0,0,0.0052032808525063,0,0,0,0.249586128551207,0,0,0,0.249624558826548,0,0,0.0207227108449843,0,-0.00803766355609092,0.00288155150023438,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0708687579141021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100871911163975,0,0,0,0,0,0.0373571036896863,0,0,0,0,0,0,0,0,0,0,0.0240178273738491,0,0,0.10590957315318,0,0.00853120777901485,0.0140823566104194,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.0261998075060259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123364736207846,0,0,0,0.232450119921911,0.0594274367156273,0,0,0,0,0,0,0,-0.0649697346588031,0,0.0650693133293014,0.07747392829143,0,0,0,0,0,0,0,0,0,0,0,0,-0.014275399354786,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600631820791173,0,0.0488514424026631,0,0,0,0,0,0,0,0,0.0454846240389568,0,0,0.174902983444011,0,0,0,0,0.204239821463609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110161101086866,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135400526980177,0,-0.0130843122794044,0.0918400623077378,0,0,0,0,0,0,0,0.121673376201474,0.0576505895914843,0.289379400676337,0,-0.0895419449022941,0,0,0.0361931442857332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860531347211901,0,0,0,0,-0.00317987550988757,-2.16840434497101e-19,0,0,0,0,0,0
