,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600031.SH,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X002371.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002129.SZ,X000625.SZ,X300142.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X002049.SZ,X000100.SZ,X000596.SZ,X601877.SH,X002179.SZ,X600460.SH,X000157.SZ,X002074.SZ,X600584.SH,X000799.SZ,X002007.SZ,X600183.SH,X600702.SH,X002414.SZ,X600741.SH,X002236.SZ,X601799.SH,X600089.SH,X000800.SZ,X600779.SH,X000066.SZ,X300146.SZ,X300003.SZ,X600884.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0102572919869923,0,0,0.0135587269889522,0.203858554224152,0.0261836525447501,0.0813283501882181,0,0,0,0,0,0,0,0,0,0.0294785870562223,0,0,0,0,0.0589289540973608,0,0,0,0,0,0,0,0.0101578300849075,0,0,0,0,0,0,0,0,0,0,0,0.121240032516806,0,0.0341937323777203,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0497522364176296,0,0,0.36578181315384,0,0,0,0,0,0.0281729032802727,0,0,0,0,0,0,0,0,0,0,0.160233741484007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486173294089425,0,0,0.165035086685596,0,0,0,0,0,0,0,-0.00592761592586025,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.121557437692945,0,0,0.0617587772730685,0,0,0,0.103230934639101,0,0.159772732460272,0,0,0,0,0,0.10373739597771,0,0,0,0,0,0,0,0,0,0.0335961526619774,0,0,0,0,0.0760519356993776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.065893387284539,0.16304712583323,-0.0783890829501925,0,0.181905129341203,0,0,0,-0.00257192956224953,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722191343181304,0,0,0,0,0,0.466972462866719,0,0,0.0266660938630069,0,0,0,0,0,0,0.0467822517208536,0,0,0,0,0,0,0,0.0300766298170576,0,0,0,0,0,0
X600276.SH,0,0.0331280749716572,0,-0.0189114901300451,0,0,0,0,0,0,0,0.0320494382343563,0,0.141397777852691,0,0,0,0.0479973544285158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503318097717167,0.111162360824664,0,0,0,0,0,0,0,0,0,0,0.129817511271399,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.120415938992607,0,0,0,0,0,0,0.192962160001701,0,0,0,0.0221834406439157,-0.0380499147612921,0,0,0.0358921395005756,0,0,-0.0831505593546562,0,0,-0.0516950006838397,0,0,0,0,0,0,0.0973219716002473,0,0,0,-0.0239093582778612,0,0,0.000537060770631494,0,-0.0220999530174082,0,0,0,0,0,0.0904929495745872,0,0,0,-0.00348534458398092,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.0380172046768469,0,0.116891054462141,0,0.0277547572630712,0,0,0,0,0,0,0,-0.0297963662529859,0.173764029690734,0,0,0.153268186488291,0,0,0,0.124801174727401,0.0142372317644329,0,0,0,0,0,0,0,0,0,0,0.0509954145745177,-0.0690288925914408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.505655297962105,0,0.116546035948388,0,0,0,0,0.138369378012284,0,0,0,-0.172245448843462,0,0,0,0,0,0,0,-0.029600908685658,0,0,0,0,0,0,0.130660513080939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214836061282161,0,0,0,0,0,0,-0.0121984841274355,0,0,0,0,-0.0425137352958268,0,0
X002304.SZ,0,0,0,0.166969519888436,0,0,0,0.101765768226298,0,0,0,0,0,0,0,0,0,0.150702401981208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0804675339752836,0,0,0,0,0,0,0,0,0.0487826435314864,0.0928685259572183,0,0,0,0.168775413426668,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.326253777725505,0,0.196121430432724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018316730629294,0,0,0,0,0.123231332814778,-0.00930561102120192,0,0,0,0,0.00190428119782512,0,2.16840434497101e-19,0,0,0.0366177318675192,0,0,0,0,0,0,0.0149292292583892,0,0,0,0,0,0,-0.035550306843512,0,0,0,0,0,0,0
