,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X601877.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002456.SZ,X000625.SZ,X600066.SH,X600271.SH,X600809.SH,X000100.SZ,X600867.SH,X600487.SH,X002294.SZ,X002241.SZ,X600566.SH,X000981.SZ,X002180.SZ,X002049.SZ,X002179.SZ,X300136.SZ,X000977.SZ,X000157.SZ,X600522.SH,X002508.SZ,X000661.SZ,X600177.SH,X300142.SZ,X000596.SZ,X000050.SZ,X600584.SH,X600089.SH,X002129.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0207300497760532,0,0.473895930757042,0,0,0,0,0,0.0171016960318623,0,0,0.105573337756664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929963988729492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016492352860619,0.00349159517594704,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0324825311493073,0.0756894857877996,0,0,0,0.206871143703307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942367641107679,0,0,0.0647405562428515,0.1204588759144,0,0,8.67361737988404e-19,-0.0156450042161784,0,0,0,0,0,0,0,0.100643204898674,-0.0257615526432315,0,0.0158589367714113,0,-0.116812031302082,0,0,-0.0392133326873054,-0.00769112461927938,0,0.0550767343544185,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.00587086168572496,0.0623820012828237,0,0,0,0,0,0,0.112145092648883,0,0,0,0,0.216130861684784,0,0,0,0,0,0.0462607618132435,0,0,0.174893838173237,0,0.200104293334521,0,0,0,0,0,0.104496296108082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.280299314820828,0,0,0,0,0.329576808933065,0,0,0,0,0,0,0.0433926940707862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968495921625341,0,0,0.0964741891985183,0,0,0,0,0,0,0,0,0.0173691587807092,0,0,0,0,0,0
X000858.SZ,0.182989080637302,0,0,0.158431040215728,0,0,0,0,0,0.000514499711290974,0,0.576357131249686,0,0,0.0249310365171342,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122952097956678,0,0,0,0,0,0,0,0,0,0,-0.0111351546180156,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.097214916635031,0,0.0696493891060219,0,0.0738408524385526,0,0.0418679256152567,0,0,0,0,0,0,-0.0222358842944245,0,0,0.189757113573717,0,0,0,0,0,0,0.0826842035692684,0,0,0.177273494859637,0,0,0,0,0,0,0,0,0,0,0,0,0.123613918770736,0,0,0,0,0,0,0,0,0,-0.0294357883086173,0.00891124058984285,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.365572369899235,0,0,0,0,0,0,0.0309236466363207,0,0.208586835003517,0.0150703190356804,0,0,0,0,0,0,0,0,0,0,0.0103541059655379,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.284946570081733,0,0,0,0,0,0,0,0,0,0,0.00398563440516391,-0.00862245335254816,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.285723354917327,0,0,0,0,0,0,0.15639760420239,0,0,0.047908972136598,0,0,0,0,0,0,0,0.130685110460328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362871290328121,0,0.0671912244542933,0,-0.0276899051697765,0.0479137613869924,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0155329304538371,0,0,0,0,0,0,0,0,0,0,-0.0529486637688002,0,0,0,0,0,0.0147450700458293,0,0.207281638606273,0,0.625153977124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16450283201351,0,0,0,0.0751293046713019,0.0151515781036521,0,0.00509198486327858,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.210118555086889,0.350405153302248,0,0.0455953627633678,0,0,0,0,0.0647011287057323,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116684291376706,0,0,0,0,0,0,0,0,0,0,-0.023802723443582,0,0,0,0,0.043121195677081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
