,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600031.SH,X000100.SZ,X002236.SZ,X002456.SZ,X600271.SH,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X600867.SH,X002007.SZ,X600372.SH,X000559.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600498.SH,X600089.SH,X601877.SH,X600522.SH,X600566.SH,X002508.SZ,X002465.SZ,X000981.SZ,X000050.SZ,X000550.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0034331238597365,0,0.0939807474191665,0,0,0,0,0,0,0,0,0.0676227771769704,0,0.0586474400409876,0.0800219369177471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220570247102616,0,0,0,0,0,0,0,0,0.00948932545478045,0,0,0.122987947123788,-0.064395194135151,0,0,0,0,0,0,0,0.0614431176041927,0,0,0,0,0,0,0
X600104.SH,0,0,0.0710965832072725,0,0,0,0,0,0.197314332730288,0,0.143162610871999,0,0,0,0,0,0.0417746288750608,0,0,0.0117077932171865,-0.0145795216967467,0,0,-0.0635594582474486,0,0.147514681400489,0.0291867615408505,0,0,0,0,0,0,0,0,0,0,0,0,0.0703275299293918,0,0,0,0,0,0,0.146540626109641,0,-0.1126873232057,0,0,0.00846327414480214,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0480805646197172,0,0,0,0,0,0,0.0788393963859893,0,0,0,0,0.0160454567532749,0.00925674765667475,0,0.052362420145309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546849793579153,0,0.0360812854453485,0,0.0126717520354098,0.0622396914423563,0,0,0.00487016449743004,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297893683630142,0,0.0280332779023816,0,0,0,0,0.0291379158493098,0,0.0129490901760169,0,0,0,0,0,0,0,0.0413979955889521,0,0,0.144242022192553,0,0,0,0,0,0,0.0923399842559977,0,0,-0.0694521275160162,0.0721105199590748,-0.176710852679604,0,0,0,0,0
X000858.SZ,0,0,0.0876820195238503,0,0,0,0,0,0,0,0.056905838731941,0,0,0.297309778422212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128623583578539,0.0584295904392102,0,0,0,0,0.168633470029765,0,0,0.0337923103149843,0,0,0,0.0452251019200775,0,0,0,0,0,0.0390266692517474,0,0,0.00486736075008592,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06449219263196,0,0,0,0.216363422205422,0.151132025374554,0,0,0,0,0.071442124919508,0,0,0,0,0,0,0,0,0,-0.0284131708767438,-0.0209234373000108,-0.025383369860001,0,0,0,0,0
X002304.SZ,0.23387830161535,0,0,0,0.0368980746072934,0,0,0,0,0,0,0,-0.0591608016242122,0.0589803611094381,0,0,0,0,0,0,0,0,0,0.0353271782470839,0,0,0,0,0,0,0,0,0,0.0302528218352811,0,0,0,0,0,0,0,-0.0165111368594124,0.149932042231091,0,0,0,0,0,0,0.163387978772755,0,-0.00939017315639558,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676144370874975,0,0,0.0216550196791861,0,0,0,0,0,0,0.0276767533994499,0,0,0,0,0,0,0,0,0.123959786286825,0,0,0,0,0,0,0.017737970756515,0,0.0900336155309647,0,0,-0.0396674611998293,-0.0191033220447956,0,0,0,0,0,0
X000625.SZ,-0.0996784004787846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076264902598852,0.00516537973298379,0,0,0,0,0,0,0,0,0,0.284056245172695,0,0,0,0,0,0,0,0,0,0,0,0,0.0687654867933486,0.0312514752625108,0,0,0.00822921994549042,0,0,0,0.0470630829251712,0.0290169027915552,0.102433839044693,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272956026355358,0,0,0.0260881702278191,0,0,0,0,0,0,0.0867576806841741,0,0.0727355856285544,0,0,0,0,0.0193533249059343,0,0.00399972250595752,0,0,0,0,0,0,0.183292909330855,0,0,0.0602134252975896,0,0,0,0,0,0.108786094851151,0,0,0,0,0,0,0,0,0,0
