,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000625.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X300014.SZ,X002179.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X600741.SH,X002236.SZ,X000977.SZ,X002241.SZ,X600066.SH,X002049.SZ,X002028.SZ,X000921.SZ,X000661.SZ,X600522.SH,X600584.SH,X000800.SZ,X601877.SH,X002129.SZ,X600183.SH,X601799.SH,X600566.SH,X002223.SZ,X002085.SZ,X002007.SZ,X600177.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0558679627650693,0,0,0.165532663095403,0,0,0,0,0,0.0340443780518849,0,0,0,0,0.105507933842765,0,0,0,0,0.0106086356312809,0,0,0,0,0,0,0,-0.0384756169542587,0,0,0,0,-0.0166643379172789,0,-0.0255908363801095,0.0838314645849407,0,0,0,0.00632486078501666,0,0,0,-0.0193045647253396,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.279097290563255,0,0,0,0,0,0,0,0,0,0,0.0789155060874295,0,0,0,0,0.0190393112315684,0,0,0,0,0,0,0,0,0,0,0.0613233346996266,0,0,0,0,0.0656004262409101,0,0,0.0629635280372866,0,0,0,0,0.00845513332851371,0,0,0,0,-0.0419329510662738,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.146264635652884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554784385319551,0,0,0.041129964083831,-0.0553036272003327,0,0,0,0,0.103321929673095,0,0,0,0.0816633616485164,0,0,0,0,0.0579683636688222,0.0205615536090801,0,0,0,0,0,0,0.00550480251506663,0,0,0,0,-0.00556082099974112,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.287952170230102,0,0,0,0,0,0.162364441396803,0,0,0,0,0.0828643384324635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00397760343201589,0,0,0.061609755501788,0,-0.043237842461128,0,0.0112316079028105,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100249443688124,0,0,0.00552561738605725,0,0,0,0,0.0648158766198162,0,0,0.116692612946555,0,0.0868832941235524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.060135415884571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385963332162935,0,-0.0560202814206478,0,0,0,0,0,0,0,0,0,0.159390996908379,0,0,0,0,0,0,0.0117284383309156,0,0,0,-0.0104023786789238,0,0,0.0987312328916789,0,0,0,-0.0768741431041831,0,0,0,0,0
X000568.SZ,0,0.863145913654933,0,0.222598910761936,0,0,0,0,0,-0.0146480172508299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127180930219587,0.0196597917768014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114698921885594,0,0,0,0,0.0185885600149313,0,0,0,0,0.00742937849641658,0.0161250491530939,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0174492361558757,0,0,0,0,0,0,0,0,-0.199506851548205,0.0827667958450811,0,0,0.093801861816969,0,0,0.152880593806117,0,0,0,0.0658168091997235,0,0,0,0,0,0,0,0,0,0,0.16224094635304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985060962051874,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.145992684065728,0,0,0,0,0,0,0,0,0,0,0,0.302812736497005,0,0,0,0,0,0.0769938271129288,0,0,0,0,-0.132525005674689,0,0,0,0,0,0.128001789459761,0,0,0,0,0,-0.0690382838806377,0,0,0.274819932681393,0,0,0,0,0.0790768259931677,0,-0.029700950385458,-0.0859710234519405,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20062310085964,0,0.0609574995498853,0,0,0,0,0,0.414728976218463,0,0,0,0,0,0,0.0882210206677696,0,0,0,0,0.00830530512154737,0,0,0.0410797234646222,0,0,0,0,-0.013684008688802,0,-0.0917199968914072,0,0,0,0,0
