,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X300003.SZ,X600271.SH,X000157.SZ,X600703.SH,X002007.SZ,X300124.SZ,X002236.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X600177.SH,X600776.SH,X600498.SH,X000977.SZ,X002371.SZ,X300146.SZ,X600487.SH,X002506.SZ,X000066.SZ,X600066.SH,X600183.SH,X000050.SZ,X600867.SH,X002049.SZ,X600522.SH,X600566.SH,X002180.SZ,X600089.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.120808562658151,0,0,0,0,0,0.137385522004508,0,0,0,0,0,0.0378712190971418,0,0.075791879997939,0,0,0,0,0,0,0,0,0,0,0,0.0631584876065079,0,0,0,0,0.00861087711682073,0,0,0,0,0.0505671379264842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300725518310741,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0506520703216148,0,0,0,0,0,0.196980385404466,0.081522952595732,0,0.031778185753239,0,0,0.458128946115392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219292415017596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429072209308079,0,-0.0185146393164259,0,0,0,0,0,0,0
X000651.SZ,0,0.165118248377108,0,0,0,0,0.0343539179697218,0.0356457073380034,0,0,0,0.0832919645964862,0,0.111218413708694,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0115149730812549,0,0,0,0,0,0.0300119417092157,0,0,0,0.0174110607777629,0,0,0,0,0,0,0,0,-0.0353326384705918,0,0,0,0,-0.0262577900024119,0,0
X600104.SH,0,0,0.142528431849854,0,0,0.040106246287106,0,0,0,0,0,0.0173467777949749,0,-3.46944695195361e-18,0.0122466288640469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424213301517509,0,0.10741510257137,0,0,0,0,0,0,0,0,0.0707241829098817,0,0,0,0,0,0,0,0,0,0,0,-0.0143389702268068,0,0,0,0,0,0,0
X600276.SH,0,0,0.100783508772063,0,0,0,0,0,0,0,0,0,0,0.226088225237541,0.04379680003574,0,0.120895680808972,0.0637810196581177,0,0,0,0,0,0,0,0,0,0.0384826405493505,0,0,0,0,0,0,0,0,0.0930090518060347,0,-0.0264248421249766,-0.0197559923098858,0,0,0,0,0,0,0,0,0,0,0,-0.0117584360924808,0,0,0,0,-0.0066056745902887,0,0
X002415.SZ,0,0,0.0260108909800647,0,0,0,0,0.0335727610077155,0,0.0273417263119636,0,0,0,0.0841562722342629,0.0804148426315135,0,0,0,0,0,0,0,0,0,0,0,0.447666572184402,0,0,0,0,0,0,0,-0.0218921840192568,0,0,0,0,0,0,0,-0.00287176087043893,0,0,0,0,0,0,0,0,-0.0280072623485497,0,0,0,0,-0.0397043880283685,0,0
X002304.SZ,0,0.135729827720529,0.223219738784619,0,0,0,0,0,0,0,0,0.0365617832044621,0,0,0,0.210049285426227,0,0,0.125771839326154,0,0,0,0,0,0.107220109681623,0,0,0.00708061469477956,0,0,0,0,0,0,0.010339988355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313604529718069,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133617244320201,0,0,0,0,0,0,0.00299081224787701,0,0,0.0486372763151143,0,0,0.0417900795219668,0,0,0,0,0,0.0612452000727567,0,0.0367702583066172,0.0771323610070787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180487591553758,-0.0779772744264102,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259832623741367,0,0,0,0,0,0,0,0,0,0,0,0,0.0145243592602948,0,0.0252749027081393,0,0,0.0609833432980555,0,0.0263915998131349,0,0.183388199460014,0.194528458688707,0,0,0,0,0,0,0.0574539217909385,0,-0.0310755259868201,0,0,0,0,0.0458829275832075,0,0
X000568.SZ,0,0.30773522633826,0,0,0,0,0,0,0,0,0,0,0.136488032635838,0,0,0.0630241882206889,0,0,0.153699547231072,0,0,0,0,0,0,0,0,0,0,0,0.119214951979936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012152322067824,0,0,0,0,-0.0250384014795848,0,0
X600690.SH,0,0,0,0,0,0.174534191781505,0,0,0,0,0,0.0580414348750322,0.0502345176701186,0,0,0.0600176283612455,0,0,0,0,0,0,0,0,0,0.117879399610897,0,0,0,0,0.0482254021539338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000322241382340269,0,0
