,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X000977.SZ,X002049.SZ,X002463.SZ,X600584.SH,X600522.SH,X601877.SH,X002028.SZ,X601799.SH,X000800.SZ,X600066.SH,X600183.SH,X000921.SZ,X002223.SZ,X002007.SZ,X002074.SZ,X600177.SH,X002156.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0917793880027689,0,0,0,0.0328076504234241,0,0.127120421810805,0,0,0,0.0248532908307379,0.0355876246029963,0.00640060430640162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783802117971827,0,0,0,0,0,0,0.0191938505958745,0,0,0,0,0,0,0,0,0.0181683713987362,0,0,0,0,0,0
X300124.SZ,0,0,0.146118493224136,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0592362344097905,0,0,0,0,0,0,0,0.124402587422084,0,0,0,0.157923494227843,0,0,0,0,0.00542808802162543,0,0.0883263479005545,0,0,0,0,0.158533024305713,0,0,0,0,0,0,-0.19022563346978,0,0,0.114870896612068,0,0,0.00822595283883894,0,0,0,0,0,0
X002304.SZ,0,0,0.118642814479556,0,0,0.41763349955898,0,0,0,0,0,0.0101828107501648,0,0,0,0,0.0454451403969335,0,0,0,0,0,0.0541641147924615,0.0157563490459898,0,0,0,0.0130384211886324,0,0,6.93889390390723e-18,0,0,0.0578124897074739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00380514667313245,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0173217131651211,0,0.0215345927715546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435782737254089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080497086899889,0,0,0,0,0,0,0,0,0,0.00751901598364165,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104606972400013,0,0,0,0.0117215259029019,0.115543776665905,0,0,0,0,0,0,0,0.102471867532926,0,0,0,0,0,0,0,0,0,0,-0.0939600492712963,0,0,0.148677139175112,0,0.137038157310623,0,0,0,1.73472347597681e-18,0,0,0,-0.0154734810750579,0.0402979589171124,0.0789464567605519,-0.0102776480153923,0.0160493310087635,0.0444548712673537,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.108255897258512,0,0,0,0,0.01661939078553,0.314137985036501,0,0,0,0,0,0,0,0,0,0,0,0,0.0701985970309865,0,0,0,-0.0528671334114133,0,0,0,0,0,0,0,0.238540659516895,0,0,0,0,0,0,0,0,0.00891369067729861,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430698379529247,0,0,0,0,0,0,0,0.239859866411013,0,0,0,0,0,0,0,0,0,-0.0541197461649841,0,0,0,0.174515351553267,0,0,0,0.0961190994675062,0,0,0,0,0,0,0,0,0,0,0,-0.0201206329899174,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098527401514203,0,0,0,0,0,0,0,0,0,0,0.0450437746563491,0,0,0,0,0,0.139542212874458,0.446858668220822,0,0,0.0477153163491366,0,0,0,0,0,0,0,0,0,0.0498228887963172,0,0,0,0,-0.00437658670031608,-0.0123277934138474,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0249849139527513,0,0,0,0,0,0,0.113226413635921,0,0,0,0,0.0167279776386959,0,0,0,0,0,0,0,0,0,0.0350975183961553,0,0,0.0786713809149606,-1.73472347597681e-18,0,0,0,0,0.00398562475791565,0,0,0,0,0,0,0,0,0,0,0,0,0.00836776506384782,0,-0.0254007549178193,0.0312493252283669,0,0,0,0,0,0
X000596.SZ,0,0,0,0.494701157724459,0,0.17404272168378,0,0,0,0,0,0,0,0,0,0.0120021306651424,0,0,0,0,0.207363252420013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447922541504388,0,0,0,0,0,0,0,0,-0.00311190636462652,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0916119698368595,0,0,0,0,0,-0.0187923537223989,0,0.281672238036163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482391097612626,0,0,0,0,0,0,0.0254094855578214,0,0.150483079255613,0.108875576007399,0,0,0,0,0,-0.00331950520776678,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.00327091847452736,0,0.023614055742332,0,0,0,0.0148863020539394,0,0.193712682829024,0,0,0,0,0,0.0224371809143784,0,0,0,-0.041261737134748,0,0,0,0,0,0.0443672602262972,0,0,0.0175144543799937,0.291596264226452,0,0,0,0,0,0.136037053366088,0,0,0,0,0,0,0,0.000806869300500316,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0914708526840528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255635909947775,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.228756414966962,0,0,0,0,-0.0194813902200842,0.011695093648214,0,0,0,0,0,0
X002179.SZ,0,0,0.310091930007745,0,0,0,0,-0.130406162664465,0,0,0,0,0,0,0,0,0.066289345939272,0,0,0,0,0,0,0,0,0,0,0.075417906140661,0.335536305090189,0,0,0,0,0,-0.0776583603209852,0,0,0.189942246407784,0,0,0,0.032132010679285,0,0,0,0,0,0,0,0.0598467300477603,0,-0.00671554361851001,-8.67361737988404e-19,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.00603623474582204,0,0.0253997581371092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247192243667057,0,0,0,0,0,0,0.118904735582735,0,0.0174335746439292,0,0.0445967352974284,0,0,0,0,-0.000322611994453865,0,0.202804456072402,0,0,0,0,-0.122084311072585,0,0,-0.0177968809417731,0.0238936205852027,-0.0412045098357372,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161062445142556,0.0169143696976694,0,0,0,0,0,0,0,0,0.0715495014724603,0,0,0,0,0,0.144070001796155,0.0168721016273918,0,0,0,0,0,0,0,0,0.0287222276121609,0,0,0,0,0,0,0,0,-0.00419067586006924,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199097979964368,0.201079560940595,0,0,0,0,0,0,0,0,0,0.0387702063185207,0.0902001679594918,0,0,0,0.256913446901918,0,0.0210121130167184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063693577663014,0.0163896253179025,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.324437570404363,0,0,0,0,0,0,0.0495317632321382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128814554347544,0,0.0899911769123577,0.20798646302623,0,0,0,0,0,0,0.144454738938853,0,0,0,0,0,0,0,0,-0.00853074284430809,-0.0113597607985164,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777070733476216,0,0,0,0.0315376974821663,0,0,0.167378978461435,0,0.126644241707264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00340986002664434,-0.0353965156752177,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.04855711825837,0,0,0,0,0,0.0729685099097275,0,0.0460013175764267,0.120748145919447,0,0,0,0,0,0,0,0,0,0.0127562032062955,0,0,0,0,0.0977994343162934,0,0,0,0,0,0,0,0,0.126867137118801,0,0.00572379108103397,0,0,0,0,0,0,0,0,0.0130687955080767,0.0861867863886341,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115302405695478,0,0,0,0,0,0,0.518554761086505,0.0157314364873674,0,0,0,0,0,0,0,0,0,0.662983858227557,0,0,0,0,0,0,0,0.0742202874374256,0,-0.0867519916979588,0,0,0,0,0.0200289702371175,0,0,-0.0351073091175065,-0.00501647426234493,0.0984589939206039,0,0,0,0,0
X000661.SZ,0,0,0,0.169628466953591,0.340344583258673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103259121297032,0,0.0542275679887215,0,0,0,0,0,0,-0.0439285861004277,0,0,0,0,0,0.0033833666596571,0,0,0,0,0,-0.0365641413091001,0.0285192534774487,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273019162518906,0.641397575618488,0.00427738669513138,0,0,0.0885254473675166,0,0,0.0146172425433576,0,0,0,0,-0.14360948041606,0,0,0,0,0.335161032930219,0,0,0,0,0,0,0,-0.0599399898473742,0.0601686615816996,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594128641723621,0.10692303945468,0,0,0,0,0,0.0178915417314667,0,0,0,0,0,0,0.309768823346815,0,0.10490599643147,0,0,0.0432387350502176,0,0,0,0,0,0,0.048380467416932,0,0,0,0,0,0.0609099883838939,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.312395616845874,0,0,0,0,-0.175078864087025,0,0,0,0,0,0,0,-0.243185981223196,0,0.0265155121693711,0,0,0,0.819452726354,0,0,0,3.46944695195361e-18,0,0.0976038533311844,0,0,0,0,0,0.168304278234342,-0.225980564608506,0,0.0447376330253649,0,-0.265259005393056,0,0,0.0362853858827672,0,0.411652242837413,0,0,-0.0232816976287562,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287365737036822,0,0,0.0232296567977234,0,0.142067245435881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114781155287316,0,0,-0.0189077269054726,2.71050543121376e-20,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.118094673213563,0,0,0,0,0,-0.0353907507641868,0.118634367187159,0,0,0,0.133150092069548,0,0,0,0,0,0,0,0.180762981253802,0,0.196931373989925,0,0.0869411304771081,0.203860696522631,0,0,0,0,0,0,0,0,0,0,0,0,0.0431147803568298,0,0,-0.015630474343866,0,0.00539241762749349,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325754742926174,0,0,0.0205930780721361,0,0,0,0,0.0393150279987054,0,0,0,0,0,0,0.0387363086408718,0.422731896022938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00859802710772158,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0887415785466688,0,0,0,0,0,0,0.0197061297961349,0,0,0,0,0,0,0,0,0,0,0.203608665796568,0,0,0,0,-0.132068164461671,0,0,0,0,0,0,0,0,0,0,0.210070697625883,0.0701306618077668,0,0,0,0,0,0,0,-0.136084154017961,-0.0808853083901856,0.0548568754537341,0,0,0,0,0,0
X601799.SH,0.0581788020552613,0,0.0598903125784962,0,0,0,0,0.0514575457971614,0,0.0427509845767105,0,0,0,0,0,0,0.0975877621575008,0,0,0,0,0,0,0.0631754082570573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701397317229105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290759891579462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528278021973708,0,0,0,0,0,0,0,0,0,0,0.0904975436249713,0,0,0.186073316672548,0,0,0,-0.0383732722023686,0.018635571231487,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138908572023826,0,0,0,0,0.0376041049221573,0,0,0,0,0,0,0,0,0,0,0.0916623373352524,0.0786630085452495,0,0,0,0,0,0,-0.00460002498816585,0,0,0,0.0159212084689455,0,0,0,0,-0.0769813131245308,0.298553695718912,0,-0.0020797448369152,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0662519101659213,0,0,0,0.184763835091773,0,0,0,0,0,0,0.168711633710418,0,0,0,0,0,0,0,0,0.102476216686559,0.0300204023221746,0.0748651966017969,0,0,0.15684442142553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234774724145181,0,0,0.00416281757184085,0.00449128271977704,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.371295866729048,0,-0.0761139121451809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363202950481621,0,-0.0858858635581647,0,0,0,0,0,0,0,0,0,0.051802662288105,0,0,0,0,-0.0219668738189097,0,0,0,0,0,0,0.065940263420224,0,0,-0.00451247129086056,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553633124269526,0.0589662626632099,0.0220435510676252,0,0,0,0,0,0,0,0,0,0,0,0,0.00734291421590771,0,0,0,0,0,0,0,0,0,0,0,0.0470158260534064,0.0541325937350392,0,0,0,0,0,0.160017793107461,0,-0.0259467256375038,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.1205034677573,0,0,0,0,0,0,0,0,0,0,0,0.0430552290771754,0,0,0,0.265379119100028,0,0.0450175380878918,0,0,0,0,0,0,0,0,0.0190198422814789,0,0,0,0,0,0,0,0,0,0,0.034056893689387,0,0.116484282137012,0,0,0,0,0.021269846245875,0,0.000792470310029193,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,-0.117625793857859,0,0,0,0,0.00427663163502687,0,0.0713686754185132,0,0,0,0,0,0.593430557344811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511385024291261,0,0.108426771652198,0,0.0818746346600113,0,0,0,0,0,0,0,0,0,0.00364241201453824,0,0.314905746952666,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.212176261863205,0,0,0,0,0,-0.023412020148203,0,0,0,0,0,0,0,0.0755288588312121,0,0,0,0,0,0,0,0,-0.0156467071495755,0,0.016100201781595,0,0,0,0,0,0,0,0,0.208383074987313,0,0,0,0,-0.0714875757837267,0,0,-0.00171268365296126,0.00200282138013915,-0.0318021733053907,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0.133920329145856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214850918693494,0.463092031182863,0,0,0,0,0,0,0.0966685936652373,0,0,0,0,0,0,0,0,0,0.00523467475488878,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,-0.0224456006427991,0,0,0,0,0,0,0,0,0,0,0,0,0.0425904316651821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581590672171515,0.288184141939666,0,0,0,0,0,0.0151173043901658,0,-0.0122373714959006,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0352501950118929,0,-0.0186607499860165,0,0,0.331362873559553,0,0,-0.038465521290269,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108785852407678,0,0,0,0,0,0,0,0.0380234293671458,0,0,0,0,0,0,0,0,0,0,0,0.0231517944499748,-0.087355197946698,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.890971319101607,0,0,-0.443731891689919,0,0,0,0,0,0,0,0,0.0603154176629661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26477108827082,0,1.03135775488066,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.481175267414774,0,0,0,0,0,0.50333465337758,0,0,0,0,0,0,0,0,-0.078484706730493,0,0,0.260801227535205,0,0.223354726642708,0,0,0,0,0,0,0,0,0,0,0,0,-0.196051431801213,0,1.17028048411845,0,0,0,0,0,0,0
RealEstate_excess,0.122581876245205,0,0,0.0538803598531496,0,0,-0.0693992366942998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363908946781352,0,0,0.0165924790084681,0,0,0,-0.24086201941344,0,-0.0794660914188599,0,0,0,0,0,0,0,-0.133920937742134,0,0,0,0,0,0,-0.0187744351899458,-0.0124633842552896,0,0.358589018260521,0,0,0,0
MKreturn,0,-0.0635404234475671,0,0,0,0,0,0,0,-0.040969269461219,0,0,-0.0240327849146002,0,0,-0.0203585342718054,0,-0.00906284432778938,0,0,0,0,0,0.031114266624833,0,0,0,0,0,0,-0.0439220684729661,0,0,0,-0.0300330627633826,0.174653733820072,-0.0213698734579921,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0116441476232081,0,0.333817881967214,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270417779916542,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243013350662252,0,0,0,0,0,0,0,0,0,0.0237943389342579,0,0,0,0,0,0,-0.0345313442373554,0.0676032214052989,-0.0386290687328453,0.0685577288612806,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425415716494519,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00431206063119558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-1.62162176640063e-05,0,0,0,0.000148580206772922,0,0,0,0,0,0,-0.00344617829695577,-0.00216166609235819,0,0,0,0,0,0,-0.0021615412465766,0,0,0,0.00544431227780365,0,0.00371158567592039,0,0,0,0.0193866782906532,0,0
