,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X600031.SH,X002129.SZ,X000063.SZ,X300014.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600703.SH,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000733.SZ,X600522.SH,X000977.SZ,X002074.SZ,X600584.SH,X600460.SH,X002236.SZ,X000799.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000800.SZ,X002007.SZ,X600884.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.175605132885445,0,0.22995654111415,0,0,0,0,0,0,0,0,0.0863418544719814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034670039562597,0,0,0,0,0,0,0,0,0,0,0,0.0928751243760529,0,0,0,0,0,0,0,-0.00501020866366876,0.00513069696569796,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.110130796095386,0.247940185457772,0,0.427555293724862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808909706019673,0,0,0,0,0,0,0,0,0,-0.058164807856019,0.0372326029517493,0,0,0,0,0,0
X002415.SZ,0,0.0266509658010711,0,0,0,0,0,0,0.058907478826536,0,0,0,0,0,0,0,0.0543764310262726,0,0,0.147533198744851,0,0,0,0,0.0505020694710479,0,0,0,0,0,-0.0543617797168738,-0.0156181742163888,0,0,0,0,-0.224180822443309,0,0,0.036730061047452,0,0.282082539956505,0,0.02652739761423,0,0,0,-0.0588361720255612,0,0,0,0,-0.00513386901086538,0,0,0,0,0,0
X000568.SZ,0,0.402127491304167,0.0147781670474025,0,0,0,0.318880892616653,0.102880084439626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033740898621119,0,0,0,0,0,0,-0.108790303109255,0,0,0,0,0,0,0,0.0327105568724978,0,0,0,0,0,0,0,-0.00639141776172774,0,0,0,0,0,0
X600809.SH,0,0.0101307110654467,0.0416963126890038,0.0449654453873753,0,0,0.251384938452781,0.164024872363647,0,0,0,0,0,0,0,0,0.0204073846048272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308566529025907,0,0,0,0,-0.0271600266880246,-0.0716462173033644,0,0,0,0,0,0.223851296492274,0,-0.0151732260745417,0,0,0,0,0,0,0.0250117861537788,-0.0259469718999046,0,0,0,0,0,0
X600276.SH,0,0,0,0.107564080526324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280094474068281,0,1.0842021724855e-19,0,0.0901264444044505,0,0,0,0.0708334497104735,0.111371760004012,0,0.136249203270148,0,0,0,0.0234876871414994,0,0,0.101521998776267,0.130655447030381,0,0.02197185185607,0,0,0,0,0,-0.013287466609071,0.0104427855202757,0,0,0,0,0,0
X002304.SZ,0,0.311722792066623,0,0.404293379555097,0,0,0,0,0,0,0,0,0,0.0913799986545782,0,0,0,0,0.191959715058996,0,0,0,0,0,0,-0.0132869496722519,0,0,0,-0.0379195964818664,0,0,0,0,0,0,8.67361737988404e-19,0.00924297443236765,0,0,0,0,0,-0.0659283656096893,0,-0.0447079701878918,0,0,0,0,0,-0.0149011868443782,0.0175432864593082,0,0,0,0,0,0
X600690.SH,0,-4.33680868994202e-19,0,0.0452220497632029,0,0,0,0,0,0,0.0602594819808294,0,0,0.240826563527595,-0.0340546195588555,0,0,0,0.0219349956861332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715868805092392,0,0,0,0,0,0,0,0,0,0.00440814601341106,0,0,0,0,0,0
X002475.SZ,0,0.033614292323803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186793885287249,0,0,0.130692066818713,0,0,0,0,0.0624078417229469,0,0,0,0,0.12606731781171,0,0.0383804754317228,0,0,0,0,0.0107033785844648,0,0.161999561372404,0,0,0,0,0,0,0,0,0.043881915105344,0,0,0.142562758743194,-0.0154498257785347,-0.00372536089064382,0,0,0,0,0,0
X000651.SZ,0,0.16372244217171,0,0,0,0,0,0.180319482776321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566965159163051,0.0225898348543473,0,0,0,0,0,0,0.0250316391184287,0,0,0,0,0,0,0,0,0,0,0,0.00912087622612771,-0.00698026663657944,0,0,0,0,0,0
X300124.SZ,0,-0.0512254701262778,0,0,0,0,0,0.00446242785099418,0.147398506280675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38789689366109,0.0252408124943712,0.0769618309781863,0.159828521567582,0,0,0,0,0,0,0.267340041200342,0,0,0.0592385541062498,0,0,0,0,0,0,0.272112716679591,0,0,0,-0.0487307527113704,0.0132756634832303,0,0,0,0,0,0
X600104.SH,0,1.73472347597681e-18,0,0.133503767565341,0,0,0,0,0,0,0,0,0.129202266992981,0.0308333962619201,0,0,0,0,0,0,0.0558155081491283,0,0,0,0,0,0,0,0,-0.00448503789992576,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138891579863267,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749226592135479,0,0,0,0,0,0,0.0154213561155884,0,0,0.0435646208916272,0,0,0.00469764496618192,0,0.222815777792755,0,0.115055426574032,0,-0.0487991896681515,0,0,0,0.0579284784861513,0,0,0,-0.00583539375807777,0.0159064464977321,0,0,0,0,0,0
X600031.SH,0,0.2205289451632,0,0,0,0,0.0319742042815712,0.17151070590266,0,0,0.134107389597843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181230484833647,0,0,0,0,0,0,0,0,0,0.320999671004382,0,0,0.0714524553313212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173078222580601,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176109687669101,0,0,0,0,0,0,0,0,0,0,0,0.0492353373907641,0,0,0,0,0.345926201016559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161301340344972,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814732184401454,0,0.22526789817519,0,0.167460584642727,0,0,0.0861114829097357,0,0,0,0,0,0,0,-0.0106982996498203,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.120670980888368,0,0,0,0,0,0,0,0,0,0,0.0351363999476347,0,-0.192503852876397,0.0729444531316749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020988235247567,-0.289382448923891,0,0,0,0.0890967714463467,0,0,0,0.0422648695817059,0,0,-0.11338880120822,0.103021352573445,-0.0747293326678844,0,0,0,0,0,0
