,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X600031.SH,X300124.SZ,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600584.SH,X600089.SH,X600703.SH,X600418.SH,X600372.SH,X000977.SZ,X000157.SZ,X002049.SZ,X600066.SH,X002028.SZ,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X601877.SH,X600460.SH,X002180.SZ,X600487.SH,X000921.SZ,X000661.SZ,X601799.SH,X000800.SZ,X002294.SZ,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.373674385867148,0,0,0,0,0,0,0,0,0.0636395851660478,0,0,-0.0158657415602638,0,0,0,0.235348990601755,0,0,0,0,-0.0246126755917913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163943144648236,0,0,0,0,-0.0175420596012407,0,0,0,0,0,0.0592647390250132,-0.111202425203094,0,0,0,0,0,0
X000858.SZ,0.511623544162319,0,0.0587749053822435,0,0,0,0,0.281978739120697,0,0,0,0,0,0,0,0,0,0,0,0.0420162758056579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697012345618871,0,0,0,0,0,0,0,0.00655162018268281,0,0,0,0,0,0,0
X600276.SH,0,0.0183676901367427,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0805185607137319,0,0,0.0990581338323214,0,0,0,0,0.0287298457724443,0,0,0,0,0,0,-0.0672254811399795,0,0,0,0,0,0,0,0.169143092013756,0,0,0,0,0,0,0,0.0992793144520293,0,0,0.206942720198085,0,0.181143610238734,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428597045118054,0.113566056584037,0,0.665755046186334,0.0393733400336116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104788692664366,0,0,0,0,0,0,0,0,0,0,-0.0114639865260832,0,0,0,0,0,0,0
X600690.SH,0.0504341153806451,0,0,0,0,0.444216876322345,0,0,0,0,0,0.0786920648440978,0,0,0,0,0.0518165269463258,0,0,0.0265984951414475,0,0.0248328936339936,0,0,0,0,0,0,0.0824931302741193,0,0,0,0,0,0,0,0,0,0,0,-0.0349986878056655,0,0,0.18274569471855,0,0,0,-0.098290467528658,0,0,0,-0.0331725546581324,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.129279218570466,0,0,0,0,0,0,0,0.0874625746192677,0.00786709636400676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480002552324937,0,0,0,0,0,0,-0.0285844703544098,0,0,0.213191080555373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.13647083730212,0,0,0,0.0743790150654495,0.185724714985551,0,0,0,0.101235114688113,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.254647704090867,0,0,0,0,0,0.0949082748638591,0,0,0,0,0,0,0.0623411227276722,0,0,0,0,0,-0.00550812261535045,0,0.0348192390135695,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.0681805314187754,0,0.546937676809486,0,0,0,0,0,0,0,0,0.31878001951836,0,0.00137779419670156,0,0,0,-0.0247069802378468,0,0,0.037375689986511,0.0193968449067274,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468766748621567,0,0,0,0,0,0,0,0,-0.00418792628771752,0,0.0266808144106429,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0762015818876069,0,0.169059937107622,0.0394936537397211,0,0,0.0124467526378303,0,0,0,0,0,0,0,0.428036380166866,0,0,0,0,0,0,0,0,0,-0.178559258391479,0,0,0,0,0,-0.369247173745043,0,0,0,0,0,0,0,-0.0223660278628539,-0.201736250153217,0,0,0,0,0,0,0,0,0,0.0624433881039118,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0980926085914012,0,0,0,0,-0.150048975325612,0.240956845416455,0,0,-0.229119360128995,0,0,0,0,0.0386193753542876,0.0106965306889293,0,0,0.36008852649768,0,0,0.0810988006216456,0,0.0417046169175614,0,0.0428944774289234,1.73472347597681e-18,0.0218353062751939,0,0,0.0245500984408824,0,0,0.0579270838485853,0,0,0,0,0,0,0,0.0255967669213262,0,0,0,0,0.0243307237067071,0,0,0,0,0
