,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X600031.SH,X300124.SZ,X300014.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X002179.SZ,X300142.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X000661.SZ,X600741.SH,X002180.SZ,X002074.SZ,X600884.SH,X000157.SZ,X000733.SZ,X600522.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600563.SH,X000977.SZ,X002414.SZ,X002008.SZ,X002007.SZ,X600779.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.348560392439157,0,0,0,0,0,0.13418048233009,0.0569318164601799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123120226349899,0,0,0,0,0,0,0,-0.0271306876360017,0,0,0,0,0,0,0,0,0,0,0,0,0.0116701202293662,0,0,0,0.0705845905174065,-0.0151264345125891,0,-0.00578227772792654,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.253045175663327,0,0,0.194857993433145,0,0,0,0,0,0.00471304315610683,0,0,0,0,0,0,0,0.0207711265685978,0,0.0303016813811163,0,0,0,0.0215958470097788,0,0,0,0,0,0,0.0817983298416668,0,0,0,0,0.0769387466696058,0,0,0,0,0,0,0,0,0,0,0,-0.0135648131904863,0.0135991021196459,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0449303043860429,0,0.0840680766340074,0,0,0.0775668517604721,0,0,0,0,0,0.0204147371318471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314535785744528,0.0276927928589016,0,0,0,0,0,0,0,0,0,0,0.241986081498162,0,0,0,0,0,0,0,0.0141473766292739,0,0,0,0.00956902507917265,0,0
X600809.SH,0,0,0.128338965841788,0,0.450455132283148,0,0,0,0.0977096356474231,0,0,0,0.103557359541767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632043198522999,0,0,0,0,0,0,0,0,0,0,0,0.139018544043715,0,0,0,0,0,-0.108114834919235,0,0,0,0.0122641520211295,0,0,0,0,0,0,0
X000568.SZ,0.0634820887894609,0.12975058599629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219287845845169,0,0,0,0,0,0,0,0,0,0.152360031375311,0,0,0,0,0,0,0,0.0341757043971522,0,0,0,0,0,0,0,0,0,0,0.0440659047695695,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.347113052521048,0,0,0,0,0,0.272839818005452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225354316391082,0,-0.0305120999573907,-0.0117490058413503,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0755457161376502,0,0,0.207175646376632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231867319167051,0,0,0,0.0410836022980581,0,0,0,0,0,0.059980336757049,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257578970921088,0,0,-0.0226425978449616,0,0,0,-0.0174176460651645,0,0
X600690.SH,0,0.117298789827864,0,0,0,0,0.0574574019158328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204214721145341,0,0,0,0,0,0,0,0,0,0.0425444296496119,0.0252575335179451,0.0531456942978382,0,0,0.0732370050723689,0.0153358994728308,0,0,0.0304129545891958,0,0,0,0.124850656796483,0,0.0366790855438602,0,0,0,-0.0131943917900156,0,0,0,0,0,0
X002304.SZ,0.034842589500036,0,0,0,0.0399118002751571,0,0,0,0,0,0,0,0,0,0.0376259243619454,0,0,0,0,0,0.0198205284394512,0,0,0.271607583179517,0,0,0,0,0,0,0,0,0.0876477049933946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2087773600283,0,0,0,0.00699683380537252,0,0,0,0.0402861587370256,0,0
X600104.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0660845221403049,0.13588715518404,0,0,0,0,0,0.189282346065359,0,0,0.0329023162623064,0.0251438640205747,0,0,0,0,0,0.122880379891382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190743840971714,0,0,0,0,0,0,-2.16840434497101e-19,0.000551564388231204,0,0,0,0,0,0
