,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600276.SH,X600104.SH,X000725.SZ,X300124.SZ,X003816.SZ,X600031.SH,X002371.SZ,X002129.SZ,X300014.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000596.SZ,X000338.SZ,X600703.SH,X300142.SZ,X002179.SZ,X600089.SH,X000625.SZ,X601877.SH,X000661.SZ,X000100.SZ,X600741.SH,X600460.SH,X002180.SZ,X600522.SH,X000157.SZ,X002236.SZ,X000733.SZ,X000799.SZ,X600702.SH,X600884.SH,X002074.SZ,X600183.SH,X600584.SH,X002432.SZ,X000800.SZ,X600779.SH,X000977.SZ,X002414.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.272688778215443,0.0152869594497153,0.0598864534033328,0,0,0,0,0,0,0,0,0,0,0,0.0344610000947961,0,0,0.142999314638016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249395943026268,0,0,0,0,0,0
X000858.SZ,0,0,0,0.000632048990116651,0.181271548794722,0.063918476440222,0.119310726721534,0,0,0,0,0,0,0,0,0,0,0,0.106389856127047,0,0,0.0489761706594859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136963470590947,0.0992100928961506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.076750033116985,0,0.0247722054323573,0,0,0.0147079492401703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104934750006109,0,0,0,0,0,0,0.0797331867551241,0,0,0,0,0,0.207111900149783,0.005463279812087,0.047308429103766,0,0,0,0,0,0.229356685402667,0,0,0.0621841722394877,0.00366561293860017,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.648587633109702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100817680134963,0,8.67361737988404e-19,0,0,-0.00371708500763693,0.0685508037262907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19525149001327,0,0,0,0,0,0,0,0,0,0,0,0.0169279170678312,-0.00813765255787887,0,0,0,0,0,0
X000568.SZ,0.0563124696637318,0.250402587038396,0,0.114771650907198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226257023113806,0,0,0,0,0,0,0,0,0,0,0,0.0330570546063482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235261194661066,0.0371744291443138,0,0,0,0,0,0
X600690.SH,0,0.306114061821436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075624251548487,0,0,0,0,0.101702555581749,0,0,0,0,0,0,0,0,0.157905878906775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0288482165000203,0,0,-0.0240067110971525,-0.0128071489488152,0,0,0,0,0,0
X002304.SZ,0.0770226666428082,0,0,0.0913170464507964,0,0,0,0,0,0,0,0,0.0159542544618852,0.0866456221057892,0,0,0.0376531066171205,0,0,0,0,0.267196905041053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967851895463563,0,0,0,0,0.0408062220902887,0.052511608206616,0.0253926031268729,0,0,0,0,0,0.0026959113587008,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288674251237723,0,0,0,0,0.428421421781769,0.071364379555244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057312667959449,0,0,0,0,0.0269846636079097,0,0,0,0,-0.0482245418062306,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.108487343256864,0,0,0,0,0,0,0,0.207360155533468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448429011039789,0,0,0,0,0,0,0,0.0215199381681682,0,0,0.0291282875111122,0,0.04172887808101,0,0,-0.0272479925535322,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615563604519912,0,0,0,0,0,0,0,0,0.0469325617193151,0,0,0,0,0,0,0,0,0,0.0310644795997933,0,0,0,0,0,0,0.228149504631352,0,0,0,0.174741911400684,0,0,0,0,0,0,0,0.0153611556777915,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439931326716199,0.00752041657524959,0,0,0,0.00715758768194987,0,0,0,0.0651583332898275,0,0,0,0,0.0919491509428549,0,0,0,0,0,0.0396055699474488,0,0,0,0.0339890851332537,0,0,0,0,0,0.0296199117977993,0,0.0370443937635235,0,0.0471330694818834,0,0.0794782639471484,0.0212879738491765,0,0.011716736314457,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487332387017716,0,0.0223178498499075,0,0,0.125139135787373,0,0,0.0672894590192108,0,0,0,0,0,0.0585977514816581,0,0,0,0,0,0,0,0.0417109178085602,0.151552629470775,0,0,0.0864880446041961,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.21190784968635,0,0,0,0,0,0,0,0,0,0,0,0.0510378171703392,0.100577073846017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195225254045966,0,0,0,0,0,0.0585188794041891,0,0,0,0.0440763048538542,-0.0194351176268667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0206334600161373,0,0,0,0,0,0,0,0.042905737606803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103616012520816,0,0,0.153866031137057,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0732605835809749,0,0.014225242123391,0,0,0.0232185482985079,-0.0106285795068065,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0197764670442718,0,0,0,0.0731258604939592,0,0,0.13933813161102,0,0,0,0,0,0,0.325095099446704,0,0,0,0,0.0570173198761162,0,0.033767314530423,0,0,0,0,-0.0941375598768051,0.0583077476671555,0,0,0,0,0,0.0639624329931117,0,0,0,0,0,0.196314560746568,0.0345047078782659,0,0,0,0,0,0,0,-0.05614637433021,0,0
X002371.SZ,0,0,0,0,0,0,0,0.216992356158051,0,0,0,0,0,0,0,0,0.0387218412303177,0,0,0,0,0,0,0.0972542262277796,0,0,0,0,0.318354396260764,0,0,0,0.327950310952966,0,0,0,0,0,0,0,0.0835148109685709,0,0,0,-0.000415471338108927,0,0.0313175409891365,0,0,0,0,0,-0.027742886570162,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0850383738245504,0,0,0,0,0,0,0.236078635456917,0,0,0,0.0123862084198527,0,0,0,0,0,0,0,0,0.107314375502814,0,0,0,0,0,0,0,0.309592998505967,0,0,0,0.0662388300393526,0,0,0,0,0,0,-0.0150501047761099,0.0210192360871273,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767354989504602,0,0,0,0,0,0,0,0,0,0,0,0,0.0845984847076844,0,0,0,0,0,0.0437091744612349,0,0,0,0.192842728741817,0,0,0.355317629818492,0,0,0,0,0,0,0,0,0,-0.0123832856859174,-0.0200830134131601,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.102365823791098,0.210116729345116,0,0,0,0,0,0,0.0427123243588523,0,0.00350794101689695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854959752357921,0,0,0,0.164519532408308,0.0209275195843293,0,0.054378512773151,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00734286513541251,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0217985845362781,0,0,0,0,0.120847438808425,0,-0.140377197408386,0,0.154314446002074,0,0,0,0,0,0,0,0.0214129504840977,0.628234647260859,0,0,0,0,0,0,0.113690080671309,0,0.15351775222523,0,0,0,0,0,0.0142339286520837,0,0,0,-0.122109412219705,0,0,0,0,0,0,-0.0112099606239824,-0.0470110792750157,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.438681676641245,0,0,0,0,0,0,0,0.155263971840039,0,0,0,0,0,0,0,0.0907892962031651,0,0,0,0,0.201831720417593,0,0,0,0,0,0,0,0,0,0,0,0,0.0521055266262027,0,0,0,0,0,0.130384512880621,0,0,0,0.0323269880990566,0,0,0,0,0,0,0
X000596.SZ,0,0.129037716713574,0,0,0.110172811485067,0,0.486771437107837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224977416215141,0,0,0,0,0,0,0,0,0,-0.062405183457911,0,0,0,0,0,0,0,-0.015571354525774,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.023059792216395,0,0,0,0,0,0,0,0.230699797647431,0,0,0,0,0,0,0,0,0,0,0,0,0.284159966593796,0,0,0,0,0,0,0,0.223325669593677,0,0,0,0,0.0791685416040041,0,0,0,0.00714788947771183,0,0,0,0.0517671499271015,0,0,0,0,0,0,0,0,0,0
