,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X000063.SZ,X002371.SZ,X600104.SH,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X600584.SH,X600741.SH,X000157.SZ,X601877.SH,X000661.SZ,X600522.SH,X002180.SZ,X600702.SH,X000066.SZ,X002074.SZ,X002463.SZ,X300003.SZ,X600460.SH,X000733.SZ,X300142.SZ,X002007.SZ,X300146.SZ,X002156.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0.208762171180626,0,0,0,0,0.0454101401798173,0,0,0.166647700617661,0,0,0,0,-0.01917528534467,0,0,0,0,0,0,0,0,0.168467424585842,0,0,0,0,0,0,0,0,0,0,0.0163496216205506,0,-3.46944695195361e-18,0.036357599164958,0,0,0,0,0,0,0,0,0,0,0,0.209210496493263,-0.215542381863024,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0046963097849508,0,0,0,0,0,0,0,0,0,0,-0.128396410926104,0,0,0,0.00671879186299689,0,0.0554576802937715,0,-0.0510234038989931,0,0,0,0,0,0,0,0,0.0487819652375702,0.0815443231633791,0,0,0.0766003991918058,0,0,0,0,0,0,0.264108791283467,0,0,0.0652877940232292,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0431015332926246,0,0,0.0232884404426981,0,0.0219021819611253,0,0,0,0,0,0,0,0,0.229229687507432,0.139388410746568,0,0,0,0,0,0,-0.0471634251816033,0,0.0649927379439556,0.0204216776917579,0.0117444009801295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174280191092647,0,0,0,0,0,0.0315206157106594,-6.7762635780344e-21,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0579309841662249,0.0470101499557273,0.0220231606243225,0,0,0,0,0,0,0,0,0,0,0.0909797688875341,-0.0713753358964939,0,0,-0.0476639550223429,0.0130650502844754,0,0,0,0,0.210642315524916,0,0,0,0,0.0306496088882038,0,0,0,0,0,0,0,0,0,0,0,0,0.0285381201130313,0,0,0.00294763704475865,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0530563709196058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432240903021738,0.284433658081211,0.00267466317195779,0,0,0,0,0,0,0,0,0,0,0,0,0.0716914034420868,0,0,0,0,0,0,0.00453914841085336,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0567825825088367,0,0,0,0,0.0813557608552976,0,0,0,0,0,0,0,0,0,0,0.0787809206854653,0.0194430618611247,0.0591364332834165,0,0.0482403265589725,0,0,0,0,0.00888622788434714,0,0,0.022232987786619,0,0,0,0,0,0.00553845414633566,0,-0.00318407703103377,0,0,0,0,0,0,0,0,0.196990919375521,0,0.0185150966787279,0.0248742376572044,0,0,0,0,0
X000596.SZ,0,0,0.208460703696248,-0.0765465811580497,0,0,0,0,0,0,-0.0594379027367231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289375905369693,0,0.0349459804775548,0,0,0,0,0,0,0,0,0.108941980056886,0,0,0.194040541329679,-0.0249774551670252,0,-0.0376234793999529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0452090609643772,0.0850552855719505,0.06453387480371,0,0,0,0.120338324759777,0,0,0.0359438707735458,0,0,0,0,0,0.0912405853035722,0,0,0,0,0,0,0,0,0,0,0.0587350680695166,0,0,0,0,0,0.365200694201893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208017466818227,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0381619393459088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951639761088997,0.0387019819969248,0,0,-0.0793362171525301,0,1.73472347597681e-18,0,0,0,0.0143838662014127,0,0,0,0,0,0,0,0.0148441048234771,0.0136025514570163,0,0.062027292042879,0,0.0256570220686004,0,0,0,0,0.0298825836128868,0.507831297048641,0,0.0118694494347179,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0713382385032586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760912018968885,0,0,0,0,0,0.202523833936932,0,0.164993488221909,0,0,-0.0460450533612391,0.0842418563410789,0.0519052545465329,0,0,0,0,0,-0.076884422213377,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0644713166642748,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193751887726046,2.16840434497101e-19,0,-0.0145645005545464,0,0.0165438761126696,0,0,0,0,0.110568639482022,0,0,0.0489130985573721,0,0.537014607488539,-0.0078651660146585,0,0,0,0,0,0,0.109835956894462,0,0,-0.0111509439950585,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-0.0540074437816318,0.0439997038435557,0,0,0,0,0,0,0.299235919136667,0.177759264384927,0,0,0,0,0.0386774733200061,0.0348112001593807,0,0,0,0.0459280003222853,0.0785411595915567,0,-0.00234107254799456,0,0,0,0,0.114331496233801,0,0,0,0,-0.0420285939121421,0,0,0,0,0,0,0,0,0,0.0067690739732616,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.00590332753402266,0,0,0,0,0,0,0,0,0,0,0.106855760966767,0,0,0,0,0,0.0340607199093562,0.010210972655072,0.00266590606116123,-0.0623176528549732,0,0,-0.0368987686572296,0,0.00786765657672016,0,0,0,0,0,0,0.0994087659808217,0.0550963797736481,0,-0.122456646656432,0.164882421457275,0,0,0,0,0,0,-8.67361737988404e-19,0.00921402488371418,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0477107564595314,0,0,0,0,0.085972115573784,0.00112850618614427,0.0163284781810229,0,0,0,0,0,0,0.305230050572261,0,0.093511851327312,0.0601426340127261,0,0,0,0,0,0,0,0.0919978530211927,0,0,0,0,0,0,0.0254675650634783,0,0,0,0,0,0,0,0,0.0706535018956804,0,0,0,0.0579105730400255,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.0188076475830683,0,0,0,-0.230852062184501,0,0,0,0,0,0,0,0,0,0,0,0,0.121275493370187,0,0,0,0,0,0,0,0.00425467177639577,0,0,0,0,0,0,0,0,0,0,0,0,0.0211461493780306,0,0.0806089107590299,0,0,0,-0.00477278631135763,0.118767858046443,0,0,-0.142133080084126,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.151283287283628,0,0,0,0,0,0.284623293307436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870802137786365,0,0,0,0,0,0,0,0,0,0.240494401052699,0,0,0,0,0.345021873757767,0,0,0,0,0,0,0,0,0,0.0759360497823339,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0844164742085392,0.089556189397151,0,0,0,0.375423960361669,0,0,0,0,0,0,0,0.0532176827984091,0,0.0726098887655644,0,0,0,0,0,0,0,0,0,0,0,0,0.241491397895587,0.0567820236416562,0,0.0443197703612126,0,0.460318638723947,0.0942269580291111,0,0,0,0.00292413011203257,0,0,0.0318849085425702,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0200302697468048,0,0,0,0,0.0568432883082328,0,0,0.0619297491894973,0,0,0.43559338003855,0,0,0.128814944507936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123500829436091,0,0,0,0,0,0,0
X002236.SZ,0,0,0.105205527481713,0.423566015494863,0,0,0,0,0,0,0.0811355805203863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517404973113398,0,0,0,0,0,0.158090342466878,0,0,0,0,0,0,0,0,0,0.212283311689996,0,0,0,0,0,0,0,0,0,-0.0229587114709359,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0197617186208858,0,0,0,0,0,0,0.0161593440571108,0.0669057719562919,0,0,0,-4.33680868994202e-19,0,0.0162320963479347,0.0205287101189572,0.0105299659920417,0.089130514066205,0,0,0,0.0646085744922142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462289651377196,0,0.23123190090932,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.556658324592674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115767891256956,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596163379818415,0,0,0,0,0,0,0,0,0.0435460250926973,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0648735565284212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643792081957622,0,0,0,0,0,-0.139051924105995,0,0,0,0,0,0,0.206582389249392,0,0,0,0,0,-0.0579352713472648,0.414617333730348,-0.015738580060076,0,0,0.0074170709354637,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.03533802425971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030470151144437,0,0,0,0.110656361886244,0,0,0,0,0,-0.0216694415629143,-0.0325480648050412,0,0,0,0.00464415411523613,0,0,0,-0.033305697372154,0.0927801999412252,0,0,0,0,0.0401991402480431,0,0,0,0.0221451880639272,0,-0.00323491392560858,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358827544067496,0,0,0,0,0,0.132787929514655,0,0,0,0,0.0776310265371347,0,0,-0.043154962558196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313861859834639,0,0,0,0,0,0
X601877.SH,0,0,0,0.04169183658912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560633223942653,0.102383144373207,0.17066772887946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035554849125189,0,0,0,0,0.138837414178669,-0.0142991647155923,0,0,0.00306113289098841,0,0,0,0,0,0,0.0177639040174224,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0422598387183495,0,0,0,0,0,0,0,-0.211249639569544,0,0.333486715413586,0,0,0,0,0,0,0,0,0.159465425276422,0,0,0,0,0,-0.14484438041414,0,0,0,0,0,-0.0151718635597103,0,-0.0229604526286907,0,-0.116003384295475,0,0,0,0,0,0.124241601267551,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909177886293626,0.331293017669011,0,0.0233337987003879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.00207798314703624,0,0,0,0,0,0,0.0112614312760893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906774861405433,0.0185803008330448,0.130060558315302,0,0,0,0,0,0,0,0,0,0.0369098481194217,0,-0.0741336936208264,0,0,1.73472347597681e-18,0,0,0.0934544216311074,0,0,0,0,0,0,-0.0443311341375437,-0.028460916009523,0,0,0,0,0,0
X600702.SH,0,0,0.248180030190635,0,0,0,0,0,0.179389692401575,0,0.0243013545078353,0.0227318453979148,0,0,0,0,0,0,0,0,0.0685288644816402,0,0,0,0,0,0.0192766947004067,0,-0.0545574494023769,0,-0.0422211719173762,0,0,0,0,0,0,0.196115558872177,0,0,0,-0.027558863574188,0.0168196175533012,0,0,0,0,0.114925717601859,0,0,0,0,-0.0661524537527106,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.325163454518142,-0.064493824503988,0,0,0,0,0,0,0.0939066197099243,0,0,0,0,0,0,0,0,0,0.035513310798971,0,0,0,0,0,0,-0.0315113986376775,0.0597011486460322,0,-0.0398000648352139,0,0,0.209885118002344,0,0,0,0,0,0,0.228779034146625,0,0,-0.0210603702280241,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0388444791097314,0,0,0,0,0,0,0,0,0,0,0.391261735627825,0,0,0,0,0,0.0148464262536123,0,0,0,0,-0.0978719804758453,0,0.0232830328277863,0.188030396875008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162185568993702,0,0.00760112208821915,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,-0.124394004231717,0.133386529752336,0,0,0.240698971578605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159909380270901,0.270829503299655,0,0,0.417012061787013,0,0,0,0,0,0,-0.155529922116922,0,0,0.0825704756329109,0,0,0,0,0,0,0,0,0,0,-0.150160197901877,0,-0.0310975358883763,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,-0.0981494948648972,0,0,0,0,0.0453437714213554,0.0218821415643285,0,0,0,0,0,0,0,0,0,0,0,0.0286224833144803,0.00364386432106741,-0.0396510354712835,0,0,-0.0516890997272862,0,0,0.0876853815798234,0,0,0,0,0,0,0.0222111822951178,-0.0212835232003774,0,0,0,0,0,0.213402461269847,0.134987172702748,0.016742388712562,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.261633094194725,0.0045587717531081,0.23363008578002,0,0,0,0,0,0,0,0,0,0,0,0,0.0125934378006378,-0.104388406322245,0.268962878235659,0,0.0632875312641531,0,0.0027439296436147,0,0,0,0,0,0.143633204585695,0,0,0,0,0,0,0,0,0,0,0,0.0131890833059326,0,0,0,-0.00528040552078235,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255254342558858,0.0502567182923976,0,0.215619691072346,0,0,0,0.152010467233112,0,0,0,0,0,0,0,0,0.0374216851685951,0,0.137057614133959,0.0145032722615776,0,0,-0.00219777022471456,0,0,0,0,0,-0.0368420779218026,0,0,0,0.00570979276267998,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767488177586508,0.00697840244505309,0.130362670927315,0,0,0.0896285753992951,0.108593867284382,0,0,0,0,0,0,0,0,0,0,0,0.0885374039973856,0,0,0,0.0800037777111636,-0.0332098303469311,0,0,0.125273320101043,0,0,0,-0.0552863993162435,0,0,0.0302327972088159,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.079130082192421,0,0,0,0,0,0,-0.0289123878504281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810133570690907,0,0,0.0934427694793739,0.0202959812129023,0,0,0,0,0,0.0355688488331621,0,0,0,0,0,-0.0245111908683254,0.314728900991905,0,0,0,0,0.156251503066938,0.0201172562202343,0,0,0.00650063234051015,0,0,0,0,0,0,0
X300146.SZ,0,0,0.234649440955418,0,0,0,0.127715059586375,0,0,0,0,0,0,0,0,0,0.156761544369499,0,0,0,0,0,0,0.0213910995284097,0,0,0,0,-0.0480192508760911,0,0,0,0,0,0,0,0,0.0522130561411209,0,0,0,-0.000399563825566316,0,0,0,0,0.156416815023966,0,0,0,0,0.0358560050459693,0,0,0,0,0,0,0
X002156.SZ,0,0,-0.0811190285311592,0,0,0,0,0,0,0,0.0220125161154044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122612504602314,0,0,0,0.100046670218855,0.130056728119659,0.453386683492019,0,0,0,0,0.124902284568864,0,0,0.114550514589908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0360974922954926,0,0.033146653601399,0,0,0,0,0,0,0,0,0,0,0,0,0.153032187085907,0,0,0.0198507716865076,0,0.0689581821786223,0.0546204674359468,0,0,0,0.0397647412303732,0,0,0,0.167857441906478,0,0.14046408587182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827817773933149,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.089742876726478,0,0,0,0,0.194622510788424,0,0,0,0.231879361296592,0.114228485588558,0,0,0,-0.370449991961759,0,0,0,0.131568715570857,0,0,-0.0163783827831993,0,-0.0396537539949782,0,0,0,0,0,0,0,0,0,-0.0559704445670404,-0.208589685747211,-0.0721605386249833,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.142876168330511,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0504150659921889,0,0,0.324209599506961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115779373250094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18136439070427,0,0,0,0,0,0
TED,0,0,0,-0.200863522732523,0,0,0,0,0,0,0,0,0,-0.492915064018061,0,0,0,0,0,0,0,0,0,0,0,-0.0671515674990868,0,0,0,0,0.355249821255924,0,0,0,0,0,0,-0.23421088376318,0,0,0,0,0,0,-0.0663464962618547,0,0,0,0,0,0,0.503640128424985,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0545133457343919,0,-0.0514610461534464,0,0.0212904148338464,0,0.319842465102532,0,0,0,0,-0.0146624493793489,0,0,-0.0305557958803714,0,-0.0561165682809049,0,0,0.085973811874492,0,0,0.0782853344951559,0,0,0,0,0.0641858234234269,0,0,0,0,-0.0485431664519347,0,0,0,0,0,0,0,0,0,0.055306304035156,0,0,-0.032462678049984,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0962524148227151,0,0,-0.00975880267970557,0,0,0.0693787078313439,0,0,0,0,0,0,0,0,-0.00346748634916099,-0.00817328121736261,0.0214563229893315,0.112973016541398,0,0,0,0,0,0,0.0463132330040171,-0.0840344831463719,0,-0.0108946969838439,0,-0.032424226461765,0,0,0,0.0944567698975365,0,0.0690117273884035,0,0,0.00874118619194817,0.0316546511939024,0.00178280410524929,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000490791878727473,-0.00130521898911601,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64828641532131e-05,-0.000210978341761763,0,0,0,0,0,0,0,0,0,0.00138655451154413,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.00170625716937094,-0.00295230541946387,-0.00167874704875764,0,-0.00141551598470993,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394813907365126,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.000277769369071015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278154285299546,0,0,0,0.000394442003697442,0,0,0,0,0,0,0,0,0,0,0.000491996233094851,0,0.000436792363761975,0,0,-0.00150050065799549,0,0,0,0,0,0,0.00861803122078519,-0.00562064630401699,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
