,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X002456.SZ,X600177.SH,X002292.SZ,X002475.SZ,X600372.SH,X000338.SZ,X002007.SZ,X000559.SZ,X002180.SZ,X300003.SZ,X000157.SZ,X002074.SZ,X600522.SH,X002506.SZ,X600867.SH,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X000981.SZ,X000869.SZ,X601877.SH,X002508.SZ,X600498.SH,X002465.SZ,X002249.SZ,X000050.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0,-0.0231477937290692,0,-0.0208429648681073,3.46944695195361e-18,0,0.0864817514989581,0.0982969289625614,0,0,0,0,0.566422166582129,0,0,0,0,0,0,0,0,0,0.0418034917269512,0,0,0,0,0,0,0,0.0562172501014329,0,0,-0.0286718775775405,0,0,0,0,0,0,0.0626603370413025,0,0,0.0228233091566543,0,0,0,0,0,0,0
X000338.SZ,0.134018551224373,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350820826560267,0.0377531880857581,0,0.00673743260531635,0.138209717317676,0,0,0.040149422948464,0,0,0,0,0,-0.0493680784647824,0.137496094813912,0,0,0,0,0,-0.00203741798805435,0,0,0,0,0,0,-0.030716347254763,0,0,0,0,0,-0.0228179520349036,0,0.0175385506605081,0,0.0219827477195789,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.498956726994859,0,0,0,0,0,0,0,0,0,0,0,0.208681877817593,0,0,0,0.309101805285845,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706868004521703,0,0.0833258968588779,0,0,0,0,0,0,0,0,0,-0.0496455036668275,0,0.26709024986099,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641530944129287,0,0,0,0.000229966176823794,0,0,0.0779427809938508,0,0,0.176785635042666,0,0,0,0,0,0,0.119011578632847,0,0,0,0,0,0,0,0,0.379550763715653,0,0,-0.00379171050527669,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.233174427953689,0,0,0,0.0457757018912307,0,0,-0.0590061615322447,0,0,0,0,0.285135377320159,0,0,0,0,0,0,0.0293912206210305,0,0,0,0.0464225359551092,0,0,0,0,0,0,0,0,0.0962450936586908,0,0,0,0,0,0,0,0,0,0,0.0186054475755481,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.11522838996024,0,0,0,0,0,0,0,0,0,0,0,0.00350481885155058,0,0,0.0390054263906363,0,0,0,0.112995498415801,0,0,0,0,0,0,0,0,0,0,0,0,0.00930110273995883,0,0.238387258708328,0,0,0,0,0,0,0,0.00157009337092662,0.0171717915882292,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0199441300218981,0,0,0,0.0784984278363409,0,0,0,0,0.348834197844046,0,0,0,0,0.0518678629390662,0.0343529356727305,0,0.0582559314133167,0,0,0.0293693871543268,0,0,0,0,0,0,0,0,-0.00334848288692581,0,-0.0258993982975987,0,0,0.0296526858784443,0,0,0,0,0,0,-0.01843775556008,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.111469077783663,0,0,0.10102573788766,0.0183584417578052,0,0,0,0,0,0,0,0,0,-0.157203953742724,0,0.308512485827981,-0.256472607821116,0,0,0,0,0,0,0.21910764998492,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0468578328575877,0,0,0,0.0056212130324393,0,0.131128841318864,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.282191409131022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217678676384872,0,0,0,0,0,0,0,0,0,0,0.0353621222665976,0,0,0,0.0451669357859831,0,0,0,0,0.0846172848830889,0.068000545494757,0,0,-0.0513872151269614,0.113669007467878,0,0,0.0721634637677927,0,-0.212107849969356,0,0,0,0,0
X002506.SZ,0,0,-0.0600798632764727,0,0,0,0,0,0,0,0,0,0,0.140578373754557,0,-0.211939846139038,0,0,0,0.0572342285704886,0,0,0.0237995802448842,0,0,0,0,0,0,-0.1123267054073,0.384010525512231,0,0.142294237298298,0,0,0.340250190628834,0,0,0,0,-0.0496457600818346,0,0.0101992193101271,0,0.040301863309305,0,0,0,0,0,-0.0721292214919254,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177750618592127,0.0630540435774211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810696092337791,0,0,0,0,0.0271430228876921,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373229560131653,0,0,0,0,0,0,0,0,0.13120225800618,0,0,0,0,0,0.0271215432236257,0,0,0,0,0,0,0,0,0,0,0,0.0744305865896573,0,0.0650581246243348,0,0,0,0,0.139942563038641,0,0,-0.0044924142340874,0,0,0,0,0,0,0
X002294.SZ,0.0125488385112912,0,0,0,0,0,0,0,0.0997647646046631,0,0.103802951776642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073837311508293,0.0720368275485432,0,0,0,0.00757484517041187,0,0,0,0,0,0,0,0,0,0.0637626531134451,0,0,0.0483819516928683,0,0,0.0329682984625788,0,0,0.0097506579564116,0,0,0,0,0,0,0
X002085.SZ,0.13831621985698,-0.0573445251079645,0,0,0,0,0,0,-0.125381860301216,0,0,0,0,0,0.0264268835757297,0,0,0,0,0,0.0228008012395482,0,0.142620952188157,0.0163001031733159,0,0,0,0,0,0,0,0,0.0588217887214169,0,0,0.086569692704166,0,0,-0.0417534037818708,0,0.0160874156778193,0,0,0,0,0,0,0.0556028124339959,0,0,-0.0113169468718575,-0.0140066150849781,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782628735005816,0,0.134269626261412,0,0,0,-0.0507947805138713,0.202861810313326,-0.0893061624346492,0,0,0.211927776733695,0.161399732114509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061340323617445,0,-0.0939148217037203,0.0586705264283546,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385572567491323,0,0.0416945692328723,0,0,0,0,0,0,0,0,0,0,0,0,0.0538376765417602,0,0,0.0154139391585387,0.0337873554595434,0,0,0,0,0,0,0,0.0117279461239798,0,0,0,0.200335927142896,0,0,0.0930018924122602,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169921221762913,0.0647309448342479,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0597626734944224,0.133185361111963,0,0,0,0,0,0,0,0,0.384393822588177,0,0,-0.0174241749883987,-0.353215913290144,0,0,0,0,0,0
X000869.SZ,0,0,0,0.026106153666065,0,0,0,0,0,0,0,0,0,0,0,0.287006902123781,0,0,0,0,0,0.00691893350503576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328445031915963,0,8.67361737988404e-19,0,0,0,0,0.179374908879664,0,0,-0.0118878757950643,0.0637072243275876,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121685904015089,0,0,0.0696484027160052,0.103577816603446,0.120231081258053,0,0,0.148317590580645,0.223739312303235,0,0,0,0,0,0,-0.0304530684043466,0,0,0,0,0,0,0.227418240268019,0,0,0.0462090849130858,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.237297035420105,0,0,0,0,0.0471569048666308,0,0,0,0,0,0.16874611091593,0,0,0,0,0,0,0,0.0020701328623062,0.053903216797237,0,-0.0433686343638071,0.111895824752798,0,0,0,0,0,0.0736924353598884,-0.103088370002994,0,-0.0950350016957074,0,0.0764991087856187,0,0,-0.0562146895664801,0,0,0,0,0,0,0,0,0,-0.00978954483728392,0.0194324551755359,0,0,0,0,0,0
X600498.SH,0,0,0.0354881566775143,0,0,0,0,0,0,0,0.025368554381822,0,0,0,0,0,0,0,0,0.228232803581303,0,0,0,0,0,0,0,0,0,0,0,0,0.372146600040827,0,0,0,0,0,7.89430734211456e-05,0,0,0,0,0,0,0,0,0,0,0,0.00506291109902002,0.0620772782604499,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173178448320867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899035418633331,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0230777094726695,0.176219676488861,0,0,0,0,0,0,0.0453956719320219,0,0.227086480111379,0,0,0,0,0.452227183029123,0.00386049543925581,0,0,0,0.00604761862191511,0.0722248334833476,0,0,0,0.179977932663168,0,0,0.0165996935888926,0,0,0,0,0,0,0,0,0,-0.0552684986659626,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0177618002549349,0,0,0.0534975810348017,0,0,0,0,0,0,0,0,0.0427164502606862,0,0,0,0.079751692997905,0,0,0,0.153138242180218,0,0,0.207398345981602,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745217369690035,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0587720014436625,0,0,0,0,0,0,0,-0.0121877450414532,0,0,0,0,-0.0501350086425095,0.0145405171250662,0,0.024371492244057,0.00139801317269418,0,0,0,0,0,0,0,-0.0375404655809521,0,0,0,0,0,-0.00607568511549816,0,-0.0130903092131516,0,0,0,0,0,0,0,0,0,0,-0.022471082231874,-0.0472610430796484,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.114337853837856,0,0,0,0,0.836857935365344,0,0,0,0,0,0,0,0,0,0,-0.48511118686158,0,0.236570338999357,0,0,0,0,0,0.0135282019689481,0,0,0,0,0,0,0,0,0,-0.0594544844850381,0,0,0,-0.382803624986175,-0.420403330107504,0,0,0,0.381224492277359,0,0,0,-0.578952675620881,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895791015425118,0,0,0,0,0,0,0,0,0,0,0,0,-0.07242398247111,0,0,0,0,0,0,0,0,0,0.0287802676445717,0,0,0,0.0407293691629965,0,0,0,0.25933173558047,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0379183426911259,0,0,0,-0.0114205945424191,0,0,0,0,0,0,0,0.0458961325358096,0,0,-0.0678215897166142,0,-0.0491921815847641,0,0.0512812705051604,0,0,0,0.0453984495868407,0,0,0,-0.198226562916166,0,0,0,-0.101928585402829,0,-0.115668031721785,0,0,0,-0.0120993089663325,0,0,0,0,0,0.0392707920973948,0,0,0,0.0492200802880122,0,0,0.277954772756208,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872254610525201,0,0,0,0,0,0,0,0,0,0.0378597647376794,0,0,0,-0.0258896979942626,-0.0926567610087154,0,0,0.028567396289013,0,-0.0932853011490421,0,0.00883671825349566,0,0.0645728549731708,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.00516518538695783,0,0,0,0.00554459977802122,0,0,-0.000809895752732847,0,0,0,0,0.00405416399875482,0,0,0.00591057047352061,0,0,0,0,0,0,-0.00411247932432667,0,-0.00114205422598262,0,0,0.00192015139651574,0,-0.000302950022741403,0,0,0,0,0,0,0,0.00610783761150601,0,0,0,0,-0.0385847538520395,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465377994546499,0,0.0087185357097154,0,0,0,0,0,-0.0173810180690191,0,0,0,0,0,0,0,0,0.00916703535392808,0,-0.0150984226780943,0,0,0,0,0,0,-0.103528474633035,0,0,0,0,0,-0.0914206828673975,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00975415242890266,0,0,0,0,0,0,0,0,0,0,0,0.0143004955354451,0,0,0,0,0,0,0,0,0,0,0,0.00796220389420786,4.33680868994202e-19,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00305377871922272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00020719042392919,-0.000401870517695753,0,-0.00486104598345481,0,0,0,0,0.0538299919050539,0,0
