,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600741.SH,X600703.SH,X000063.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600809.SH,X600867.SH,X601877.SH,X002456.SZ,X600066.SH,X600271.SH,X000625.SZ,X000596.SZ,X600487.SH,X002294.SZ,X000100.SZ,X600566.SH,X000661.SZ,X002508.SZ,X002241.SZ,X300142.SZ,X000981.SZ,X000157.SZ,X002038.SZ,X002179.SZ,X002007.SZ,X002180.SZ,X000050.SZ,X600177.SH,X300136.SZ,X000869.SZ,X002049.SZ,X600522.SH,X600498.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.29150406182486,0,0.117625237743962,0,0,0,0,0.12461557833704,0,0,0,0,0,0,0,0,0.0682708048625918,0.0826273680736549,0,0,0,0,0,0,-0.0413914108438476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544860784654179,0,0,0,0,0.0234862572314095,-0.0488982076441329,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246206709693031,0,0,0,-0.0836297486269155,0,0,0,0,0,0.458456020886206,0,0,0,0,0.0944222453887374,0,0,0,-0.0508897433162838,0,0,0,-0.0654573232066373,0,0,0.308866311489545,0,0,0.224073991113564,0,0,0,0,0.159938649058197,0,0,0,0.0315652981816233,0.00754008283039011,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019919262456706,0,0,0,0.118209948454443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082754695592052,0,0.152037970810308,0,0,0,-0.122919775929296,0,0.02751815561836,0.0416792564298348,0,0.227077692740459,0,0,0,0,-0.407727760957369,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5431387736433,0,0,0,0.0481122210273995,0,0,0,0,0,0,0,0,0,0,0,0,0.237123556986611,0,0,0,0.0397854618264299,-0.0314968460578229,0,0,0,0,0,-0.0177791996804443,-0.0133427675235984,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.280490828274996,0,0,0,0,0.185841970340467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131418187251694,0,0,0,0,0,0,0,0.0624629227225923,0,0,0,0,-0.059013333445633,0,-0.00969880928443518,-0.00311383431178045,0,0,0,0,0,0
X600031.SH,0,0.106960601733259,0,0,0,0,0,0,0,0.0919358539480251,0,0,0,0,0.0444280235519304,0,0,0,0,0,0,0,0,0,0,-0.0527513121470876,0,0,0,0,0,0,0,0,0.111348170995855,-0.0215297888322033,0,0,0,0,0,0,0,0,0.0793826304993214,-0.0963432487297176,0,0,0,0,0,0.00158034549736942,0.00995839174122168,0,0,0,0,0,0
X002236.SZ,0,0,0.473162111427928,0,0,0,0,0,0,0,0,0,0,0.00229324576866472,0,0,0,0,0.157662359150422,0,0,0,0.126902170983154,0.153625042879533,0,0,0,0,0,0,0,0,0,0.0379398700884076,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0885737565467017,0,0,0,-0.0152194271262159,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0300593428191367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119006783079257,0.0927709826216394,0,0.0123992228135565,0,0,0,0,0,0,0,0,0,0,0,0.223816176517328,0,0,0.0121053390905773,0,0,-0.040153454804225,0.021055785226714,0,0,0,0,0,0,0,0,0.0426300181048067,-0.00805746912210495,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.223407384573658,0,0,0,0,0.110170955484282,0,0,0,0,0.287978192137378,0,0,0,0,0,0,0,0,0.155449648759609,0,0,0,0,0,0,0,0,0.165097889546897,0,0,0,0,0.114471533607568,0.180867391607751,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.121251818869519,-0.0147051872291807,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0282218602685415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875830503799602,0,0.247649971747999,0.0261591460132109,0,0,0,0,0,0,0,0,0,0,0,0,0.117089151158293,0,0,-0.0389503061174926,-0.0632624186390189,0,0,0,0,0,0
X600809.SH,0,0,0,0.164133835186255,0,0,0.11575463126746,0,0.149397433597178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655534977507475,0,0,0,0,0.0704302054696936,0.0818826562166337,0,0.0314203295066442,0,0,0,0,0.113867366936328,0,0,0,0.100441320146641,0.263079675580195,0,0,0,0,0,-0.0133338636279796,-0.0309517319940931,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.00866890496031108,0.00641147552502871,0.00987441470887297,0,0,0.0130130596670954,0.595989449343535,0,0,0,0,0,0.00210886504666799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775638251192879,0,0.0886230263711318,0,0,0,0,0,0,0,0.0527525219196419,0,0,-0.0270423761283489,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274835404694546,0,0,0,0,0.0135517821579573,0,0.0308055029141241,0,0.286078820456526,0,0,0,0,0,0,0,0,0,0,0,0,0.208841400091698,0,0.017482320444017,0,0,0,0,0.0353789586241485,0,0,-0.154132940004745,-2.16840434497101e-19,-0.262962864098402,0.102002791343239,0.0888814452771246,0,0,0,-0.0552902673573084,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0961496020560224,0,0.420644623888818,0,0,0,0,0,0,0,0,0.046125921542342,0,0,0.00728723279785771,0,0,0,0,0,0,0,0,0.00833389469254192,0,0,0,0,0,0,0,0,0,0.289782014202115,0,0,0.0582565407224459,0,0.130198981997707,0,0,0.00575756193667973,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-4.33680868994202e-19,0,0,0.014899416727192,0,0,0,0,0,0,0,0,0,0,0,0.109035449482862,0,0,0,0,-0.0822706071226946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150906469945513,0,0,0.0747495789780074,0,0,0,0,0,0,0.0125640261048885,-0.000922092657161544,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851128832527617,0.0307052344598926,0,0,-0.131476021083452,0,0,0,0,0,0,0,0,0,0.396361691319512,0,0.0728420045101357,0,0,0,0,0.257845040227894,0,0,0,-0.0273038298336085,0,0,0,0.235183873784949,0,0,-0.0134973257400013,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0914417166615915,0,0,0,0.101173451677251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150092859186006,0,0,0.0354876415338617,0,0.0626039830318354,0,0,0,0,0,0.0416865082098496,0,0.168979568332966,0,0,0.171553031997045,0,0.015387986120571,0,0.00679809314167124,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.185207913268645,0,0,0,0,0,0,0,0,0,0,0.246395680293533,0,0,0.0524709517222439,0,0.00364093386642206,0,0,-0.0665660787309983,0,0,0,0,0,0,0,0.00109877422461463,0,0,0,0,0.170374252832286,0,0,0.0353529358845444,0,0,0,-0.0164648018138909,0,0,0.00337269621452277,-0.0142191296913581,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.128637632371981,0,0,0,0,0,0,0,0,0,0,0.00651138010914974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248792131698617,0,0.00691877292842828,0,0,0.522968699071643,0.160254861135192,0,0,-0.00148399449690039,0,0,0,0,0,0,0
X002294.SZ,0,0,8.67361737988404e-19,0,0.404216659250596,0,0.00561218405825956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169538129237704,0,0,0,0,0,0,0,0,0,0.0152009954125937,0,0,0,0.279465721176963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154932483879895,0,0.0415695226219183,0.000654584223668673,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.101123139254,0.0780846764812757,0,0,0,0,0,0.0147933743240375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198410178317754,0,0,0,0,0,0.000602280067505729,0,0,0,0,0,0,0,0,0,0.0455341733060421,0,0,0.0441257640827716,-2.16840434497101e-19,0,0,0.00245997987116544,-0.0237863097361914,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.368707991212318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955900166459331,0,0,0,0,0,0.0985217741856438,0,0,0,0,0,0,0.198893296944911,0,0,0.140634268523214,0,0,0,0,0,0,0,0,-0.118080287253401,0,0,0,0,0.0573574972550494,0,0,-0.00418675442348283,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.112557807924753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926526474473258,0.331297107028911,0,0,0,-0.0180296798362129,0,0,0,0.0674144416776543,0,0,0,0,0,0.103650165343114,0,0,0,0,0.0741439739876749,0,0,0,0,0,0,0,0,0,0,-0.00438936652700455,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.248261914957185,0.0712005732936855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543344297906089,0,0.124273173837954,0,0,0,0.0415404755795948,0.0676763073020881,0,0.0199286052801954,-0.00173177568556834,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678504377932894,0.105386402160669,0,0,0,0.178944508120238,0,0,0,0,0.014059216416697,0,0,0.0129750540846814,0,0,0,0,0,0,0,0,0,0,0,-0.0224430899914707,0,0,0,0,0,0.286857688730717,0,0,0.122859337212408,0,0.164752796478804,0,0.00696674036599096,-0.0455831930054697,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213807359443401,0,0,0,0,0,0,0,0,0,0,0,0.156153079238493,0,0.0141770743968545,0,0,1.73472347597681e-18,0,0.00914415546969857,0,0,0,0,0,0.166980217312896,0,0.141656724459657,0,0.116561791692406,0,0.0723876382386579,0,0,0.0024911672495514,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.0134792282844381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10056343869203,0,0,0,0,0,0,0,0.0312661783885526,0.235047798470507,0,0,0,0,0,0.00824714930878448,0,0,0.0764095147421134,0,0,0,0,0,0,0.0150751422959039,0,0,0,0,-0.121378310093378,0,0
X000157.SZ,0,0,0,0,0,0,0.0104027168419691,0,0,0,0,0,0,0,0.1568468454244,0,0,0,0,0,0,0,0,0,0,0.0307866973642222,0,0,0.0896063326457665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00570773094270432,0,0,0,0,0,0.018913338099456,0.00890252743006993,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0395182883043356,0,0,0,0,0.0481044694708316,0,0,0,0.185672686890379,0,0,0,0,0,0,0,0,0,0.148441321629387,0.170027057400118,0,0,0,0.0558857792275912,0,0,0,0,0,0,0,0.00179995743677431,0,0,0,0.029484672600573,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.112908732038778,-0.0872976262733994,0,0,0,0,0.0938407845986788,0,0,0,0,0,0,0.158247099304477,0,0,0,0,0,0,0.0723781281473991,0,-0.0298864709330403,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0699253339990573,0.102644652797987,0,0,0,0.0360349664210399,0,0,0.128058997447656,0.0471238490973147,0,-0.0536399776959026,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0787374105365921,0,0,0,0,0,0.0545370399620491,0,0,0,0,0.263132354306283,0,0,0,0,0,0,0,0,0,0,0.505450047143181,0,0,0.0117746879932165,0,0,0,0,0,0,0,0,0.037414848391297,0,0,0,0,0,0,0,0.0171698733811295,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.214801799478458,0,0,0,0,0,0,0,0,0,-0.255473069889913,0,0,0,0,0,0,0,0.0190484981721976,0,0.163744156402434,0,0,0,0,0,0,0,0,0.279552797867417,0,0,0.0198642849491207,0,0,0,0,0.121439554880527,0,0.17861542948631,0,0.00386878746581666,0.16217783785299,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271336206582499,0,0,0,0,0.386658738227525,0,0,0,0,0,0,0,0.310423730028307,0,0.108589219108107,0,0,0,0,0,0.0552117710924039,0,0,0,0,0,0,0.0150019391259131,-0.0104978579467177,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0788132530097633,0,0,0,0,0,0.0680984274379615,0,0,0.0504810768051916,0,0.0346549171702577,-0.0659855404087413,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.13158660880463,0,0,0,0,0,0,0,0,0.0167729550432636,0,0.0465425364748411,0,0,0.0584935930735319,0,0,0,-0.0130218831713723,-0.00947885408658512,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198239393571142,0,0,0,0,0,0,0,0,0,0.166459107495135,0,0,0,0,0,0,0,0,0,0,0.396034352199242,0,0,0,0,0,0,0.0330966323076164,0.250945922150401,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0449333512110993,0,0,0,0,0,0
X000869.SZ,0.268975873104692,0,0,0,0,0.0216475068075488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788775410170138,0,0,0,0,0.00447092845721894,0.100926814808877,0,0,0,0,0,0,0,0,0.0703476995014247,0,0,0,0.0448444455448534,0,0.118312259970349,0,0,0.110570924429047,0,0.00755136070994048,0,0,0,0,0,0.0516636965905663,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0419560045749506,0,0,0,0,0,0,0.0526924894111005,0,0,0,0,0.223964944912145,0,0,0,0,0,0,0,0,0,0,0,0,0.0706074111733877,0,0,0,0.123815210823469,0,0.176285533698701,0,0,0,0.0362500102311537,0,0,0.137343440308595,0.225796884279615,0,-0.00995538028457287,0.0645391984830021,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.00806497522289567,0,0,0.23308902045362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33108222654467,0,0,0,0,0,0.0919117058076541,0,0,0,0,0,0,0,0,0,0.119776817181621,0,0,0,0.190658235451865,0.0500739099253095,0,0,0.0389629543411946,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.104221426349736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299786601222324,0,0,0,0,0,-0.00194763168412452,0,0,0,0,0,0,0,0,0.293816645964848,0,0,0,0,0,0,0,0,0,0.077776466475556,0,0,0.417616839802262,0,0,0,-0.0152421355327782,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306524870401123,0,0,0,0,0,0,0.0843467897658472,0,0,0,0,0,-0.0712863851062289,0,0,0.184468998532551,0,0,0.261814080371902,0,0.0820301073756437,0,0,0,0,0.00802613428997816,-0.0151263231815238,0,0,0,0,0,0
Change_TY3M,0,0,-0.0748322922388098,-0.0499527017979748,0.0317128652081488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120308055988147,0,0,-0.064742020383038,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211785513876854,0,0,0,0,0,0,0,0,-0.11540611792064,0,-0.0231981178020272,0.122054131158848,0,0.0353034054116284,0,-0.048620006634565,-0.100278922556669,0,0,0,0,0,0
Slope,0,0,0,0,-0.209195386499918,0,0,0,0,0,0,0,0.458480223388256,0,0,0,0,0,0,-0.458532048684946,-0.178776733306659,0,0.252658911542488,0,0,0,0,0,0,0,0,0,0,0,0,-0.155480066070367,0,0,0,0,0,0.182344288984034,0,0,0,0,0,0,0,0,0,0,-0.538231463432024,0,0,0,-3.58925880885004,0,0
TED,0,0,0,0,1.38777878078145e-17,0.914681999508597,0,0,0,0,-0.192962072194674,0,0,0,0,0,0,-0.363518408298181,0,-0.0335695289810068,0,0,0.410349574279552,0,0,0,0,-0.415412884372842,-0.0169933041027279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133529366214868,0,0,0,-0.0523500286042963,-0.158426092893687,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0271303852418143,-0.0546756568086545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507361412459788,0,0,0,0,0,0,0,0,0,-0.105366316510666,0,0,-0.0696117359588604,0,0,0,0,0,0.00190597273560712,0,0,0,0,0,0,0.0237496539922812,-0.0027366143182163,0,0,0,0,0,0
MKreturn,0,0.0812181674964537,0,0,0,0,0,0,0,0,0.0932476124893436,0,0,0.0249629770010053,0,0,0,0,0,0,-0.0318901978453258,-0.108743054261481,0,0,0,0,0,0,0,0,0,0,0,-0.0164002066788364,0,0,0.101387430693077,0,0,0,0,0.00546550590856529,0,0,0.00323559936214814,0,-0.00485013566786563,0,0,0,0,0.0286864467861724,-0.0267691688162922,0.172231410495467,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000186674956901159,0,0,0,0,0,0,0,0.000333227295832632,0,0,0,0,0,0,0,0,0,0,0,0,0.000274652442241256,0,0,0,0,0,0,0.00181580938552429,0,0,0,0,0,0,0.00353208683921639,0,0,0,0.00266630374159586,-0.00170993688701951,0,0,0,-0.0240577848014712,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.057707076443586,0,0,0,0,0,0,0,0,0,0,0,0.00465044109301681,0,-0.0340052646327334,0,0,0,0,0,-0.0429904488023866,0,0,0,0,-0.0738378575540375,0,0,0,0,0,0,0,0,0,0.0944898252890432,0,0,0,0,-0.0558939903727469,-0.0721499850383638,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0117727678500541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347555059323706,0,-0.00116724751789393,0,0.0166900659622057,0.0144758398002261,0,0,0,-0.00212565215406697,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00781311777156818,-0.0135615053148998,0,0,0,0.00277495464821614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149259011514445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030217415695792,0.0161817633407428,0,0,0,0,0,0
