,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X600031.SH,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002236.SZ,X600702.SH,X002180.SZ,X600522.SH,X600584.SH,X601877.SH,X300142.SZ,X000157.SZ,X002074.SZ,X000977.SZ,X600741.SH,X600460.SH,X000733.SZ,X000066.SZ,X300003.SZ,X600183.SH,X000799.SZ,X002007.SZ,X002414.SZ,X002463.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.138963321879,0,0,0.133507827633862,0,0.0308012348146141,0,0,0,0,0.0175340253649238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0178542967911343,0,0,0,0.080293241429153,0,0,0,0,0,-0.0237273704294263,0.046957514727079,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.534333859551911,0,0,0,0,0,0,0.0108195648370906,0,0,0,0,0,0,0.0541353858273191,0,0,0,0,0,0,0,0,0.0794950061357168,0,0,-0.0115444865702441,0,0,0,0,0,0,0,0,0,0.0223805205700841,0,0,0,0,0,0,0,0,-0.00762379032039724,0,0,0,0,0,0,0
X002415.SZ,0,0.0244276816033899,0,0,0,0.0396965664302735,0,0,0,0,0,0,0,0,0.0645042411887769,0,0,0,0.0776977500427472,0,0,0,0,0,0.0891767641144992,0.0959139842424904,0,0,-0.00064636034065775,0.274040514758504,0,0,-0.228931201186433,0,0,0,0,0,0.113091991698271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423433221856278,0,0,0,0,0,0
X000568.SZ,0,0.320564190006287,0.0542452306834369,0,0,0,0.35579937684248,0.187681652811844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181210362010491,0,0,0,-0.0656458256286352,0,0,0,0,0,0.0040999215896627,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359187400883825,0,0,0,0,0,0
X600809.SH,0,0.0769864837019133,0,0,0,0.0694758126790182,0.039880333127156,0.0771562780221435,0.00399057504004853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916535210400355,0,0,0.0871064565283375,0,0,0,0,0,0,0,0,0,0,0.259460188010192,0,0,0,0,0,0,0.00494611899420272,0,0,0,0,0,0
X600276.SH,0,0.0588020577157052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671925743553588,0,0,0,0,0,0,0.0160286749608461,0,0.0981207337989862,0,0,0.0181487501462144,0,0.0265865152591668,0,0,0,0,0,0,0.0102447893992845,0.320487753433277,0,0,0,0,0.0601585548402307,0.13169193233505,0,-0.0117375763181265,-0.0214537446546547,0,0,0,0,0,0
X002304.SZ,0,0.427680366289246,0,0.266777866639668,0,0.0114410192042879,0,0,0,0,0,0,0,0,0,0.203594371797996,0,0.0710021538282947,0,0,0,0,0,0,0,0,0,-0.0196605489468691,0.0279838357165596,0,0,0,0,0,0,0,0,-0.0361763250563158,0,0,0,0,-0.0812805167892303,0,0,0,0,0,0,0,0,-0.00108973266376531,-0.00263196009341175,0,0,0,0,0,0
X600690.SH,0,0,0,0.0310192060916636,0,0,0,0,0,0.142350410983291,0.0373185711834281,0,0,0,-0.0766297576454816,0,0,0.15656949996834,0,0,0.106058120137581,0,0,0,0,0,0,0,0,-0.00773309820794297,0,0,0,0,0,0,0,0,0.0148323690991121,0,0,0,0,0.0589449492780604,0,0.0437719390911627,0,0,0,0.0693986518504814,0,0,0.00989847780538687,0,0,0,0,0,0
X002475.SZ,0,0,0.167454872931685,0,0,0,0,0,0,0,0,0,0,0,0.00835137760361851,0,0,0,0.22166546667277,0.0443158770324638,0,0,0,0,0,0,0,0.0519676864812263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027700857721296,0,0.179493777050395,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.132527872325062,0,0.00392725925822533,0,0,0,0.183694436205144,0,0,0,0,0,0,-0.019632340952135,0,0,0,0,0,0.0810706528123522,0,0,0,0,0,0,0,0,0,0,0,0,0.0499901341761387,0,0,0,0,0.00668901217222681,0,0,0,0,0,0,0,0.00123000943493822,0,0,0,0,0.00759619293559603,0,0,0,0,0,0,0
