,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600271.SH,X600703.SH,X600741.SH,X002292.SZ,X600066.SH,X002241.SZ,X000100.SZ,X600031.SH,X002236.SZ,X600118.SH,X600177.SH,X002506.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X600867.SH,X002007.SZ,X600089.SH,X002294.SZ,X002426.SZ,X002456.SZ,X000869.SZ,X000050.SZ,X002465.SZ,X002508.SZ,X600498.SH,X601877.SH,X002180.SZ,X600699.SH,X002049.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.159970623479886,0,0.268344673423121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524416919615531,0,0,0,-0.0686606513912893,0.0862467607543894,0,-0.0258425010890791,0,0,0,0,0,0,0,0,0,0,-0.00816165125744027,0,0,0,0,0,0,0,-0.0332436167546463,0,0,0,0,0,0,0
X600104.SH,0,0,0.0424472007996539,0,0,0,0,0,0,0.0521141326551325,0.0826264856224082,0,0,0.304948360048738,0,0,0,0,0,0,0,0,-0.0299065589633124,0,0,0,0,0,0,0,0,0,0,0,0,0.054391341755397,0,-0.0172632156811527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199406203487685,-0.0601232683494771,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445202892936395,0,0.119350322807088,0.109280713688106,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0515531938279591,0.0648234927252724,0,0.0250830723402853,0,0,0.0451600970050719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.139920000926885,0,0,0,0,0,0,0,0,0.074984047574971,0,0,0,0,0.025590898175955,0,0,0,0,0,0,0,0.197638444273237,0,0,0,0,0,0,0,0,0,0,0.00176951822838985,0.0669073918868922,0,0,0,0,0,0,0,0,0.0246591413766432,0,0,0.0194894249185897,0,0,0,0,0,0,0
X000651.SZ,0.00798784566925508,0,0,0,0,0,0,0,0,0,0.0215768746481538,0,0,0,0,0,0,0,0,0,0,0,0.0107584696374236,0.00796004335705591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249853348388023,-0.0251033605542691,0,0,0,0,0,0
X002304.SZ,0,0,0,0.458965363556233,0,0,0,0,0,0,0,0,0,0,0,0,0.10656874885209,0,0.0472592690229604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281997394361736,0,0,0,0,0,0,0,0,0,0,0,0,-0.03603338383795,-0.044627260450205,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0203356778691364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165181265280823,0,0,0,0.0799387072844965,0,0,0,0,0,0,0.0817481118688614,0,0,0,-0.0077753953627983,0.014249455922268,0,0,0,0,-0.00756002459450717,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864658273169296,0,0,0,0,0,0,0,0.117440375673598,0.120443040515547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579176516092365,0,0.027039771809544,0,0,0.0767694192818519,0,0,0,0,0,0.0525000919157421,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.209431439929652,0,0,0,0,0,0,0,0,0,0,0,0,0.054982920740168,0.0839949674304663,0.126692794864771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293377936327631,0,0,0.0572056338784065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486769179709591,0,0,0,0,0,0.111932807042769,0.223899085655724,0,0.18314786152954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
