,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X002241.SZ,X000596.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X000157.SZ,X300124.SZ,X300142.SZ,X002007.SZ,X600183.SH,X300014.SZ,X000625.SZ,X000066.SZ,X002371.SZ,X300136.SZ,X002456.SZ,X002179.SZ,X600271.SH,X002008.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600177.SH,X002180.SZ,X000050.SZ,X002129.SZ,X600498.SH,X002508.SZ,X002049.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,6.93889390390723e-18,0,0,0,0,0.128219850641554,0,0,0,0,0.123669600994039,0,-0.0317027086636154,0.329817330059913,0,0,0.0846020870119267,0,0,0.0906126467438642,0,0,0,0,0,0,0.0256167047730574,0,0,-0.026220438195187,0,0,0,0,0,0,0,0,0,0,0.0160843030234747,0,0,-0.0355521620561614,0,0,0,-0.0359569902678241,0,0,0,0,0,0,0,0.00769656409612777,0,0
X000858.SZ,0,0,0,0.0274851332661862,0,0,0.0369301141330922,0,0,0,0,0,0,0,0.50674763252088,0,0,0,0,0.0488078173533698,0.0337679933727585,0,0,0,0,0,0,0,0,0.0179021259695484,0,0,0.035391109626896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204179956802848,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.186359942760081,0,0,0,0,0,-0.0491511170671766,0,0,0.0686094068137947,0,0,0,0,0,0,0,-0.0859330516727253,0,0,0,-0.0461236621991521,0.0147948100109962,0,0,0,0,0,0,0,0,0,0,0.0672040094012142,0,0,0,0,0,0.0204051764587989,0,0,0,0,-0.0373322255390707,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33822654904463,0,0.080027997984694,0,0,0.131495722243254,-0.0257733380092702,0,0,0,0,0,0,0.0496473839742243,0,-0.0141803271310268,0.109681783662602,0.0203527747038345,0,0,0,0,0,0,0,-0.06819635520256,0,0,0,0,0,0,0,0,0,0,0.0223672653412698,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.0956700509761039,0,0,0,0,0,0,0,0.0637298890144907,0,0,0,0,0,0,0.575825192360561,0,0,0,0.0372500444606352,0.0778387524270363,0,0,0,0,0,0,-1.73472347597681e-18,-0.0479828193855073,0,0,0,0,0.00662203202732815,0,0,0,0,0,0,0,0,0,0,0.0620701820409725,-0.0260664475735585,0,0,0,-0.0467327716547457,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882366249077143,0,0,0,0,0,0,0,0,0,0,0,0.0169748136466625,0,0,-0.0467587821380233,0,0,0,0,0,0,0,0,0,0,0,0.0873328153164888,0,0,0,0,0,0,0,0,0,0,-0.0136811090790988,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157653375393386,0,0,0,0.215097880781147,0,0,0,0,0,0,0,0,0,0,0.0352011311505128,-0.0623601270694141,0.117147277074473,0,0,0,0,0,0.323130883200083,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265787547270732,0,0,0,0,0.0370547530366994,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.118038331318249,0,0,0,0,0,-1.73472347597681e-18,-0.00744237210939696,0,0,0,0,0,0,0,0,0,0,-0.0780419192274572,0,0,-0.0581600535045057,0.170979062500661,0,0,0.102166515933193,0,0.114800564651142,0,0,0,0,0.125363206505415,0,0,0,0,0,0,0.0480085216955316,0.00727805267255854,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0879284192273824,0,0,0,0.031683702521226,0,0,0,0,0.00735249115879382,0,0,0,0,0,0.0356195449281192,0,0.153100678820716,0,0,0,0,0,0,0,0,0.093178088514936,-0.0338332298503999,0,0,0,0,0,0,0,0,0.0371152064727039,0,0,0,0,0,-0.0595343124144147,0,0,0.0105880257137351,0,0,-0.0021119417698064,0.0195100378077858,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195616439115132,0,0,0,0,0,0,0,0,0.0626059261715641,0,0.0455327095732311,0,0,0,0,0,0,0.0826551226584368,0,0.0906141883331251,0,0,0,0,0,0,0,0,0,0,-0.0292858577236285,0,0,0,0,0,0
