,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X002049.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X002241.SZ,X000733.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X300003.SZ,X600584.SH,X600884.SH,X000066.SZ,X002414.SZ,X600487.SH,X002294.SZ,X002007.SZ,X600563.SH,X002236.SZ,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.152062105827227,0.0914883050963559,0,0.242489944749073,0,0,0.0024852453356517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232851012554229,0,0,0,0.0201716925871097,-0.0834099734207988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582543723960075,0,0,0,0,0,0,0,0,0
X000858.SZ,0.261468449641499,0,0.0201779329621532,0,0.288941692472928,0.0154394285014937,0,0,0.0157741653500052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546662727086999,0,0.0481857811542575,0,0,0,0,0,0,0,0,0,0.132507990385011,0,0,0,0,-0.0619326316644917,0,0,0,0,0,0,0,-0.0196070307654044,0,0,0,0,0,0,0
X600809.SH,0.322151313417983,0,0,0,0.470889646367426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219251135279199,-0.165580628789422,0,0,0,0,-0.0127200862446751,0,0,0,0,0,0,0,0,0,0,0,-0.0145976232612007,0,0.158577814487608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146189192730172,0,0,0.0503411520190034,0,0,0,0.0786517240440695,0,-0.016651050539909,0.00090965267278904,0,0,0.0877208425160676,0,0,0,0,0,0,0,0,0,0.0421439317520372,0.196328972632902,0.0980635610514548,0.0397587506840106,0,0.200466139184028,0,0,0,0,0,0,-0.0597733802011799,0,0,0,0,0,0
X000568.SZ,0.171695375674423,0.1745878788376,0.583619960528149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216741320425562,0,0,0,0,0,0,0,0,0.0984969751889718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.0677853655477611,0,0,0,0,0,0,0,0,0,0,-0.0427387836252153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215613902296198,0.0251175978779887,-0.168654627690788,0.00869565774433236,0,0,0,0,0,0.058396207997666,0,0,0.112537743069469,0,0,0,0,0,0.0664753175734041,0.0644894605316778,0,0,0.00680979071252477,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.152187001209447,0,0,0.0494281373888729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334185559007769,0,0,0,0,0,0,0,0.137394201967187,0,0,0,0,0.0629125550739317,-0.0117192578904537,0,0,0,-1.73472347597681e-18,0,0,0.00310341969788406,0,0,0,0,0,0,0
X600690.SH,0.00191621938726052,0,0,0,0.319324462846887,0,0,0,0.0101520492896658,0,0.103674889804086,0,0,0.125692001725347,0,0,0,0,0,0,0,0,0,0,0.0365128612912339,0,-0.0795751391485329,0,0,0,0.0268743901178117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0271020482769312,0,0,0,0,0,0,0
X002304.SZ,0.171849281367659,0.128360537647575,0,0,0,0,0.129321323946265,0,0,0,0,0,0,0.0478347747585624,0,0,0,0.0486403637474118,0,0,0.0468360023230834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497719494852771,0,0,0,0.182240598507312,0,0,0,0,-0.210877228401084,0,0,0,0,0,0,0,-0.0143940029159645,-0.0268122417362816,0,0,0,0,0,0
X300124.SZ,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046214444984684,0,0,0,0.117916158045344,0,0,0,0,0,0.171371023602335,0,0,0,0,0,0,0,0,0,0,0,0,0.158700964922029,0,0,-0.342280906997439,-0.0216889771523015,0,0,0,0,0,0,0
