,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000596.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X300014.SZ,X002371.SZ,X600183.SH,X002007.SZ,X000157.SZ,X300124.SZ,X000625.SZ,X002456.SZ,X300142.SZ,X002008.SZ,X000977.SZ,X300136.SZ,X000066.SZ,X600271.SH,X002179.SZ,X002180.SZ,X002129.SZ,X002463.SZ,X600584.SH,X600177.SH,X600066.SH,X000050.SZ,X002049.SZ,X002508.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.00828728440478509,0,0,0,0,0,0,0,0,0.0334187706598229,0,0,0.012231117253111,0,0,0.134906319280227,0,0.150202730827148,0,0,0.120789277668473,0,0,0,0,0,0,0,0,0,0.109317514615694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191029733895164,-0.0445404142579391,0,0,0,0,0,0
X000858.SZ,0,0,0.0564283070949825,0,0.00790817986559186,0,0.0255925261335178,0,0,0,0,-4.33680868994202e-19,0.589315766080403,0,0,0,0,0,0,0,0.0200198478676205,0,0,0,0,0.0206375488473592,0.0340971651805121,0,0,0,0,0.0121751023522556,0,0,0.00366528893958775,0,0.00602436979254048,0.0365912068249858,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805186110789134,-0.00466523412259975,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.249261477193533,0,0,0,0,0,0,0,0.15983352944989,0,0,0,0,0,0,0,0,0,0,0,0.0905850513453585,0,-0.116691335077572,0,0,0,0,0,0,0,0,0.0383021086144855,0,0,0,0.113771427758753,0.0696518518127573,0,0,0,0,0,0,0.145446141308553,0,0,-0.031979799281333,0.0480435059597591,0,0,0,0,0,0
X600276.SH,0.234832771169503,0,0,0,0,0,0,0,0,0,0,0,0,0.129731166762106,0,0.120636008197765,0,0,0.0839070055741902,0,0,0,0,0.017085331082589,0,0,0,0,0.199949447816757,0,0,0.0104010444592334,0,0,0,-0.111025954696795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357644267211805,-0.00941108847413437,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.154002033489821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204787157099225,0,0,0.0585954358152553,0,0,0,0,0,0.205386323823052,0,0,0,0,0.0735828539717331,0,0,0,0,0.0719931721441731,0,0,0,0,0,0,0,0,0,0.019771508330901,0.013671062912336,0,0,0,0.061548803371649,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.148179758835841,0,0.116028474296425,0,0,0,0,0,0,0,0,0,0,0,0.00960694785206067,0,0,0,0,0,0.217926272261431,0.0481066103966934,0.0118265593681698,0,-0.0405169787724163,0,0,0,0,0,0,0,0,0,0,0,-0.0357746673745142,0,-0.093272470173894,0.000978601508245416,0,0,-0.00453453651410575,0,0,0,0,0.0229352409175522,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450715321931246,0,0,0,0,0.384074547960721,0,0,0,0.00441914099530943,0,0.0327378279584909,0,0,0,0,0,0,0,0,0.0485751607108647,-0.0260504652692922,0.0644701892677276,0.0622898108466211,0,0,0,0,0.150705437634802,0,0,0,0,0,0,0,0,-0.0349425414303031,0.0685664811579067,0,0,0,0.0307280021656131,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0834403442616724,0,0,0.129961128527935,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199607408804383,0,0,0,0,0,0.0383350015074747,0,0,0,0.101197081641885,0,0.168324141156902,0,0,0,0.0950614109987192,0,0,0,0.0851637603364612,0,0,0,0,-0.0103786036583533,0.0283799164059989,0,0,0,-0.00204283932654628,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177117459783292,0,0,4.33680868994202e-19,0,0.193701778549715,0,0,0,0.0675551069892261,0.0226323597240385,0,0,0,0,0,0,0,0,0.0483220770824212,0,0.0514351105875814,0,0,0,0,0.0411866311530384,0.0416332047787543,0,0,0,0,0,0,0,0,-0.0144510556619784,0,0,0,0,0,0
X002304.SZ,0,0.175529653952097,0.0477947817803369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162686968543813,0,0,0,0,0,0,0,0.0181952300062527,0.00397240910515656,0,0.0769233089377968,0,0,0,0,0,0,0.115132482734008,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767110584109671,0.0365386438923168,0,0,0,0,0,0
