,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X600703.SH,X000596.SZ,X000100.SZ,X300142.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X600702.SH,X601877.SH,X002236.SZ,X002414.SZ,X600584.SH,X300146.SZ,X600779.SH,X300003.SZ,X601799.SH,X600183.SH,X600460.SH,X000800.SZ,X002074.SZ,X000066.SZ,X600089.SH,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0832704534192889,0,0.0268578876753066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204363355342883,0,0,0,0.0626540068924509,0,0,0,0,0,0,0,0,0.0331945186846164,0,0,0,0.0162443727740297,0,0.178181813115732,0,0,0,0,0,0,-0.0291620753916976,0,0,0,-0.00810054933719631,0,0
X000858.SZ,0.00874323705126058,0,0,0.0236461093352105,0.392407708855545,0.134010217213981,0.00346372247801633,0,0,0.0844199228332117,0,0,0,0.00878433591391887,0,0,0,0,0,0,0,0,0,0,0,0,0.0772458393411622,0,8.67361737988404e-19,0,0.0839038572055396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027531658881359,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505873682216366,0,0,0,0,0.165496220775579,0,0,0,0,0,0,0,0,0.0194360070166917,0.118349697218448,0,0,0,0,0,0.0476924455188277,0,0,0,0,0,0,0.0382980044114101,0,0,0,0,0,0,0,0,0,0,0,0,0.00661597162218725,0,0
X600276.SH,0,0.197474725334189,0,0,6.93889390390723e-18,4.33680868994202e-19,0.0795329456350983,0,0,0,0,0,0,0,0.0266839492109297,0,0,0,0,0,0,0,0,0,0.0115543978031523,0.0305047927323765,0,0,0,0,0,0,0,0,0.0620883551650758,0,-8.67361737988404e-19,0,-0.144947793769566,0,0,0.0992006634108688,0,-4.33680868994202e-19,0,0,0,0,-0.0912553905270213,0,0,0.0910250152518258,0,0,0,0,0,0,0
X000568.SZ,0,0.398005360044399,0,0,0,0.150491040402068,0.107133393497679,0,0,0,0,0,0,0,0.0265493853839339,0,0,0,0,0,0,0,0.153674412153907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126693524030073,0,0,0,0.192346725170216,0,0,0,0,0,0,-0.0140524166601044,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.196436668482472,0,0,0,0,0,0,0,0,0.119741016741072,0,0,0,0,0,0,0.00684161765591819,0,0.0245608576662468,0,0,0,0,0,0,0.0103714872003059,0.473087961725811,0,0,0,0,0,0,0,0,0,0,0.11434611830012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260041906014995,0,0
X002304.SZ,0,0,0,0.0725658429167876,0,0.182029525951888,0,0,0.067451391733573,0.0318847094231088,0,0,0,0,0,0.0391919342309788,0,0,0,0,0,0,0.204175760686759,0,0,0,0.13775466974058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765720058597519,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.043266141655403,0,0.056377293270557,0,0,0,0,0,0,0.0245815593196133,0,0,0,0,0.00178235361286075,0,0,0.105857315946562,0,0.0281302893203542,0.0752015252581711,0.0100089841127612,0,0,0,0.0644049131869235,0,0.0232072488653914,0,0,0,0,0,0,0,0,0,-0.0324608725477533,0,0,0,0,0,0,0,0,0,0,0,0,0.0031103381670832,0,0
X600690.SH,0,0,0.0741674480762858,0,0,0,0,0.329120107526334,0,0.0335233694189061,0,0,0,0,0,0.0448445934640627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546734775038162,0,0,0,0.205859055839346,0.0233484531923872,0,0,0,0.101902876109265,0,0,0,0,0,0.0659285797617205,-0.0752755259736319,0.0321049073947559,0,0,0,0,0,0,0,0,0.0197006779760866,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.194382762733684,0,0,0,0.0279809836016602,0,0,0.047742054497519,0,0.268009608215578,-0.037169546324037,0.132443987603866,0,0.104771103601798,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325749441051179,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279735364480136,0.0768852284744207,0,0,0,0.0664580235818812,0.174012430955274,0,0,0,0,0,0,0.0598284675460066,0.00863568054658209,0,0,0,0,0,0,0.0414288764442169,0,0,0,0,0.0259491656569951,0.160697328100267,0,0,0,0,0,0,0,0,-0.0161047492802552,0,0,0,0,0.00314387345124668,0,0
X600104.SH,0,0,0,0,0,-0.0712094626705309,0,0,0,0.0450958382783275,0.036210874125012,0,0,0,0,0.00887979293733971,0,0,0,0,0.0840113400463937,0,0,0,0.0297185694576082,0,0,0,0,0,0,0,0,0.0486576046090696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103678889839084,0.0681961314391355,0,0,0.0119921309838413,0,0,0,0,0.00509057146091043,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536375461496039,0,0,0,0,0.0316042479308273,0,0,0,0.342196779571103,0.0552996124190072,0,0,0,0,0,0,0,0.0242901040037667,0,0,0,0,0.0793111941303177,0,0.0555341274072067,0.0189435433455003,0,0,0.0130495504721609,0,0,0,0,0,0,0,0,-0.0747279482065792,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.269240126934206,0,0,0,0,0,0,0,0,0,0.0142364916241132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0491601938215634,0,0,0,0,0,0,0,0,0,0.0700063874227088,0,0.270429842979309,0,0.514342575401287,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.28869586029548,0,0,0,0,0,0,0,0.338657044498713,0,0,0,0,0,-0.0691656804319102,0,0,0.336002192775593,0,0,0,0.0280767277054604,0,0.155866396563578,0,0.0877842641377481,0,0,0,0,0,0.0704764351957657,-0.32870102539592,0,0.0730079234670907,0,0,0,0,-0.115206695181672,0,0,0,0,-0.166559680040709,0,0,0,0,0.0119694931158583,0,0
X300124.SZ,0,0,0,0,0,0.111594384999849,0,0,0,0,0.0849822236292065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105721764479297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160994502345773,0,0.0110755254610688,0,0.309890945978663,0.253524306043811,0,0,0,0,0,0,0,0,0,0.000480181415690208,0,0
X000338.SZ,0,0,0,0,0.202201946085717,0,0,0,0,0,0,0,0,0.0779930517232074,0,0,0,0,0,0,0.0221291321517342,0,0,0,0,0,0.033853832043929,0,0,0,0,0,0,0,0,0,0,0,0.0641371052862957,0,0,0,0,0,0,0.108524622203838,0.0336586073167659,0,0,0,0,0,0,0,0,0,-0.000667546359128281,0,0
X000063.SZ,0,0,0,0,0,0,0.0371165829330087,0,0,0.102679215146447,0,0,0,0,0.000890645974212937,0.0328091502968006,0,0,0,0,0.0323165550352768,0,0,0,0,0,0,0,0,0,0.0857210325658626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537197329468906,0,0,0,0,0,0
