,X600519.SH,X600104.SH,X000651.SZ,X600276.SH,X002415.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002456.SZ,X000100.SZ,X002008.SZ,X002236.SZ,X600566.SH,X002007.SZ,X600487.SH,X000625.SZ,X002179.SZ,X000661.SZ,X600498.SH,X600809.SH,X000596.SZ,X600867.SH,X300146.SZ,X002180.SZ,X600177.SH,X002506.SZ,X000157.SZ,X600089.SH,X002294.SZ,X300136.SZ,X300142.SZ,X600372.SH,X600066.SH,X002241.SZ,X000977.SZ,X000981.SZ,X600522.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0581590123751838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170797389438901,0.287795533950052,0,0,0,0,0,-0.066469825445911,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161325222473208,0,0,0,0,0.217944053349219,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.145351207973834,0,0,0.0140128323085277,0.00991100934490054,0,0,0,0,0,0,0.0991484458011123,0,0,0,0,0,0,0,0,0,-0.00995425785972197,0,0,0,-0.0758849069853871,0,0
X000661.SZ,0,0,0,0,-0.116766142533961,0,0,0,0,0,0.125266836803645,0,0,0,-0.300605193987953,0,0.539724088205454,0,0,0,0.326265300750021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114164487035492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435615935393785,0,0,-0.0083833759196666,-0.102305993606409,0,0,0,-0.133928169114205,-0.296786026596124,0
X600498.SH,0,0,0,0,0.145425947066984,0,0,0,0,0.411798965941682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21190913787476,0,0,0,0,0,-0.0977706719655678,0,0.167710515002167,0,0,0,0,0,0,0,0,0,0,0,0.018088147961202,0,0,0,0.249611219297847,0.0670940044970178,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0488400263760465,0,0,0.0481150646065757,0,0,0,0,0,0.244769363152175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681854500640313,0,0,0,0,0,0,0,0,0.0231708231126614,0,0,0,0,0,0,0,0,0,-0.026503498927245,-0.0074792599218113,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.424727756148126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839655943093096,0,0,0,0,0.0065536425588484,0,0.176303085798859,0,0,0,0,0,0,0,0,0,0,0,0,0.0721321839606233,0,0,0,0,0,0,0.0482100126162892,0.0132416659429062,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.130119798042295,0,0,0,0,0,0.147567728372784,0,0.147438972418688,0,0,0,0,0,0.285190126474169,0,0,0,0,0,0,0.101292372420174,0,0,0,0,0,0.542442628266985,0,0,0,0,0,0,-0.428086368485115,0,0,0,0,0,0,0,0,0.121601316547972,-0.0409222198784759,0,0.0490133344952583,0,-0.266265274565447,0,0
X300146.SZ,0,0,0,0.0647527634722729,0,0,0,0,0,0,0.0347927614211027,0,0,0.0875954030973344,0,0,0,0,0,0,0.0945926511636223,0,0,0,0,0,0,0,0,0.152160545935436,0,0.425010290011626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023017465594815,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.226175668648412,0,0,0,0,0.0306441932865113,0,0,0,0.141800232932961,0.059314026807328,0,0,0,0,0,0,0,0.106197269238115,0,0,0.240897451247611,0,0,0,0,0.0622468849020273,-3.46944695195361e-18,0,0.26624497136129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669068574694087,-0.0350605180093228,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0675710449589602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576725205036345,0,0,0,0.0908232648702516,0,0,0.0285833786315144,0.00027346356249295,0,0,0,0,0,0.0984351143857432,0,0,0,0,0,0,0.218888870055716,0,0,-0.00435641180848687,-0.0057605834486791,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0661300989865399,0,0,0,0,0,0,0.0852883555409149,0,0,0,0,0,0,0,0,0,0.0175968311891241,0,0,0,0,0,0,0,0,-0.0241767783073947,1.73472347597681e-18,0.0918624136046994,0,0,0,0,0,0,0.0463145452589313,0,0,0,0,0.0656358433163762,0,0,0,-0.00515139254769734,-0.00574650042953293,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0667896132216149,0,0,0,0,0,0,0,0,0.0399640867937942,0,0,0,0.0508126919417309,0,0,0,0,0,0,0,0,0.0143274831789941,0,0.0673896044931184,0,0,0,0,0,0,0,0,0,0,0.0133873035945882,0,0,0,8.67361737988404e-19,0,0.176749945725887,0,0,-0.0140227952217988,0,0,0,0,0,0,0
X600089.SH,0,0,0,0.00945510024448703,0,0,0,0.230568213496957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160095607622357,0,0.000787328024590295,0,0,0,0.0138521441655403,0,0,0,0,0.0990045265578522,0.0704515626796956,0,0,0,0,0.0776368397971769,0,0,0,0,-0.0129722853868993,-0.0362913683437927,0,0,0,0,0,0
X002294.SZ,0,0,0,0.155363874755388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269638379138145,0,0,0,0,0.00161842303407811,0.0493815206710637,0,0.101840245130608,0,0,0.039533963927596,0,0.19103088735518,0,0,0.0293144701493855,0.124912209924664,0,0,0,0,0,0,0,0,0.138288907276043,0,0.0527279033750845,0,0,0,0,0,-0.0171720454097219,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0684165841031031,0.0778867496507932,0,0,0,0,0.0241198657212032,0,0,0,0,0.477868595720097,0,0,0,0,0,0,0,0.205859372118921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401241308236164,0,0,0,0,0.187300156005684,-0.0636279384689213,6.93889390390723e-18,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0261838717300683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054388493700775,0.33021941325731,0,0,0.120726469758895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264065611505851,0,0,0.131394998045707,0,0,0,0,-0.0815034359369154,-0.08019454649945,0,0,0,0,-0.110864319590092,0
X600372.SH,0,0,0,0,0.00800595398185769,0,0,0,0,0,0,0.197422399561415,0,0,0,0,0,0,0.104401031857399,0,0,0,0,0,0,0,0,0,0.268430826333317,0,0,0,0,0,0,-0.01178966499061,0,0,0,0,0,0,0,0,0,0,0,0,0.497387716853794,0,0,0.0599368158686671,0,0,0,0,0.0757128717868247,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248117632376116,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0793115636179451,0,0,0,0,0.0451266008217375,0.317054464516851,0.0551534759405249,0,0,0,0,0,0,0,0,0.0237509046146007,0,0,0,0,0,0,0,0,0,0.0168124008429146,0,0,0,-0.0773836789764295,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121522357523668,0,0,0,0,0.0223777825866335,0.164322422414668,0.156318783914026,0,0,0,0,0,0,0.12262137948119,0,0,0,0,0,0,0.0375512481080848,0,0,0,0,0,0,0.0767140942937607,0,0.077648028456093,0,0,0,0,0,0,0,0,-0.0195235106728874,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.138777029812763,0,0.0863191526950322,0,0,0,0,0,0,0,0.72146550686609,0.244523229712268,0,0,0,0,0,0,0,0,0,0.118725585628982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2715385659681,0,0,0,0,0,-0.159449863600623,0,0
X000981.SZ,0,0,0,0,-0.050998522282243,0,0,0,0,-0.0382051064994299,0,0,0,0.501926940552065,0,0,-0.148539258561387,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768066536325159,0,0,0,0,-0.0562998891800721,1.73472347597681e-18,0,0,0,0,0,-0.0884476569908398,0,0.0164986695152008,0.0640506528075621,0,0,0,0,0,-0.103228192663288,0.0187470248346999,0,0,0,0,0,0.140558604624292,0
X600522.SH,0,0,0,0,0,0,0,0.228607962125431,0,0.306785753097677,0,0,0,0,0,0,0,0,0,0.0724251675812967,0,0,0,0,0,0,0,0,0,0,0,0.0701959281560507,0,0,0,0,0,0,0,0,0,0,0,0.0707351526747557,0,0,0.0011624899825512,0,0,0,0,-0.0192589496082957,-0.0199539815036326,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204072613633156,0,0.00335547437857175,0,0,0,0,0,0,0,0,0.170635931342598,0.102436791834961,0,0,0,0,0,0.042280392768345,0,0,0,0,0,0,0,0.00730710131753917,0,0,0,0,0,0,0,0,-0.02841730928456,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215746607892766,0,0,0,-0.0389217966193438,0,0,0,0,0,0,0.070781475761361,0,0,0,0,0,0,0,-0.0972260256638962,0,0,0,0,0,0,0,0,0,-0.1876381809917,0,0,0,0,0,0
Slope,0,0,0,0,0,0,1.12077963641819,0,0,0.587989004986559,0,0,0,0,0,0,0.198979193749408,0,0,0,0,0,1.79835169662007,0,0,0.024010672781409,0,-0.0700937557560309,0,0,0,0,0,6.93889390390723e-18,-0.408416706648548,-0.537299361286246,0,0,0,0,0,0,-0.884714142624219,0,0,0,0,0,0,0,0,0,-0.260435436664217,0,0,0,-0.360718534735491,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758946984636455,0,0,0,0,0,0,0,0,0,0,0,0.055106578610999,0,0,0,0,0,0,0,0,0,0,0,0.0365763280119898,0,0,-0.42269250128021,0.32718758140589,0,0,-0.296429005402999,0,0,0,0
RealEstate_excess,0,0.100798864388161,0,0,0,0,-0.0190282441034177,-0.0263254741130697,0,0,0,-0.0974189774842655,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0391779432856027,0,0,0.0239268107878067,0,-0.0449095145908527,0,0,0,0,0,0,0,0,0,0,-0.0637080889093884,0.0905250594486179,0,0,0,0,0,0,0.00837644705970299,0,-0.00927525435173303,-0.0284268509764997,0,0,0,0,0,0
MKreturn,0,0,3.46944695195361e-18,0,0,0,0.0111674482010338,0,0,0,-0.129337109236045,0,0,0,0,0,-0.174682390883524,0,0.0759282556642114,0,0,0,0,0,0,0,0,0,0,0.0697070708677075,0,0,0.0190736046617579,0.177412122760137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00414230134957735,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00109050507918276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.64792196230915e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653113875611075,0,0,0,0,0.0290385384571827,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196347721279478,-0.0155710398977043,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105490680310324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457550737460837,0,0,0,0.000201282388939602,-0.00618580763254542,0,0,0,0.0942445293128817,0,0
CarbonVol_Hubei,0,0,0,0.000475814687922798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108727739015868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105865232996831,0,0,0.0017241813167196,0,0.00429104624605264,-0.00718734109980686,0,0,0,0,0.0567209915578411,0
