,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X000651.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000338.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000625.SZ,X002129.SZ,X003816.SZ,X002049.SZ,X300142.SZ,X000596.SZ,X601877.SH,X000661.SZ,X600089.SH,X000100.SZ,X002179.SZ,X600460.SH,X000157.SZ,X000799.SZ,X600741.SH,X002074.SZ,X600702.SH,X600779.SH,X002236.SZ,X002414.SZ,X600584.SH,X601799.SH,X002007.SZ,X000800.SZ,X600183.SH,X000733.SZ,X600884.SH,X300003.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.313961200050822,0,0.0554422143460425,0,0.204842496218333,0,0,0,0,0,0,0,0.0276987546523087,0,0,0,0,0,0,0,0.00899236834773527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142022652282078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269061909807649,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.13030188506412,0.177077545832308,0,0,0,0.0732317612058206,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0247881244660448,0,0,0,0,0,0.115665027548066,0.0383035620377202,0,0,0,0.0412101852274329,0.134213087286271,0,0,0,0.158304283406748,0,-0.0124433726416606,0,0,0,0,0,0,0,0,0,0,0,0.00199846327979952,0,0,0,0,0,0,0
X002415.SZ,0,0.13279090965516,0,0,0,0,0,0,0,0.0360219558209939,0,0,0,0,0.042314921630617,0,0,0,0,0.1297270884303,0,0.0669918312386731,0,0,0.0552741231116535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784747182698374,0,0,0,0.124901839998984,0,0,0,0,0.0111040325254765,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0705678104743635,-0.0354658191546432,0.188566714148613,0,0,0,0,0,0,0,0,0,0,0,0,-0.011976242540818,0,0,0,0,0,0,0,0,0,0,-0.0374358254338163,0,0.384242901395387,-0.071396027015224,0,0.196961458647733,0.0888086660742089,0,0,0,0,0,0,0,0.0352408979522252,0,0,0,0,0,-0.0502291893933248,0.0626364021578457,0,0,0,0,0,0
X600276.SH,0,0.328577041268198,0,-0.0452232724514529,0,0,0,0,0,0,-0.0757407852427455,0,0,0.301570571647809,0.232116927490341,0,0,0,0,0,0,0,0,-0.353856500785213,0,0,0,0.0912445327397822,-0.000432857769646739,0,-0.0874616566376716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.513762174593055,0,0.0572422157934056,0,0,0,0.0947699944854029,0,0,0,-0.0345771890461682,0,0,0,0,-0.0753283642252788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089315047645894,-0.077312266589825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.153453331267815,0,0.0856083816930397,0,0.115529438333728,0.0228519295407123,0,0.0437304839253892,0,0.0105285959208995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892174733357076,0,0,0.169553501725793,0,0,0,0,0.0385492455363176,0,0,0,0.0106729930081282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349567542584394,0.015832700900532,0,0,0,0,0,0
X002304.SZ,0,0,0,0.263152534733782,0,0.304389082910071,0.0544410251836931,0,0,0.11989834460084,0,0,0,0,-0.0242319450467152,0,0,0,0,0,0,0,0,0,0,0,0.159645852916882,0,0,0,0,0,0,0,0,0,0,0.0300880723850102,0,0,0,0,0.0778061604525265,0,0,0,0,0,0.0468796753829337,0,0,-0.0561973408197744,0.023790516787967,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0114630807503554,0,0,0,0,0,0.0514301500840552,0,0,0,0,0,0,0,0,0.163249781238269,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240055007025906,0,0,0,0,0,0,0.0208876715368502,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.032009503787487,0,0,0.0698640434365867,0,0,0,0,0,0.131166524044835,0,0,0,0,0,0,-0.0224889056903398,0,0,0,0,0,0.516316157718859,0,0,0,0.0564498352687769,0,0,0,0,0,0,0,0,0.0781265453279984,0,0,0,0,0,0.0323212116221067,0,0,0,0,0.28271477481888,0,0
X002475.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198807441747949,0.197948504726821,0,0,0,0,0,0.103306102999054,0,0,-0.0820598024636176,0,-0.139572166214275,0,0,0.00195328591709114,0,0,0,0,0,0,0,0,0,0.0648629244258373,0,0,0,0,0,0,-0.0257429572243085,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015732300583727,0,0,0,0,0.156036003254804,0,0,0,0.0765008014666277,0,0,0,0,0,0,0,0.0570506363430507,0.0517370829495181,0.0620480039260872,0,0,0,0,0,0,0,0,0,0,-0.0122580878754556,0,0,0,0,0,0,-0.0270652055983811,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604378540077272,0,0,0,0,0,0.0352548739682853,0,0,0.316662737724973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238001706783862,0,0,2.16840434497101e-19,0,0.0206578316772251,0,0,4.33680868994202e-19,-0.0365294281044318,0,0,0,0,0,0
X300124.SZ,0.266607435121739,0,0,0,0.00724781197029181,0,0,0,0,0,0,0,0,0,0.0127988891562255,0,0.06069304680962,0,0,0,0,0.223839339653993,0,-4.33680868994202e-19,0,-1.73472347597681e-18,0.00444370777892117,0.0682983391845532,-0.216596178694284,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.169967422918344,0,0,0,0,0,0,0,0,0,0,-0.0517998790556864,0,0,0,0,0,0
X300014.SZ,0,0,0.260728896724252,0,0.0644624037279974,0,0,0,0,0,0,0,0,0,0,0,0.134805815537723,0.0974804557448281,0,0,0.237888501744158,0.24430496695475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223382341563341,0,0,0,0,0,0,0,0,0,0,0.0204901607225322,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.0308015630037418,0,0.045250341205458,0,0,0,0,0,0.157316227256477,0,0,0,0.0503840579946527,0,0,0,0,0,0,0,0,0,0,0,0.034159428399023,0.13881580160322,0,0,0,0,0.0626678409830113,0,0,0,0.0117455815919667,0.000176717714623996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293380066625972,0,0,0,0,0.0688728552273668,0,0,-0.0843488911060328,0,0,0,0,0.524845354106312,0,0,0,0,0,0.0337340730629824,0,0,0,-0.0482700432801273,0,0,0,-0.21802469446594,0.211035476407007,0,0,0,0,0.0581093979490577,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.46631261758984,0,0,0,0.0455919492912569,0,-0.0407785031263954,0,0,0,0,0,0,0,0,-0.0346977082263096,0,0,-8.67361737988404e-19,0,0,0,0,0.00439557433073182,0.0377746957957428,0,0,0,0,0,0,0,0,0,0,0.0149723774383716,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0851116576812482,0.0107219841060064,0,0,0,0,0,0.110255910024883,0,0,0,0,0,0,0.0335088278210572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228479668088701,0,0,0,0,0,0,0.081955941007018,0,-0.0239560955257632,0.0402481409917318,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128798400570718,0,0,0.0737289139450515,0,0,0,0,0.363165581376542,0,0,0,0,0.0738695496455301,0.069610343726535,0,0,0,0.159009317357913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334577290440015,0,0,0.00331470888457139,0,0,0,0,0,0,0,0,0,0
