,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X002292.SZ,X600690.SH,X000100.SZ,X002241.SZ,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X002475.SZ,X000338.SZ,X000568.SZ,X600089.SH,X600177.SH,X002465.SZ,X300124.SZ,X002049.SZ,X601877.SH,X002129.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X002074.SZ,X600867.SH,X600582.SH,X002506.SZ,X002456.SZ,X600498.SH,X000977.SZ,X002426.SZ,X300001.SZ,X000547.SZ,X600839.SH,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0603843705817007,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0110682045458161,0,0,0,0,0,0,0,0,0,0,0,0,0.138791093610656,0,0,1.0842021724855e-19,0,0.0565242856510499,0,0,0,0,0,0,0.0492093695598435,0,0,-0.0130342739706693,0,0,0.00649169957075569,0,0.0134037655471133,0,-0.0332393284327062,0.0341242686023274,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.172430477037119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707921102095933,0,0,0,0,0,0,0,0.103444686685679,0,0,0,0,0,0,0,0,0,-0.0162030061190604,0,0,0.041386667514422,0,0,0,-0.0362980592111565,0.0105803836617162,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0196734176389127,0,0,0,0.112652916117155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132396954587048,0.0529503285852526,0,0,0,0,0,0,0.0186757518339395,0,0,0.0677934895256984,0,0,0,0,0.0449512040079869,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.216444997277828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793632088110704,0,0.105766113438511,0,0,0,0,0.115178363417934,0,0,0,0,0,0,0.0128954256324041,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0157556516454267,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0524337773285873,0,0,0,0,0,0.0191195092716382,0,0,0,0,0,0,0,0,0,0,0.0205001282073897,0,0,0,0,0.13919938496377,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0700168746905201,0.0877374043717941,0.000315665707082929,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0689525227553843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222134372898823,0,0,0,0,-0.0161957249196194,0,0.0900474370765017,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0523692572249305,0,0,0,-0.0272731670429326,0.0253987033854154,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.000740130165628756,0,0,0,0,0,0,0,0.147697684822645,0,0,0,0,0,0,0,0,0.0182532695311675,0,0,0,0,2.16840434497101e-19,0,0,0,0.0468221316916462,0,0,0,0.0436413397386062,0,0,0,0,0.0471363572719012,0,0,0,0,0.0108335775889798,0,0,0,0,0,0
X600276.SH,0,0,0,0.00636854909726415,0,0,0,0,0.0403095297231023,0,0,0,0,0,-0.044426781658002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10681387416408,0,-0.0158386354073955,0,-3.46944695195361e-18,0,0.154172238361757,0,0,0,0,0,0,0,0,0,-0.0217196604853228,0.117776141161976,0,0.0376960981937934,0,-0.0182304216440437,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207522085943408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.1296718324067,0.186466221742685,0,0,-0.00939060981222752,-0.0186626427694056,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129422664395519,0,0.213297071127367,0,0,0.151628414788196,0,0,0,0,0,0,0,0.0142111017813178,0,0.0844800476141116,0,0,0.0161177128882858,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020968762888441,0.0105640697565759,0,0.139728105698217,0,0,0.0971775602575512,0,0,0,0,0,0,0,0.0663917269266888,0,0,0,0.00767954681099666,0,0,0.052464414613335,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149825173252218,0.207973008913068,0,0,0,0.262079590546708,0,0,0,0.0535605726053609,0,0,0.0204115497944583,0,0,-0.0131136448870719,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050768644984453,0,0,0.032355474577815,0,0.0559779522748153,0,0,0,0,0,0,0,0,-0.00830835425465803,0,0.00848538712950291,0,0,0,0,0,0.0320097653874486,0,0,0,-0.0657089789198394,0.0203103566246247,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0567444559717591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934005736023441,0,0,0,0,0,0,0,0.0316607007939219,0,0,0,0,0,0.145162439815705,0,0,-0.00332614936319706,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181042595808223,0,0,0,0,0,0,-0.0507650062535279,0.0591655295292644,0.09312571171979,0.201157734345343,0,0,0.213309607902739,0,0,0,0.00669856654698109,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0232685220969196,0,0,0.155056495884984,0,0,0,0,0,0,0,0.18672142913701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245163368939765,0,0,0,0,0,0,0,0,0.382396188812666,0,0.0703667369384764,0,-0.0229419529855535,0.0120160400906765,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802282438534121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147944860326087,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0140526795297307,0,0,0.0108995190854386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170810601703163,0,0,0,0,0,0,0.159812254495596,0,0,0,0,0,0.188708539801788,0,0.108573496587547,0,0,0.106797119766959,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.110606336980282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190639655389875,0,0,0.0850186777573421,0,0,0,0,0,0,0,0.152259546955573,0,-4.33680868994202e-19,0,0,0.034048955340496,0.0194005345991915,0,0,-0.0219218784012712,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0242742596375539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506145284209071,0,0,-0.00278207760376033,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0227378865409556,0.0814636479402806,0,0.05356393682371,0,0,0.000276810688257077,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479726642800977,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.256421819293615,0,0,0,0.0338266866550656,0,0,0,0,0,0.0599748929966144,0,0,0,0,0,0,0,0,0.00978463973099108,0,-0.00644519891370848,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.134087597596853,0,0,0,0,0,0,0.0968988630656781,0,0.00357698910423598,0,0,0,0,0.0449467391580223,0,0,0,0,0,0,0,0,0,0,0.0377475039162311,0,0,0,0,0,0,0,0.127285142510083,0,0.0464228886819886,0,0.0292618492198174,0.00847619801758677,0.0182427234213356,0,0,4.33680868994202e-19,-0.00696349659101913,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581042323313847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785610617465321,0,0,-0.00706850797147907,0,0.105675428926207,0.227984798848365,0.0062064247246612,0,0,0,0,0,0.00782257858192511,0,-0.0160849681077514,0.060069502814451,0,0.0821646954075781,0,-0.0124793884787377,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0180010078210562,0,0,0,0,0,0,0,0,0,0.120758250205454,0,0,0,0,0,0,0,0,0.0893659601826833,0.029784236487391,0,0,0,0,0.10625256041383,0,0,0,0,0,0,0,0.104639624257595,0,0,0,0,0.0664260167053651,0,0,0,0.0079681383377733,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112231637952504,0,0,0,0,0.34626476782169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765262256991395,0,0,-0.0346486924609719,-0.0120349700022486,0.0888409185266641,0,0,0.0641632629694519,0,0,0,0.0293509558059977,-0.0476291147551679,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0479141545151589,0,0,0,0.0134976011258035,0,0.0086179950617295,0,0,0,0,0.0662099752822312,0,0,0,0,0,0.0512171957924323,0,0.0334434710604607,0.00353973172626185,0,0.105699247506111,0,0,0,0.0514956659294639,0,0,0,0.0964937699686189,0,0,0,1.73472347597681e-18,0.0268757799445834,0.105209899025058,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.138081173815396,0,0,0,0,0,0.0616660252762028,0,0,0,0,0,0.0229453668932665,0,0,0,0,0,0,0.0086092771374441,0,0,0,0,0,0,0,0,0,0,0.107345809245286,0,0,0,0,0,0,0.0520175248884767,0,0,0,0,0.0126997561958641,0.0854076111616519,0,0,0,0,-0.00469945390594604,0,0,0,0,0,0
