,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X600031.SH,X600690.SH,X000100.SZ,X600271.SH,X002129.SZ,X600118.SH,X600372.SH,X000338.SZ,X000157.SZ,X600703.SH,X002241.SZ,X600089.SH,X600741.SH,X002236.SZ,X600177.SH,X600582.SH,X600066.SH,X002292.SZ,X300124.SZ,X600060.SH,X000977.SZ,X000559.SZ,X002475.SZ,X002456.SZ,X600435.SH,X601877.SH,X002465.SZ,X000800.SZ,X002294.SZ,X300003.SZ,X600839.SH,X000581.SZ,X002007.SZ,X600867.SH,X300146.SZ,X000623.SZ,X002491.SZ,X000568.SZ,X000869.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0436625035229292,0,0,0,0,0,0,0,0,0,0,0,0,0.0531986270586634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311209542865493,0,0,0,0,0.0507260737091539,0,0.170911692446168,0,0,0,0,0.00027778630444905,0,0,0,0,0,0
X600104.SH,0,0,0,0.154999742197204,0.069872427714186,0.0154352918103864,0,0,0,0,0,0,0,0.0269137718569667,-0.00827970619070493,0,0.0584500667228653,0,0,0.033253282880683,0,0,0,0.0350044010971816,0,0,0.0636739383557972,0.0188618192636924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722857993402643,0,0.151593231823978,0,0,0,-0.000134881354014119,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0367236490445234,0,0,0,0,0,0,0,0,0,0.0743185431848653,0,0,0,-1.73472347597681e-18,0.166853524372097,0,0,0,0,0.0252685116119286,0,0,0,0.0336679448916578,0,0,0,0,0,0.0889190104739217,0,0,0,0,0,0.020536547563967,0,0,0,0.0239179838469423,0,0.0601212744349626,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.123076372809835,0,0.0810667856088828,0,0,0.0446755804737894,0.0421132305092899,0,0,0,0,0.0487946688638118,0,0,0,0,0.0356177672494134,0.0433539032469718,0.0482756410450673,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0356112873013673,0,0,0,0,0,0,0,0,0,0.0406550422981289,0,0,0,0,0.0933924005589372,0,0,0,0,0,0.00159374579214884,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0382219601534329,0,0,0,0,0.209036865611114,0,0,0,6.93889390390723e-18,0,0.151530779239304,0,0,0,0,0,0,0.00622469010252379,0,0,0,0,0,0,0,0,0,0,0.217071575072073,0,0,0,0,0,0.0109380770695713,0,0.0645544169485326,0,0.0365310976579204,0,-0.0200884006708119,0,0,0,0,0,0,0
X000063.SZ,0.0062144009721827,0,0.0126181953598173,0.0145048860037876,0,0,0,0.0566687099638625,0,0,0,0,0.0909734827427346,0,0,0,0,0,0,0,0,0.153690937904491,0.0233682678027242,0,0,0,0,0,0,0,0,0.0583085043795542,0,0,0,0,0,0,0,0,0.0133974706405865,0,0,0,0,0.0690909908795055,0,0.0524948865018354,0,0.18118455468871,0,-0.0144741218650652,-0.0143736534759838,0,0,0,0,0,0
X000625.SZ,0,0,0.244365531064799,0.204636935992226,0,0,0,0,0,0,0,0,0,0,0,-0.114316223710954,0,0,0,0,0,0.0510034299768154,0.0712567285230348,0,-0.0203217917195906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126798623502445,-0.0454254293135002,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0395486136881551,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.646834445208113,0,0.0186451666980833,0,0,0,0,-0.0109832307361934,0,0,0,0,0,0,0,0.0213677795229034,0,0,0,0,0.0377710351625357,0,0,0.0501871328273609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104171025265305,0,-0.0027616138391574,-0.0160795300585851,0,0,0,0,0,0
X000858.SZ,0,0,0.0307364691343229,0,0,0.0966795776611826,0,0.0775372735329658,0,0,0,0.0183341758618308,0,0.00928184056187417,0,0,0,0.0563466590961775,0,0,0,0,0,-3.46944695195361e-18,0.0322602501072828,0.0179148721162685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146855905479948,0,0.129610535370616,0.033981723479988,0,0,-0.0026623522886905,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.04286868353454,0,0,0,0,0,0,0.00686358253287418,0,0,0,0,0,0,0,0.116289620413267,0,0,0,0,0.0669303625366259,0,0,0,0,0.022610525991776,0,0,0,-0.0317911242529201,0,0,0,0,0,0.0297994347964651,0,0,0,0,0,0,0,0,0,0,-0.0032908857094156,0.00272417353518957,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329428651211505,0,0,0,0,0.547820639558972,0.0331827882138958,0,0.0250824245600638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140823891156764,0,0,0,0,0,0,0,0,0,0,0,0,0.0172676050624451,0,0,0,0,0,0
X600690.SH,0,0,0,0.0103041509185542,0,0,0,0,0,0,0,0,0.0937624417339866,0.0279411067133529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571081982913191,-4.33680868994202e-19,0.0453198568704505,0,0,0,0,0,0,-6.93889390390723e-18,0.0645068901001813,0.0333696812476218,0.0125941801347557,0,0,0,0.136031873953123,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0787926364224141,0,0.118438025855049,0,0,0,0,0,0,0,0,0,0,0,0.0214699595322803,0.0327042166649634,0,0,0,0,0,0,0,0,0,0,0.314188815362662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740897911200153,0,0,0,0.0326518680009624,0,-0.00111054605981786,0.0224383191397919,0,0,0,0,0,0
X600271.SH,0,0,0.238904631179059,0.126229102543081,0,0,0,0,0,0,0,0,0,0,-0.00275009892316105,0,0,0,0,0,0,0,0,0.140478153818987,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0539835407356595,0,0.0520862377088377,-0.0643574551016342,0,0,0,0,0,0.150395034161001,0,0,0,0,0,0,0,-0.0182419240647505,-0.0145637118364452,0,0,0,0,0,0
