,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X002241.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X000625.SZ,X600703.SH,X003816.SZ,X002129.SZ,X002049.SZ,X300142.SZ,X000596.SZ,X601877.SH,X000100.SZ,X600089.SH,X000661.SZ,X002179.SZ,X600460.SH,X600741.SH,X000157.SZ,X000799.SZ,X002074.SZ,X002236.SZ,X002414.SZ,X600702.SH,X600779.SH,X600584.SH,X601799.SH,X000800.SZ,X002007.SZ,X600183.SH,X600884.SH,X000733.SZ,X300003.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.256731485132138,0,0,0,0.240600734019902,0.0308136849440977,0,0,0,0,0,0,0,0.0402702850858179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251316044021535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.12628038164844,0.180094046156434,0,0,0,0,0,0.0630347100469013,0,0.00385663137167628,0,0,0,0,0,0,0,0,0.0296461355186746,0,0,0,0,0,0.0285393570346837,0.109222095903872,0,0,0,0.0422913506240538,0.135194548371365,0,0,-0.013752662361595,0,0.161511999888492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.11731476250019,0,0,0,0,0,0.0264468928776303,0,0,0,0,0,0.0356485316238965,0,0,0,0,0,0,0.0600047509710667,0,0.0333930663973496,0,0.059886385232491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013835842581556,0,0,0,0,0,0.113086010729107,0,0,-0.0111700555657113,0,0,0.0102329763208452,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0353185833506367,-0.049054519983558,0,0.216818316977439,0,0,0,0,-0.00583461174319651,8.67361737988404e-19,0,0,-0.0366499514963954,0,-0.0151146901151464,0,0,0,0,0,0,0,0,0,0,0,-0.0307455205552541,0,0,0.388337759474884,0,0,0,0.205631582655084,0.0942769665211316,-0.0163922751232952,0,0,0,0,0,0.0306303975056541,0,0,0,0,-0.0715845521025303,0.101824762014595,0,0,0,0,0,0
X600276.SH,0,0.334084402001166,0,-0.0123548593313959,0,0,0,0,0,0,0,0,0,0.125843767730484,0.240073863736544,0,0,0,0,0,0,0,0,-0.303893794264717,0,0,0,0,-0.010326714330709,0.0779437749612846,-0.101379545980161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12003404108135,0,0,0,0,0,0,-0.0393798757023404,0,0,0,0,0,0
X000568.SZ,0,0.325417820392341,0,0.125491973442505,0,0,0,0,0.0358657660630576,0,0,0,0,0,0,0,0,-0.07716706579055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.135777179938336,0,0,0,0,0,0,0,0,0,0,0,0,0.0091093247777296,0,0,0,0,0,0
X600690.SH,0,0.130714876534045,0.102649339410603,0,0.164243723923435,0,0,0,0,0,0,0.00447490209024209,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831135232944631,0,0,0,0,0.106305551822976,0,0,0,0.0496873585026402,0,0,0,0,0.0294124221179388,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452798554841877,0.023288575361073,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0244082077400231,0,0,0,0,0,0,0,0,0,0,0,0.21731446602227,0,0.197235702745192,0,0.0135429936298732,0,0,0,0.1059639876229,0,0,-0.182894001157886,0,-0.142564788229124,0,0,0.0584350502786065,0,0,0,0,0,0,0,0,0,0.0616082557166035,0,0,0,0,0,0,-0.0417646823557847,0,0,0,-0.03189439109027,0,0,0,0,0,0
X002304.SZ,0,0,0,0.257200222690751,0,0.31274595487217,0,0,0,0,0,0.0627064580237636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130065681412544,0,0,0,0,0,0,0,0,0,0,0,0,0.0238226591599901,0,0,0,0.0625496140627057,0,0,0,0,0,0,0,-0.0634875603779908,0.0189996449074111,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0215227886245334,0,0,0,0,0,0,0.182262657869894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631571222091951,0,0,0,0,0,0.00859981278327112,0,0,0,0,0,-0.00887194339580102,-0.0313613871043225,0,0,0,0,-0.0096543244531134,0.0287444914182311,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142940670060208,0,0,0.13878630512379,0,0,0,0,0.0899370617492289,0,0.045567992580929,0,0,-0.0234278801265497,0,0,0.0744478535847922,0.0560083611411823,0.0828663992464053,0,0,0,0,0,0,0,0,0,0,0.035798891461433,-0.0548019186908073,0,0,0,0,-0.00206499346436312,-0.0349472575166994,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0768093113776841,0,0,0,0,0,0,0.00993922880292569,0,0,0,0,0,0.0824850357158869,0,0,0,0,0,0,0,0,0,0,0,0,0.516445066816627,0,0,0,0,0.0673322950576496,0,0,0,0,0,0,0.0165861972756146,0.0705776014909161,0,0,0,0,0.0279446424223649,0,0,0,0,0.279982190640599,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0193615079777026,0,0,0,0,0,0,0,0.057100941329712,0,0,0,0,0,0,0.0230352426940986,0.328208001192751,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0507652450292149,0,0,0,0,0,0.0206519789893075,0,0.0151835133664332,0.00570830150430232,-0.0394599932820136,0,0,0,0,0,0
X300014.SZ,0,0,0.132136966830951,0,0.168854474788476,0,0,0,0,0,0,0,0,0,0,0.149204379705658,0,0.156894684338958,0,0.206506854753086,0,0,0.179292834318038,0,0,0,0,0,0,0,0,0,0,0,0,0.181090369348065,0,0,0,0,0,0,0,0,0,0.134117621854255,0,0,0,0,0,-0.00844287537353284,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0585358216367111,0,0,0,0,0,0,0,0,0.0427224787512318,0,0,0,0.0202255975821185,0,0,0.116090791915087,0,0.231007660303087,0.142212840201109,0,0.0157264609907611,0.101713418859947,0,-0.145921745362253,0.264255467550782,0,0,0,0,0.0490576592048985,0,0,0,0,0,0,0,0,0,0,-0.055641346205137,0,0,0,0,0,0,-0.0425611828006494,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.433515115053413,0,0,0,0,0,0,0,0,0,-0.00944333868677865,0,0,0,0,0,0,0,-0.0291821772495257,0,0,0,0,0,0,0.112448092513193,0,0.0280528220068014,0.049115282441952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158900940542896,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.00683086942072612,0,0,0,0,0,0,0,0.132266152595855,0,0,0.0400958192086675,0,0,0,0,0,0,0,0,0,0,0,0.0834659269257356,0,0,0,0,0.0637154015685353,0,0,0.0682870829828504,0.0646379589302784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115830086166134,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370490515461579,0,0.227842674389657,0,0,0,0,0,0,0,-0.17768692059213,0,0,0,0,0.576165580276036,0,0,0,0,0,0,0,0,0,-0.0833320499962259,0,0,0,0.268774200165135,-0.151482744003393,0,0,0,0,0.0302943610327009,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0107219841060063,0,0,0,0.0851116576812484,0,0,0,0,0,0.110255910024883,0,0,0,0,0,0.0335088278210575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228479668088698,0,0,0,0,0,0.0819559410070181,0,-0.0239560955257631,0.0402481409917319,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.137088403828416,0,0,0.352173401142817,0,0.0172262298571236,0,0,0,0,0,0,0,0,0,0,0.0118532887745896,0.309927221109225,0,0,0,0,0,0,0,0.0428989539662974,0,0.194397965059379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365875936461232,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258694081308837,0,0,0.133360113926824,0,0,0,0,0.319251405328397,0,0,0,0.00628989185593522,0,0,0,0,0.139536083790615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618089979495746,0,0.131716461938265,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.050021570022397,0,0,0,0,0,0,-0.00953567143659592,0,-0.00110613271091599,0,0,0,0,0.0110117845554942,0,0,0,0,0,0,0,0,0,0,0,0,0.0354761053733746,0,-0.0139216444808806,0,-0.0309738662413829,0,0,0,0,0.0320304196067756,0.0108539947700024,0,0,0,0,0,0,0,-0.00844147082632693,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270123139464339,0,0,0,0.0672096992752659,0,0,0.0993669708281142,0,0,0,0,0,0.0914964871902344,0,0.0592353512919646,0,0,0,0,0,0,0.221325923709284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251234497584284,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0554188252759435,0,0,-0.0362018936020896,0,0,0,0,0,0,0,0.111150102373457,0,0,0.250683365029894,-0.0796044219526076,0.143665423637513,0,0,0.0624230649516053,0,0,0,0,0,0,0,0,0,-0.0315070115754237,0,0,0,0,0,0,0,0.06581771134495,0,0,0,0,0,0.126483471985893,0,0,0,0,-0.00329993897217457,0,0,0,0,0,0,0
X300142.SZ,0,0,0.312461040957937,0,0,0,0,0,0,0,0,0,0,0,0.0451969053902068,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181830934355251,0,0.100910315196852,0.112459821499838,0.166726062735697,0,0,0.164973963681815,0,0,0,-0.0535143041129773,0,0,0,0,0,-0.235735545490406,0,0,0.13161273412627,0,0,0.048642603041516,0.0543632087733298,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13842083543351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201747234857806,0,-0.0183278853924691,0,0,0.254644285309559,-0.0842849508203161,0,0,0.123618352528143,0.057097866246441,0,0,0,0.0811126065645624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607430966190073,0,0,0,0,0,0,0,0.0744646218625691,0,0,0,0,0,0,0,0,0,0.182899473870702,0,0,0.102264721155344,0,0,0,-0.0213552135917312,0,0,0,0,0,0.0640295520468752,0.237801433367776,0,0.0897905101199615,0,0,0.065749750900976,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.47918866616482,0,0,0,0,0,0,0.0500688151072258,0,0,0,0,0,0,0,0,0.0175187010854122,0,0,0,0,0,0,0,0,0,-0.0232942147929304,0,0,0,0,0,0,0.0832457033516512,0,0,0.00741003166491799,0,0,-0.00101389104726839,-0.0273278493103728,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.041313544114391,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0360518336530981,0,0,0.0824449952189693,0,0,0,0.0907914979141011,0,0,0.0601414073757629,0,0.114194154622919,0,0,0,0,0,0,0,0,0,0.0941424824920378,0,0,0.0569647880120643,-0.129050723719099,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000661.SZ,0,0.263072520496935,0,0,0.169313420892292,0,0.0465445062455435,0,0,0,0,0,0,0.139435375015896,0.0611929997468744,0,0,0,0,0,0,0,0,-0.179114827334754,0,0.107062409193386,0,0,0,0,0,0,0,0,0,0,0.236910479970703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666942971635389,-0.0379190581903355,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0617654841687718,0,0,0,0,0,0,0,0,0,0,0,0,0.0415809782587252,0,0.101297261324776,0,0,0,0,0.112881302817711,0,0,0,0,0,0.13800238753727,-0.011459971826458,0,0,0,0,0,0,0.144016667962101,0.172229926142683,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.106826397331086,0,-0.562515017359253,0,0,0,0,0,0,0.015996214397112,0.344637396089041,0,0,0,0,0,0.229905029166074,0,0,0.0194840394305786,0,0,-0.0523099353436936,0,0,0,0,0,0.0772718721765202,0,0,0.138996016215559,0,0,0,0,0,-0.00256103980465723,0.0715198144117223,0,0,0.306677362164298,0,0,0,0,0,0,0,0.403831033245783,0,0
X600741.SH,0,0,0,0,0,0,0.0425049963537203,0,0,0,0.303067836687746,0.12307295224746,0,0,0,0,0,-0.0122806341722642,0,0,0,0,-0.141784944213661,0,0,0,0.188407150246619,0,-0.0146205917699575,0.0414792836205384,0,0,0,0,0,0,0,0,0,0,0,0,0.146725956009878,0,0,0,0.0499643096009646,0,0,0,0,-0.0298076349819812,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.523561096075311,0,0,0,-0.0144554111249696,0,1.73472347597681e-18,-0.00512476486330827,0,0,0,0,-0.016277847711429,0,0,0,0,0.0692291486599388,0,0,0,0,0,0,0,0,-0.119561243720574,0,0.0281759732538985,0,0,0,0,0,0.0679397964692969,-0.0512352693983942,0,0,0,0,0,0.0162700559651126,0,0,0,0,0,0
X000799.SZ,0,0,0,0.282778719982563,0,0.0138739699203605,0,0,0,0,0,0,0,0.0763995751998771,0,0,0,0,0,0,0,0,0,0,0,0.192324357172276,0,0,0,0,0,0,0,0,0,0,0,0,0.23584883889681,0.165201799796721,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308464031692048,0.0162608152542759,0,0,0.149629660541774,0,0,0.0146548166664603,0,0,0,0,0,0,0,0.0595273959970302,0,0,0,0,0,0.0963874470487884,0,0,0,0,0,0,0,0,0,0,0.0516857427059026,0,0,0.0456153536183037,0,0,0.03894305545229,0,0,0,0,0,0,0
X002236.SZ,0,0,0.183786419863771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372544992818239,0,0.0381302634038799,0,-0.0646256815966842,0,0,0.0749425768555813,0,0,0,0,0.0564937284355224,0,0,0,0,0,0,0,0,0,0,0.0596121231752794,0,0,0,0,0,0,0.017554868861078,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098448134692425,0,0,0,0,0,0,0,0.270675920617216,0,0,0,0,0,0,0,0,-0.00644906156252645,0,0,0,0,0.0463436270473308,0,0.121383448089247,0,0,0,0,-0.0157539245697791,4.33680868994202e-19,0,0,0,0,0,0
X600702.SH,0,0,0,0,-4.33680868994202e-19,0,0,-0.166705349389381,0,0,0,-0.0258165015152347,0,-0.112395573452215,0,0,0,0.0240467444354982,0,0,0,0,0,0,0.0287431344930127,0,0,0,0,0,0,0,0,0,0.568053701668589,0,0,0,0,0.426214336219601,0.190475014415316,0,0,0,0,0,0,0,0,0.174886750916465,0,-0.016445699463262,0.000598797030375902,0,0,0,0,0,0
X600779.SH,0,0.185868625344751,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0542297981516008,0,0,0.015593728787448,0,0,0,0.0471518748083411,0,0,0,0,0.159402355587929,2.16840434497101e-19,0,0,0.297697982027193,0,0,0,0,0,0,0,0,0,0,0,0,0.0125229806308608,-0.123218336475374,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.248767638920338,0,0,0,0,0,-0.0214265093562017,0,0,0,0.155142826939288,0,0.147952307939401,0,0,0,0.129404196040809,0,-0.043259705128561,0.0180162616521903,0,-0.0160423447966881,0,0,0.126408869654123,0,0,0,0,0,0,0,0,0,-0.144960554497464,0,0,0,0,0.0236669614026175,0,0,0,0,0,-0.0401823624163727,0,0,0,0,0,0
X601799.SH,0,0,0,0.0282157743336937,0,0,0,0.292442535097096,0,0,0,0,0,0.016581079409884,0.0595134915049805,0.101649724365816,0,0,0,0,0,0,0,0,0.0321784051368079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706617904178869,0,0,0,0,0,0.0355007980267524,0,0,0,0.0301673767170398,0,-0.0202515579898357,1.73472347597681e-18,0,0,0,0,0,0
