,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600031.SH,X600276.SH,X000100.SZ,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X600582.SH,X000568.SZ,X000623.SZ,X600177.SH,X300124.SZ,X000559.SZ,X002129.SZ,X600060.SH,X000050.SZ,X002294.SZ,X000977.SZ,X000400.SZ,X300003.SZ,X002465.SZ,X002292.SZ,X000869.SZ,X600839.SH,X002456.SZ,X002049.SZ,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,3.46944695195361e-18,0,0,0.167516144515814,0,0,0,0,0.188902824486138,0,0,0,0,0,0,0.0697298011681629,0,0.0315658140511677,0,0,0,0.095257205419894,0,0,0,0,0.0626032656078785,0,0,0.0232859100150628,0.12279488332873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284290076685967,0,0,0,0,0,0
X600519.SH,0,0,0.152609224539365,0,0,0,0.166824730994232,0.186548215493087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107873908615518,0,0,0.114570156173147,0,-0.0364725461781491,0,-0.0169893631592693,0,0,0,0.0635084790627891,0,0,0,0.0117081081288452,0,0,0,0,0,-0.0432866337808186,0,0,0,0,0,0,0,0,0,-0.00305692210980972,0,0,0,0,0,0
X000651.SZ,0.1851631062763,0,0,0,0.15874777938099,0.210166958407012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385574208806671,0,0,0,0,0,0.0566008272948226,0,0,0,0,0,0.0665115915110076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240755504423892,0,0,0,-0.00658486479187658,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.243242134465946,0.077039118751223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143712512294552,0,0.266469062510272,0.107371878864964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235684714448312,0,0,0,0,0.013160771876293,0,0,0,0,0,-0.0012706566579002,0.00240752344785699,-0.0540491301294579,0,0,0,0,0
X000725.SZ,0,0,0.052136094605485,0,0,0,0,0,0,0,0,0,0.0290061093457948,0,0,0.177136379844199,0,0,0,0,0,0.0316602089008112,0.0729908449241855,0,0,0,0,0,0.047758875717016,0,0.0777084172752679,0.0477215319346802,0.183143341752977,0,0,0,0,0,0,0,0,0,0.156615722886788,0,0,0.122834721267292,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.330761286136468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302805062113254,0,0.0722631070435117,0,0,0,0,0,0,0,0.0934487701841838,0.0878565950901181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168493296796402,0.00343389016573681,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.150172302291191,0,0,0,0.0172457027660147,0,0,0,0,0,0,0,0.0910064711445461,0,0,0,0,0,0.0164181184181716,0,0.167936285281285,0,0,0,0,0,0,0.0796206482002439,0,0,0,0,0,0,0,0,0,0.109835006584397,1.73472347597681e-18,0,0,0,0,0,0,-0.00536862339638125,0,0,0,0,0,0
X000858.SZ,0,0,0.0349200354943905,0,0,0,0.0245155337653551,0,0.118283058472455,0.114312292734023,0.00405697277003356,0,0.0572246730849308,0.170694012143171,0,0.0639879761164324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377542534401066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124384773010902,0,0,0,0,0,0,-0.00350575386862867,-0.0160938627660522,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901747726725809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150347521810428,0,0,0,0.0210486443847693,0.235541563383289,0.0156536977884758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366019316468802,0,0,0,0,-0.00690882311783596,0,0,0,0,0,0
X600690.SH,0.0579468017425795,0,0.101660649332635,0,0,0,0,0.199431104666346,0,0,0,0,0.130530658124905,0.151265187652377,0,0,0,0,0,0,0,0,0,0.100209090813891,0.0106548124008576,0,0,0,0,0,0,0,0,0,0.0144405559858309,0,0.00705610033340999,0,0,0,0,0,0,0,0,0,0,0.0224183259129554,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0.119503725954394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875186106442859,0,0,0,0,0.00602228559660654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665266903239768,-0.0183454792387267,0,0,0,0,0,0
X600276.SH,0,0,0,0.0587149033016566,0,0,0.0475959138824976,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.210421855552607,0.225243382187124,0,0,0,0,0,0,0,0,0,0.0240088326518418,0,-0.0323549688456768,0,0,0,0,0,0,0,0,0,-0.0123282622422374,0,0,0,0,0,0,0,0,0,-0.0249106666170567,0.00859859544319909,0,0,0,0.0248826051527458,0,0
X000100.SZ,0.0825407380730565,0,0,0,0.0803317467627588,0,0,0.0166340286809542,0,0,0.0877221744131867,0,0,0.0854754792596371,0,0,0,0,0,0,0,0,0,0.0710999068662494,0,0,0,0,0,0,0,0.0414859648682909,0.0807820831781106,0,0,0,0.166211448043427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637025376085639,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0436854352039925,0,0,0,0,0,0,0.615851025259525,0,0,0.0264044342255204,0,0,0,0,0,0,0,0,0,0,0,0,0.0278304494363946,0,0.093742121119861,0,0,0.0109016321134937,0,0,0,0,0,0,0,0,0,0.0177145470843842,0,0,0,0,-0.00735693263454158,0,0,0,0,0,0,0
X600372.SH,0,0,0.130646118304538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470009789012132,0.0539647398368015,0,0,0,0.0755656016716977,0,0.0497272751905826,0,0,0.0641624755118585,0,0,0,0,0,0,0,0,0,0,0.162645065698244,0,0,0,0,0,0,0,0,-0.101718971427506,0.00750996543201983,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.611900348643959,0,0,0.0797508408225057,0,0,0,0,0,0,0,0,0,-0.045351858477224,0,0,0,0,0,0.0694363769298045,0.0283441012480614,0,0.113615314870731,0,0,0,0,0.211388873819552,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757963400058029,-0.0123721138080208,0.119749767069495,0,0,0,0,0
X002241.SZ,0,0,0.105792438339768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179771721743823,0,0,0,0,0,0,0,0,0,0,0,0.0524031500363222,0,0.0442011621277153,0,0,0,0,0,0,0.0985571556339473,0,0,0,0.189260764143103,0.0223490777840379,0.017289594421949,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.322002369985049,0,0.105830332309005,0,0,0,0,0,0.0383989938081822,0,0,0,0,0,0,0,0,0,0,0,0.132129544126156,-0.0308542517124058,0,0.0412923102859174,0,0,0,0,0,0,0,0.0766976251450375,0,0.0215458216724948,0,0,0.0320588327249641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592569423433791,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0871167806337173,0.0368197928732531,0,0.0722725568463631,0,0,0,0,0,0,0.0900167751092751,0,0,0,0,0,0,0,0,0,0.018716399461085,0,0,0,0.0147961334273737,0,0,0,0.141710835664525,0.113220453513096,0,0,0,0,0,0,0,0,0.00410895240681224,0,0.137037086349237,0,0,0,0,-0.012901758054534,0,0,0,0,0,0
X600066.SH,0.0702928032431799,0,0,0,0,0,0,0,0,0,0.144157043988281,0,0,0,0,0,0,0,0,0,0,0,0,0.0676646317846536,0,0,0,0,0.0307684225976837,0.0318274846634479,0,0,0.20009158983461,0,0,0,0.0362454532489095,0,0,0,0,0,0.049339576588822,0,0,0,0,0,0,0,0,0.00285723745163712,0,0,0,0,0,0,0
X600089.SH,0.124965667376272,0,0,0,0,0,0,0,0,0,0,0,0,0.139201683327067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899765036261683,0,0,0,0,0,0,0,0,0,0,0,0,0.0997280914606916,0,0,0,0,0,0,0,0,0.188711329087136,0,-0.0146129785277126,-0.0193736033658754,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0201593322654295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010073732089806,0.0850605211760961,0,0,0,0,0.0622886593400142,0.254955379197251,0,0.0354425969436449,-4.33680868994202e-19,0.0960544078394723,0,0,0,0,0,0,0,0.0650130944255042,0.258053409685639,0,0,0,0,0,0,0,0,-0.0639626030379898,-0.0149318656641308,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.158255208163065,0,0,0,0,0,0.46358129090836,0.283934196011863,0,0,0,0,0,0,0,0,0.0259864511694021,0,0,0,0,0.141155718213295,0.0152793232476677,0,0.0614158357646831,0,0,0,0,0,0,0,0,0,0.0430565025471023,0,0,0,0,0,0,0,0,0,-0.00656707458212737,0,0,0,0,0,0
