,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X002241.SZ,X300142.SZ,X000733.SZ,X600702.SH,X600522.SH,X600741.SH,X002074.SZ,X000157.SZ,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X600884.SH,X002007.SZ,X600779.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0.230554856249749,0,0,0.146305570944987,0,0,0,0,0,-0.0218826215313411,0,0,-0.120036011269568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03700543318421,0,0,0,0,0.0831285077970023,0.0491541347963157,0,0,0,0,0.00217967358384386,-0.0116546657368594,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0486088331859673,0,0,0,0,0.216115190402671,0,0,0,0,0,0,0,0.0949676510589081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278105393237641,0,0,0,0,0,0.52743298998914,0,0,0,0,0,0,0.0258768442105006,-0.140363683728997,-0.0462127859290576,-0.021422824589507,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.122181558173355,0,0,0,0,0,0,0,0,0.090548255598138,0,0.0570505455158621,0,0,0,0,0,0,0,0,0,0,0.0114323333466658,0,0.00647318283001245,0,0,0,0,0,0,0,0.0266629886318673,0,0,0,0,0,0,0.0395644225966683,0,0,0,0,0,0.00735624432945893,0.00906832145971167,0,0,0,0,0,0
X000596.SZ,0,0,0.119967139186751,0.166334349671424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358757391119293,0,0,0,0,0,0,-0.025813766288309,0.0391204194370263,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223583343244655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399623021089565,0,0,0,0.0618710953863228,0,0,0,0,0,0,0,0,0,0.0299649688461824,-0.068803789071345,-0.00408164371626017,0,0,0,0,0,0.00350319910960124,0.0124287159527788,0,0,0,0,0,0
X600031.SH,0,0.0354867827887667,0,0,0,0.123905353585325,0,0,0,0,0,0,0,0,0.475156881455157,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114419301418125,0,0.0446823353246535,-0.00902057323095989,0,0,0,0,0.00555131341631197,0.0170691990953753,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619506788643461,0,0,0,-0.000737889492010406,0.0865254992146975,0,0,0,0,0.0503016206971624,0,0.0355550310659458,0,0.063323984134483,0,-0.0101344512438914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106760494745777,0,0,0.00508510394335421,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0310881137074994,0,0,0,0,0,0,0,0,0,0,0.219943283273757,0,0.253245321559133,0,0.0174321892075829,0,0,0,0,0,0,0,0,0,0,0,0,0.0187971423903574,0,0,0,0,0,0,0,0.0105887125963259,0.0123911066333659,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0196515827765694,0,0,0,0,0.0301294884341915,0,0.0344100211628559,0,0,0,0.0738059187360769,0,0,0,0,0,0,0,0,0.0792353605633178,-0.0365499504756636,0,0,0.15529815515934,0,0,0,0,0.164448821361032,0.088744406005995,0,0,0,0,-0.00409543540460457,0.125671814017095,0,0,0,0,0,0.131405059899195,0,0,0.0260016524470879,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0372591320364626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959861042954455,0,0,0,0,0,0,0,0,0,0,0.115279543365932,0.10861154829932,0,0,0,0,0,0,0,0,0,0,0,0,0.0669625624187885,0,0.0482374225126226,-0.0101480492544473,0,0,0,0,0,-0.00923814980654042,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0514409213890267,0,0,0,0,0,0,0.0361291828170331,0,0,0,0,0,0.357563817056556,0,0,0,0,0,0,0,0,0.120447799209594,0,0.108870044878807,0,0,0,0,0,0,0.131279461131481,0,0,0,-0.0224026450599214,0,0,0,0,0.0634193388623966,0,0,0.00564215816686195,0.014780521947055,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090136241490093,0,0,0,0,0,0,0.263146198379365,0,0,0,0,0,0,0,0,0,0,-0.0386169933600023,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133678975119918,0,0,0.144968861879122,0,-0.0109603103812127,-0.00764160122231769,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0489639621369012,0,0,0,0.361346730055601,0,0,0,0.0692390010253566,0,0,0,0,0,0,0,0,0.0172742816138356,0,0.0432979215907719,0,0,0,0,0,0,0,0,0,0.00941347771582136,-0.0208832167703353,0,0,0,0,0,0.0938550395210803,0.0537323245005155,0,0,0,-0.000868430620239036,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117168301365025,0,0,0,-0.0171846312134965,0.0961010410441485,0,0,0,0,0.0537445078921019,0,0,0,0,0,-0.0374033175453911,0.265085157354313,0,0,0,0,0,0,0,0,0.0226957423945886,0,0.098572193956869,-0.0312956365463019,0,0,0,0,0,0,-0.006311483789126,-0.00878598344525739,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0669381227237604,0,0,0,0.134477546604356,0,0,0.0974958409497752,0,0,0,0,0,0.0949030695700813,0,0,0,0,0,0,0,0,0,0,0,0,0.026376815308169,0,0,0.0350604743558543,0,0,0,0,0,0,0.330382649449079,0,0,0,0.0420290890764679,0,-0.0728171223045935,0,0,0,0,0.0195140720150278,0.0186070839966588,0,0,0,0,0,0
X000661.SZ,0,0,0,0.339782374284791,0,0,0,0,0,0,0,0.000319915754579746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0558651925561085,0,0,0,0.0582302836909208,0,0,0,0,0.177617266935328,0,0,0,0,0,0,0,0.0253888386822798,0.0280391711637324,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259870341620339,0,0.0945743905003009,0,0,0,0,0,0,0,0,0.174170222383404,0.0418832453086936,0.00599339331956223,0,0,0,0,0,0.14651267911629,0,0,0,0,0,0,0,0,0,0.0987374669825378,0,0,0,0,-0.00808788038402639,-0.000761135738203224,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0203409208558511,0,0,0,0,0.0774423616466932,0,0,0,0,0,0,-0.0786232576504143,0,0,0,0,0,0.0478578669541407,0,0,0,0,0,0,0,0,-0.112121443377762,-0.0849358401998111,0,0,0.0713156980550955,0,-0.0113977655693806,0,0,0,0.281697324715366,0,0,0,0,0,0,0,0,0,0,0,0.038903936191898,0,0,0,0,0,0
X601877.SH,0,0,0,0.125251600577592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924343253277732,0.0688590035163647,0,0,0,0,0.0412138071486567,0,0.0340972452138734,0.278228871680964,0,0,0,0,0,0,0,0.101759291202114,0,0,0,0.0241668206413212,0,0,0,0,0,-0.0347332506175549,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211654705620515,0.101889245875103,0,0,0,0,0.0325690796453342,0,0,0,0,0,0,0,0,0,0.017673803517575,0,0,-0.0283348229037227,0,0,0,0,0,0,0,0,0,0.137386086444312,0,0,0,0,0,0,0,0.0166468594645334,0.0236757907222363,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525137458117817,0,0.521466964806862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598132277532554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119872788157763,0.0773888622781627,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587449525398024,0,0,0,0,-0.30426825994505,0,0,0,0,0,0,0,0,0,0.0178690084118055,0,0,0,0,0,0,0,0,0,0,0,-0.030436260757468,0.249170755455534,0,0.1600178433477,0.134150799827672,0,0,0.248752380749225,0,0,0,-1.73472347597681e-18,-0.00310263996863529,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130278773044661,0,0,0,0,0.25889178880936,0.171457318250314,0,0.0205888197536129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403943022454777,0,0,0,0,0,0,0,0.0771871469809009,0.0409440640519816,0,0.00256623548161137,0,0,-0.00235221154980329,0,0,0,0,0,0
X600702.SH,0,0,0.343158235061024,0.109060204196942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228139434929791,0,0,0,0,0,0,0,0,0,0,0,0,0.118422989409568,0,0,0,0,0,0,0,0,0,0,0,0,0.00193788417561473,0.00170003207672246,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141390230232801,0,0,0,0,0,0.143330174368978,0.101876599673045,0,0,0,0.156435329758426,-0.055250835665676,0,0,0,0,0,0,0,0,0,0,0,0,0.576432754129496,0,-0.0228996576965672,0.284128061847204,0.0968341876237984,-0.0331133930157113,0.0592959361787932,0,0,0,0,0,0
X600741.SH,0,0,0.15114557847584,0,0,0,0,0,0.117714037421329,0,0,0,0,0.00514293711166686,0,0,0,5.42101086242752e-20,0.0780867405021867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264422328709555,0,0,0,0,0,0,0,0,0,0,-0.00650161133618422,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.381504138269071,0,0.0586855290119626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072729053218275,0,0.0873389509297738,0,0,0,0,0,0,0,0,0,0.132036642044235,0,0,0,0,0,0.0449392338524972,0,0.046977669205055,0,0,-0.0156156960899299,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258132726367709,0,0.243179292375919,0,0,0,0,0,0,0,0,0,0,0.0342593868844616,0,0.0526686610033235,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0407373898177795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183664231754034,0,0,0,0,0,0,0,0.0816142587691981,0,0,-4.33680868994202e-19,0,0.0442195392576056,0.0120256688734482,0,0.217296212590701,0,0,0.126513578991915,0,0,0,0,0,0,0,0.596279012745548,0,0,0,0,0,0,0.0172237714656146,0.0180025001107391,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0508662336154955,0,0,0,0,0,0,0,0,0.188521306251048,0,0,0,0,0,0,0,0,0.0587496364092176,0,0,0,0,0,0,0,0,0,0,0.297418772969125,0.0448541922160911,0,0,0,0,0.00698498586857563,0,0,0,0,0,0.014698092399401,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325599295144105,0,0,0,0.230987504817476,0,0.144984007124416,0,0,0,0,0,0,0.145795075288843,0,0,0,0,0,0,-0.122546170351832,0,0.0259852584608634,0,0,0.206333849208787,0,0,0.0593505595281765,0,0,0,0,0,0,0.0220496399068892,0.0983977141884071,0,-0.0203705047437569,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.542478767339379,0.0480800440752002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219177733234369,0,0,0.0418310389765521,0,-0.03034368176231,0,0,0,0,0,0.220521880703723,0.0419169222118137,0,0,0.052167666195622,-0.0752033480862717,0,0,0.15223295720493,0,0,0,0,0.0248399415614659,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.0967501191092546,0,0,0,0,0,0,0.0470789071824122,0,0,0,0,0,0.118322534580507,0,0,0,0.0495747233782556,0,0.0375773881206748,0,0,0,0,0,0.166366689042073,0,0,0,0,-0.0348925978299938,0,0,0,0,0,0,0.135654484862481,0,0,0.00756672253876974,0.0263194632827559,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.412515496524127,0,0.201778850164396,0,0,0,0,0,0,0,0,0,0,0,0.0253986763069855,0,0.414547939609837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222903266073434,0,0,0,0,0,0.105849234571087,0.00336376162238447,-0.0182532496039375,0,0,0,0,0,0
X600779.SH,0.295300296200678,0,0.0907550191309776,0,0,0,0,0,0,0,-0.0355874109558916,0.134811714735678,0,0,0,0,0,0,-0.0274931215175694,0,0,0,0,0,0,0.021300481006328,0,0,0,0,0,0,0,0,-0.0899150198296208,0,0,0,0.319074285305899,0,0,0,0,0,0,0,0,0,0,0,0,0.00959660835556479,-0.0291138300774462,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0880761421057276,0,0.050728842518757,0,0,0,0,0.0461927022340914,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238216471995818,0,0,0,0,0,0,0,0,0.0418241249008561,0,0,0.0221796798328754,0,0.0295476545975326,0,0,0,0,0.193787176202509,0.110554802422031,0,0,0,0,0.00894640505449278,0,0.00452036409139656,-0.00967631111458775,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144328009550435,0,0,0,0,0,0,0,0,0,0,0,0,0.451935216543973,0,0,0,0,0,0,0,0,0,-0.249224798240814,0,0,0,0,0.0996869266160357,0,0,0.0538870219172407,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0.199425070830904,0.0820974810005931,0,-0.0293379294803303,-0.0772718392563701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0496520975434304,0,0,0,0,0,0.081183612617271,0,0,0.00376754734224162,0,0.0279840013393244,0,0,0,0,0,0,0,-0.0302790880081985,0.0554127750977376,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0676237798232759,0,0,0,0,0.0579986566539298,0,0,0,0,0,0,0.127952023326452,0,0,-0.0506088783708152,0.0821640724091968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316848679501987,0,0,0,0,0,0,0,0,-0.0317608789988517,0.0335794663725138,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.012217933424657,0,0,0,0.214343045831995,0,0,0.0573063581273712,0,0,0,0,0,0.0590668640061517,0,0,0,0.0523945308577957,0,0,0,-0.0144389329754128,0,0,0,-0.132873266837567,0,0,0.0652426919964285,-0.0521008788767576,0,0,0.141413883522498,0,0,0,0,0,0,0,0,0,0.00304427722366793,0,0,0,0,0,0.0372140550134833,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.104184307189344,0.0252727269277539,0,0,0,0,0,0,-0.0334646341652917,0,-0.0646512280858493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190073222224356,0,-0.0843221051562734,0,0.282406742749305,0,0,0,0,0.186843497663637,0,0,0,0,-0.0563058903246664,0,0,0.0210812701293064,-0.112995487440072,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573365429340822,0.249067292432548,0,0.551559896704405,0,0,0,0,0,0,0,0,0,0,-0.0793258599807362,-0.393860735865104,0.672376992858623,0,0,0.286219635911178,0,0,0,0,0,0,-0.121796116553339,-0.986710500655947,0,0.0526541039287378,0,0,0,0,0,0.0861290420231753,0,0,0,0,0,0
TED,0,0,-0.344947814862023,0,0,0,0,0,0,0,-0.00884813918183816,0.128609745228847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337283239104032,0,0,0,0,0,-0.35248733555249,0,0,0.252754985547463,-0.386559620517055,0,0,0.416561280261672,0,0,0,0.159121884376742,0,0,0,0,0,0.264437132506912,-0.0201840477915024,-1.98798177899765,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0810623183359698,0.085491302734189,0,0,0,0,0,0,0,0,0,0,0,0.00899943897260522,0,0.115326046497589,0,0,-0.0495315211178036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128750217532744,-0.108506794632509,0.0798793165710994,0,0,0,0,0.0151062637826593,0.015178262165951,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0338828374207108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18104928656074,0,0.0349027461699029,0,0,0,0,-0.00367086651454722,-0.0148259634378995,0,0,0,-0.104315010340245,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.077942503898754,0,0.0519791880831953,0,0,0,0.0176497452749346,0,0,0,0,0,0
MKvol,0.00206191267875408,0,0,0,0,0,0,0,0,0,0,0.00108948849206571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00074519073730682,0,0,0,0,0,0,0.000438793450593886,0,-3.3881317890172e-21,0,0,0,0,-0.000466586552274925,0,0,0,0,0.000450610756398281,0,0,0,0,-0.00259537945967893,0.000809036831600483,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0104022144710784,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753548076950425,0,0,0,0,0,0,0,0,0,0,-0.00163005262019289,0,0,0,0,-0.000454254743616889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776215159057965,-0.0158537521202443,0.0194192087577745,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000267214967336405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166011748942674,0,0,0,0,-0.00292570187770067,0,0,0,0,0,0,0,0,0,0,0,0.0050865590295979,-0.00997753926539217,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161388107595862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00576348031365521,0.000109738068037253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453077208080954,0,0.0151862687971267,0.00319893724477028,-0.0299873958227605,0,0,0,0,0
