,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X600104.SH,X002304.SZ,X002475.SZ,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X600703.SH,X000157.SZ,X002241.SZ,X002129.SZ,X002179.SZ,X600741.SH,X002371.SZ,X000625.SZ,X002007.SZ,X601877.SH,X002236.SZ,X300142.SZ,X002049.SZ,X600584.SH,X000799.SZ,X002414.SZ,X600183.SH,X000800.SZ,X300003.SZ,X601799.SH,X300146.SZ,X002074.SZ,X002008.SZ,X600089.SH,X600779.SH,X600707.SH,X000977.SZ,X000066.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.146842736720028,0,0,0.0289173163912615,0,0.138046369446856,0,0,0.0720553179490785,0,0,0,0,0,0,0,0,0.0642036435589332,0,0,0,0,0,0,0,0,0,0,0,0,0.188597615509295,0,0,0,0,0,0,0,0,0,0.0105466929396754,0,0,0,0,0,0,-0.00868125499752466,0,0,0,-0.00481183665429816,0,0
X000858.SZ,0,0,0,0,0,0.359578773699024,0.0247562324391202,0,0,0,0.128147964050676,0,0,0.0225498351248855,0,0,0,0,0,0,0,0,0,0,0,0.0997910509721787,0,0,0,0,0,0,0,0,0,0.148300605353178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108638051662113,0,0,0,0,-0.00503654462897946,0,0
X002415.SZ,0,0,0,0,0,0.111871498034117,0,0,0,0,0,0,0,0,0,0,0.0559026496528494,0,0,0,0,0,0,0,0,0,0,0,0,0.20701585175935,0,0.15543387969773,0,0,0,0.0757649489917696,0.0628321626406391,0,0,0,0,0,0.0507825850900595,0,0,0,0,0,0,0,0,0.0601073229101678,0,0,0,0,-0.0115605514749388,0,0
X600276.SH,0,0,0,0,0,0.0304741686299791,0.0800156710666286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740850150698694,0,0,0.184051965073711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141027990958446,0,0,0,0,0,0,0,0,0,0,-0.0045550739423504,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0727688935712179,0.196018198524597,0,0,0,0,0,0.0263349865565076,0,0,0.0117748194376764,0,0,0.0440579910233439,0,0,0.162097880307335,0,0.0767386089650002,0,0,0,0,0,0,0,0,-0.046917731160944,0,0,0,0,0,0,-0.144816378809992,0,0,0,0,0,0.019954442523249,0,0,0,0,-0.000822538398675318,0,0,0,0,-0.0170889690877318,0,0
X000568.SZ,0,0.266209478963397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120580859546792,0,0,0,0,0,0,0,0,0,0,0,0.0372828797800491,0,0,0,0,0,0.343001729010625,0,0,0,0,0,-0.0607733097516425,0,0,0,0.0791532548597016,0,0,0,0,0,0,-0.0369123568547289,0,0,0,-0.0128614078066637,0,0
X600809.SH,0,0,0,0,0,0.0994496383364252,0,0,0.313940698614916,0,0,0,0,0,0,0,0.0862966497336139,0.146720307223836,0,0,0.0898782384800061,0,0,0,0,0.0301731895804279,0,0,0,0,0,0,0,0,0,0.232574347136763,0,0,0,0,0,0,0.0448918414307215,0,0,0,0,0,0,0,0,0,-0.0585353993924234,0,0,0,-0.0376955706130733,0,0
X600690.SH,0,0,0.0614268273366333,0,0,0,0.166801807733321,0,0,0,0,0,0,0.109353780430546,0,0,0,0,0,0.0115484622997291,0,0,0,0,0,0.144255717420184,0,0,0,0,0,0.0679512391664627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905718009816761,-0.0443781864452141,0,0,0,0,0,0.0102914407486901,0,0,0,-0.0133945851876531,0,0
X600031.SH,0,0,0,0,0,0,0.0951941667884983,0,0,0,0,0,0.0655941433140375,0,0,0,0.133032349461227,0,0,0.0294505485700562,0,0.157038870148816,0.118764356246549,0,0.0755221548897874,0.0281406331872004,0,0,0,0,0,0,0,0.176658971058067,0,0,0,0,0,0,0.0387384887872316,0,0,0,0,0,0,0,0,0,0,-0.0412924476396448,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736917537420934,0,0,0,0,-0.109726627456533,0,-0.0274936385700249,0,0,0,0,0.0333858033773389,0,0,0,0,0,0,0,0,0,0.171862927203199,0,0,0,0.00686130047574268,0.0325793434147589,0,0,0,-0.00865357772317284,0,0,0,0,-0.0708131440622775,0,0
