,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X002304.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X300124.SZ,X000596.SZ,X002241.SZ,X000100.SZ,X600703.SH,X000157.SZ,X000625.SZ,X002129.SZ,X300142.SZ,X600741.SH,X002179.SZ,X002007.SZ,X002371.SZ,X002236.SZ,X601877.SH,X002049.SZ,X000799.SZ,X600584.SH,X601799.SH,X002414.SZ,X600183.SH,X600779.SH,X300003.SZ,X000800.SZ,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X000977.SZ,X600702.SH,X600460.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.218401953353495,0,0,0,0,0.0743184207732043,0,0,0,0,0,0,0,0,0,0,0,0,0.0651193076672947,0,0,0,0,0.04819791085384,0,0,0,0,0,0.0738162604512015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254329483439744,0,0,0,-0.00860076976189234,0,0
X000858.SZ,0,0,0,0,0,0.347162050051517,0.0413311457524955,0.0364313189731031,0,0,0.123117048995907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085338115464861,0,0,0.0262650791414033,0,0,0.181246415338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100021370743292,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.15745474256957,0,0,0,0.173989097548207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137417978246299,0,0.301135435841595,0,0,0,0,0,0.120433228460631,0,0,0.0564720107833845,0,0,0,0,0,0,0,0,0,0,0.0230965697925756,0,0,0,0,-0.016238976288044,0,0
X600276.SH,0,0,0,0,0,0.0493705096967921,0.0492890688089002,0,0,0.0506223245642502,0,0,0,0,0,0,0,0,-0.0298420702002115,0,0,0,0,0.0671455692093059,0,0,0,0,0.212959753046516,0,0,0,0,0,0,0,0.0357976077610231,0,0,0,0,0,-0.143347693762095,0,0,0,0,0,-0.0161656083690715,0,0,0,0,0,0,0,0.0177653914122222,0,0
X000651.SZ,0,0,0,0,0,0,0.0353099290385057,0.0891064977249274,0,0.00983993463776373,0.00579446384082298,0,0,0.0275642061228126,0,0,0,0,0.0450266252014035,0,0,0.170037636164258,0,0.0295896254129748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00844036823898217,0,0,0,0,-0.0120704781019487,0,0
X000568.SZ,0.127316112508546,0.548272318581049,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.061476353799366,0,0,0,0.0247195555994285,0,0,0,-0.0154457300628254,0,0,0,0,0,0,0,0,0,0,0,0.107134059139519,0,0,0,0,0.125268039942658,0,0,0,0,0,0,-0.0524062469273481,0,0,0,0,0,-0.0484935882477706,0,0,0,-0.0133874113340439,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.143386482071224,0,0,0,0,0,0.113042112873851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131126015056475,0,0,0.0112289838166664,0.448064621041442,0,0,0,0,0.0325656018718901,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890196629003532,0,0,0,-0.0370104765784596,0,0
X600690.SH,0,0.0181832515955602,0.0483249883603018,0,0.127402463891214,0,0.162785437692335,0,0,0,0,0,0,0.158164069169923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174022343974576,0,0,0,0.090828191743665,0,0,0,0,0,0,0.0371897173506309,0,0,0,0,0,0,0,0,0,-0.0186394874057605,0,0,0.017011520562331,0,0,0,-0.00044053529347879,0,0
X600031.SH,0,0,0,0,0,0,0.0688005862879854,0,0,0,0,0,0,0,0,0,0,0,0.137523918037321,0,0,0.071641514121006,0.157083672769008,0.0819324949221346,0,0.0766065283637629,0,0,0.0381684770302137,0,0.028579554886075,0,0,0.102006957765661,0,0,0.0624531196764401,0.0955366913106245,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385338518789436,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0306536759133957,0,0,0,0,0,0,0,0,0,0,0,0.106911711008565,0,0,0.0401954159437453,0.0958805320752473,0,0.361721142549504,0,0,0.0785135608684477,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015442214551708,0,0,0,0.00457273734035416,0,0
X002304.SZ,0,0,0,0,0,0.226303737233445,0.162240321572651,0.0774617019206487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595332356172897,0,0,0,0,0,0,0,0,0,0,0,0,0.114884615020094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165093289509788,0,0,0,0,-0.0149304587097662,0,0
X000725.SZ,0,0,0.105868779670515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24013940116503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111116024046471,0,0,0,0,0,0,7.97862903428093e-05,0.0950556365323242,0,0,0.00458898236673311,0.0285717754875473,0,0,0,-0.0337442719665962,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900176154690308,0,0,0,0,0,-0.00276195932237233,0,0,0,0,0.172308680408431,-0.00672052187780986,0,0,0,0,0,0.1970022574529,0.105582137820728,0,0,0.00351723844938875,0,0,0,0.00220568169782016,0,0
X000661.SZ,0,0,0,0,0,3.46944695195361e-18,0,0.109968133198662,0,0,0,0,0,0,0,0,0,0,0.013288101237478,0,0,0.0934962231185887,0,0.111941922491089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810095390376668,0,0,0,-0.0885706209338945,0,0,-0.0155693521654015,0,0,0,-0.0215128985191451,0,0
X300014.SZ,0,0,0,0,0,0,0.0727750420470597,0,0,0,0,0,0,0,0,0.214388939224633,0,0,0,0,0,0,0,0,0,0,0,0,0.0490501582290357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44554952589831,0,0.407150587856097,0.0900546242677194,0,0,0.0584172021250307,0,0,0,0,0.0183892875565795,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223517053362887,0,0,0,0,0,0,0.0454983527225348,0,0.00332382238654237,0.191720948519912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488824231010075,0,0,0,0,0,0,0,-0.055018764419713,0,0,0,0.00459788654474085,0,0
X003816.SZ,0,0,0.00826230249579314,0,0,0,0,0,0,0,0,0,0,-0.141411393507956,0.0210519966837893,0,0,0,0,0,0,0,0,0.0205090146665758,0,0,0,0,0,0,0,0,0,-0.105345552768489,0,0,0,0,0,0,0,0,0,0,0,0.0604403285522538,0.0691863149927704,0.0373833163542574,0,0.000168914658192716,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0883164933195675,0,0,0,0,0,0,0,0,0,0,0.129731965194171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574790153540692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609756353396298,-0.0600995379155056,0,-0.0159481825144154,0.0174619230461415,0,0,0,-0.0113337513344579,0,0
X300124.SZ,0,0,0.0266845903804197,0,0,0.139801041087282,0.258723414285139,0,0.226711829409722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800633958781178,0,-8.67361737988404e-19,0,-0.0707067155651072,0,0.317548490044715,0,0,0,0,0.0722153379872914,0.0102798129226108,0,0,0,0,0,0,0,0,0,0,0,0,0.0884095966473365,0,0,-0.0508758779378498,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.365948630772018,0.165184748562589,0,0,0,0,0,0,0,0,0,0,0,-0.00919231412854592,0,0,0,0,-0.0863003778766021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711747366289121,0,0.229415499770982,0,0,8.67361737988404e-19,0,0,0,0.00134238746345015,0,0,0,0,-0.0338223805145408,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.247527095526646,0,0.247487830176213,0,0,0.0564501540367056,0,0,0,0.0235844126784064,0,0,0,0,0,0,0,0,0,0,0,0.131007532116653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203377442102131,0,0,0,-0.0470774570894729,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.305438736457381,0,0,0,0,0,0,0,0,0,0,0.263892074171117,0,0,0.198843409595476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342944359936846,0,0,0,0.257080023946327,0,-0.0659060669474881,0,0,0,0,-0.0195932283995437,0,0
X600703.SH,0,0,0.060117886792528,0,0,0,0,0,0.0233961368484017,0,0,0,0,0,0,0,0,0,0,0,0,0.0799854768811691,0,0,0,0,0,0,0.0272300580669916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140657325180411,0,0,-0.000254637627450951,-0.0126871865021261,0,0,0,-0.0529581124559446,0,0
X000157.SZ,0,0,0,0,0,0,-4.33680868994202e-19,0,0.176663102577507,0,0,0,0,0,0,0.329118030341173,0,0,0,0,0,-0.073736143506318,0,0,0,0,0,0,0,0,0,0,0,0.107685345348009,0.0693939841460747,0,0,0.0907457963612269,0,0,0.0679729821851817,0,0,0,0.309749234223856,0,0,0,0,0.0246182613041233,0,0.032801498452108,0,0,0,0,-0.0173176823569763,0,0
X000625.SZ,0,0,0,0,0,0,0.0242188654292903,-0.0304499482006837,0,0,0,0,0,0,0,0.223641759990212,0,0,0,0,0,0.352911829525096,0,0,0,0,0,0,0,0,0,0,0,0,0.168815134256869,0.0521912106763644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550683516961164,0,0,-0.0295312283346816,0,0,0,-0.0479270122279977,0,0
X002129.SZ,0,0,0,0,0,0,0.101498641572195,0,0,0,0,0,0,0.0215380095708284,0,0,0,0,0,0,0,0.0416684763843189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499608519592777,0,0,0.0652252950590212,0,-0.0449013593104373,0,0.0324146433579683,0,0,0,-0.00905155350554968,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128540608533504,0,0,0,0,-0.108068110582898,0,0,0,0,0,0,0,0,0,0.121699019938134,0,0,0,0,0,0,0,0,0,0.05777149885202,0.149060088886264,0.196977766257114,0,0,0,0.0186960237436866,0,0,-0.00194488472158549,0,0,0,-0.0321809575995131,0,0
X600741.SH,0,0,0,0,0.532338757271993,0,0,0,-0.0591208871744963,0,0,0,0,0,0,0,0,0,0,0,-0.0511542515470261,0,0,0,0,0,-0.0537804242055084,0,0,0,0,0,0,0,0.173787529508417,0,0,0,0,0,-0.0304768169866671,0,0,0,0,0,0,0,-0.00927088319887638,0,0,0.0212504028150628,-0.0207472063495957,0,0,0,-0.0143154847015188,0,0
