,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X600372.SH,X002241.SZ,X002028.SZ,X600066.SH,X002236.SZ,X000921.SZ,X000977.SZ,X600741.SH,X600522.SH,X002049.SZ,X600584.SH,X600183.SH,X601877.SH,X000661.SZ,X002129.SZ,X002223.SZ,X002180.SZ,X000800.SZ,X600060.SH,X600177.SH,X600487.SH,X601799.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.116568504770621,0,0,0.241320149232886,0,0,0,0,0,0,0.00325485917833582,0.0663811215584796,0,0,0,0.0194680004231381,0,0,0,0,0.00748009156248365,0,0,0,0,0,0,0,0.0232681463961273,0,0.0162018336658736,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825953946443882,0.00623911684139604,0,-0.0333305393119519,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.372334363758956,0,0,0,0,0,0,0,0.0320327918607659,0,0,0,0.123398583056692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804804345721032,0,0,0,0,0,0,0,0,0,0,0,-0.00618337565761901,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0101028082298009,0.0924522741331591,0,0,0,0,0,0,0.184673033127616,0,0,0,0,0,0.0071560790377961,0,0,-0.0120864841764066,0,-0.0119476365963359,0,0,0,0,0,0.12006614251567,0,0,0,-0.0434112677143657,0.126894722085748,0.0184430971851196,0,0,0,0,0,0.0206214132467171,0.138557517556623,0,0,0,0,0,0,0.0474618419633648,-0.0248016482125194,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.168914031839161,0.0288944112076632,0,0,0.0307256001893616,0,0,0.0915915252582459,0,0,0,0,0.150592002603253,0,0.0218465123368291,0,0,0,-0.112515246061129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066816809568069,0,0,0,0,0,0,0,0,0.0101575751999854,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.113321959551026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286251077770972,0,0,0,0,0,0,0,0,0.286020864507326,0,0,0,0,0.00314318550330634,0,0,0,0,0,-0.0975553428544917,0,0,0,0,0,0,0,0,0,-0.0342114419334862,0,0,0.130755420086852,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0769945404607064,0,0,0,0,0,0,0,0,0,0.162156527397992,0,0,0,0,0,0,0,0,0.0662685430096356,0,0,0,0,0,0,0,0.102742106370248,0,0,0,0,0,0,0,0,0,0,0.210325517655972,0,0,0.0197809956389324,0,0,0,0,0,0,0
X000568.SZ,0,1.00754702130649,0,0,0,0,0,-0.0414647209862317,0,0,0,0,0,0,0,0,0,0,0.129414284503508,0,0,0,0,0,0,-0.140488938509884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286904218499363,0,-0.0277163508312134,0,0,0,-0.101286131358191,0,0.0841314957438098,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169167195974135,0,0,0,0,0.199696173385935,0,0,0.0955299458544535,0,0,0,0,0,0,0,0.11651745727767,0,0.0681833955653754,0,0,0.0859309035527165,0,0,0,0,0,0,0,0,0,0.0534686238567084,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.166975676284525,0,0.0711672201118211,0,0,0,0,0,0,0.0874798841140614,0,0.0201365234868898,-0.181597135444333,0,0.0410039424045387,0,0,0.051133105944806,0,0.0537398605008342,0.0505528700324097,0,0,0,0,0,0,0,0.194305708294115,0,0,0,0,0,0,0,0,-0.0184008246258808,0,0,0,0.132319009176519,0,0,0,0,0,0,-0.0232953004383602,0.03471892229147,0,0,8.67361737988404e-19,0,0
X003816.SZ,0,0,0,0,0,0,-0.0957739826918983,0,0,0,0,0,0,0,-0.204821321808748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176187847763573,0,0,0,0,0,0
