,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002456.SZ,X002241.SZ,X002008.SZ,X600487.SH,X000100.SZ,X300136.SZ,X601877.SH,X600066.SH,X600809.SH,X002508.SZ,X300124.SZ,X600522.SH,X002294.SZ,X600271.SH,X300003.SZ,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X002129.SZ,X000596.SZ,X600177.SH,X000157.SZ,X600699.SH,X600118.SH,X300142.SZ,X002179.SZ,X000661.SZ,X600566.SH,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.18646130041165,0,0,0,0.0028246994020797,0,0,0,0,0,0,0,0,0,0,0,0,0.0475455383141641,0,0.0616066598922745,0,0.100315350021626,0,0,0,0,0,0,0,0,0.0266768521355652,0,0,0,0,0,0.0043634698803199,0,0,0,0,0,0,0,0,0,0,0,-0.0139560716655771,0.0450112757412443,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0185188931784709,0.115304146683435,0,0.138366954912313,0.106903044153469,0.0261740211428233,0,0,0,0,0,0.00773890767478111,0,0.0523446383601636,0,0,0,0,0,0,0,0,0,0,0.0282764944871225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663933991517727,0,-0.0160453409195532,0.0242565473491614,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0703508647669089,0,0,0,0,0,0,0,0,0,0.197211804580849,0.11196593074913,0,0,0.208324009626636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00648812521111279,0,0,0,0,0,0,0
X000858.SZ,0.0306741592869682,0,0,0,0,0,0,0.112842857246093,0,0,0,0.391114762241819,0,0,0,0,0,0,0,0,0.0427170699760725,0.0596575410747543,0,0,0,0,0.152604893344013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381794796440054,0.0018589624564182,0,0,0,0,0,0
X000651.SZ,0,0.139192233683866,0,0.252323003538229,0,0,0,0,0.0921134740974729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270564439074964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634454851974932,0,0,0,0,0,0,0,0.00322314159361648,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.325133042420571,0,0,0,0,0,0,0.0500012072956342,0.0520173367948833,0,0,0,0,0,0.212255916118765,0,0,0,0.124689048160381,0,0,0,0,0,0,0.136878432732304,0,0,0,0,0,0.138300041514989,0,0,0,0,0,0,0,0,0,0.161444461040198,0,-0.0504468778043198,0.0814534155335141,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.05133039233048,0,0,0,0.0824974651659362,0.081798051388672,0.146331937456685,0,0,0,0,0,0,0,0,0.00810162533159232,0.0809754307555847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883922390966397,0,0,0,0,0,0,-0.0126154321935304,0.0340642211291048,0,0,0,0,0,0
X002304.SZ,0.204512957124478,0,0,0.219583596733754,0,0,0,0,0,0,0,0.128720390542417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.110957474156835,0,0,0,0,-0.0215038968582994,0.0228842001247723,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.255093181363783,0,-0.00351418668982357,0,0,0,0,-0.0661222996761529,0,0.166024485431444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292227192533157,0,0.101007735493349,0,0,0,0,0,0.318178035599436,0,0,0,0,0,0,0,0,0,0,0.17016088403827,0.0533469947875433,0,0,0.0126886822607884,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.141230270322654,0,0,0,0,0,0.0451052037293808,0,0.101943605294704,0,0.179917735550514,-0.170374897991621,0,0,0,0,0.129287204107039,0,0.187880893693757,0,0,0,0,0,0,0.15414292107415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165973830900049,0,-0.00293881688947805,0,0,0,0,0,0,0
