,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600031.SH,X000651.SZ,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X000100.SZ,X600703.SH,X000157.SZ,X002241.SZ,X002371.SZ,X000625.SZ,X002007.SZ,X002129.SZ,X600741.SH,X300142.SZ,X002179.SZ,X601877.SH,X002049.SZ,X002236.SZ,X600584.SH,X002414.SZ,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X002008.SZ,X002074.SZ,X000799.SZ,X600089.SH,X000977.SZ,X000066.SZ,X002294.SZ,X000050.SZ,X600177.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.39300092798132,0,0,0.040651894798538,0,0,0,0,0,0.0207533403652301,0,0,0,0,0,0,0,0,0,0,0,0.028350456650708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121527007486191,0,0,0,0,0,0,0,0,-0.00705267722919093,-0.016755007087401,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.418652422478532,0,0,0,0.132615574638616,0.0417923639024915,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0126147227767438,0,0,0,0,0,0,0,0.0102444676824933,0,0,0,0,0,0,0,0,0.10864977963769,0,0,0,0,0,0,0,0,-0.0076747300123638,-0.0189663721599449,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0634848517213221,0,0,0,0,0.0698574450516702,0,0,0,0,0,0,0,0,0,0,0,0.019427239613492,0,0,0,0,0,0.411631896720042,0,0,0,0,0,0,0,0,0.0493940600173952,0,0,0,0,0,0,0,0,-0.0137150576599193,0,0,0,0,0,0,0
X600276.SH,0,0,0.0853001979066658,0,0,0,0,0,0,0,0.0829332147512952,0,0,0,0.0748679782655211,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0.0212607816562794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994503771228601,0,0,0,0,-0.00944828831847424,0,0,0,0,-0.0270242910210773,0,0
X000568.SZ,0,0.308859654898726,0,0,0,0,0,0,0,0.058548115745719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164324719933352,0.282904757009063,0,-0.0494334753899042,0,0,0,0,0,0,0,-0.0356199410518242,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.164312579910474,0,0,0,0,0,0,0,0,0,0.0578163174040052,0,0.0643621897187546,0,0,0,0,0,0,0,0,0,0.128859284731889,0,0,0,0,0,0,0,0,0.0496103520819883,0,0,0,0,0,0,0,0,0,-0.0294106557614675,0,0,0,0,0.00109162887097706,0,0
X000651.SZ,0,0,0,0,0.123896563841311,0,0,0,0,0,0.0850607252304051,0,0,0,0,-0.0696985378201802,0,0,0,0,0,0,0.139361331101913,0,0,0,0,0.121859268895735,0,0.013559300549988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159624288977816,0,0,0,0.0883333207124221,0,0.00368262380966306,-0.0154370596855003,0,0,0,-0.00633515338908172,0,0
X002475.SZ,0,0,0.133394354099432,0,0,0,0,0,0.0381337558055168,0,0,0,0.0207501301519048,0,0,0,0,0,0,0,0,0,0,0.199753631773875,0,0,0.0663206680918094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157910707464589,0,0,0,0,-0.0215297389077487,0,0
X600809.SH,0,0,0,0,0,0.163934197967921,0,0,0,0.0617209570880719,0.227651797095921,0,0,0,0,0.0823740938142928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518890640664877,0,0,0,0.170785374214533,0,0,0,0,0,-0.0657117110168687,0,0,0,0.0191929457088287,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.156212208031168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886680421099806,0,0,0,0.137057042127384,0,0,0,0,0,0,0,0,-0.0609113261229925,0,0,0,0,0.0467254135589148,0,0
X600690.SH,0,0,0.155760748240431,0,0.0208903675564376,0,0,0,0.367105583601305,0,0,0,0,0,0.134826493676335,0,0,-0.0314684486163565,0,0,0,0,0,0,0,0,0,0,0.0690132425697417,0,0,0,0,0,0,0,0,0,0,0,0,0.0259232175397701,0.0696402331919792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246836078517028,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495386817393051,0,0,0,0.0398571963876898,0,-0.0103658889574463,0,0,0.0999291866110073,0,3.46944695195361e-18,0.0583402250229673,0,-0.152584643670518,0,0,0,0,0,0,0,0,0.213964458426342,0,0.282736118796872,-0.0986711688248672,0,0,0,0,0,0,0,0,-0.009943830563062,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.211981039015249,0,0,0,0,0,0,0,0,0,0,0,0,0.318205245005018,0.00277413997857009,0,0.00622308811142916,0.0619278203786183,0.0515974064139887,0,0.0647901065447588,0,0,0,0,0,0.144583968881612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794168347903623,-0.0124385730152506,-8.67361737988404e-19,0,0,0,-0.0221433034678096,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0399491052966353,0,0,0,0,0,0,0,0,0,0,0,0.0158550127401922,0.155165808381706,0,0,0,0,0,0,0,0,0,0,0,0.0846759611564088,0,0,0,0,0,0,0.116769615007757,0,0.0175563333201982,0,0,0,0,0,0,0,0,0,0.018111571693311,0,0,0,-0.0312647362987282,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918825467752621,0,0,0,0,0,0,0.142656967935898,0,0,0,0,0,0,0,0.0274257298604697,0,0,0,0,0,0,0,0,0,0,0,0.00975845354173318,0.0275539548448743,0,0,0,0,0,0,0,-0.026775419213014,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0976296675391373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525390678315184,0,0,0,0.0200785631953854,0.0157189018478953,0,0,0.182088523411816,0,0,0,0,0.0230921736314833,0,0,0,0,0,0.212137515943482,0,0.201232015816371,-0.102099126585003,0,0,0,0,0,0,-3.46944695195361e-18,-0.0324966915770472,0,0,0,-0.0194678469896401,0,0
X300124.SZ,0,0,0,0,0,0.0556242139070967,0,0,0,0,0,0,0,0,0,0.226429262060738,0,0,0,0,0,0,0,0,0,0.107861433531908,0,0.146880110877037,0,0,0,0,0,0,0.0781863087331544,0,0,0,-3.46944695195361e-18,0,0,0.0796766881504464,0,0,0,0.156753900343378,0,0,0,0,0,-0.074147698836084,0,0,0,0,0.0723210595304441,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0138003271022631,0,0.0128440797830912,0,0,0,0,0,0,0,0,0.0461951868702131,0,0,0,0,0,0.0261838647366347,0,0,0,0,0.0342000696547232,0,0,0,0,0,0,0,0,0,0.0382134423519869,0.262246745989133,0,0,0,0,0,0,0.0139057460912132,0,0,0,-0.0150234012937223,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576888540393056,0,0,0,0,0,0,-0.0359906348237544,0,0,0,0,0,0.0243513707635833,0,0,0,0,0,0,0,0,0,0,0,0.0143406507310599,0,0,0.0196118845269364,0,0,0,0,0.0036989365413806,0.0346388444062449,0,0,0,0,0,-0.0121307974624555,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.136350790270985,0,0,0,0,0,0,0.149918488709446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627938919748418,0,0,0,0,0,0,0,0,0,0,0.129575140840909,0,0,0,0,0.0735937264344171,0,0,0,0,-0.0216560753307605,0,0,0,0,-0.00617270689914185,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.31577845315196,0,0,0,-0.0176446891386223,0,0,0,0,0.365473610681864,0,0,0,0.0274011012000902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802372507678369,0,0,0.183917438685069,0.0681704835916951,0,-0.0551146672610858,0.209743102650476,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.0341448300830604,0,0,0,0,0.104136750544372,0,0,0.0676603222555617,0,0,0.0710725127638984,0,0,0,0,0,0,0.135321631410852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321000755593488,0,0,0,0,0,0,0,0,0.119881327039255,0,0,-0.00359858522889367,0,0,0,-0.0381405971990061,0,0
X000157.SZ,0,0,0,0,0,0.342260432033508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206749548429872,0,0.174805982842807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203671595993333,0.0642944840933724,0,0,0,0,0,0,0,-0.0264846995308607,0,0,0,0,-0.0317551979872004,0,0
X002241.SZ,0,0,0,0,0,0,0,0.319859432019953,0,0,0,0,0,0,0,0,0,0.0616777676825313,0,0,0,0,0,0,0.180041320860524,0,0,0,0,0,0,0,0,0,0.00540051993749207,0,0,0,0,0,0.0333768542461697,0,0,0,0,0,0,0,0,0,0,-0.0567993616183325,0.127022528399953,0,0,0,-0.0159976054188595,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0351210819958918,0.0784927930044422,0,0.105029289756209,0.215166077572742,0,0,0,0,0,0,0,0,0.0408282602254787,0,0.0280044729710891,0,0,0,0,0.0618531921178714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117095043420991,-4.33680868994202e-19,0,0,0,0,0,0
X000625.SZ,0,0,-0.0249548999508554,0,0,0,0,0,0,0,-0.0214162235939283,0,0,0,0,0,0,0,0,0,0.116032585711462,0,0.308022837917133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011539805835042,0,0,0,0,0.0977534745583768,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543455907531193,0,0,0,-0.146335594841074,0,0,0.12124059904248,0.0812156754110415,0,0,0,0,0,0,0,0,0,0,0,0,0.148885773074124,0,0,0,0,0,0.142476177997822,0,0,-0.0986785487028981,0,0,0,0,0,-0.0168164944863928,0,0,0,0,-0.0148174555472239,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559832144680609,0,0,0,0,0.133816765511651,0,0,0,0,0,0,0.0290651342976734,0,0,0,0,0,0,0,0.00756800321854864,0.0839874925545751,0,0.217985018165714,0,0,0,0,0,0.0841142019419167,-0.0334671709357058,0,0,0,0,0,-0.0720955070118542,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0707100194843033,0,0,0.0441293298869562,0,0,0,0.0696940217528123,0,-0.220968792993052,0,0,0.207912994849609,0,0,0,0,0,0,0,0,-0.0612432635729921,0,0,0,0,0,0,0,0,0,0,0,0,0.208180413681896,0,0,0,0,0,0,0,0,0,-0.015878249640213,0,0,0,0.0107864866271808,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.220140705996349,0,0,0,0,0,0,0,0.0377567301998858,0.282719622513411,0,0,0,0,0,0,0,0,0,0,0.0350972339220621,0,0,0,0,0,0,0,0,0,0,0,0,0.0856456419041719,0,0,0,0,0,0,0,0,0,0,0.0157650205773447,0,0,0,0,-0.0551830040893945,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.236729802081508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14151519738206,0,0.0668513780892318,0,0,0,0,0,0,0,0,-0.0373291321616519,-0.0105072576931143,0,0,0,0.0113949788124444,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0262317887538118,0,0,0.164361460854719,0,0.0570555012280273,0,0,0,0,0,0,0,0.0310524286668854,0,0,0,0,0,0.0256582954582253,0,0.117194958117575,0,0,0,0,0,0.137702289632025,0,0,0.090731765824076,0,0.131013401325212,0,0,0,0,0,0,0,-0.0116822674797922,0,0,0,0,-0.00865113269961061,0,0
X002049.SZ,0,0,0.071727718902805,0,0,0.151135388520357,0,0,0,0,0,-0.154855893995574,0,0,0,0,0,0,0,0,0,0,0.0176085347894223,0,0.00167743435848873,0,0,0,0,0,0.0591927810437077,0,0,0,0,0,0,0,0,0,0.266125216582358,0,0.202753673308907,0,0,0,0,0,0,0,0,-0.0333845902086545,-0.0148784461061192,0,0,0,0,0,0
X002236.SZ,0,0,0.24100953824486,0,0,0,0,0,0.0730290967028522,0.117093861200355,0,0,0,0,0.0379797675959114,0.100830906960459,0,0,0,0,0.0851702602093218,0,0.141052662378301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130731036120052,0,0,0,0,0,0,0,0,-0.037494265596554,0.0888263970984352,0,0,0,-0.054215499124087,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090692737307722,0.0927591783019759,0,0,0,0.10681242257864,0,0,0,0.418980525107793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535895688083263,0,0,0.293353446415171,0,0,0,0.00194730864757978,0,0,0,0,-0.0280835514449338,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666966097195948,0,0,0,0,0,0,0.0257274740312099,0,0,0,0,0.0236810580309971,0,0.0070118528069421,0,0,0,0.114004183016601,0,0,0,0,0,0,0,0.114444929302107,0,0,0,0,0,0,0,0.144758832042147,0,-0.0253263015815486,0,0,0,0,0,0,0
X300003.SZ,0,0.0324303276525015,0,0,0,0,0,0,0,0.00536797326873645,0,0,0,0,0.122411427439449,0,0,0,0,0,0.0139440460611627,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0599717526742972,0,0,0,0,0.047076691618294,0,0,0,0,0,-0.00282364902401017,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.247475548915799,0,0,0,0,0,0,0.165105591400976,0,0,0,0,0.194232339522196,-0.0537766459814177,0,0,0,0,0,0,0,0,0,0,-0.0555171005115545,0,0.109903458868266,0,0,-0.218105173228755,0,0.0704680980000373,0,0,0,0,0,0.130358321122968,0,-0.0669420433434283,0.111852495626257,0,0,0,-0.0438741541142533,0,0
X601799.SH,0,0,0,0,0,0.159244180454032,0,0,0,0.138972864973693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171968675601395,0,0,0,0,0,0.103841085932438,0,0,0,0,-0.00805467700171404,-0.00279472005981575,0,0,0,0,0,0
X000800.SZ,0,0,-0.0224646123620653,0,0,0,0,0,0,0,0,0.188068303687237,0,0,0,0.104761084688316,0.13689487981598,0,0,0,0,0,0,0,0,0.129155754672791,0,0.0231906148455373,0,0,0,0,0,-0.0720567191955238,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121588975508323,0,0,0,0,0.000629729255669636,0.0112545915601008,0,0,0,0,0,0
X002008.SZ,0,0,0.064810726430081,0,0,0,0,0,0,0,0,0,0.0723430831612946,0,0,0,0,0,0,0,0,0.213882506609649,0,0,0.0516387047365224,0.120511337666945,0,0,0,0,0,0,0,0,0,0,0.126508383180711,0,0,0,0,0,0,0.0305138575598689,0,0,0,0,0,0,0,0,0.00884394692151017,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0988493313398226,0,-6.93889390390723e-18,0,0.287858936971903,0.247534320854232,-0.152364331274262,0,0,0,0,0,0,0,0.0439814168670493,0,0.0622067757230379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388400233510546,0,0,0,0,0,-0.0925874250684168,0,0
X000799.SZ,0,0,0,0,0.475958997414678,0,0,0,0.136753314086356,0,0,0,0,-0.089417939849021,0,0,0,0,0,0,0,0,0,0,0,-0.00974354891317099,0,0,0.176613513575134,-0.0261480681372166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092960528542653,0,0,0,0,0.0636620354772651,0,0
