,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X000661.SZ,X003816.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002007.SZ,X002241.SZ,X300142.SZ,X000100.SZ,X300014.SZ,X002371.SZ,X000596.SZ,X600183.SH,X600741.SH,X300003.SZ,X300124.SZ,X000977.SZ,X002236.SZ,X000625.SZ,X601877.SH,X002129.SZ,X000800.SZ,X000157.SZ,X300136.SZ,X002456.SZ,X600584.SH,X002463.SZ,X002414.SZ,X002179.SZ,X002049.SZ,X000066.SZ,X600118.SH,X002185.SZ,X002180.SZ,X002008.SZ,X600522.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0.0303602356345045,0,0,0,0,0,0,0,0.0878595908976289,0.0317897219190146,0,0,0,0.343237152859667,0,0,0,0,0.114941690950021,0,0,0,0,0,0,-0.0319005049476581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928816371786657,0,0,0.0101308643470246,0,0,0,0,0,0,0
X000661.SZ,0,0,0.344465633607005,0,0,0,0.124051465093668,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0102589050563303,0,0,0,0,0,0.000275455843238142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826649178701658,0,8.67361737988404e-19,4.33680868994202e-19,0,0,0,0,0,0,0.0441601346435734,0.000900051605953661,0.00566090693036521,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0992939884150349,0,0,0,0,0,0,0,0,-0.0271019073834265,0,0,-2.16840434497101e-19,0,0,0,0.0398535287985366,0,0,0.0246823640460569,0.00955151664638646,0,0,0,0,0,0,0,0,0,0,0,-0.00621968999294946,0,0,0,-0.0186649320991925,0.0867993817913952,0,0,0,-0.000601402992517569,0,0,0,0,0,0,0
X000568.SZ,0,0.382896221604816,0,0,0,0,0,0,0,0,0,0,0,0,0.349690730970225,0,0.00336416597011943,0.0499950196489729,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0504950151348841,0,0,0,0,0,0,0,0,0,0,0,0,0.000515203732244886,0,0,0,0,0.00223581168025483,-0.0129411408042208,0,0,0,0,0,0
X600809.SH,0,0.170381031726556,0,0,0,0,0,0,0,0,0,0,0,0.346620078903019,0,0,0,0,0,0,0,0,0,0,0.00937468453474954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339356684734464,0,0,2.16840434497101e-19,-0.0045839663488591,0,0,0,0,0,0
X600690.SH,0,0,0,0.374365848824906,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0187252406092729,0,0,0,0,0,0,0,-0.0354484133015537,0,0,0,0,0,0,0,0,0,0,0,0.0652841045054279,0,0,0,0,0,0,0,0.0185985247863859,-0.0104747052623496,0,0,0,0,0,0
X000338.SZ,0,0.0255426071912583,0,0,0,0,0,0,0,0,0.131075158124877,0,0,0,0.101950195739942,0,0,0.0328593625673967,0,0,0,0,0,0,0,0,0.0724469000621812,0,0,0,0,0,0,0.0222394864274517,0,0,0,0.0440141411174381,0,0,0,0,0,0.0357437537354935,0,0,0.0176640217279716,0,0,0,0,0.00447663126744699,-0.000260893573312762,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.256207909255952,0,0.183555579522725,0,0,0,0,0,0,0,0,0,0.000675762543252634,0,0,0,0.097384621481372,0.216894608132622,0,0,0,0,0,0,0,0.114616034967309,0,0,0,0,0.00769990968227939,0.00612667343123232,0,0,0,0,0,0
X002007.SZ,0,0,0.4851438936929,0,0,0,0,0,0,-0.173228834891987,0,0,0,0,0,0,0,0,0,0,0.313348946228562,0,0,0,0,0,0,0,0,0.149431590011827,0,0,0,0,0,0,0,0.0496886569711487,0,0,0,0,0.0697994656504314,0,0,0,-0.430806582801292,0,0.152906214466408,0,-0.0267093954046863,0,-0.00658629503248702,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.305391451565763,0,0,0,0,0,0,0,0,0,0,0,0,0.25242197912154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180989253514821,0.108775513249897,0,0,0,0,0,0,0.181328649375232,0,0,0,0,0.0634838192843813,-0.0260139099370854,0.0179594534053602,0,0,0,0,0,0
X300142.SZ,0,0.0875850004944846,0.034580137906781,0,0,0,0,0,0.293233594554425,0,0,0,0,0.179384647797546,0,0,0,0,0.195828516299464,0,0,0,0,0,0,0,0,0.0204165936486443,0,-0.114660136338915,0,0,0,0,0,0,0,0,0,0,0.0902135883982187,0,0,0,0,0,0,0,0,0,0,-0.00458339932380828,-0.0192851719606812,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.138054239012981,0,0,0,0,0,0,0,0,0.260314961422518,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266031155351467,0,0,0,0,0,0,0,0,0.177860442830289,0,0,0.0930798239371675,0,0.023701825156653,-0.0183223452313616,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.394954109131026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205097777665992,0,0,0.0331099683205593,0,0,0,0,0,0,0.0510217814316349,0,0,0,0,0.0221615515439166,0,0,0,0.161212537432548,0,0,0,0.150390821432807,0,0,0.0452762169811411,0,-0.0102387071895172,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.108200358929101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665855650236955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167310399054847,0,0.553346431542305,0,0,0,0,0,0,0,0,0,0,0,-0.15973078140304,0,-0.00182770964440791,0,0,0,0,0,0
X000596.SZ,0,0.0843771854661482,0,0.107278519262597,0.0337031983519579,0,0.120080384792944,0,0,0,0,0,0,0.157643821122298,0.20174480294833,0,0,0,0,0,0.0504610838333911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0137541007957225,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0589232396401021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667499160065168,0,0,0,0,0,0,0,0,0,0.0626944514673043,0,0,0,0,0,0,0,0,0.118709036960235,0.292599809542552,0,0,0.0304665865444841,0,0,0.12914408873659,0,0,0,0,0,-0.00320973312733162,-0.00250321873594145,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.291171025542091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142196596847334,0,0.268318209344045,0,0,0,0,0,0.0560443669380646,0.028978386196925,0,0,0,0,0,0,0,0,0,0,0,0.101336890790745,0,0,0,0.0706767671977503,0,0.0859272769802715,0,-0.00766353136883417,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0848585956715949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128072412701873,0,0.0802880928040454,0,0,0,0,0.0381309889798813,0,0.0829188244286939,0,0,0,0,0.162253450555035,0,0,0.134722850585205,0,0,0,0,0,0,0,-0.00406649829867579,-0.00556977515759289,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921301456665933,0,0,0,0,0,0.049502939159729,0,0,0,0.016859952060121,0,0,0,0,0,0,0,0,0.0879719386944619,0,0,0,0,0,0,0,0,0,0,0,0.103337235858568,0,0,0,0,0,0.0226596258121503,0.0249572895877745,0,0,0,0,0,0
X000977.SZ,0,0.147605197283409,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.262378586976962,0,0.179317696752451,0.00804742300671102,0.235822627756896,0,0,0,0.200496553302566,-0.280009372401469,0,0,0,0,0,0,0.171524486784339,0,0,0,0,0,0,0,0,0,0,0,-0.00539980883254436,0.0211334573815041,-0.0256526650225775,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.239549301391462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238515803638563,0,0,0,0,0.0788466136802246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130810512323255,0,0.0496283611814127,0,0,0.0941880857976461,0,-0.011759652761447,0.0173323944225031,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.211342145704949,0,0.0313767776355574,0,0,0,0,0,0,0,0,0,0,0,0.00709021943902475,0,0,0.118552348714481,0,0,0.309990514926651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409568613356346,0.0119514368664354,0.00423271917760158,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534261337419932,0,0.0153095220792903,0,0,-1.73472347597681e-18,0.058316032351339,0,0,0.0588423359499245,0,0,0,0,0.0817757341443468,0,0,0,0,0,0,0,0,0.051545318421431,0,0,0,0,0,8.67361737988404e-19,0.149586928136445,0,0,0.0196590084729929,-0.0140193078367587,0.0141735660792089,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463069666652915,0.161416860727635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180033292065671,0,0,0,0,0,0,0.189446293358443,0,0.343955337585017,0,0,0,0,0,0.0145292784381887,-0.00532764932343241,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717838939789943,0,0,0,0,0.0267863495253012,0,0,0,0,0,0,0,0.120841218660932,0,0,0,0,0,0.173477479332867,0,0,0,0,0,0,0.000353275360302806,0,0,0,0,0,-0.121095826359347,-0.00434647507111072,-0.0190542662659629,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.018022932503771,0,0,0.224528634090727,0,0,0,0,0,0,0,0.0174277584159545,0,0,0,0.0403555569906635,0,0.15500936661042,0,0,0,0.201137120836392,0,0,0,0.0488209186744459,0,0,0,0,0,0,0,0,0,0,0,0.0562337810609631,0,0,0,0,0,0,0,0.0154856556130358,-0.0178595798396421,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744761355872974,0,0,0,0.0455143775029968,0,0,0,0,0,0,0,0.271623228718212,0.108166972491076,0,0,0.0101034528532198,0,0.00230172816879495,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384461460353,0,0,0,0.0896178303798565,0.142333419393993,0,0,0.0240946253416582,0,0,0,0,0,0,0,0.106443278014286,0,0,0,0,0,0,0,0,0,0,0,0.0668050844443156,0,0,0.12683784269718,0.0294510949662633,0,-0.00303707231581787,-0.00207896222009732,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236166463272873,0,0,0,0,0,0.195759093304673,0,0,0,0,0,0,0,0,0,0,0,0,0.278829182273847,0,0,0.279319221828915,0.0507254347248818,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736061815373264,0,0,0,4.33680868994202e-19,0,0.000356914470371088,0,0.262747860611492,0,0,0,0,0,0,0,0,0,0,0.0873332383609614,0,0,0,0,0,0,0,0,0.0297554422731791,0,0,0,0.186662257544142,0,-0.00850044567917543,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724506486708662,0,0,0.163706687596085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126467217208385,0.260652314954099,0,0,0.0367663796661992,0,0,0,0,0.00338265432636184,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0823694626619904,0,0,0,0,0,0,0,0,0,-0.0241206371864655,-0.0729945297681705,0,0,0,0.0672082747947814,0,0,0,0,0.205390682067958,-0.0332753790761173,0.0948546353513541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192913568231196,0.0250487432912409,0,0,0,-0.00735604824497596,0.00751323784722671,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840475820120457,0,0,0,0,-0.023618175503363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314836915620085,0,0.190274355329305,0,0,0.178981224747732,0.0922925722070107,0,0,0,0,0.00631177083378065,0,-0.0200209558097084,0.0156024528919666,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.0847889557679154,0,0,0,0,0,0,0.0643252270642344,0,0,0,0,0,0.081711299935589,0,0.13743387690114,0,0,0,0,0,0,0,0.033703241882369,0,0,0.0144289138745642,0,0,0,0.157857905075528,0,0.149722442829433,0,0,0,0,0,0,0,0,-0.0124981657103638,0.0145808804398652,0,0,0,0,0,0
X600118.SH,0,0,0,0.171031730432163,0,0.0167925680472723,0,-0.0253968341859917,0,0,0,0,0,0,0,0,0,0,0,0,0.168033804091937,0,0,0,0,0,0,0,0,0,0,0.0682319167694303,0,0,0,0,0,0,0,0,0.00690627771980502,0,0,0.152748879213644,0,0.0762693627327292,0.155915750127594,0.0486381578374228,0,0,0,-0.0217610177024509,0,0,0,0,0.125156922242881,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173453210098208,0,0,0.161023291459015,0.0813682095591774,0.35779892551748,0,0,0,0,0,0,0,0.00605099607067025,0,0,0,0,-0.0141337753899245,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763071381280173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402245127909605,0,0,0.0179761804419575,0,0.0653789551505963,0,0.13710403914221,0,0,0,0,0,0,0.0366703198406916,-0.0583671566366655,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0330850348006184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239463702261409,0,0,-4.33680868994202e-19,0.101915827920258,0,0,0,0,0,0,0,0,0,0,0,0,0.0386092502022248,0.0197571427294707,0,0,0,0,0,0,0,0,0.0289029494488965,0,0,0,0,0.00151911298573985,-0.0048183910213206,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.127403097736065,0,0,0,0.109329479554873,0,0,0,0,0,0,0.0329098561762783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475475353601535,0,0,0,0,0,0.301199312196967,0,0,0,0,0,0,0.0481812929256062,0.0548622316836782,0,0,0,0.174448667484373,-0.0485841172578745,0.010538764355155,-0.0161583345514218,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.252002950312238,0,0.0971206750584557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765940710008747,0,0,0,0,0,0,0.102612746503571,0,0.0666368671739038,0.0369921697833468,0,0,0,0,0,0.0464657345778806,0,0,0,0,0,-0.0304542483553941,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101027072610933,0,0.0418377839428352,0.0781031943463496,0,0,0,-0.242784835302109,0,0,0,0.282560583500781,0,0,0,0,0.0974196183104706,0,0.00429845712531318,-0.297759902310794,0,0,0,0,0,0,0,0,0,0,0,-0.190975834694633,0,-0.0366861507814062,0,0,0,-0.108633144910757,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.530813642851637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395198179296123,0,0,0,-0.399602595836291,0,0,0,-0.209444069493147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500006778148305,0,0.500442479950336,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673946492477431,0.620021977212145,0,0,0,0,3.14411650421885,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.094000121386169,0,0,0,0,0,0,-0.0657139915121462,0,0,0,0,0,0,-0.0661712996391643,0,0,0,0,0,0,-0.0204735662547395,0.0631232094073631,0,0,0,0,0,0,0,0,0.105084908439143,0,0,0,0,0,0,-0.0269254106235135,0.0364887638570477,0,0,0,0,-0.00080239851492328,-0.00811530678631838,0,0.0613214417883775,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.00940145763289038,0,0,0,0,0,0,0,-0.0397194400870392,0,0,8.67361737988404e-19,0.023793951953425,0,0,0,0,0,0,0,0,0,0.0613328351325518,0,-0.188089406457483,0,0,0,0,0,0,0,0,-0.0522530125675843,0,0,0,0.126950022254354,-0.0742201226002811,0,0,0.00698441905164195,0,0,0.0042669045693644,-0.00871742000124584,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429954868781776,0,0,0,0,0,0,0,0,0,0,-0.00063311847764486,0,0,0,0,0,0,0,0,0,0.00637207979923212,0,0,0,0,0,0,0,0,-0.000731976122218728,0,0,0,0,-0.00086876254366338,-0.0024597809922571,0,-0.0020012274279789,0.00536122240606959,0,0,0,0.0643593870696052,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214109388650423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500820978172555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118059549137716,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00209287193140766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00586844713006599,0,0,0,0,0,-0.00251955446809313,0,0.00430770409222495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00217294510023268,0,0,0,0.00447579577636933,0,0,0,0,0.00325113981119966,0,-0.00564677543382301,0.0174043199061452,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239452881387635,-0.00281754584543746,0,0,0,0,0,0
