,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X000651.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X002304.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X000338.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X600741.SH,X002179.SZ,X002371.SZ,X002007.SZ,X002236.SZ,X601877.SH,X002049.SZ,X000799.SZ,X600584.SH,X002414.SZ,X601799.SH,X600183.SH,X600779.SH,X300003.SZ,X000800.SZ,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X600702.SH,X000977.SZ,X600707.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155038170482932,0,0,0,0,0,0,0.0223160209091904,0,0,0,0,0,0,0,-0.0428329653570397,0,0,-0.0221606135296169,0,0.0768272017351924,0,0.133103655305268,0,0,0,1.0842021724855e-19,0,0.0827599830986609,0,0,0,0.0150799427673097,0,0,0,0,0.0166001697936279,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319733091116825,0,0,0.165663479438412,0,0,0,0.16344894265025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130103218851605,0,0,0,0,0,0,0,0.0465186350401521,0,0,-0.12676102465078,0,0,-0.00704575559766135,0,0,0,0,-0.00828577776648277,0,0
X300014.SZ,0,0,0,0,0,0,0.0500028833315278,0,0,0,0,0,0,0,0,0.102672030547406,0,0,0,0,0,0,0,0,0,0,0,0,0.145951633114612,0,0,0,0,0,0,0,0,0,0.155468532447505,0,0,0,0,0,0,0.415456174454948,0.421388551659792,0,0,0,0,0,0.0262464155380494,0,0,0,0.0206036276402691,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.206029322211951,0,0,0,0,0.0578131636722372,0,0,0,0.0465570925602515,0,0.175058946167797,0,0,0,0,-0.0214495367951526,0,0,0,0,0,0,0,0,0,0,0,0.056791039661702,0,0.0489278218901235,0,0,0,0,0,0,-0.0181087519768171,-0.0354381061612274,0,0,0,0,0,0
X300124.SZ,0,0,0.062599684089523,0,0.101298595348662,0,0.243285341511619,0,0.297002330793265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571957647344813,0,0,-0.124495797475103,0.295010468365173,0,0,0,0,0,0.0440574338473488,0,0,0,0,0,0,0,0,0,0,0,0,0.0877770234451443,0,0,0,-0.052812416895365,0,0,0,-0.00258844234171643,0,0
X003816.SZ,0,0,0.0110184354336405,0,0,0,0,0,0,0,0,0,0,-0.155012791500481,0.0220640131056906,0,0,0,0,0,0,0,0,0.0413347761682148,0,0,0,0,0,0,0,0,0,-0.167913022121815,0,0,0,0,0.0462498061436681,-0.00518374468226595,0.0113264717256114,0,0,0,0,0.0642933143539672,0.0503338760009043,0.0794539504918954,0,0,0,0,0.00304629583795832,0,0,0,-0.000236096302443059,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.100226473097879,0,0,0,0,0,0,0.032903088433318,0,0,0,0,0.0921311377105932,0,0,0,0,0,0,0.0100231395115274,0,0,0,0,0,0.0499099454065588,0.0830111010718751,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663336694494336,0,0,-0.0002061102223761,0,0,0,0,-0.0145949908240691,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.312493673513094,0,0,0,0,0,0,0,0,0,0,0.354838504957506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113604351015221,0,0,0.197639156960558,0,0,-0.055903009918269,0,0,0,0,-0.020064150812704,0,0
X000596.SZ,0,0,0,0,0.150916338940194,0,0.17004853755271,0,0,0,0,0,0,0,0,0,-0.0214620559287794,0,0,0,0,0,0,0,0,0.0305250280038094,0.0569016298997874,0,0,0,0,0,0,0,0.120309711392337,0,0,0,0,0,0,0,-0.0859295774655855,0,0.210189699581546,0,0,0,0,0,-0.0104733627827516,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.00913724588125333,0,0,0.256932959637236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204976595577744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00770785277002117,0.0216242447097355,0,0,0,0,0,0,0,0.0064424371287443,0,0,0,-0.0444570717706551,0,0
X600703.SH,0,0,0.0805312855564262,0,0,0,0,0,0,0.110223110836037,0,0,0,0,0,0.0771984649955164,0,0,0,0.114577253879906,0,0,0,0.0107055029613286,0,0,0,0,0.0802176827175942,0,0,0,0,0.0381639928858128,0,0,0.032189707541312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0452925212659004,0,0
X000157.SZ,0,0,0,0,0,0,0.00407201615756903,0,0.299390201855798,0,0,0,0,0,0,0.25611542943649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940583464404519,0,0.0827887316149633,0,0,0,0,0,-0.0589325871326118,0,0.280744427840702,0,0,0,0.058727322506147,0,0,0.0129800782886578,0,0,0,0,-0.0289824294339427,0,0
X300142.SZ,0,0,0,0,0,0,0.118186263591393,0,0,0,0,0,0,0,0,0,0.0980304078634708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114174143847466,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.156232521834788,0.161586581957132,0,0,0,0.110492425670604,0,0,0,-0.00342055870253599,0,0,0,-0.0307009519181567,0,0
X000625.SZ,0,0,0,-0.42291705630172,0,0,0.10061107732232,0,0,0,0,0,0,0,0,0,0,0,0.117098045548677,0.301575919692488,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217287299357851,0,0.41647151512875,0,0,0,0,0.100317255744922,0,0,0,0,0,0,-0.0287646619267898,0,0,0,0.0124656431924652,0,0
X002129.SZ,0,0,0,0,0,0,0.121055917819684,0,0,0,0,0,0,0,0.0810627340427185,0,0,0,0,0.0248906124690794,0,0.0549197385416355,0,0,0,0.021880660206272,0,0,0,0,0,0.0570772121385584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424479585873079,-0.0565315443065395,0,0,0,-0.133748150587231,0,0.0121501712254756,0,0,0,-0.0055739124576176,0,0
X600741.SH,0,0,0,0,0,0.603054053193789,0,0,-0.057438455948122,0,0,0,0,0,0,0,0,0,-0.0472181763124531,0.00181158365145505,0,-0.0453236817240222,0,0,-0.0692775877960623,0,0,0,0.0218491506112397,0,0,0,0,0,0.161682947456938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059161110029496,-0.0559681939565744,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0968367780059128,0,0,0.0503755797347535,0,0.125379117228404,0,0,0,0,0,0.0362750687198578,0,0,0,0,0,0,0,0.111322243827138,0.192724899426475,0,0,0,0,0,0,0,0,0,0,0.167185525252023,0,0,0.0106861563969148,0,0,0,0,0,0,0,0,0,0,-0.0790594914770079,0.126065662980075,0,0.00249952361484829,0,0,0,0,-0.0119237789291859,0,0
X002371.SZ,0,0,0.0317350581720975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171736010426753,0,0,0,0,0.0293164817625508,0,0.240635475167825,0,0,0,0,0,0,0,0,0,0,0.109525493758571,0,0,0,-0.0162133695972135,0,0,0,-0.0453383668859973,0,0,0,-0.0303167491658096,0,0
X002007.SZ,0,0,0,0,0.0886627568461699,0,0,0,0,0,0,0,0,0,0,0,0.113455385293411,0,-0.180253572631733,0.0794757695073322,0,0,0,0,0.0835637688210552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135216192942381,0.0514168422284893,0,0,0.0072150107772662,0,0,0,0,0,-0.0137531316270644,0,0,0,-0.0415952907758883,0,0
X002236.SZ,0,0,0.345548965125463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332842963038645,0.223664698672732,0.0884492919653208,0,0,0.0665058139035793,0,-0.0752770731436569,0,0.0711682677958833,0.0433657144122883,0,0,0.063121683275295,0,0,0,0,0.0469748131673686,0,0
X601877.SH,-0.0216289924350459,0,0,0,0,0,0,0,0.0980762558272835,0,0,0.178450198890348,0,0.0766549054422231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995104561032797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13207281023636,0,0,0,0,0,0.0342781739480999,0,0,0,0,-0.00175754186596483,0,0
X002049.SZ,0,0,0,0,0,0,0.125590111233292,0,0.186147794841745,0,0,0,0,0,0.0266750301343714,0,0,0,0,0,0,0,0,0.10771427734388,0,0,0.0887178608560669,0,0,0,0,0,0,0,0,0,0.312418881485118,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00140084598416644,0,0
X000799.SZ,0,0.41081020946862,0,0,0.369896559784466,0,0.0960210747307772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650343303914617,0,0,0,0,0,0,0,0.0343406036454047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321995705426394,0.0254304766252978,0,-0.0113101873365033,0,0,0.0534908904984545,0,0,0,0,-0.00721837731080591,0,0
X600584.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0337161213912017,0,0,0,-0.0307706557134517,0,0.317598940412283,0,0,0.0165179479685137,0,0,0,0,0,0,0,0,0,0.104237783931242,0,0,0,0.112974583759213,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.121340731746788,0,0.0341040001680895,0.00447055874692387,0,0,0,0.00927696472106537,0,0,0,-0.0290138819855888,0,0
X002414.SZ,0,0,0.203230884881484,0,0,0,0.0561233630889075,0,0,0,0,0,0,0,0.0246902054371193,0,0,0,0,0.0356393330021313,0.0323902561961307,0,0.00578341655870664,0.068702014335846,0,0.0879569018506727,0,0,0,0,0,0,0,0.107460228707838,0,0,0,0.0552467041505155,0,0,0,0,0,0,0,0,0,0,0,0.0278838043285347,0,-0.00433727125149705,0,0,0,0,-2.71050543121376e-20,0,0
X601799.SH,0,0,0,0,0.184799434240633,0,0.00900729745952994,0,0.12513484374288,0,0,0,0,0,0,0,0.00108464282961814,0,0,0,0,0,0,0,0,0.0666535228211862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174658910304878,0,0,0,0,0,0,0,0,0,-0.0256031764339217,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.15606438413409,0,0.0864305907028928,0,0,0,0,0,0.0759239555561394,0,0,0,0,0,0.127741213927014,0,0,0,0,0.011037254162897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326837192139459,0,0,0,0,0,0,0,0,0,0.0165023759492858,0.04228414225721,0,0,0,-0.0461493485714055,0,0
X600779.SH,0,0,0,0,0.0308064971468161,0,0.0504720852110271,0,0,0,0,0.0970539677082909,0,0,0,0,0,0,0,0,0,0,0,0.0429874508872365,0,0,0,0,1.73472347597681e-18,-1.73472347597681e-18,0,0,0,0,0.331674960344547,-0.0266452371746561,0,0,0,0,0,0,0,0,0,0,0,0,-0.100744264633576,0,0,0.0237420000501067,0,0,0,0,0.0136120903174803,0,0
X300003.SZ,0,0,0,0,0.0891863300951944,0,0,0,0,0,0,0.0462714671047926,0,0,0,0,0,0,0,0,0,0,0,0.0831425908351073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201306244789769,0,0,0,0.0315243639125162,0.10308740158697,0,0,0,0,0,0,0,0,0,0,0,-0.00312911980399002,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0158666069688012,0.0358926709566666,0,0,0,0,0,0,0,0,0,0.0177412259713407,0,0,0.0170209267176655,0,0.216264403219849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240594248332751,0,0,0,0,0,0,0,0,0,0,0,0,0.0152044254418994,0.0561435041934047,0,0,0,-0.00529539202390107,0,0
X300146.SZ,0,0,0.0174538167834335,0,0,0,0.0657760043973412,0,0.0221866476476569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147924316072357,0,0,0.0434910786174095,0,0,0,0,0,0,0,0,0,0,0.0922176870636053,0,0,0,0,0,0,0,0,0,0,0,0,0.0424815805506944,0,0,0.0218298621725923,0,0,0,0.0101103238472653,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204380688122669,0,0,0,0,0.0140636486927956,0.0111403790030896,0.208236398476607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573125562664625,0,0.0352066397779112,0,0,0,0,0,1.73472347597681e-18,-0.0318421433342243,0.00500631122798745,0.0109968224001946,0,0,0,0.0116321887980616,0,0,0,-0.0551133765323397,0,0
X002074.SZ,0,0,0,0,0.154724503435914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153596441504844,0,0.146251479271051,0,0.302071034817178,0,0,0,0,0,0,0,0.103638495989547,0,0,0,0,0.0356253391702689,0,0,0.173180328333389,0,0,0.0188940273723412,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.00731553707148714,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167236607809061,0,0.0728377195937326,0,0,0,0,0,0,0.259202610624327,0,8.67361737988404e-19,0.075252870619765,0,0,0,0,0.197136591963972,0,0,0,0,0,0,0,0,0,0,0,0.065651753811753,0,0,0,0,0,0,0,0,-0.00360795397535062,0,0,0,-0.0494992573161193,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317984996417488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164869202813238,0,0,0,-0.0514072847957866,0,0.0854361251886874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328898359731602,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128232036760144,0,0.196837672967249,0,0,0,0,0.0542139266318172,0,0,0,0.0984716677175466,0,0,-0.0233641691182184,0,0,0,0,0,0,0.0564925370342449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0255338269397267,0,0
X600707.SH,0,0,-0.308211065234797,0,0,0,0,0,0,0,0,0,0,-0.236591151536577,0,0,0,0,0,0.731585589497656,0,0,0,0.391951165745731,0,0,0,0,-0.173124005308035,0,0,0,0,0,0,0,0,0.390623328074677,-0.112911706725858,-0.243047741399724,0,0,-0.125198757999793,0,0,0,0,0,0,0,0,0.0724549655561302,0.024095206529146,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.156367619195057,0,0,0,0,0.136871005977149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812972901064857,0.11657244831948,0,0,0,0,0,0,0.0546865645327481,0,0,0,0,0,0.100132977251851,0,0,0,0,0.196480743201943,0,0,0,0.0490245520569554,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.187453012847286,0,0,0,0,0,0,0,0,-0.14047352215578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182182448124158,-0.158181331396244,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.0511113629183972,0,0,0.0561731221572191,-0.0143008363919436,0,0,0,-0.0291767744611709,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375265078893739,0,0,0,0,0,0,-0.0373322775635018,0,0,0,0,0,0,0,0,0,0.106982758934515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174372252133253,0,0.986497708677649,0,0,0,-0.25078686784896,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355249870203881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39300674384953,0.804232798750868,0,0,0,0,0.0192746107739638,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0204782059218103,0,0,0,0,0,0.052395340566593,0.0061351985810962,0,0,-0.0406968428106464,0,0,0,0.0522925600007732,0.0361023470635443,-0.046734139250981,0,0,0,0,0,0,0,0,0,0,0,0,0.043029459316701,0,-0.00452928693344114,0,0,0.0516406875181857,-0.011271992649582,0,0,0,0.0215840622532289,0,0,0.0206266021654464,0,0,0,0,0.00199009240988306,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586975665248705,0,0,0,0.0405998065386277,0,0,0,0,0,0.00653794463416889,0,0,0.00640249381022916,0,0,0,0,0,0.089463779500965,0,0,0,-0.0433839098403253,0,0,0,0,0,0,0.0193682428414561,0,0.00407210873258136,0,-0.0526506553193344,0,-0.0174877955270595,0,0,0,-0.0207144757031178,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129746536920304,0,0,0,0,0,0,0,0.000147275516205362,0.000433875093906534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000804275372941216,0,0,0,0,0,0,0.000992903655834765,0,0,0,-0.0039859826795709,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.31148420707816,0,0,0,0,0,0,0,0,0,0,-0.370279620463233,0,0,0,-0.0271015760855826,0,0,0,0,0,0.235035353758235,0,-0.134964478225379,0,0,0,0,0,0,0,0,0,0,0,0,-0.126227958866277,0,0,0,0,-0.983730774062553,1.12310931328641,0,0,0,0,0,-12.5550009138197
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175058476226832,0,0,0,-0.00328688589660354,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05707933461266,0.0697142037997827,0,0,0,-0.0693084145619639,0,0
