,X600519.SH,X002415.SZ,X000858.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X000100.SZ,X600809.SH,X000661.SZ,X000596.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600487.SH,X002007.SZ,X600776.SH,X000625.SZ,X002456.SZ,X600498.SH,X000157.SZ,X002179.SZ,X600867.SH,X000050.SZ,X300146.SZ,X002371.SZ,X002180.SZ,X300142.SZ,X000977.SZ,X002241.SZ,X600089.SH,X600522.SH,X600118.SH,X600177.SH,X600372.SH,X600066.SH,X300136.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.184035344238901,0,0,0,0.0458201020095911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106040564922743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625911997786659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123557545705888,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.037601759128917,0.0192663829419738,0,0.122954270733921,0,0,0,0,0.432779013225278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359818046725771,0,-0.00476327041018,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0247642736338526,0.021536085278886,0,0,0,0,0,0
X000858.SZ,0,0.0512434840332889,0,0,0,0,0.111451005431478,0,0,0,0,0,0,0.376785548690679,0,0,0,0,0.0407216955043914,0,0.0608393321172199,0,0.0451214720008239,0,0,0.0283129849009895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583018037443218,0,0,0,0.00313062278588166,0,0,-0.0120689851371218,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0612508716757914,0.149313178550536,0,0,0.0732042355814061,0,0,0,0,0,0.0877187002659535,0,0.075693611111622,0.0734478035906046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382811539702908,0,0,0,0,0.0349378258920173,0,0,0,0,0,0,0,0,0.133927390790398,0,-0.00921725622701201,-0.056467659559379,0,0,0,0,0,0
X000651.SZ,0,0,0.28318381979488,0,0,0.00249988298862614,0,0,0,0.00517729967008601,0,0,0,0,0.0879117250601321,0,0,0,0.0982927485293304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110568214722949,0,0,0,0,-0.00529940599218722,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315132481438808,0,0,0,0,0,0,0.130671614783191,0.0347890474015961,0.0386207396347031,0.119510518178734,0,0,0,0,0,0,0,0,0,0,0,0.0082179925234662,0,0,-0.0389828705190311,0,0,0,0,0,0,0,0,0,0,0,0,0.0365218569383351,0.0549094388137774,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.127674372504017,0.010455383858851,0,0,0.329936412664316,0.0274009850365876,0,0,0,0,0,0,0,0,0,0,0,0,0.0911953471446059,0.0148616938036936,0,0,0,0,0,0,0,0.0994819407820211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859432854389376,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149852465272533,0,0.0933120420118323,0,0,0,0.076386090115159,0,0,0,0,0,0.0688532808926544,0.121252020587796,0,0,0,0.00457852190881772,0.0975882352321891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107970621441887,0,-0.0297285406809647,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144204886176137,0,0,0.00998605280232803,0.0682063907431454,0,0,0,0,0.0950041720118465,0.0908223279658326,0,0,0,0.037110211368256,0,0,0,0,0,0.0491751076251051,0,0,0,0,0,0,0,0.0798026567104057,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.164448984718441,0.203786294887724,0,0,0,0,0,0,0,0,0.166779312962002,0,0,0,0,0.0177122532244029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561133100757812,0,-0.0286997388566782,0,0,0,0,0.183435002107322,0,0,0,0,0,0,0,0,0,0,-0.0322911516024041,0,0,0,0,0,0,0
X600031.SH,0,0.00674693671355667,0,0,0,0,0,0.111511220124568,0,0,0,0,0.40487621481426,0,0.0900860526453262,0,0,0,0,1.0842021724855e-19,-4.33680868994202e-19,0,0,0,0,0,0,0.0162689508947494,-0.0154067914892009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151393980045515,0,-0.012367308418254,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01973783470242,0,0,0,0,0,0,0.0239906828733225,0.00263626352689012,0,0.0989016911278275,0,0,0,0,0.0261214419909399,0.248582913474987,0,0,0,-0.0448612970527199,0.19316295685535,0,0,0,0,0,0,0.180148763342248,0,0,0.0305347792559007,0,0,0,0,0,0,0
X000338.SZ,0,0,0.00155929908690054,0.152633710381254,0,0,0,0,0,0,0.0915568778877975,0,0,0,0,0,0,0,0.0941174752326165,0,0.153907063355909,0,0,0,0,0,0,0,0.00148934394656069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231268140651909,0.0463039643942288,0,0,0,-0.0291989392831422,0,0
X000568.SZ,0,0,0.505815989002952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664215415378237,0,0,0,0.122793278641429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949940185665909,0.0162514333002057,0.0473602172103479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125540951200781,0.00483976401348563,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.00880037801144404,0,0,0.251455780728574,0,0,0,0.0287186556389005,0,0,0,0,-0.0399480910037652,0,0,0.225581614509223,0,0,0,0,0,0.0829144133089226,0,0,0,0.121516597886448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186756112021824,0,-0.00316139136247716,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.292183129630804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784629898026736,0,0,0,0,0,0,0.255813528295185,0,0,0,0,0,0,0.0368911327039194,0,0,0,0.0845716080018799,0,0,0,0,0,0,0,0,0,0.0906183284685374,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0169456017172592,0.0115462773170894,0,0.170842161558383,0.0623958532990105,0,0,0,0,0,0.0903625633962472,0,0,0,0,0,0,0,-0.00381279477379694,0,0,0.0906042750632984,0,0,0.0995368306815664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036859784153308,0,-0.00491429589571855,-0.00662457745839066,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.138606022708123,0.141749709603538,0.055617506064673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420780829725757,0,0,0,0,0.0182476544689526,0,0.0627057424981081,0,0,0,0.139522781581101,0,0,0,0,0,0,0,0.0291785873983259,0,0,-0.0133249502571745,0,0,0,0,0,0,0
X002236.SZ,0,0.212299980049924,0,0,0,0,0,0.0370059370932828,0,0,0,0,0,0,0,0,0,0.005190101899632,0,0,0,0,0,0,0,0.288297545039646,0,0,0,0,0.0862696404025634,0,0,0,0,0,0,0,0.0543698573822907,0,0,0.0157562548408173,0,0,0,0,0,0,0,0.0200984669197687,0,-0.000893045126007328,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0130759262005568,0,0.312568957564574,0,0,0.0686252076363426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221956203439323,0,0,0,0,0,0,0,0,0,0,0.201981650363256,0,0,0,0,0,0,0,0,0,-0.0234798199449546,-0.0131265651055171,0,0,0,0,0,0,0
X600809.SH,0,0.060068165256891,0.4284970682003,0,0,0.0355111191250524,0.0538966926359029,0,0,0,0,0,0,0.0394993529690748,0,0,0,0,0,0,0,0,0,0,0.0670135584347242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224307319203697,0,0
X000661.SZ,0,0,0,0,0,0.296696229858402,0,0,0,0,0,0.0929238453141545,0,0,0,-0.0250659771047869,0,0,0,0,0,0,0,0,0.0745775856629945,0,0,0.0629427915374823,0,0,0,0,0,0,0,0,0.102759106596152,0,0,0,0,0,0,0,0,0,0,0,0.0648582488515697,0,0,0.00326271167890287,-0.0458812170697733,0,0,0,0,0,0
X000596.SZ,0.0605725027701191,0,0.374540807333037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424894734914533,0,0,0,0,0,0,0,0,0,0,0,0,0.143868157685478,0,0.0117036447477625,-0.00194089149935241,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.089367608308833,0,0,0,0,0,0,0,0.0980673752072549,0,0,0,0,0,0.0229169379485407,0,0,0,0,0,0,0,0.0832044612968287,0.0580159664127441,0,0.155863851918786,0,0,0,0,0,0.127350033568917,0,0,0,1.73472347597681e-18,0.0100714845742592,0,0,0,0,0,0,0,0.557006647038886,0,0.00346114176871636,-0.00381504884174494,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0109982776632108,0.122533895471386,0,0,0,0,0.257851088355506,0,0,0,0,0.122613106220414,0,0,0.0851882007486969,0.057658244108211,0,0,0,0,0,-0.041087251486384,0,0.00541796515245524,0,0,0.115645824145607,0.0213709886581833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220008542638287,0.0386340738674806,0,0,-0.00216873609480597,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.0213728489960451,0.275629906959342,0.185889335658328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926413242933751,0,0,0.0317196809183865,0,0,0.0367476329829902,0,0,0,0,0.0106762904883217,0,0,-0.0249539740906941,0,0.0416339074884971,0.138111187136773,0,0,0,0,0,0,0,0,0,0,-0.0346938568082445,0.0837373088569695,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.148595982284993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550301619642208,0.0601354878796522,0,0,0,0,0,0.254907251230724,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0627774151221374,0,0,0,0,0,0,0.0399058325871185,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524114261627178,0,0.185676746356136,0,0,0,0,0.00188929689089848,0,0,0,0,0,0,0,0.0823381754937925,0,0,0,0,0,0,0,0,0,0,0,0,0.380188413616181,0,0.0429758272085425,-0.0750827285152685,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0.286218459912331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126369212717955,0,0.269491923478797,0,0,0.23074636221551,-0.236173288703031,0,0,0,0,0,0,0,-0.362183812524808,0,-0.00454389270706608,0,0,0,0,-0.285827750507789,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441911266488176,0,0,0.0618167204169115,0,0.236836230225564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661190827732054,0.00874655847259287,-0.0517100371724148,0,0,0,0,0.234437635195761,0,0,0,0,0,0.0863284374759573,0,0,0,0,-0.0459579451904237,0,0,0,0,0,0,0
