,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X300014.SZ,X600418.SH,X002463.SZ,X002179.SZ,X000977.SZ,X600584.SH,X600183.SH,X000157.SZ,X600066.SH,X002028.SZ,X600089.SH,X600703.SH,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000066.SZ,X000921.SZ,X002156.SZ,X002281.SZ,X600460.SH,X000988.SZ,X600839.SH,X002456.SZ,X600487.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.043611505211564,0,0.0353353955404355,0,0,0.165940219708495,0,0,0,0,0,0,0,0,0.223075936246004,0,0,0,0,0,0.0736364733942205,0,0,0,0,0,0,0,0,0,0,0,0.0430954700204926,-0.0244763832462316,-0.00245023569075948,0,-0.0322007133295589,0,0,0,-0.0233932144954591,0,0,0,0.00420380021459318,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0897916998076675,0,0,0,0,0,0,0,0,0,0.456409920677166,0,0,0,0,0,0,0,0,0.109683687059753,0,0,0,0,0,0,0,0,0,0.0382921391374257,0,0,0,0,0,0,0,0,0,0,0.0154512745174139,0,0,0,0,-0.0249159981908438,0,0,-0.0190782879116442,-0.0018780319963481,4.33680868994202e-19,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0427531731151879,0,0,0,0,0,0,0.1541007020227,0,0,0.106805389326753,0,0.023815947485268,0,0.0676511243741305,0,0.0799794152852941,0,0,0,0.0467591813009445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159931202282773,0,0,0,0,-0.0285115765936633,0.00786211164215607,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.046943863984879,0,0,0,0,0,0,0,0,0,0.094048534128567,0,0,0,0.178200635465514,0,0,0,0,0,0,0,0,0.165990180463411,0,0,0,0,0,0,0,0,0,0.0368149390368458,0,0,0,0,0,0,0,0,0,0,0.0166709249845585,0,0,0,0,-0.115070700552909,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0503161510464064,0,0.127321217434011,0,0,0.0379073078704384,0,0.0210847578095259,0,0,0,0,0,0,0,0.0167903006074575,0,0,0,0,0.073910562867446,0,0,0,0,0,0,0,0,0,0,0,0,0.0151311857942543,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0555945961786262,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.052266575395132,-0.0172314430736497,0,0,0,0,0,0.280885710348953,0,0,0.0686062753576303,0,0,0,0,0,0,0,0,0,0.293367065258001,0,0,0,0,0.0293296052338128,0,0,0,0,4.33680868994202e-19,0.00200632800832603,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.148597338753667,0,0,0,0.0292164142208352,0.032403145825363,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.113575441127623,0,0,0,0,0,0,0.308524158453297,0,0,0,0,0.0154802177648203,0,0,0,0,-0.0341473943996711,3.46944695195361e-18,0,0,0,0.0706004799119101,0,-0.000697008534965533,0,0,0,0.013393852479926,0.00840658972915083,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.00201230159562373,0,0,0.559143607887368,0,0,0,0,0,0,0,0,0.243581900006435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00132633619084659,-0.0196889284657841,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.034872268432973,0,0,0,0.3523782420731,0,0,0,0,0,0,0,0,0,0.0279182014610393,0,0.095305287678833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199822071198637,0,0.110013966093278,0.00866257782195827,0,0.0453851718552175,0,0,0,0,0,-0.00745549545153583,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0422912044505933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214678276990239,0,0.0343123751957179,0,0,0,0,0,0,0,0.369743104358074,0,0,0,0.0886245471943091,0,0,0,0,0,0,0,0,0,0,0.00622833290147096,-0.00581239694833892,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258828761142747,0,0,0,0,0,0,0,0,0.26497477667196,0,0,0,0,0,0,0,0,0,0,0,1.16985406635834,0,0,0,0,-0.153480324401571,-0.188769623004931,0,0,0,0,0.179524357653903,0,0,0,0,0.0362648832157195,0.0017584221961907,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596100110433179,0,0,0,0.0213702742063277,0,0,0,0,0,0.0434267998711009,0,0,0,0,0,0,0,0,0,0.0649231785781887,0,0,0,0,0,-0.0451095101461971,0,0,0,0,0,0
X000568.SZ,0,0.320209283347106,0,0,0,0,0,0.157479537600626,0,0,0,0,0,0,0,0,0,0,0.0485087896415641,0,0.0181652843333597,0.357655282187075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188298074191156,0,-0.00846477467157774,0,0,0.00399865727685646,0,0,0,0,0.00888896876476384,-0.0186133716045681,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220764550836335,0,0,0.0537865467135119,0.0387716701882594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500290432780842,0.04759936475791,0.106331213581506,0.0708166434263814,0,0,0,-0.00415786865651691,-0.0247277393625659,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0863585881096471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123284568977715,0,0,0,0,0,0.0892503268899788,0,0,0,0,0,0,0,0.217807869546177,0,0,0,0,0,0,0,0,0.0712298977057133,0,0,0,0,0,0,0.00619388062938373,0,0,0,0,0,0
X600031.SH,0,0,0.0323148588851376,0,0,0,0,0.218587138384846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065687280867078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108362969883496,0,0.14530684128399,0.00636598212725115,0,0,0,0,0.0169825496205896,-0.0167440669933321,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163850576149879,0,0,0,0.0678638804107186,0.0264545841191951,0.0196305680660873,0,0,0,0,0,0.0360164359468707,0,0,0,0,0,0,0,0,0,0,0,0.117448217235824,0.0333806558454108,0,0,0,0,0,0,0,0,-0.0139934375784442,0.0213199420812931,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0450521914152227,0,0,0,0,0,0,0,0,0,0,0,0.0916244109084106,0.0143226985349332,0.157402378161203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025104669117659,0,0,0,0,0,0,0,0,-0.0143309467817795,0.00916540062113445,0,0,0,0,0,0
X002304.SZ,0,0,0.0922954370362939,0,0,0,0,0,0,0,0,0,0.429609260988928,0,0,0,0,0,0,0,0.0518568293365323,0.0859885659711389,0,-0.051508836710217,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0122751279526295,-0.00853523605403221,0.0190862812605991,0,0,0,0,0,0,0,0,0,-0.0113630923830383,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0629894466609399,0,0,0,0.121703468815845,0,0,0,0,0,0,0,0,0.135884335674325,0.0362556302168096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464697919926962,0,0,-1.73472347597681e-18,0,0,0.0465235840948641,0,0,0,0,-0.00486972143826697,0,0,0,0,0,0,0
