,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600703.SH,X600741.SH,X002241.SZ,X600271.SH,X600177.SH,X600066.SH,X002129.SZ,X600118.SH,X600582.SH,X601877.SH,X002236.SZ,X000550.SZ,X000568.SZ,X000581.SZ,X000623.SZ,X000800.SZ,X002475.SZ,X002294.SZ,X000559.SZ,X600839.SH,X300146.SZ,X000050.SZ,X600060.SH,X000869.SZ,X000977.SZ,X300124.SZ,X000400.SZ,X002465.SZ,X300003.SZ,X002292.SZ,X600166.SH,X002007.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,-1.0842021724855e-19,0.0224789190163629,0,0,0,0,0,0,0.0782806774174719,0,0.0384406169091214,0,0.440869602461731,0,0,0,0,0,0.0949487422282157,0,0,0,0,0,0,0,0,0.0754150561355001,0,0.0364332368169251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262728561581569,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0720080613911572,0,0,0,0,0,0,0.541622095612199,0,0,0,0.0838727872891671,0,0,0,0,0,0,0,0.0168524888223587,0,0,0,0,0,0,0,0.0109048673605355,0,0,0,0,0,0,0,0,0,0.0417131014589098,0,0,0,0,0,0,0,0.0961327364088688,0,0.021306401057339,0,-0.0222490727283188,0,0,0,0,0,0,0
X600372.SH,0.0909539631409199,0,0.0207479043509107,0,0,0,0,0,0,0,0,0,0.0424921921076645,0,0,0,0,0,0,0,0,0.0283143402191086,0,0,0.406383237904515,0,0,0,0,0,0,0,0,0.017206121381071,0.0629161797415205,0,0.00792311824698781,0,0,0,0,0,0,0,0,0,0,0,0.0250184591935774,0.0181612171526579,0,0,-0.0156326487282846,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.373711494930438,0,0,0,0,0,0,0,0,0,0,0.0479297732470236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444449665136516,0,0,0,0.247680488913787,0,0,0,0,0,0,0,-0.00732963755304218,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.230207344994125,0,0,0,0,1.10817271173922e-06,0,0,0,0,0,0,0,0,0,0,0.0137627090391174,0,0,0,0,0.0637644338300591,0,0,0,0,0,0.12052711358656,0,0,0.0775863648146667,0,0,0,0,0,0,0,0,0.0241834512137658,0.0851203697006596,0,0.0122394136839328,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0816559685698187,0,0.0287589882328976,0,0,0,0,0,0,0.0410464613118254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34985777350401,0,0,0,0,0,0,-0.0162887512252854,0,0,0,0.0418454690048681,0,0,0,0,0.0678221155977601,0,0,0,-0.00182619126643527,0.0028682835833597,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0351657414599544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096934661868495,0,0,0,0.212202232603619,0,0,0.0765133484459567,0,0,0,0,0.0258680977213333,0,0,0,0.0368058438508522,0,0,0,0,0,0,0.0151891671815746,0,0.0533100310895201,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.065829951031584,0,0,0,0,0,0,0,0,0.0192373406877845,0,0,0,0.0167267845796351,0.218495652007958,0.270478297016807,0,0,0,0.0470979864491131,0,0,0,0,0,0,0,0,0,0,0,0,0.025709201060912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0.350851208256758,0,0,0,0,0,0.080329364213554,0.0926668957901711,0,0.0128102928560745,0,0,0,0,0,0,0,0,0,0,0,0,0.0703803329733624,0,0,0.00797165894879258,0,0,0.0229759469196962,0,0.0931526633023349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183862990453921,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0.127452456962583,0,0,0,0.0107189646820613,0,0.123455699886006,0,0,0,0,0,0.00930210330524301,0,0,0,0,0,0,0,0,0.00371577983015903,0,0,0,0,0,0,0.160278172647961,0,0,0.224359887194324,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0161380206199533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.163282238015343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130779286534928,0,0,0,0,0,0,0,0.00264742298947057,0,0,0,0,0,0,0.0736707195822581,0,0,0,0.115482646131536,0,0,0.069077688595152,0.13495924331936,0,0,0,0,0,0,0,-0.0392924407764494,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292676707629406,0,0,0,0,0,0,0,0,0,0.0982002754807834,0,0,0,0,0,0,0,0.0767183023123485,0,0,0,0,0,0.0943102327665281,0,0,0.142995306054129,0,0,0,0,0,0,0,0,0,-0.0123580490548078,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180623005050146,0.0942265223608598,0,0,0,0.192408304118686,-0.0466013330711931,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0554181084468388,0,0.0396153425829872,0.131737226510706,0,-0.0819808376183357,0,0,0,0,0,0,0
X601877.SH,0,0,0.137787925879197,0.109617506061725,0,0.00850594510951972,0,0,0,0.0616858196735599,0.0795706977707882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393431734702682,0,0,0.0230985639978278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347563935081273,0,0,0,0,0,0,0,0,-0.0636767845597307,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.151340716679198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303413399693771,0,0,0,0,0,0,0,0,0,0,0.0339133373806542,-0.0414839530585093,0.279618589362878,0,0.122209536618459,-0.032596264307749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307128705745185,-0.0169385531184011,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.107687522628059,0,0,0,0,0.033848305051911,0.163551569216469,0,0.125066133097357,0.091302636141833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442163332640747,0,0,0,0,0,0,0,0.00929610947726175,0,0,0,0,0,0,0,0,0,0,0,0.00247504316171892,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0131619442192043,0,0,0.110662918743087,0.355524692813476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477741704782764,0,-0.00962843297776153,0,0.0551126479382696,0.0538318842955082,0,0,0,0,0.033056202820313,0,0,0.0680396402055285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429316593296092,0,0,-0.0237508328472155,0,0,0,0,0,0,0
X000581.SZ,0,0,0.069932230880818,0,0,0,0,0,0,0,0,0,0.147809903343789,0,0,0,0,0,0,0,0.0856034865884933,0.0798804396091925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740543702008393,0,0,0,0,0,0,0.0672891859654896,0,0.0173237011439515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0.0901950413176078,0,0.0526786774031213,0,0,0.341090898906265,0,0,0,0,0,0,0,0.409031959778106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383586208944617,0,0,0,0,0,0,0,-0.0695301699426391,0,0.114412206083016,0,0,0,0,0,0,0,0,0,0,0,-0.00997108185964897,0,0,0,0,0,0,0
X000800.SZ,0.212075360676622,0,0.0843672522170593,0,0,0,0,0,0,0.00124640405797305,0.0125286944749589,0,0.0879726878819897,3.46944695195361e-18,0,0,0,0,0.219695622731368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380899620243518,0,0,0,0,0,0.0920683998988552,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.00826776143480478,0,0.239361631595736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058974397879855,0.0847645381269041,0.0827527838424903,0.00196768468790039,0.0740909606111845,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0465379012337549,0,0,0,0,0,0,0,0,0,0,0,0,-0.00521491577616317,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.101264783180141,0,0,0,0,0.0614035414090591,0,0,0,0,0,0,0,0,0,0.102274469519603,0,0,0,0,0.0394552761722804,0,0.028853813995988,0,0,0,0,0,0.131619431049021,0,0,0,0,-0.0320582497727271,0.109225207722093,0,0.0958122601444949,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.0387118375303104,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171920230963378,0.0104922117536048,0.00964003134582358,0,0,0,0,0,8.67361737988404e-19,0.0720069330218316,0,0,0,0.105500649744529,0.168205303826224,0,0,0.0535806461955522,0,0.0717654464096853,0.114211439861423,0.0199245003675553,0,0,0.0577600768936031,0,-0.042491674428018,0,0,0,0,0,0,0
X600839.SH,0,0,0.0157110507236803,0,0,0,0.0513238996277586,0.127793769728643,0,0,0,0,0.0735442019820628,0,0,0,0,0,0,0,0,0,0,0,0.108219731712856,0,0,0,0,0,0,0,0.11997679588667,0,0,0,0,0,0,0.221082999672541,0,0,0,0.179147378226326,0,0,0,0,0,0,0,0.0117413344892355,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161388669620607,0,0,0,0,0,0,0.104570652499211,0,0,0,-0.0957359058159515,0,0,0,0,0.163854602177398,0,0,0.114713720372066,-0.0189210142958275,0.156919254381575,0,0,0,0.124929242322121,0,0,0,0,0,-0.0252404218495843,0.0598969049830351,0,0,0,0,0,0
X000050.SZ,0,0,0.244842452739326,0,0,0.139990462166181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500695773317002,0,0,0,0,0,0,0,0,0,0,0,0.0740680963477483,0.150802205450292,8.67361737988404e-19,0,0.0456005539770044,0,-0.0270688239987864,0.0240401836511491,0,0,0,0,0,0,0,0,0.000381981452947943,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0.1161339280638,0,0.414760201420955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283979985177822,0,0.148951866086719,0.0571890394839354,0,0,0,0.0609918580075886,0,0,0.0737283662532403,0,0,0,0.0790358420060439,0,-0.00949694996508035,-0.127256396599992,0,0,0,0,0,0
X000869.SZ,0,0,0.112950122275767,0,0,0.0129931898577879,0.18945927688736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160002233760028,0,0,0.021336131447583,0,0.0138567582435506,0,0,0,0.0355256792725311,0,0,0,0,0,0,0.0650055609956109,0.0612910918260219,0,0,0.0170020463050312,0,0,0,0,0,0,0.0386647319608641,0,-0.054347100878412,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646630901515004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978809794773138,0,0,0,0.102583891389436,0,0,0,0,0,0.0406310746456592,0.130965693580948,0,0,0,0,-0.0250908545804987,0,0,0,0,0,0,0
X300124.SZ,0,-0.0145339770615466,0.00654931794129416,0,0.0907536148149086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283450339059172,0.162355867238501,0,0.0614215392599801,0.184270907388474,0,0,0,0,0,0,0,0.0446776607727659,0,0,0.142846310812694,0,0,-0.118499430633342,0,0,0,0.100456955353879,0,0,0,0,0,0,0.00391937564876688,0,0,0,0,0,0
X000400.SZ,0,0,0.00709480464025439,0,0.015813758082248,0,0,0,0,0.0761217058982608,0,0,0,0,0,0,0.573467695143048,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560295881629172,0,0,0,0,0,0,0
X002465.SZ,0,0,0.0703401973220158,0,0,0,0,0,0,0,0,0,0.0715400634085391,0.0921247109774887,0,0,0,0,0,0,0.0167684853198305,0,0,0,0,0,0,0.00594122477150039,0,0,0,0,0.0943923137292236,0,0,0,0.0434040837339347,0,0,0.0989722581604771,0,0,0,0,0,0.0269806694518765,0.122205504427471,0,0.104916182773494,0,0,0.0226251410954741,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.160179362807324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109412423567577,0,0,0,0,0,0,0,0.376605271829464,0,0.0477373939871939,0,0.255420762237468,0.0484770097684559,0,0,0.147062000768528,0.156707586050203,0,0.0289990174970937,0,0,0,0,0.117897686573397,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265476112844754,0,0,-0.116831338603724,0,0,0,0,0.0504879859302114,0,0,0,-0.0563080053681703,0,0,0.0774894150127551,0,0,0.0490394994565859,-0.0482908479961221,0.0312489811346534,0,0.16081219849189,0,0.135150372292009,0,0.223639213958018,0,0,0,0,0,-0.0170302708853753,0,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0.0409117964298931,0,0,0,0.0574073527522392,0,0,0,0,0,0,0,0,0.189672099087534,0,0,0.096853722251766,0,0,0.0511203818434854,0,0.0546551189447341,0,0,0,0,0,0,0,0,0.0813141578777058,0,-0.03316533204456,0,0,0.0791129054965261,0,0,0,0,0,0,-0.00717509203834654,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133328756587348,0,0.0794536975935644,0,0,0.0146554482137186,0,0,0,0,0.0287523969604369,0,0,0,0.240113901697942,0,0,-0.0267179732376955,0,0.00628333507619137,0,0,0,0,0,0,0,0,0,0,0,0.0488992445454918,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600498.SH,0,0,0.209535278340089,0,0,0,0,0.12743475645516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20973174063522,0,0,0.151386405790821,0.0951506098643616,0,0.0399861749705518,0,0,0,0,0,0.0350498860939772,0,0,0,0,0,0.160388829215321,0,0,0,0,0,-0.0282083277155149,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0298839234808217,0,0,0,0,0.0723696372895706,0,0,0,0,0,0,0.0690101239055319,0,0,0,0,0,0,-0.059771239319125,0,-0.0730010169774564,0,0,0,0,0,0,0,0,0,0,-0.0275785911476848,-0.0365147144480952,0,0,0,-0.0379968885223324,0,0,0,-0.0187447468585194,0,0,-0.0664761249996273,0.0898896151354156,0,-0.0273702676919284,0,-0.0367732155994014,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253498201533183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14864759501249,0.309062126601261,0,-0.0848118809413094,-0.0395043415481629,0,0,0,0,0,-0.0722644156959493,0,0,0,0,0,0,0.147544485270416,0,0,0,0,0,0
TED,0,0,0.165180175810292,0,-1.01197399306778,0,0,0,0,0,0,0,0,0,0,0,-0.142389587163455,0,0,0,0,0,0,0,0,0,0,0,0,0.111431040048329,0,0,-0.509008826638519,0,0,0,0,0,0.0908222988652117,0,0,0,0,-0.280997808316397,0,0.324525262868528,0,0,0,0.220955732396547,0,0.0754828773795437,0,0,0,0,0,0,0
RealEstate_excess,0,-3.46944695195361e-18,0.0740805494143838,0,-0.0106032793318616,-0.0748906008430293,-0.156482925587376,0,0,0,0,0,0,0,0,-0.121997220638495,0,0,0,0,0.044969087114704,0.093364298961424,0,0,0,0,0,-0.195438889876405,0,-6.93889390390723e-18,0,0,0,0,-0.14257144127956,0.0289404076768992,0.169061396450633,0,0,0,0,0,0.00978547458817344,0,0,0,0,0.00592632779934864,0,0,0,-0.0470120540127228,0.0601221550456569,0,0,0,0,0,0
MKreturn,0,0,0.0830996012819808,-0.48323700923811,-0.0657769184766482,0,0,0,-0.0931219320810884,0.048202405161853,0,0,0,0,0,0,0,0,0,0,-0.0742684103788099,0,0,0,0,-0.0614217505193365,0,0,0,0,0,0.0811862680571099,0,0,0,0.0509299449468799,0,0,0.0287663945567401,3.46944695195361e-18,0,0.0104867601019535,0,0,0,0,0,0,0,0,0,0.0522535898388103,-0.0301291739373433,-0.165862299319218,0,0,-0.200323921748654,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00237318232147536,0,0,0,0,0,0,0.00261419330479942,0,0,0,0,0,0,0,-0.00613062331644021,0,0,0,0,0,0,0.00615065591027029,0,0,0,0,0,0,0.00203376507889557,0,-0.0075148277921692,0,0,0,0,0,0,0,0,0,-0.00432043132997919,0.0189374355021068,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110353823040956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128822612038834,0.0242128410488891,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123716498569101,0,-0.0196843895742593,0,0,-0.00546515308442559,0,0,0,0,0,0,0.0360982929501935,0,-0.00846715897250011,0,0,-0.00186664080894795,0,0,0,0,0,0,0,0,0,0,0,-0.0359596541856478,0,-0.0117148438093986,-0.0303595688227937,0,0,0.191632402537398,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0134770021399649,0,0,0,0,0,0,0.00423798920568643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129948534266791,0,0,0,0,0,0.00229079441254763,0,0,0,0,0,0.0330336970801366,-0.00710266458477453,0,0,0,-0.0116692130288738,0,0
