,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X600031.SH,X000338.SZ,X000063.SZ,X300003.SZ,X002236.SZ,X600809.SH,X600271.SH,X002008.SZ,X601877.SH,X000596.SZ,X300124.SZ,X002456.SZ,X600867.SH,X600487.SH,X000100.SZ,X600566.SH,X000625.SZ,X600066.SH,X002294.SZ,X000661.SZ,X002179.SZ,X000977.SZ,X300136.SZ,X300142.SZ,X000157.SZ,X002007.SZ,X002180.SZ,X002241.SZ,X600498.SH,X000981.SZ,X000050.SZ,X000869.SZ,X600522.SH,X002049.SZ,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.0461540770142978,0,0,0,0,0,0,0.290549768954268,0,0,0.128158271920054,0,-0.0239338938079967,0.00396835579850852,0,0,0,0,0,0.0527095786307633,0,0,0,0,0,0,0,0,0.0561856892070778,0,0,-0.120788187412598,0,0,0,0,0,0,0,0,0,0,0,0,0.0182984699011977,-0.00640992580403459,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.116771712929563,0,0,-0.114703068178006,0.144062878147912,0,0,0,0,0,0,0,0,0,0,0,0.132778670125353,0,0,0,0,0,0,0,0,0,0.0812819272002151,0,0,0,0,0,0.015141950311378,0,0.0583094943694683,0,-6.93889390390723e-18,0,0,0,0,0.0887212504033406,0.0315841063969178,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331679398124625,0,0,0,0,0,0,0,0,0,0.0305316520316136,0.153579880196709,0,0,0,0,0,0.205841255572986,0,0,0,0,0,0,0,0,0,0.130831170038694,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.234415717018751,0.0148912547029886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778022869898212,0,0,0,0,0,0,0,0,0,0.0323000892389166,0,0,0,0.297210562571159,0,0,0,0,0,0,0.0403194585233719,0,0,0,0,0,0,0,-0.0191111060647007,-0.0467954815376111,0,0,0,0,0,0
X002236.SZ,0,0,0.454854843194227,0,0,0,0,0,0.0733834492691234,0,0,0,0,0,0,0,0,0,0,0,0.0824628652165486,0.144545651382392,0.0102886204861479,0,0,0.0317485667607669,0.258332481773363,0,0,0,0,0,0,0,0,0,0,0,0.107527378985483,0.0480659566910802,0,0,0,0,0,0,0,0,0,0,0,-0.00633062655493181,0.0126882609501873,0,0,0,-0.114842958606462,0,0
X600809.SH,0,0,0,0,0,0,0.36191602644174,0,0,0,0,0,0,0,0,0.0359139895875775,0,0,0,0,0,0,0.256279240777923,0,0,0.00867143174416949,0,0,0,0,0,0.105950593692937,0.0613141322932871,0,0.0538219848196781,0,0,0,0,0,0,0,0,0,0,0,0.00606858980328894,0,0.306414232449494,0,0,0.0060076027923727,0.00922097112391723,0,0,0,0,0,0
X600271.SH,-0.0997015484213401,0,0,0,0,0,0,0,0,0,0,-0.262501575667811,0,0,0,0,0,0.0552665501630557,0,0,0,0,0,0,0,0,0.208725015824926,0,0.0844057433942075,0,0,0,0,0,0.183429172249935,0,0.0431079547546644,0,-0.0622570770207387,0.276953567475981,0.291432470432981,0,0.0136221495909555,0,0,0,0,0,0,0,0,-0.00182280407251229,-0.0324333193109161,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.172031522706651,0.0233437067812323,0,0,0,0,0.0327931888388945,0,0,0,0,0,0.246547928543227,0,0,0,0,0,0,0.029726840582462,0,0,0,0,0,0,0,0,0,0,0.208746555391493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564730369953016,0.0107195103278913,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.300037216095833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0345305392687015,0,0,0,0,0,0,0,0,0,0.268094416209752,0,-0.0928039746887669,0,0,0.00568824183187187,-0.0238880500181845,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.00944903529296257,0,0,0,0.384495755010797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0519697170488557,0,0.0134620126291984,0.107302900509514,0,0,0.0232688109388835,0,0,0,0,0,0.144190031041457,0,0,0.00152910213632581,0.0150155628891334,0,0,0,0,0,0
X300124.SZ,0,0.0644207547003456,0,0,0,0.0404225338478552,0,0,0,0,0.0180940097450137,0,0,0,0,0,0,-0.0815872866510818,0,0,0,0,0,0,0,0,0,0,0,0,0.0307991634195309,0,0,0,0,0,0,0,0,-0.149101318636347,0.312735510530825,0,0,0,0,0,0,0,0,0,0,0.00127429724002364,0.0248092622485347,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.018626091224206,0.577654335174206,0,0,0,0,0,0,0,0,0,0.103837750927809,0,0,0,0,0.104950542027147,0,0,0,0,0,0,0,0,0,0,0,0,0.0192578064248075,0,0,0,0,0,0,0.101553627576904,0,0,0,0,0.0124743682876571,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.155101128770926,0,0.123559778433125,0,0,0,0,0,0.212994285625836,0,0,0,0,0,0,0,0.373811295615981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545763576641386,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21196082353115,0,0.14319595260293,0,0,-0.0390083804336912,0,0.0852134786950007,0,0,0,0,0,0.0713485401540288,0,0,0,0,0,0,0,-0.0307810595948703,0,0,0.186652654984477,0,0.155750116745349,0,0.304533176896402,0,0,0,0,0,0.00381016165970658,0.00777552094208041,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.258884613116574,0,0,0,0,0,0,0,0.0312086704121187,0,0,0,0,0,0,0,0,0.0511234942303924,0,0.142720200186746,0,0,0,0.0137317020535184,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0113671171625863,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0228668066760963,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0328664061803903,0,0,0,0,0,-0.17602094448037,0,0,0,0,0.46442018653823,0,0,0,0,0,0,0,0,0.0623886380124628,0,0,0,0,0.0317602581970821,0,0.205795723885258,0,0,0,0.123622013806457,0,0.0149460572853099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02155569553358,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.135543064898247,0,0,0,0,-0.0193439781996817,0,0.0184238917245263,0,0,0.126692898803641,0.0436558024096674,0,0,0,0,0,-0.0838915657684376,0,0,0,0,0,0,0,0,0,0,0.225829833127113,0,0,0,0,0,0,0.192591791080814,0,0,0,0,0,0,0,0,-0.0100509614475836,-0.00408422934436511,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358519678964553,0,0.0377639061861523,0,0.239184404467821,0,0,0,0,0,0,0.00615114646265531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612911005146662,0.0789637839715788,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.211337273617357,0,0,0,0,0,0,0,0,0,0,0,0,0.00666589037896735,0,0,0,0,0,0.0132925098110435,0.0518000801648097,0,0,0,0,0,0,0.0716753668938291,0,0,0.0779663532842113,0.0993420735890416,0,0,0,0,0.0548706326291372,0,0,0,0,0,0,0,0,0,0.0234074633498642,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246849835745073,0,0,0.123793931629322,0,0,0,0,0,0,0,0.167906509987487,0,0.293299376710364,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404265028909954,0.0320789579514013,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.137153076086408,0,0,-0.0148589357457063,0,0,0,0,0,0,0,-0.0492331330468337,0,0,0,2.16840434497101e-19,0,0.110568930838907,0,0,0,0.0219760112323436,0,0,0,0,0,0,0,0,0.209861979194189,0,0,0,0,0,-0.0125296924498145,0,0,0,-0.00639788182874413,0.00832857037045636,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292027210527855,0,0,0,0.186864467975007,0,0,0,0,0,0,0,0,0,0,0,0,0.0115941394652656,0,0,0,0,0,0,0.128882163628616,0.114127662080211,0.0643261587206515,0,0,0,0.126353193762325,0.320327373122728,0,0,0,0,-0.0266513885229134,-0.0278832380706154,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041381392780929,0,0,0,0,0,0,0,0,0.114540755743865,0,0,0,0,0,0,0,0,0,0.0335248042164631,0,0,0,0,0.0270084895546404,0.655656769138771,0.0310482274769343,0,0,0,0.0650826857688057,0.0788440513206997,0,0,0,0,0,-0.0107446279938269,0,0,0,0,0,0
X300142.SZ,0.038575560997292,0,0,0,0,0.0437048066002276,0.0933325298326634,0,0,0,0,0,0,0,0,0,0.225360241233071,0,0.0307249826725653,0,0,0,0.0436684044221374,0,0,0,0,0,0,0,0,0,0.280145988163481,0,0,0.0111908634939448,0,0,0.0859730778239027,0,0,0,0.118305720209227,0,0,0,0,0,0,0,0,0.0237636195476214,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.027195377165685,0,0,-0.032338458002737,0,0,0,0,0,0,0.0212722985288257,0,0,0,0,0.00386109673830762,0,-0.0105284661747411,0,0.155870772558664,0,0,0.100778462514238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474753316520521,-0.00739370656003229,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.304205452307081,0,0,0,0,0,0,0,0,0,0.0287124794953441,0,0,0,0,0,-0.0680530406515394,0,0,0,0.066519561684676,0,0,0,0,0,0,0.419220991948768,0,0.0698425376805665,0,0.127225204275741,0,0,0.00357032695904173,0,0,0,0,0,0,0,0,0,0,0,0,0.0367865304319123,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.103182832589753,0,0,0,-0.114964672620511,0,0.0407697285122453,0,0,0,0,0,0,0.227296067853699,0,0,0,0,0,0,0.0395391302581327,0,0,0,0,0,0,0,0.0193755250161726,0,0.138825080903723,0.138651769146587,0,0,0,0,0,0,0.0832504783857308,0,0,0,0.289751052988935,-0.0220320842375211,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.13428149279915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281553354602257,0,0,0,0,0,0.0271726225027839,0,0.170308987910433,0,0.176800619372861,0.0344133905734825,0,0,0,0,-0.00184801553805803,-0.00428150875528299,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280029727150087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621188977979124,0,0,0,0,0,0.25504018599469,0,0,0,0,0.239944071980806,0.0150834264443479,0,0,0,0,-0.0129197595968529,-0.00892838578116436,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715108722577721,0,-0.0538150612142584,0,0,0,0,0.0464799564073246,0,0,0,0,0,0,0,0,0,0,0,0.14315317001784,0.128316226835819,0.0155452605844757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306483492738732,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.356513718191456,0,0,0,0,0,0,0.107860494673661,0,0,0,0,0,0,0,0,0,0.190261255007291,0.0110069222531909,0.0639733058366527,0,0,0,0,0,0,0,0.097836943614396,0.0368583316875008,0,0,0,0,0,0,0.0761198482746957,0,0,0,0,0,0,0,0,0,-0.0292081102845985,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.0203568655289644,0,0.171087487451778,0,0,0,0,0,0,0,0,0,0.175144346941065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405687154653483,0,0,0.201347682690977,0.0412949219949761,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0250507588393862,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.264140569904502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251652292931895,0,0,0,0,0,0,0,0,0.0403102639683743,0,0,0,0,0.114038077698302,0.17030647237537,0,0,0,0,0,0,0.036333340315353,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0601010148764352,0,0,0,0,0,0,0,0,0.0633807080843344,0,0,0.266493044797549,0,0,0,0,0,0,0,0,0.0139257524780041,0.425574374162024,4.33680868994202e-19,0,0,0,0.138460495048479,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0107090909211506,-0.00667572099189516,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.155482118220163,0.201728133223143,0,0,0,0.0702100920043292,0,0,0,0,0,0,0,0,0.0284202659702094,0,0.0126660315823575,-0.14557121356848,0,0,0,0,0,0,0,0,0.168762335690346,0,0,0,0,0,0.154030103660554,0,0,0.0418156664627756,0,0,0,0,0,0,0,0.0271668053550233,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0.181905809513231,0,0,0.254344607172381,0,0,0,0.018053051874543,0,0,0,0,0,0.170622130083977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00423286588500801,-0.0175989139498947,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0712909929149587,0,0,0,0,0,0,0,0,0,0.120061282488153,0,0,0.0309524554039022,0.0746652238428091,0,0,0.0365150205908902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230475588667008,0,0,0,0,0.0047263556536933,0.0367802819746444,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132084357989643,-0.0688024902143828,0,0,0,0,0,-0.0237088268521856,0,0,0,0.0541982257632506,0,0,0,0,0.12559452803696,0,0,0,0,0,-0.0343729567961164,0,-0.171434562761212,-0.0673293136167921,0,0,0,0,0,0,-0.1357603003553,0,0,0,0,0.00119094634865958,0.0523948832273506,0,0,0,-0.227509719414395,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659775899203264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346797220749241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74934123248656,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.0352607873192451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350808593327341,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0666527174299291,0,0,0,-0.419556495267594,0,0,0,-0.22572980040286,0,-0.213410023316311,0,0,0,0,0,0,-0.0621219582116712,0,0,0,0,-4.48971012085523,0,0
RealEstate_excess,-0.000388640279337475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125418674929473,0,0.0557846256970747,0,-0.0121536341083605,0,-0.100147953162471,0,-0.0261702321720847,0,0,0,0,0,0,0,0,0.0189896576122064,0,0,0,0,0,0.0679035104352022,0,0,0,0,0,0,0,0,0,0,0,0,-0.00735542034156638,0.00601440833354445,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.117184626493038,0,0,0,0,0,0,0,0,0,0.0126959804481219,0,0,0.011829999413013,0,0.0812836130905308,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369061589240238,0,0,0,0,0,0.0167873909361736,0,0,0,0,-0.0250677520597532,0,0,0.0818167691291289,0.0141596973042982,-0.02748702769994,0.152319951384628,0,0,-0.0862810577846637,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346655608496982,0,0,0,0,0,0,0,0,0,0,0,0.00281929265941264,0,0,0,0,0,0,0,0,0,0,0,0,0.00176184884520679,-0.00354687108449448,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124178284630134,0,-0.0128500155407941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447750604036655,0,0,0,0,0,0,0,0,0,0,-0.0565365909297752,0,0,0,0,0,0,0,-0.0509247545280321,-0.0742465965060382,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132190137538151,0,0.00308956570107884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751345382440586,0,0.0168106416875143,0,0,0,-0.0535096768528173,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081825043224535,0,0,0,0,0,0.00246962033685862,0,0,0,0,0,0,0,0,0,0,0,-0.00174367304332107,0,0,0,0,0,0,0,0,0,0,0,0.0149763513753538,0,0.00838362046067527,0,0,0,0,0,0
