,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600066.SH,X600741.SH,X002292.SZ,X600031.SH,X002475.SZ,X002236.SZ,X002049.SZ,X600118.SH,X002506.SZ,X000559.SZ,X002241.SZ,X000157.SZ,X000338.SZ,X600372.SH,X000568.SZ,X600089.SH,X300003.SZ,X002294.SZ,X002085.SZ,X600177.SH,X002074.SZ,X600867.SH,X300124.SZ,X600582.SH,X002180.SZ,X002465.SZ,X002007.SZ,X600498.SH,X000869.SZ,X601877.SH,X002426.SZ,X002456.SZ,X000550.SZ,X002512.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741520382903472,0.143859270519442,0,0,0,0,0,0,0,0.0170144652503349,0,0,0,0,0,0,0,0,0,0,-0.0695925517632317,0,0.219963137838122,0,0,0,0,0,0,0,0,0,-0.0571399505370934,-0.0170205797192934,0,-0.076694715863197,0,0,-0.0505188797958562,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538717311448178,0,0,0,0,0.316097672453582,0,0.0806066218071469,0,0,0,-3.46944695195361e-18,0,0,0,0,0.100193019163635,0,0.0399824019770873,0,0,1.38777878078145e-17,0.03992001818471,0,0,0,0,0.0796488302525113,0,0.0214464368349583,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.210863408087863,0,0,0,0,0,0,0.00556022291998987,0,0,0,0,0,0.102183319047981,0.151677281520123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662167157374902,0,0,0,0,0,0,0,0.160435146043076,0,0,0,0.00989406783242269,-0.0143516723140171,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.0868748216789286,0,0,0,0,0,0,0,0,0.0585039662859484,0,0.117697868560117,0,0,0,0,0,0,0,0,0.0889414079976531,0,0.0340927965105775,0,0,0,0,0,0,0.127491674150155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.0727318929487102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.399310495000991,0,0.0225889608325787,0,0,0.0119202439936513,0,0,0.0289714678695101,0,0,0,0.107658019608724,0.0118102681714823,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121429202695217,0,0,0,0,0,0,0,0,0,0,0.283204227210091,0,0,0,0,0,0,0,0,0,0,0.491856950205332,0,0,0,0,-0.0658521769840664,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.1765694528846,0,0,0,0,0,0,0,0,0,0,0,0.00882343701498209,0.07041693293184,0,0.179365136934716,0.133431011503313,0,0,0.103628068883768,0,0,0,0.182355296521805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133306811446647,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149858491192577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151282494203248,3.46944695195361e-18,0,0,0.0354220019025416,0,-0.0360335657659181,0,0.151819297775674,0.0637158578626121,0.19350785573658,0.0837164253406062,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202038509483195,0.10730912954853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133087124278483,0,0.222862539878961,0,0.132835118404599,0,0,0,0,-0.0588736480566802,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.030167520055819,0,0,0,0,0,0.0327279881786944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592630274634884,0,0,0,0,0.0176404134067645,0,0.00612533159487628,0,0,0,0,0,0.00794962678569354,0,0,0,-0.00906814503119159,0.0780542159869087,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.14802011780651,0,0,0,0,0,0,0,0,0,0,0.0541286778564098,0,0,0,0,0,0.113645903865108,0.00928076059022774,0,0,0,0.440812929100252,0,0,0,0.0900047522665197,0,0,0,0,0,0,0.0560005564099608,0,0,0.043493899202273,0,0,0,0.0761176867631069,0,0,0,0,-0.00546398569781375,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0543086593899441,0,0,0.0190885280293142,0,0,0,0,0.0406612183402925,0,0.13208186026662,0,0,0,0,0,0.132737826129181,0,0,0,0,0,0,0.1508534525043,0,0,0,0,0,0,0,0,0.207725078063258,0,0,0,0.0463158762651485,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137353985186957,0,0,0,0,0,0.141190493128022,0,0,0,0.0426311423062385,0,0,0,0,0,0,0.129442041548061,0.0991520059677457,0,0.0189738219956239,0,0,0,0,0,0,0.376019121944403,0,0.0112118724705919,0,0,0,-0.00549500895054494,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868761965325464,0,0,0,0,0.115440069959357,0,0.265593446085458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965506227161193,0,0.0870923403146679,0,0.108180888420219,0,-0.0979426034794033,0.00575995337838565,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418750422168338,0,0,0.441299215357231,0,0,0,0,0.0807928144476684,0,0,0,0,0,0,0.221458193831048,0,0,0,0,0,0,0,0,0,0,0.0537843779145518,0,0,0,0,0,0,0,0,0.0225696630072091,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632439434150222,0,0,0,0,0.0402291131757638,0,0.0704745612387941,0,0,0,0,0,0,0,0,0,0.262794622102611,0,0,0,0,0,0,0,0.105616736666665,0,0,0,0.123596983555974,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539035370897712,0.120132287396348,0,0,0.0273880199614217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156014683229063,0,0,0,0.189660728050795,0,0,0,0,0.0108005438371823,0,0.0241263331772289,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.0265904867441045,0.239858109737607,0,0,0,0,0,0.0260480508216514,0,0,0,0,0.102207815867335,0.0118026611229979,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536931818134998,0,0.09017619303521,0.127780572574863,0,0.0199125112684735,0.0205349718624316,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015781527973151,0,0,0,0,0,0,0,0,0,0,0.409677004255811,0,0,0,0,0,0,0.0284092487811448,0.0205173584239915,0,0.00437887149235539,0,0.18303291818748,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718790193954305,0,0,0,0,0,0,0,0.104960516779927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538279137224968,0.166802764965519,0.216182299510137,0,0,0,0,0.00155092103388513,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389852696691624,0.0635063719047573,0.0682279577520457,0,0,0,0,0,0,0,0,0,0.0328469318088873,0,0,0,0,0.0404450347044979,0,0.253273394882441,0.00705242539102025,0,0,0,0.0846503822211154,0,0,0,0,0.00986337255029718,0,0,0,0,0,0
X002085.SZ,0,0,0.134556070334122,0,0,0,0,0,0.0164634427276191,0,0,0,0,0,0,0.0349248589376605,0,0,0,0,0.098229095132308,0.139146323124627,0.152427741974286,0,0,0,0,0,0,0,0.108771519417006,0,0,0,0,0.163479073818199,0,0.0436139668155917,0,0,0,0,0,0.0424183185204419,0,0,0,0,0.0222322962866261,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.174398130222928,0,0,0,0.102033404903767,0,0,0,0.230647842015225,0,0,0,0,0,0.197465013093436,0,0,0,0.121156819163507,0,0,0,0,0.132148533539495,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0590962839440754,0,0,0,0,0,0,0,0,0,0,0.306237840271983,0,0,0,0,0.0928687261853481,0,0.0236443708542737,0,0,0,0,0,0,0,0,0,0,0,0,0.335621848689881,0,0,0,0,0,0,0,0.181332300579712,-3.46944695195361e-18,0,0,0,0,0.0293673518885471,0,0,0,0,0,0
X600867.SH,0,0,0.023511129530086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179234869829038,0,0,0,0,0,0,0,0,0.274804726929205,0,0,0.00127011073376503,0,0,0,0,0.109865512320994,0,0.0419721699121333,0,0.04117081619428,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932859810208897,0.153519102936724,0.0560074090907972,0,0,0,0,0,0,0,0,0,0.0907813576100842,0,0,0,0,0,0.254547609221065,0.0305594421765277,0,0.0441627736083726,0,0.169712786155736,0,0,0,-0.00916816814830673,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589760076162939,0.176851872083207,-1.0842021724855e-19,0,0,0,0,0,0.0140227560390747,0,0,0.163767701103062,0,0,0,0,0,0,0,0,0,0.155456633765049,0,0.194395167168808,0,0,0,0,0.0478163704969919,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819988859875965,0,0,0,0,0,0.0609043292718323,0,0,0,0,0,0,0,0,0,0.302425501195508,0,0.0827668844722724,0,0,0,0,0,0,0,0,0,0.14226476711407,0.0245048896190633,0,0,0,0.0382735100186567,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199789109214061,0,0,0,0,0.143056300561681,0,0,0,0,-0.214904778773295,0,-0.0844595998588437,0,0,-0.000830958014495328,-0.0274567470521668,0,0.113050823143093,0,0,0,0,0,0.21915740931466,0,0,-0.187628845569964,0.0463596803892474,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00940435702416625,0,0,0.0352723559283559,0.0136289498228984,0.0211425818250112,0,0,0,0,0,0,0,0,0,0.253903379646484,0,0,0.349493017827458,0,0,0,0,0.00557820548616748,0,0.0469227458562161,0,0,0,0,0,0,-0.0309285288481115,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.253642415540113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980976082937076,0.346984870737978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254335617366154,0.00876484225232612,0,0.155528122982947,0,0,0,0.0908147008779083,-0.0495661350717521,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348868842936314,0,0.300189979409582,0,0,0.0144626060913551,0,0,0,0,0,0.113063206311102,0,0,0,0,0,0,0,0,0,0.136512860878402,0,-1.0842021724855e-19,0,0,0,0.0421906939903901,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0463176894268058,0,0,0.144248235693704,0,0,0,0,0,3.46944695195361e-18,0.366175844326489,0,0,0,0,0,0,0,0,0,0,0.0759684990920056,0,0,0.137543702156731,0.120668616402377,0,0,0,0,0,0.0194234864944215,0.0461915918273004,0,0,0,-0.0846623132270698,0.0639035829823142,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08098752889692,0,0,0.15752929567108,0,0,0.0137003770496131,0,0,0,0,0,0,0,0.153245002256102,0.162844094492638,0,0,0.164095106411775,0,0,0,0,0,0,0.175870076773608,0,-4.33680868994202e-19,0,0,0,0,0,0,9.66099305975575e-05,0,0.205555291499573,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250096375709168,0.0106028321336963,0.236973363819961,0,0,0.287004949744308,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00913455048001982,0,0,0.0866143370005234,0,0.0923158891770679,0,0,0,0,0,0,-0.000949109859555057,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0.233977454431902,0,0,0.229026531446574,0,0,0.0197192680440837,0,0,0,0,0.0286063447464333,8.67361737988404e-19,0.14003129942344,0,0,0.17355784146808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483194194429113,0,0,0,0,0,0,0,-0.0474913816075219,0,0,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0.0995375085344601,0,0,0.0470657114667501,0,0,0,0,0,0,0,0,0,0,0,0.338320869619557,0,0,0,0,0,0,0,0,0,0,0,0,0.130110244055852,0,0,0,0,0,0,0,0,0,0,0,0.000107520754027027,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0546088063302677,0,0,0,0,-0.162923221644734,0,0.0466341754922215,0.0149677760814946,0,0,0,0,0,0,-0.0121814181802229,0,0,0,0.158250215394448,0,0,0,-0.0278178942797362,0,0,0,-0.0896869804615063,0,0,0,0,0,0.100186723704323,0,0,0,0,-0.0358410959048617,-0.0354538666664941,0,0,0,0,0,0
Slope,0,0,0,0.392397884491218,0,0,0,0,0,0,0,0,0,0,0,0.0320380334861298,0,0,0,0,-0.118653770005933,0,-0.152933139169057,-0.361521704364331,0,0,0,0,0.945645635215355,0,0,0,0,0,0,0,0,-0.0260205548440859,0,-0.10271773416532,0,0,0,0,0,0,0,0,0,0.293459286342234,0,0.457355891449357,0,0,0.14143454584806,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.390534540634684,0,0,0,0,0,0,0,0,-0.406570781254542,0,0,0,0,0.649935732184361,0,0,0,0.442615924661092,0,0,-0.214715799907488,0,0,0,0,-0.471896188251044,0,0,0,0,0,0,0.801189921531044,0,0,-0.294206450849992,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257513641127096,0,0,0,0,0,0,0,-0.00710142948617225,0,0,0,0,0,0,-0.040158405951746,0,0,0,-0.0335241509116356,0,0,0,0,0,0,0,-0.00904786842356327,0,0,0.26278334305924,0,0,0,0
MKreturn,0,0,-0.151639406613327,0,0,0,0,0,0,0,0,-0.126881216941515,-0.119838477662308,0,0,0.0687667939295451,0,0,0,-0.147285493336026,0,0.033673855156365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560610057960304,0,0,0,0,0.104851011688762,-0.0384680236287189,0,0,0,0.0632337749172766,0,0.858434706234014,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000976491446582992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618614138808848,0,0.00394329454733553,0,0,0.00130152419939667,0,0,0,0,0,0,0,0.0114213599790869,-0.00526343614217858,0,0,0,0,0.14309090002135,0
CarbonVol_Shenzhen,0,0,0,0,-0.00933456554486706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262720658324927,0,0.0115631208450966,0,0,0,0,0,0,-0.0157866593492823,0.0100082413047039,0,-0.0137286230504439,0,0,0,0,0.00589279140783745,-0.0283223778475324,0,0,0,0,0.196853754536107,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231328571059948,0,0,0,0,0,-0.00505764606060844,0,0,0,0,0,0.00748867471016348,0,0.00419894974191604,0,-0.000326469532267616,0.00914229768942921,-0.0109633116431083,0,0,0,0,-0.0045194548285688,0
