,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600522.SH,X600741.SH,X002236.SZ,X600066.SH,X600183.SH,X600418.SH,X002049.SZ,X601877.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002180.SZ,X002223.SZ,X600487.SH,X601799.SH,X600460.SH,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306436275096476,0,0,0.0422212067634769,0,0,0,0,0.139808893726004,0.102004247653636,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0175594097749836,0,0,0.0993766691119061,0,0,0,-0.0254761286645716,0,0
X600104.SH,0,0,0,0,0,-8.67361737988404e-19,0.0248667842036475,0,0,0,0,0,0.0650686016629824,0,0.0819582955273959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446755892875145,0,0,0,0,0,0,0,0,0,0,0.00333397365635015,0.013837803430931,0,0,0.0123638581862855,0.0533579943780455,0.090658322781541,0,0,0,-0.0433802023496572,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.00353832884326875,0,0,0,0,0,0,0,0,0.0556795411999662,0,0,0,0,0,0,0.555959617857228,0,0,0,0.0317288902409397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135042626591853,0,0,0,0,0.0661386575904084,0,0,-0.0182918774930054,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0332435502971532,0,0.064881453338416,0,0,0,0,0,0,0,0,0,0,0.0657432597676672,0,0,0,0.00911984313992888,0,0,0,0.140731265993134,0,0,0,0,0,0.352395317416041,0,0,0,0,0,0,-0.0733800571003329,0,0.0677616257578113,0,0.101844503031585,0,0,0,0,0,0,0,-0.0400481147383444,0,0
X600031.SH,-0.0928290367846943,0,0,0,0,0,0.0944481752033072,0,0,0,0,0,0,0,0,0,0,0,0.296053715414887,0,0,0,0.314074623991318,0,0,0,-0.0780878055480607,0,0.0941204032004461,0,0,0,0,0,0,0,0,0.0974506760056735,0,0,0,0,-0.321918267392034,0,0,0,0,0,0.0452689728767643,0,0,-0.0631412284520771,0,0,0,0,0.0108017709257823,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147283777967978,0,0,0,0.0330762207188358,0,0.0106148093937177,0,0.148892894184984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962669647482134,0.0349604214474848,0,0.0518563206750369,0,0,0,0,0,0,0.00648373461407759,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0125003899605092,-0.300766656323669,0,0,0.0735385104132331,0,0,0,0,0.0820538841467616,0,0.346893341741608,0.0404939891730979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0139427941851623,0,0,-0.128437366872984,0,0,0.145269858263456,0,0,0,0.0790791947500837,0.242209834052536,0.0446017421847937,0,0,0,0,0,0,-0.062448388455044,0,0
X002304.SZ,0,0,0.0806838881546829,0.0295568878621203,0,0,0,0.0727458848853189,0,0.171260469924014,0,0,0,0,0,0,0.0156212738120065,0,0,0.07889623085174,0,0,0,0,0,0,0,0,0,0,0,0.0243160561822033,0,0,0.112590759189811,0,0,0,0,0,0.0397117710510236,0,0,0,0,0,0,0,0,0.068278501354899,0,0,-0.00164543861234205,0,0,0,0.0041748777522175,0,0
X000338.SZ,0,0,0,0,-0.206460316925217,0,0.324996292844282,0,0,0,0,0,0,0,0.415933886403815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110624407520763,-0.155241624457775,0,0,0,0,0,-0.0226469216298458,0,0,0,0,0.0684433745932077,0,0,0.0942152883822955,0,0,0,0,0,-8.67361737988404e-19,-0.0978028984210355,0,0,0,-0.0220550066128976,0,0
X000596.SZ,0,0,0,0,0,0,0,0.38939709114528,0,0.405214696342063,0.168699242505063,0,0,0,0,0,0,0,0,0,0,0.0174886565657535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.112658141638041,0.0420201836534743,0,0,0,0,0.101940095104812,0,0,0,0,0.0220174738369757,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.13307247385527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226590501685445,0,0,0,0,0,0,0.024499448945651,0,0.226205385528411,0,0,0.125751407260745,0,0,0,0,0,0.0949015685649929,0,0.0318779599930611,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.266733270060401,-0.0333487341740139,0,0,0,0,0,0,0,0,-0.0239838371075481,0,0
X300014.SZ,0,0,0.114901731993035,0,0,-0.12757772343456,0,0,0,0,0,0,0,0,0,0,0.0425846864386598,0,0,0.0746654914480906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524870498198364,0,0.216949518669461,0,-0.0387082399321699,0,-0.0427382977281703,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0655838210602309,0,-0.0527777490684379,0.134453942708754,0,0,-0.0871523862748467,0,0,0.335703246914092,0,0.193237193770291,0,0,0,0,0,0,0.112232568310589,0,0,0,0,0,0,0,0,0,0,0,0,0.0841621140913601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164157209457698,-0.198860041574766,0,0,0,0,0,-0.00463244079174244,0,0
X002241.SZ,0,0,0,0,0.477844553156812,0,0,0,0,0,0,0,0.0156942636332104,0,0,0.0978225555569946,0,0,0,0,0,0,0,0,0,0,0,0.0211257894705658,0,0.0655858690701885,0,0.0526480791032294,0,0,0,0,0,0.00803331752817946,0.0149962562781865,0,0,0,0,0,0,0,0,0.00548890720436682,0,0,0,0.00920172308398489,0,0,0,0,4.33680868994202e-19,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018820629769125,0.159509864362077,0,0,0,0,0,0,0.000805761946590853,0,0.0262901139288952,0,0.0315034618932912,0,0,0,-0.0457903904226946,0,0,0.428622251138264,0.0233356474527668,0,0,0,0,0,0.0135137414320658,0.0603681017228353,0,0,0,0,0.0573837773112514,-0.0267343213094318,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0460045097383574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116630937666994,0,0,0,0,0,0,0,0,0.0106065166871299,0,0,0,0,0.0981415386680878,-0.0205545812253418,0,0,0.259727335890664,0,0,0.0658413549945295,0,0.0252064628317649,0,0,0,0.018587637183307,0,0,0,0,0,0,0,0,0.0338281743509124,0,0
X002463.SZ,0,0,0,0,0.259309858058818,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360838821104778,0,0.0322263683898282,0,0,0,0,0.450364605913568,0,0,0,0.106914825478362,0,0,0.0320619151817898,0,0,0,0,0.0521451727451961,0,0,0,0,0,0,0,-0.0373066595973288,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320200116397833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456229313397904,0,0,0,0,0,-8.67361737988404e-19,0.254674260252992,0,0,0,0,0,0,0,0,0.173906498761817,0,0.00918219408577446,0,0,0,0,0,0,-0.0203781759009238,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842636501593566,0,0,0,0.191443915848631,0,0.0199364745169487,0,0,0,0,0,0.195420780366829,0,0,0,0,0,0,0,0,0,0,0,0,0.0664078813416841,0.142361168221332,0,0,0,0,0,0,-0.112973459570734,-0.0182905906165991,0,0,0,0,0,0,0,0.0318439748808136,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383784361322136,0,0,0.117443723546632,0,0,0,0,0,0,0,0,0.0162925997187331,0,1.73472347597681e-18,0.0285079408956057,0,0,0,0,0,0,0,0,0.277798655612583,0,0,0,0.0341898097678456,0,0,0,0,-0.12168033621181,0,0
X002028.SZ,0,0,0,0,0,0,0,0.127073093544729,0,0,0,0,-0.146754390077524,0,0,0,0,0,0.329069317435383,0,0,0.105607189165395,0,0,0.134836123776177,0,0,0,0,0,0,-0.0584785512623257,0.288697777476225,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0125801462172086,0,0,0,-0.0279655710363799,0,0,0,0.0508695417466814,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0827875529608813,0,0,0.203508592698834,0,0,0,-0.104628676080428,0,-0.0404851402386673,0,0.116627740329992,0,0,0.31725610707506,0,0,0,0,0,0,0,0,0,0,0,0.0608225244260353,0,0,0,0,0,0,0,0,0.048005934163893,0,0.180902489814014,0,0,0,-0.122924549467803,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0673950909033705,0,0,0,0,0.0790408656472191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128929693574517,0,0,0,0,0,0,0,0,0,0,0.101507455484174,0,0,0,0,0,0,0,0,0,0.500220405010373,0,0.0952706121845191,0,0,0,0,0,0,0,0,-0.0090758160744504,0,0
X600741.SH,0,0,0,0,0.125876396151457,0,0,0,0,0,0,0,0,0.0261928115990767,0,0,0,0,0,0,0,0.0735597820835798,0,0,0,0,-0.127786686907318,0,0,0,0,0,0,0,0,-0.0266468239730019,0,0.0198239481739608,0,0,0,0,0,0,0.0236992573588179,0,0.0445405210407605,-0.00895913210141538,0.0224996428141628,0,0,0,-0.0784220623931021,0,0,0,0.00410569182584781,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019786740661459,0,0.0476412486537966,0,0,0,0,0,0,0.0322031425777735,0,0.172231980041898,0,0,0,0,0,0.023881219534289,0,0,0.0212611427436213,0,0,0.188122515576711,0,0,0,0,0,0.171540185851009,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0517508741177158,0,0,0,0,0.139383819157281,0,0,0,0,0.0550214467294648,0,0,0,0,0,0,0,0.158718875703221,0,0,0,0.31550997221941,0,0,0,0,0,0,0,0,0,0,0,0.284071312194685,0,0,0,0,0,0,-0.324714160221732,0,-0.0190708923252619,0,-0.324202110361615,0,0,-0.0382297265368908,0,0
X600183.SH,0,0,0,0,0.057922664041773,0,0,0,0,0,-0.0688591600678181,0,0,0,0,0,0,0,0.0185684632460569,0,0,0,0,0,0,0,0.0759384375000823,0,0,-0.00643784108726746,0.350482816372853,0,0,0,0,0,0,0,0,0,0,-0.0937521974154553,0,0,0,0,0,0,0,0,0,0,-0.0364820104962408,0.353267629160049,0,0,-0.0430117965877364,0,0
X600418.SH,0,0,0,0,0.182745238052579,0,0,0,0,0,0,0,0,0.217236788388899,-0.171215720228668,0,0,0,-0.0527627160186516,0,0,0,0,0,0,0,0,0,0,0,0,0.0572686858294827,0,0,0,0,0,0,0,0,0,0.234158544226414,0.178501219511963,0,0,0,0.0153329302717016,0,0.00146205611502084,0,0,0,0.0106179387189146,0,0,0,-0.0579646870695162,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.155981718677351,0,0,0,0,0,0,0,0,0,0.0806849435843834,0.153037393683903,0,0,0,0,0,0.405268943176943,0,0.000618862379062298,0,0.244790632124467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125859342708201,0,0,0,0,0.0354929017258297,0,0
X601877.SH,0,0,0,0,0,0,0.0709465637711651,0,0,0,0,0,0,0,0.0580461353397896,0,0,0,0,0,0.074935083460364,0.00116935017835033,0,0,0.0334148113906664,0,0,0,0,0,0,0,0.193708444781652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517589344980964,0,-0.00168713954204704,0,0,0,0,0.0203842786787751,0,0
X000921.SZ,0,0,0,0,0,0,0.340026933517777,0,0,0,0,0,0,0,0,0,0,0,0,0.0505728674269039,0,0.105403831846339,0,-0.0078638184116895,0,0,0.120411018799916,0,0.110040404200815,0,0,0,0.151185694830235,0,0,0,-3.46944695195361e-18,0,-0.178893012181567,0,0,0,0,0,0,0,-0.0408618944917358,0,0,0,0,0,-0.186476857309345,0,0,0,0.0727200422995352,0,0
X000661.SZ,0,0,0,0,0,0.166264952023998,0,0,0,0.235162359681611,0.00524497323479243,0,0,0.0594316878695936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667502704552075,0,0,0,0.0361979040891954,0,0,0,0,0,0,0,0,0,0,0,0.021834496862794,0,0,-0.00628949150692863,0,0.144078415569416,0.19638484093519,0,0,0,0,0,0,0.0157835427127153,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058063100549571,0,0,0,0,0,0.018618485840716,0,0,0,0,0.16554061757455,0.0499281820824882,0,0.115888030908732,0.0901287472438548,0,0.0399206922557122,0,0,0,0,0,0.140903175260573,0,0,0,0,0,0,0,0,0,0.00643088861733012,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.212077143320353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486503676598433,0,0,0,0,0,0,0,0.108642292654602,0,0,0,0,0,0,0,0,0,0.0948426350152786,0,0.105232173504448,0,0,0,0,0,0,-0.0105497114822076,0,0
X002223.SZ,0,0,0,0,0,-0.0306479745707366,0,0,0,0.112481681420684,0,0,0,0,0,0,0,0,0,0.403720907520198,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0617394289692877,0,0,0,0,0,0,0,0,0,-0.0597136415009682,0,0.0659578639152121,0,0,0,-0.271315718896112,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070904533390085,0,0.0577800495898935,0,0,0.0184523705265541,0,0,0,0,0,0,0,0,0,0,0.369306416207575,0,0,-0.024522845282932,0,0,0,0,0,0,0,0.0678358789284488,0,0,0,0.124451261051235,0,0,0,0,-0.0293036740452362,0,0,0,-0.0556108975295953,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191877656782803,0,0,0,0.0428780729297492,0.120777428214862,0,0,0,0,0,0,0,0.0725197255885491,0,0.178646145029066,0,0,0,0,0,0.0276285111537494,0,0,0,0,0,0,0,0,0,0,-0.0658911009134437,0,0.11578514164693,0,0,-0.0118041113844356,0,0,0,0.0862073131162621,0,0
X600460.SH,0,0,0,0,0,-0.136561765023905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225149826568249,0.207391631668867,0,0.178895117537345,0,0,0.165616890452849,0,0,0,0,0,0.064662338346459,0,0,0,0,0,-0.109260196092114,0.0218570097751512,0,0,0.0308635808227107,0,0,0,-0.0144975509282551,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106102139698198,0,0,0,0,0,0,0.0152612168731453,0,0.157976386666117,0,0,0,0,0,0,0,0.0123088648622556,0,0,0,0,0.174220259002048,0,0.0606724201032463,0.00975158666300519,0,0,0,0,0,0,0,0,0,0.0467577901073607,0,0,0,0,0,0,0,0,0.0687534484444145,0,0
X002129.SZ,0,0,0,0,0,-0.122414980148188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779244968818153,0.243326971661434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695724461419467,0,0.0758823048969275,0,0.189145940292342,0,0,0.013914333204121,0,0,0,0,0,0,-0.0384752965348617,0,0,0,0,0.0822802829369218,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0206836762420089,0,0,0,0,0,0,0,0,0.01279027483716,0,-0.181754042809773,0.0367721316312493,0,0,0,0,0,0,0,0,0,0,0,-0.0563162084815823,0,0,0,0,0,0,0,0,0,0,0,0.098392287289871,0,0,0.149294907143314,0.0532037074977387,0,0,0,-0.0197691128944341,-0.0353237505522001,0,0,0,0.0401994047606478,0,0
Slope,0,0,0,0.0924835927123711,0,0.215317964451382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104759852438638,0,0,0.0291147909396029,0,0,0.0893446377801759,0,0,0,0,0,-0.11430651829134,0.127506599841991,0,0.0968733593818983,0,0.118353313229274,0,0,0,0,0,0,0,0,0.0165702406283492,0,0,0.632323429296167,0,0,0,-0.0666016323833541,0,0
TED,0,0,0,0,0.0608456232602527,0,0,0,0,0,0,0,0,0,0,0,-0.0816974700267274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656237887083961,0,0,0,0,0,0,0,-0.19943770191717,0,0,0,0,0,0,0,0.434524987082497,0,0,0,0,0.00710110544580411,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793484960081299,0,0,0,0,0,-0.0474348718139722,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.115616562838358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475261340667687,0,0,0,0,0,-0.00480327784534597,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191002874641371,0,0,0,0,0,0,0.0496539752899498,0,0,0,0,0,0.0529520906683194,0,0,-0.0169136177208289,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412074286759819,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153082246802352,0,0,0,0,5.42101086242752e-20,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170266799735002,0,0,0,-0.00578563669418038,0,0,0,0,0,0,0,0,0,0,0,0.0128680088702908,0,0,0,0,0,0,0,0.00810535134217256,0,0.0107418486467678,0,0,-0.00937129258390302,0,0,0,0,0,0,-0.00583220854408804,-0.0335182815217952,0,0.0112872775206578,0,0,0.00261112893983391,0,0
