,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000661.SZ,X002241.SZ,X000977.SZ,X002180.SZ,X601877.SH,X600584.SH,X600741.SH,X000157.SZ,X600702.SH,X600522.SH,X000733.SZ,X002074.SZ,X300003.SZ,X300142.SZ,X600460.SH,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,X002156.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0621211333718052,0,0.0367548355790565,0,0,0,0,0,0,0,0.0515782190532651,0,0,0,0,0.0240978364960983,0,0,0,0.00873063828236039,0,0,0,0,0,0,0,-0.0279863784786437,0,-0.00923916673252476,-0.000929072665787829,0,0,0,0,0,0.146309423464943,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114314493543964,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.171531757926484,0,0.0861546458004762,0,0,0,0,0,0,0,0,0,0,0.0877396726995324,0,0.0673287311972338,0,0,0,0,0,0,0.0288117367864413,0,0,0,0,0,-0.0119584338938427,0,0,0,0,0,0.0502013527440836,0,0,0,0,0,0,0,0,0.0101704076381062,0,-0.0088244328072422,0.0194136170895126,0,-0.0380112134534153,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.00688751639074111,0,0,0,0,0,0,0,0,0.0945944226018201,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.205938035292478,0,0,0,0.0835419529482951,0,0,0,0,0,0,0,0,0,0.0189696808576844,0.00453287754297111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.461845574650099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384964201352867,0,0,0,0,0,0,0,0,0,0,0,0.0159044713300063,0,0,0,0,0,0,0,0,0.175071260729012,-0.0364000532285925,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708366617112554,0,0,0,0,0,0
X600276.SH,0,0,0.144588899175632,0,0,0.0964854954560223,0,0.0156150013102468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178735481907342,0,0,0,0,0,0,-0.0188765563002078,0,0,0,0,0,0,0,0,0,0.368478708862041,0,0,0.284104768759821,0,0,0,-0.0314017449234258,0.0523483425802552,0,0.0308885223742904,-0.0252808782371644,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.170773280271054,0,0,0.129820030153976,0.0226360778304867,0.0184011336938045,0,0,0,0,0,0,0,-0.227841713844743,0,0,0,0.103502604367427,0,0,0,0,0,0.0190535140578114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100306017416325,0,-0.0417477466214446,0.0038356660483166,0,0,0,0,0,0
X002304.SZ,0,0,-0.0482541418342981,0,0,0.0528773001535681,0,0.0987670917792966,0,0.00592875059220911,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0314785816145166,0,0,0,0,0,0,-0.0472848538374631,0,0,-0.0184122918296208,0,0,0,0,0,0.179427185944505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273327032746443,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.157047194334927,0,0,0,0,0,-0.0398447176573786,0,0,0,0,0,0,0,0.156220779151503,0,0,0,0,-0.0586981989398272,0,0,0,0.00116428824559385,-0.0373755074224692,0,0,0.0601511719960308,0,0,0,0,0,0,0,0,0,0.205483761743506,0,0,0,0.0292228276419186,0.0801734549884653,0.0915007201867065,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0204968743704571,0.0788878144908264,0,0,0,0,0,0,0,0.167278750897238,0,0,0,0,0,0,0,0,0.0576836503595345,0,0.309048923693158,0.0381025026704946,0,0,0.0309743262736816,0,0,0,0,0,0,0,0,0,0,0,-0.094258149914927,0,-4.33680868994202e-19,0,0,-0.0335960253847774,0.0721096370140654,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0155532388313765,0,0,0,0,0,0,0,0,0,0,0,-0.00172489421031274,0.0714264669057939,0,0,0,0,0.0166346991519508,0,0,0,0,0,0.0780767107136951,0,-0.00938339315728671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336541319497293,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.162539494584579,0,0,0,0,0,0,0.0291290771348764,0,0.256012362256897,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217773951417745,0,0,0.40168004013426,0,0,0.0131083395837876,0,-0.176312545969251,0,0,0,0,0,0,0,0,0,0,0,0,0.0669631963319604,0,0.0185778706891576,0,0.120876075025038,0.104122853661805,-0.142361650139064,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.139800573551761,0,0,0,0,0.0719481863058182,0,0,0,0,0,0,-0.0720155986149123,0,0,0,0,0,0,0,0.107872701796708,0,0,0,0,0,0,0,-0.00172120772875283,0,-0.0437193077954246,0,0,0,0,0,0,0,0,0,0,0,0,0.208204238552896,0,0,0.051186914989409,0,0,0,0,0,0,0
