,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002371.SZ,X600183.SH,X000596.SZ,X300003.SZ,X600741.SH,X002007.SZ,X002241.SZ,X300014.SZ,X300142.SZ,X000100.SZ,X000977.SZ,X300124.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000625.SZ,X002129.SZ,X000800.SZ,X002463.SZ,X002456.SZ,X600584.SH,X300136.SZ,X600498.SH,X600118.SH,X002414.SZ,X002179.SZ,X000066.SZ,X002049.SZ,X002185.SZ,X002008.SZ,X600522.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.313737816607975,0,0,0,0,0,0,0,0.0381841872166792,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.072309041905928,0,0,0,0,0,0,0,0,0,0.0386212332806882,0,0,0.00309493846376593,0,0,0,0,0,0,0,0.0903206913293736,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0338347876315822,-0.00209303264312931,0.00624625847736219,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.00123926614721544,0,0,0,0,0,0,0.366187381253781,0,0,0,0.0738451626299282,0,0,0.11273565231664,0,0,0,0.0382643010185712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0203277886463358,0.0190161359196296,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124533318467502,0,0,0,0.038826102645124,0.02692112384375,0,0,0,0,0,0,0,0,0.0948876137570792,0,0,0,0,0,0,0,0,0,0,0,0,0.0156089351392748,0,0,0,0,0,0,0.00832033716384234,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.137327005946563,0.0191427896782075,0,0,0,0,0,0,0,0,0.285432407625045,0,0.0952862620256776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382281959844072,0.00237400799967057,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0183131412444342,0,0,0,0,0,0,0,0.0143903653589117,0.0474942446139044,0,0,0,0,0,0,0,0,0,0,0.00134641563882689,0,0.0283415387540094,0,0,0,0,0,0.126320608863917,0,0,0,0,0.0205298254663981,0,0,0,0,0,0,0.0413426678808237,0.0691568712572836,0,0,0,0,0.0236829710651436,0.0307837437685697,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148288942438619,0.217330984652918,0,0,0,0,0,0,0,0,0,0,0,0.0893882991104588,0,0.0480877705009765,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0352029431111976,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123688507063367,0,0,0,0,0,0.109336245494657,0,0,0,0,0.244262127181521,0.0108527321045616,0,0,0,0,0,0,0.0212992359916726,0,0,0,0,0,0,0,0,0,0.022768405203576,0.0202010207442848,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16849086451862,0,0,0,0,0.0924800538719861,0.073091695023594,0,0,0,0,0,0,0,0.172044116507363,0,0,0,0,0,0.0494683565412235,0.223451422376804,0,0,0,0,0,0,0,0,0,0,0.0217854285632949,0.0204650722371029,0,0,0,0,0,0
X600031.SH,0,0.0929270186795832,0,0,0,0.0376723187487642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535258433384179,0,0,0,0,0,0,0,0,0.517413246128523,0,0.0258183280002307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452270337203612,0.0145475726627743,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219932366273193,0.0232899525891615,0.12111706087215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567596735532474,0,0,0,0,0.0302428242332192,0,0,0,0,0.00248770682821733,0,0,0,0,0.0157515204753719,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.163205741311545,0,0,0,0,0,0,-0.0328911848515527,-0.00892675866234421,0,0,0,0,0,0,0,0.038026782584825,0,0,0,0,0.0329640244135602,0,0,0,0,0,0,0,0,0,0,0,0.133276421442857,0,0,0,0,0,0,0.00813714983480128,-0.00267278011293,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739782518319782,0,0,0,0.0272848897541985,0.56626328915248,0,0,0,0,0.0200123082577529,0,0,0,0,0,0,0,0,0.0469172568015156,0,0,0,0,0,0.071530083396231,0,0,0,0,-0.00665784982994881,0,0,0,0,0,0
X000661.SZ,0,0.115414450114149,0.419420322098846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126051946463643,0,0,0,0,0,0,0,0.116938352191557,0,0,0,0,0,0,0,0,0,0.0149262074259806,0,0,0,0,0,0,0
