,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000559.SZ,X601877.SH,X000550.SZ,X600839.SH,X002294.SZ,X002129.SZ,X600066.SH,X600271.SH,X000568.SZ,X600435.SH,X002456.SZ,X002292.SZ,X300003.SZ,X000400.SZ,X000869.SZ,X300124.SZ,X000800.SZ,X000623.SZ,X002007.SZ,X000977.SZ,X002038.SZ,X002008.SZ,X002049.SZ,X600177.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0969682001074673,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.316877901014308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250493113901509,0,0,0,0,0.0779289434183414,0,0,0,0,0,0,0,0,0,0,-7.00127200607004e-05,0.00729587673066711,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0,0.254865235937773,0,0,0,0,0,0,0,0,0,0.0260125808502318,0,0,0,0,0,0,0,0,0,0,-0.00658095128070648,0,0,0,0,0.00146411409225384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078620137623968,0,0,0,0,-0.0348298863140466,0,0,0,-0.0658830432943455,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145792744034548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109730598452484,0,0,0,0,0,0.0231473030481332,0,0,0,0,0.0451311502959021,-0.0418002295972007,0,0,0,0,0,0
X000651.SZ,0.0121957454989934,0,0,0,0,0,0,0.00617745369230421,0,0,0.221356120796988,0,0,0,0,0,0,0,0,0.0353550987785831,0,0,0,0,0,0,0.177194706625065,0,0,0,0,0,0,0,0,0,0.0607734564867549,0,0,0.0273235207299432,0,0,0,0,0,0,0,0,0,0,0,-0.000984147010850922,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0386748131229683,0,0.0641497060351386,0,0,0,0,0,0,0,0.212792656743113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775786179113431,0.0837213668675866,0.115206903365461,0.180826038185973,0,0,0,-0.0225202484962527,0.0470183657803345,0,0,0,0,0,0
X000625.SZ,0.198028519436143,0,0,0,0,0,0,0,0,0,0,0.0172368015813205,0,0,0,0,0.130239365021269,0.0944435611664636,0,0,0,0,0.0210255126016815,0,0,0,0,0,0.0257279333172694,0,0,0,0,0,0,0.139645144784681,0,0,0,0,0,0.175090365985503,0,0,0,0,0.0786323102650351,0,0,0,0,-0.0122363900705529,-0.00610679191329946,0,0,0,0,0,0
X000858.SZ,0.0664933940026929,0,0,0,0,0,0,0,0,0,0,0,0.0551900359031069,0,0,0,0,0.0325578098046922,0,0,0,0,0,0,0,0.0756971099906484,0,0.0640004058926715,0,0,0,0,0,0.232586676715181,0,0,0,0,0,0.136187669012462,0,0,0,0,0,0,0,0.027279580305132,0,0,0,0.00187614778057523,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0630803884239204,0.00503917232815478,0,0,0,0,0,0,0,0,0,0,0,-0.0760335288937855,0,0.120720030369372,0,0,0,0,0,0,0.270996306039878,0,0,-8.67361737988404e-19,0,0,0.0618751035130269,-0.0184575245523835,0,0,0,0,0.257801181079705,0,0,0,-0.0307237149304361,0,0.0122824799423443,0.0358043134462026,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279100818904065,0,0,0,0.00796961916508276,0,0,0,0,0.143153910729539,0,0,-0.0895082263282406,0,0,0,0,0,0,0,0,0.0247083167663704,0,0,0,0,0,0.101586078765462,-0.0371865715369564,0,0,0,0,0,0,0.0118218565387537,0.00828005376824895,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0593423097324106,0,0,0,0,0,0,0,0,0,0,0,0.0529822960610942,0,0,0.0810396445498797,0,0,0,0.0385217458777821,0,0,0,0,0,0,0,0,0,0,0.120674747295308,0.0389136088286513,0.0817547841794126,0,0,0,0,0,0.0878008128842031,0,0,0.0072396374841895,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.230357206703107,0.158489200915202,0,0.352192194892757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634850387179155,0,0,0,0,0,0,0,0,-0.0667235005302628,0.0522433287351496,0,0,0,0,0,0,0,0,0,0,0,0,0.00955800319958264,0,0,0,0,0.0888384335342873,0,0,-0.168343124326507,0,0,0.0142507180836108,0,0,0,0,0,-0.0761739360272063
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.188593944792074,0,0.0752113411547279,0,0,0.067759234407886,0,0.00493824867712605,0,0,0,0,0,0,0,0,0,0,0,0,0.0271741944235414,0,0,0,0,0,0,0,0,0,0.060550073290691,0,0,0,0,0,0,0.0360498480142062,0,0,0,0.0201324400938038,-0.0101868877149896,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362281364393901,0,0,0,0,0,0,0,0.213313416744098,0,0.173867390584235,0,0,0,0,0,0,0,0.0243979046694527,0,0,0,0,0,0,0,0,0,0,0.0129723420878404,0.0632497162378712,0,0,0,0,0,0
X002241.SZ,0,0,0,0.131805647558615,0,0,0,0,0,0,0.0878008622661719,0,0,0,0.0527192539274528,0,0,0.0989488352801955,0,0,0,0,0,0,0,0,0,0,0.0152566347610302,0,0,0,0,0,0,0,0,0,0,0,-0.0213623355247086,0,0.00117958258586135,0,0.184629802414154,0,0.0391007401988792,0,0,0.168557056333628,0,-0.01447289715245,0.0234226632770563,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.0413212654350425,0,0,0,0,0,0,0,0,0,0.239767857982389,0,0,0,0,0.0646429387796549,0,0,0.0427533670743165,0.0964299587430503,0,0.0285609202969696,0,0,0,0,0.082116483460071,0,0,0,0,0,0.233618897988899,0,0,0,0,0,0,0.0845771261820389,0,0,0,0,0,-0.0131829214225014,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0394852687412793,0,0,0,0.428709758606849,0,0,0,0,0,0,0,0,0.0318248671556351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189685790422986,0,0,0,0,0,0,0,0,0.0196458158525871,0,0.00163297835973875,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.10673377125162,0,0,0,0,0,0,0.0567638143697302,0,0,0,0,0,0,0,0,0,0.111923082012001,0,0.0083184178391851,0.0254847693205415,0,0,0,0,0.104753588436445,0,0,0,0,0,0,0,0,0,0,0,0.0103010381941503,0,0,0,0,0.0353366462427133,0,0,0,0.0024682037150309,0,0,0,0,0,0,0
X600741.SH,0.0994106094110832,0,0,0,0,0.127091884082241,0.243056676091569,0,0,0,0,0.0654500489514441,-0.00534373046629168,-4.33680868994202e-19,0,0,0,0,0.0718020790863187,0,0.0396384391776958,0,0,0,0,0,0,0,0,0,0,0,0,0.0322205009782423,0,0,0,0.059560256018076,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237443392643341,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.106216094362045,0,0,0,0,0,0.0512286233131401,0,0,0,0,0,0,0,0,0.118577960742707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181538771618387,0,0,0,0,0,0,-0.00252191199265718,-0.00165168996337965,0,0,0,0,0,0
X000100.SZ,0,0,0.439582770809924,0,0,0,0,0.0181554677546043,0,0,0,0,0.0300711905488456,0,0,0,0,0,0,0,0.0573138164209568,0,0.0114219452076019,0,0,0.138087314388955,0,0,0,0,0,0,0,0,0,0,0,-0.0174021479253648,0,0,0.157737757089202,0.0776708237237953,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.292727757366544,0,0,0,0,0,0,0,0.0132338207938284,0,0,0,0,0,0,0,0,0,0.0505889931780709,0,0.00793296315775927,0,0,0,0.0353336284447366,0,0,0,0.0400596077562386,0,0,0.230306544804264,0,0,0.0268746066688875,0,0.000212141566505994,0,0,0,0,0,0,0.151387126072136,0,0,0,-0.00831734107474006,0,0,0,0,0,0,0
X000581.SZ,0.0370704988446919,0,0,0,0,0,0,0,0,0,0,0,0.0572391662060141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297054661764536,0.187364002319556,0.025054781114969,0.00999036877484834,0,0,0,0,0,0,0.0717708435606301,0,0,0,0,0,0,0,0.165370194260675,0,-0.00271654723855848,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.180134236653619,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.09750991762457,0,0,0,0.0383532230534447,0.0402023095027896,0,0,0,0,0.174693237936432,0,0.0383349559041698,0,0.165436722740163,0,0,0,0,0,0,0.0104402331944552,0.00519342279309995,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.0202579277853979,0,0,0,0,0,0,0,0,0,0,0,0.115320097143162,0,0,0,0,0,0.0569995971379622,0,0,0,0,0,0,0,0.0553656520780485,0,0,0,0,0,0,0,0.0182712772467073,0,0,0,0,0,0,0.00271950018464154,0.0299773631998408,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.259827123662746,0,0,0,0,0,0,0,0,0,0,0,-0.0602898774056483,0,0,0,0,0,0,0,0.0314630191861532,0,0,0,0,0,0.0868784694473628,0.167449503359189,0,0,0.0987147977470887,0,0.474753216414372,0,-0.118546498631973,0,0,0,0,0.150905470318696,0,0,0.262295082342017,0,-0.0546264299084722,0,0,0,0,0,0,0.680483111084188
X000559.SZ,0,0,0.14433834173805,0,0,0,0,0,0.0662094841639463,0,0,0,0.00394692915154875,0,0,0,0,0,0,0.105452895619231,0,0,0,0.146410979966688,0,0,0,0,-0.0131718650715962,0,0,0,0.0248871956664216,0,0,0,0,0,0.166988457803157,0,0,0,0.456114091057245,0,0,0,0,0,0,0,0,-0.015652038656008,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697686496308165,0,0,0,0.0836755406003118,0,0.00456583965271029,0,0,0,0,0,0,0,0,0,0,0,0,0.0771192360377452,0.0718756179710428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185454258966072,0,0,0,0,0,0
