,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X002456.SZ,X600498.SH,X600487.SH,X000100.SZ,X002007.SZ,X000661.SZ,X300146.SZ,X600566.SH,X000625.SZ,X002179.SZ,X600867.SH,X600809.SH,X000596.SZ,X600177.SH,X002180.SZ,X002294.SZ,X000157.SZ,X300142.SZ,X600089.SH,X002506.SZ,X300136.SZ,X600066.SH,X000977.SZ,X600372.SH,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.00627905655524379,0.789961127126905,0,0,0.0428465788475457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976263674859636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984696564798363,0.0148648485893383,0,0,0,0,0,0,0,0.0173555904139293,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.29989556999686,0,0,0,0,0,0,0.0204142981519601,0,0,0,0,0,0,0.0895207727209265,0,0,0,0,0,0,0,0.0409876722948341,0,0,0,0,0,0.0769757609261511,0,0,0,0,0,0,0,0,0,0,0.186242595574679,0,0,0,0,0,0,0.0246893697477149,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.14401819864302,0,0,0,0,0,0.0243947864162719,0,0,0,0,0,0,0,0,0,0,0.627963702314864,0,0,0.120257723675651,0,0,0,-0.118788194334954,0,0,0,0,0,0,0,0,0.0217152592082676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090888827110092,-0.0378128756429711,0.0634187120772238,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.00451522563524102,0.0159960702295255,0,0,0,0,0,0.368591165537725,0,0,0,0.093223697593753,0,0,0,0,0,0,0,0.0617575775118332,0.0520834553420186,0,0,0.0423299346998887,0.0807790508685808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157404816511428,0,0,0,0,0,0,0,0,0
X000651.SZ,0.232919540021149,0,0.0514259974813025,-2.71050543121376e-20,0,0.130775917448054,0,0,0,0,0,0,0,0,0.0955776606387003,0,0.0889132970898273,0,0,0,0,0,0,0,0,0,0.00791490854980325,0,0,0,0,0,0.0911290688366308,0.00119899070748634,0,0,0,0,0,0.00195017847832569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.0962472706779761,0,0,0,0,0,0.189209272472179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383519152552094,0.160281093621336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172431873496854,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335749111267689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279345262076174,0,0,0,0.0449226114240017,0.355171584050604,0.297017101774453,0,-0.0229170422217245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354457541140398,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229977610284289,0.0304197551917673,0.260016349283909,0,0,0,0,0,0,0,0,0,0,0,0.211512325300627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00828530208012639,4.33680868994202e-19,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.189373314430611,0.0426534130093516,0,0,0,0,0,0,0,0,0,0,0,0,0.104636630946762,0,0,0,0,0,0,0,0,0,0,0,0,0.0462751659622924,0,0,0,0,0,0,0,0,0,0,0.198896492506146,0.243007632644492,0,0,0,0,0,0,-0.0138211100560852,-0.019610262586048,0,0,0,0,0,0
X000063.SZ,0,0,0.136815737459794,0,0,0,0,0,0,0,0.190013932021744,0,0,0,0,0,0,0,0,0,0.0414280640392827,0,0.173076519044869,0.229314347711634,0.231647140385676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289365063747516,-0.0321539108337353,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318720599103671,0,0,0,0,0,0.652670170688515,0,0,0,0,0.0851048264727496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110438287102959,0,0.0816805567639998,0,0,0,0,0,0,0.00958310915516206,0.0697451539096945,0,0,0,0,0,0
X600031.SH,0,0,0,0.136931472821198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703828866441976,0,0.00513532736582722,0,0.130215868178164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178468901751265,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.112355750602182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371509455702389,0,0,0.0455233937535125,0.0767987252102314,0,0,0,0,0.109568607412173,0,0,0,0,0.0278266963999642,0,0,0,0,0,0,0,0,0,0,0.0546971350177044,0,0,0,0,0,0,0,-0.0202054981752779,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.183149280203324,0,0,0,0,0,0,0,0,0,0,0.206426647176507,0,0.0604721643709351,0,0,0,0,0,0.107933588870849,0,0,0,-0.00220681414106562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234883419286555,0,0,-0.019279510503777,-8.67361737988404e-19,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.198686612363866,0.151081065365218,0,0.107384968146055,0,0,0,0,0,0,0,0.0997227255161018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275573360836663,0,0,0.187261834182404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0289846009607093,0,0,0,0.16616998587971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299671712672118,0,0,0,0.0199958582276002,0.236732635887828,0,0,0,0,0,0.12884909939532,0,0,-1.0842021724855e-19,0.132640641055019,0,0,0,0,0,0,0,0.000639831667249364,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.616753079089375,0,0,0,0,0,-0.0431920120616704,0.161361321984005,0,0,0,0,0.0798707993470592,0,-0.34212121042925,0,0,0,0,0,0,0,0,0.236914965839231,0,-0.034453027153384,0,0,0,0.0786354207827691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970066457232367,0,0,0,0,0,0.0294177218220847,0
X601877.SH,0,0,0,0,0,0,0,0,0.0801996358855016,0,0.0761147441315526,0,0,0,0,0,0,0,0,0.0619437928880729,0.0767626489781237,0,0.122915726298713,0,0,0,0,0,0.00534449925419902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450068174903228,-0.0275308864706794,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273672549917696,0.10183105572441,0,0.0490099914567277,0,0,0,0,0,0.00319023295782416,0,0,0,0,0,0,0,0,0,0.0370008869836773,0,0.539291138971584,0.459941030771995,0,0,0,0,0.0667350578657184,-0.000624928602867375,1.73472347597681e-18,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,4.33680868994202e-19,0,0.469726328095236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341155526488869,0,0,0,0,0.0533971625938,0,0,0,0,0,0,0.125869452768851,0,0,0.0335042843145544,0,0.225791380795703,0,0,0,0,0,0,-0.00880434490658458,0,0,0,0,0,0,0
