,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X000625.SZ,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002371.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X002049.SZ,X002241.SZ,X600372.SH,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X600183.SH,X601799.SH,X002463.SZ,X002180.SZ,X600418.SH,X300142.SZ,X000733.SZ,X000066.SZ,X002028.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.410059093364136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423339386619633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421069858021975,0,0,0,-0.0102694683687145,0,0,0,0,0,0
X000858.SZ,0.309098007380177,0,0,0.0468474769757132,0,0,0,0,0,0.192073442145009,0,0.0586567630433721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729292321881889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164012808709772,0,0,-0.00670583512647622,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374179839803116,0,0,0,0,0,0.0559285753451318,0,0,0.23523674052161,0,0,0,0,0,0,0,0.0811010906386846,0,0,0,0,0,0,0,0.00237523469638044,0,0,0,0,0,0,0,0.0603987606183592,0.012305020556554,-0.0240702017608649,0,0,0,0,0,0
X000568.SZ,0.377204854285617,0,0,0,0,0.24517359151078,0,0,0,0.158024764184193,0,0,0.0954211030403842,0,0,0.109226811881933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453082306231111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0716146202741428,0,0.094616128316235,0,0,0,0,0,0,0,0,0,0,-0.0733699734835476,0,-0.112010414360849,0,0,4.33680868994202e-19,0,0,0,0,0,0.210450530542311,-1.73472347597681e-18,0,0,-0.0466161890793141,0,0,0,0,0,0,0,0,0.0887742982158911,0,0.0328144847736117,0,0,0,0,0,0.00390786373818389,0,0,0,0,-0.00159052628879744,0,0
X600809.SH,0.214546842831989,0,0,0.355995726446972,0,0,0.0255504170328524,0,0,0,0,0,0,0,0,0.0856129711803128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193332258483833,0,0,0,0.0511866837353261,0.0430286247565064,0,0,0,0.00499813377250872,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741718125498751,0,0,0,0,0,0,0,0,0.117901331697721,0,0,0,0,0.278766052320933,0,0,0,0,0,0,0,0,0,0,0,0,0.13937826003678,0,0,0,0,0,0,-0.0358919191992278,0.0503406549303885,0,0,0,-0.0224533127758152,0,0
X600690.SH,0.187065811164861,0,0,0.0575288328540955,0,0,0,0,0,0,0,0.00224176622536391,0,0,0,0.0139169979720715,0,0,0.0733137603200916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206060959028447,0,0,0,0,0,0,0,0,0,0.00791615049802474,0,0,0,0,0,0
X000651.SZ,0.0186996531084206,0,0,0,0.0389934801504539,0,0,0.105450650218861,0,0,0,0.000800275410762181,0,0,0,0,0,0,0.0113075143177153,0,0,0,0,0,0,0,0,-0.0590397559725135,0,0,0,0,2.16840434497101e-19,0,0,0,0.0954327459986626,0.0334668622712126,0,0,0,0.0651101253841237,0,0,0,0.0804363943667851,0,0,0,0,0,0,-0.0222821543110249,0,0,0,0,0,0
X002304.SZ,0,0.173625351094784,0,0.00058813146731453,0,0.192390250759922,0,0,0,0,0,0.0501491244208018,0,0,0,0,2.71050543121376e-20,0,0,0,0.138233733091434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292998431448075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204564425981991,0,0,0,0,0,0
X600104.SH,0.159535816497695,0,0,0,0,0,0,0,0,0,0,0.156019207615998,0,0,0,0,0,0,0.0576797101194786,0.0410857035460673,0,0,0,0,0,0,0,0,0,0,0,-0.067970596127689,0,0,0,0,0,0.135232082935693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685573343119516,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747415245981953,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0910428417340457,0,0.112426809413379,0.0684034231370807,0,0,0.0207511674147066,0,0,0,0,0,0,0.398915299890927,0,0,0,0,0,0,0,0.00323435604131077,0,0,0,0,0,0
X300124.SZ,0,0,0,0.136395814061116,0,0,0,0,0.0205583773248027,0,0,0,0,0,0,0,0,-0.138849511621988,4.33680868994202e-19,0.0498264929803584,0,0,0,0,0.0235387593528607,0,0.113907059295335,0,0,0,0,0,0.202429380958788,0,0,0,0,-0.146322068697956,0,0,0,0,0.0253320964773164,0,0,0,0,0,0,0,0,-0.000469090689041796,0,0.070044723160511,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0433489444852499,0,0,0,0,0.0362853004078218,0,0,0,0,0.447131304405291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144894368848998,0,0,0,0,0,0,1.35525271560688e-20,0.00544191313628243,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.035319424147641,0,0,0,0,0.0571471354692607,0,0,0,0,0,0,0,0,0,0,0,-0.00385729075464365,0,-0.178395349950844,0,0,0,0.00537110736323812,0,0,0.0729852294548893,0,0,0,0,0,0,0,0,0,0,0,-0.0675088724300161,0,0,-0.00193582577166567,0,0,0,0,0,0
X000596.SZ,0,0,0,0.375065031776415,0,0,0,0,0,0,0,0,-0.016281015307691,0,0,0,0,0,-0.0162094490055408,0,0,0,0,0,0,0,0,0,0,0,0.158017988160636,0,0,0,0,0,0,0,0,0,0,0,-0.00266521232006653,0,0,0,0,0,0,0.0133027574659507,0,0.0120938048453947,-0.0201914329827672,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0624644642437516,0,0,0,0,0,0,0,0,0,0,0,0,0.00752328464195755,0,0,0,0,0,0,0.173905306354393,0,0,0,0,0,0,0,0.370802884850222,0,0,0.23005801985055,0,0,0,0,0,0,0,0,0,0,-0.000856535877696719,0,-0.0105492845264395,0.0364274300138069,-0.0132362006102535,0,0,0,0.263303790030995,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951045917773685,0,0,0,0,0,0.070577305846718,0.0632379796306666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468194339391368,0,0,0,0,0.158956626329347,0,-0.00983761491411871,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0213774078280015,0,0.171840900670537,0,0,0.0289616179889289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0116608648106959,0,0.00827198141859084,0.00127738213674653,-0.114196444919969,0,0,0,-0.00164050410407404,-0.0219648841313091,0.0195644903012984,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681919562333203,0,0,0,0.063928557999237,0,0.0844408930611438,0,0,0,0,0,0.00184313999743035,0,0,0,0.284864960065518,0,0,0,0.0352966382485906,0,0,0,0,0,0,0,0.0586736692606918,0,0,0,0,0,0,0,-0.00604529530885048,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32887479166505,0,0,0,0,0.173617199785458,0,0,0,0,0,0,0,0,0,0,0.0833490412237182,0,0,0.0218110716471538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.035254567570607,0,0,0,0,0,0,0,0,0.300433992240052,0,0,0,0,-0.14610239199231,0,0,0,0,0,0,0,0.0346734064491563,0.0521304936762312,0,0,0,-0.114264996548708,0,0,-0.0329881040552744,0,-0.0396600300533924,0,0,0,0,0,-0.0752521962005696,0,0,0,0.26125098076445,0,0,0,0,0,-0.00489511970290972,0,0,0,0,0,0
