,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600104.SH,X600031.SH,X002475.SZ,X000725.SZ,X000661.SZ,X300014.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X000100.SZ,X000625.SZ,X000596.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002129.SZ,X002371.SZ,X600741.SH,X002179.SZ,X002049.SZ,X002007.SZ,X000799.SZ,X002236.SZ,X601877.SH,X600584.SH,X300146.SZ,X300003.SZ,X002414.SZ,X600183.SH,X000800.SZ,X600779.SH,X601799.SH,X600460.SH,X600702.SH,X600089.SH,X002074.SZ,X600707.SH,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.233891170548249,0,0,0,0,0,0,0,0.197741211782603,0,0,0,0,0,0,0,0,0,0,0,0.0345188237739535,0,0,0,0,0,0,0.144777301324765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00744968924099111,0,0,0,0.000433378675100364,0,0
X000858.SZ,0,0,0,0,0.0995451696907289,0.270087423730535,0,0.00416831142728526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546792412906684,0,0,0,0.122475276895172,0,0,0.188529864678003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331470648579199,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0696490188667467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277559975358395,0.10403818845281,0.283814071863092,0,0,0,0,0.0014843429584342,0,0,0,0,0,0,0,0,0,0,0,0,0.0231211574114107,0,0,0,0,-0.00982351372012833,0,0
X600276.SH,0,0.0787087161600882,0,0,0,0.113895672333218,0,0.0982820680194961,0,0,0,0,0,0.0572724477303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634067396409584,0,0,-8.67361737988404e-19,0,0,0,-0.167710970749619,0,0,0,0,0,0.0451880624413764,0,0,0,0,0,0,0,0,0.0179562182059706,0,0,0,0,0.0203748440311032,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102424428817282,0,0,0,0,0,0,0,0,0,0,0,0,0.0481213602139381,0,0,0,0,0.404314508895826,0,0,0,0,0,0,0,0,0,0.057228939034926,0,0,0,0,0,0,0,0,0,-0.0894470747210965,0,0,0,-0.0644759445273443,0,0
X000568.SZ,0,0.765255185720851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927429083822827,0,0.0107354852001681,0,0,0,0,0,0,0.210755949157483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573091340240985,0,0,0,-0.011116313263739,0,0
X000651.SZ,0,0,0,0,0.00585699711481271,0,0,0.0718503994706222,0.00430297518466131,0,0,0,0,0,0,0,0,0,0,0,0.0966844660710686,0,0,0,0,0,0,0,0.181721879234984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168812677782362,0,0,0,0,0,0,-0.0136293418639249,-0.00100109006584679,0,0,0,0,0,0
X002304.SZ,0,0.217918200031491,0,0,0.055574409597527,0.186204132900339,0,0,0.156928077691751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646306381903601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00410126151928201,0,0,0,-0.00474850410356567,0,0
X600690.SH,0,0.00848717116111029,0.0874223017206646,0,0.0562035997813281,0,0,0,0,0,0,0,0,0.0261092778435554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132698770313263,0,0,0,0.00583689953815418,0,0,0,0,0,0,0,0,0.140272594091013,0,0,0.110935695721474,0,0,0,0,0,0,0,-0.0325047821966255,0,0,0,0.0106891866184864,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203173952085088,0.0831501746737183,0,0,0.0176009921227839,0,-0.0764247758906779,0,0,0,0,0,0,0,-0.0253604015803744,0,0,0,0,0,0,0,0,0,0.0222261291773847,0,0,0,0.0876728480829871,0.0441030468785966,0,0,0.127069845265934,0,0,0.0321849858306624,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0800586289471824,0,0,0,0,0,0,0,0,0,0,0,0.244406989882166,0.136442727849486,0,0.0742930648484834,0,0.0209785116864985,0,0.0413747031984649,0,0,0,0,0,0.0569776158558993,0.252671327200718,0,0,0,0,0,0,0,0,0.0305697200508765,0,0,0.0245244792926905,0,0,0,0,0,0,0,0,-0.00833429085675965,0,0,0,0,0.0154478681888899,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944169582901984,0,0,0.111309901726969,0,0,0.343253291213197,0,0,-0.0313487534372625,0,0,0.10592348357365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499136480052226,0,0,0,0,0,0
X000725.SZ,0,0,0.182975583518794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24620078296629,0,0.0787183519626347,0,0.0246728316485794,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0267758585341378,0,0.100958194085845,0,0,0,0,0,0,0,0,0,0.13146074638386,0,0,0,0.00154368849993387,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.128474263500178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122887048730385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680927232305158,0.20585162421827,0.0191253222696885,0,0,0.0669133475458566,-0.110048571684583,0,0.0575737419462682,0,0,0,0,0,0,-0.0239949842549722,0,0
X300014.SZ,0,0,0,0,0.152733847111542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254424944231038,0,0,0,0,0,0,0,0,0,0.226612139245449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109260355597202,0.318578394392248,0.198885818582648,-0.0774065349037544,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0881204233047449,0,0,0,0,0,0,0,-0.0539654549506502,0,0,0,0,0,0,0,0.00184314486501195,0,0,0,0,0,0,0,-0.00936317157656188,0,0,0,0,0,0,0,0,0,0,0,-0.0510050678411049,0,0,0.0145645630892668,0.0881083566723336,0,0.0237018895300457,0.0210290240926711,0,0,0,0,0,0,0,-0.0164602685110976,0,0
X300124.SZ,0,0,0,0,0.316676635426214,0.0706259166836219,0,0,0,0,0.0218839352376884,0,0,0,0.155478977716247,0,0,0,0,0,0,0.0577736277966375,0,0,0,0,0,0.143362191678065,0,0,0,0.0426461472168922,0,0,0,0,0,0,0,0,0,0,0.0322661159760737,0,0,0,0,0.0938509563801815,0,0,0,-0.027685632709749,-0.00197717767626267,0,0,0,-1.0842021724855e-19,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.160510963653193,0,0,0,0.186661242859093,0,0,0,0,0.0233375503437347,0,0.0425850616965968,0,0,0,0.0560097426784673,0,0,0,0,0,0,0,0,0,0,0.0228594814134113,0,0,0,0,0,0,0,0,0,0.0341167199777782,0,0,0,0,0.00574792647364757,0,0,0,0,-0.00670477821096796,0,0
X000063.SZ,0,0,0,0,0.00200531264898271,0,0,0,0,0,0,0.112720272752889,0,0,0,0,0.0455601626117495,0,0,0.0393778648604433,0,0.0675152064394214,0,0,0.0180570663684643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159019490749219,0,0,0,0,0,0,0.0270793884747909,0,0,0.00328211249694701,0,0,0,0.00150730765098846,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.326050601571111,0,0,0.0716608103038057,0,0,0,0,0,0.0965039028360442,0,0,0,0,0,0,0,0,0,0,0,0,0.0797079986237309,0,0,0,0,0,0,0,0,0,0.0274018716065498,0,0,0,0,0,0,0,0,-0.00957351489021692,0,0,0,-0.0137632896556182,0,0
X000100.SZ,0,0,0,0,0.0262037810213278,0,0,0,0,0,0,0,0.380106845621098,0,0,0,0.0685155658276987,0,0,0,0,0.0240372799379778,0,0.0795897892134539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657891147602586,0,0.269758045502968,0.0810688286481135,0,0,0,0,0,0,0,-0.0107560304282784,0,0
X000625.SZ,0,0,0,-0.466870843066693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160860675869302,0,0.0495685874729698,0,0,0,0.131080293800411,0,0,0.125289571191965,0,0.0307365556008489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677860428841117,0,0,0,0,-0.0178018821156757,0,0
X000596.SZ,0,0,0,0,0,0.588366495045432,0,0,0,0,-0.0586551970610072,0,0,0,0,0,-0.029960663931087,0,0,0,0,0,0,0,0,0,0,0,0,0.0912946358120068,0,0,0,0,0,0,-0.0372869032512598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224055069644284,0,0
X600703.SH,0,0,0.00935752481715033,0,0,0,0,0,0,0,0.0253967814141852,0,0,0,0,0,0,0,0,0,0.0786332728887078,0,0.0234653049767025,0,0.032034874856352,0,0,0.040309809046053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183136911216759,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437988981030763,0,0
X300142.SZ,0,0,0,0,0.223036305736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016567121286165,0,-0.017534902223658,0,0,0.183440140026556,0.0269935640573711,0,0.0246912131988928,0,0,-0.0784590121645225,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0662946577439913,0,0,0,0,0.411183269323407,0,0,0,0.0779423687729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134058798327838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239176734520049,0.0083382145184053,0,0,0,0.0239464496905578,0,0,0,0,-0.0279844187457795,0,0
X002129.SZ,0,0,0,0.0977459845958337,0.0839902414095481,0,0,0,-0.0554375382497064,0,0,0.1216408878138,0,0,0.0312756490884106,0,0.0447872132304525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0456386547153685,0,0,0,0.335541365061088,0,0,0,0,0,0.0142741332828323,0,0,0,0,0.0195601728556021,0,0
X002371.SZ,0,0,0,0,0.0631986898068913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255087851767275,0.0747342238040486,-0.1037356153123,0,0,0,0,0.074140946743219,0.569092667569287,0,0,0,0,0,0,0,0,0,-0.0107731854251622,0,0,0.0797822707787872,0,0,0,0,0,0,0,0,-0.0521299997486945,0,0,0,-0.000244308674826142,0,0
X600741.SH,0,0,0,0,-1.73472347597681e-18,0,0.187945421330398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109304555341983,0,0,0,0,0.0178659986519557,0,-0.0611835892600065,0.352253907733019,0.0532760354516545,0,0,0,0,0,0,0,0,0,-0.154280075332167,0,0,0,0,0,0,0,0,-0.0388124902550089,0,0,0,-0.00261682392676147,0,0
X002179.SZ,0,0.0844539734683706,0,0,0,0.105619076502335,0,0,0,0,0.0213831107298463,0,0,0.154791630079834,0,0,0,0.173437436138233,0,0,0,0,0.232865798184038,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0630298338153222,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.151439240204909,0,0,0,0,0,0,0,0,0,0.00563176515231782,0,0.00549569250335049,0,0,0,0,0.114686783373239,0,0,0,0.076443021465178,0,0.136928738966903,0,0,0,0,0,0,0,0,0,0,0.374645383413752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858610398878873,0,0
X002007.SZ,0,0,0,0,0,0.210843529473589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14581202321955,0,0,0,0,0,0,0,0.0874017863624051,0,0,0,0,0,0,0,0,0.0488387647846122,0,0,0,0,0,0,0,0,0,0,-0.01347294018433,0,0,0,0.00187941771453983,0,0
X000799.SZ,0,0.303751549357356,0.17135525204689,0,0.303770571103003,0.0403439211240294,0,0,0,0,0,0,0,0,0.0118900568624831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918231334287121,0,0,0,0,0,-0.017218876920719,0,0,0,0.0766056496139152,-3.46944695195361e-18,0,0,0,-0.0207047973703424,0,0
X002236.SZ,0,0,0.220708150730248,0,0,0,0,0,0.0958829603483191,0,0,0,0,0,0,0,0,0,0,0,0,0.133749507612325,0,0.0206068705332213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193560584291461,0,0.0221035279710048,0.0683854412068559,0,0,-0.0850205847353077,0,0.0225484570454092,0,0,0,0.0607157573742713,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.0569633039142158,0,0,0,0,0,0,0,0.0937951569851526,0,0,0.0405484337914684,0,0,0,0,0.00740814069454815,0,0,-0.0467086541281608,0,0,0,0,0,0,0,0,0,0,0,0.116875546945513,0,0.309643760735728,0,0,0,0.0995628911378077,0,0.00519316157366563,0,0,0.0278749122620656,0,0,0,0,0,0,0,0,-0.00264333838847737,0,0
X600584.SH,0,0,0,0,0.0309603821117772,0,0,0,0,0,0,0,0,0,0,0,0.0750310927104747,0,0,0,0,0,0,0,0,0,0,0.0112884200235894,0,0,0,0,0,0.0206321977320664,0,0,0,0,0.156861100590895,0.110849424740593,0,0.101291882381861,0,0.105645357012006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0.104033162347448,0,0.101470903599568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167724245404031,0,0.0591483923858212,0,0,0,-0.0305580261069076,0,0,-0.018271662072252,0,0.17302962324245,0,0,0.0347991161873841,0,0.0670381924423909,0,0,0,0,0,-0.0238841059778785,0,0,0,0,-0.0243657271870569,0,0,0,0,0,0.0224491521062403,0,0,0,0.0132577516162044,0,0
X300003.SZ,0,0,0,0,0,0.160906300084586,0,0,0,0,0,0.0212906135882718,0,0,0,0,0.0776275111567309,0,0,0,0.0550673005267909,0,0,0,0.0647833607177288,0.0426087226724853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176804541394858,0,0.0606437954414562,0,0,0,0,0,0,0,0.00989314993512402,0,0,0,0,-0.0132003664863758,0,0
X002414.SZ,0,0,0.0340511303892678,0,0,0.132307864766814,0,0,0,0,0,0,0,0,0,0,0.00502572833925742,0,0,0,0,0,0,0,0,0.0482605550358229,0,0,0,0,0.165665515984984,0.0349053683312326,0,0,0,0.168954633742103,0,0,0,0,0,-0.0983985206336629,0.123016869245457,0,0,0,0,0.0702193254340265,0,0,0,0,0,0,0,0,0.0104599285687625,0,0
X600183.SH,0,0,0.0287693331642104,0,0,0,0,0,0,0,0,0.122179189039693,0,0,0.0762163511752202,0,0.16432265497636,0,0,0,0,0,0.0491184597618289,0.0815374402316038,0,0,0,0,0,0,0,0,0,0,0,0.150832012420842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703641696271986,0,0,0,0,0.00548274469331831,0,0
X000800.SZ,0,0,0,0,0.0192081384379117,0,0,0,0,0,0,0,0,0,0,0,0.0167353647457994,0,0,0,0,0,0,0,0.109075016352045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107313198007721,0,0,0,0,0,0,0.0728547923397922,0,0,0,0,0.00324132934101929,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372243114876027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
