,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X002085.SZ,X300003.SZ,X300136.SZ,X002008.SZ,X600177.SH,X600522.SH,X600271.SH,X000157.SZ,X002007.SZ,X002294.SZ,X600089.SH,X600118.SH,X600487.SH,X600867.SH,X600566.SH,X600809.SH,X600699.SH,X300115.SZ,X600372.SH,X000559.SZ,X002180.SZ,X000066.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.113384152341232,0,0,0,0.114660833868452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104131530186097,0,0,0,0,0,0,0,0.0879669444546861,0,0.0546316211346493,0,0,0.138686999257101,0,0,-0.022767409944854,0,0,0,0.0227364415200189,0,0.00152353632716568,-0.0060514180808247,0,0,0,0,0,0
X600104.SH,0,0,0,0.0236737164975809,0,0,0,0.085222499698457,0.224626506659971,0,0,0,0.220596454165097,0.190260843896893,0,0,0,0,0,0,-0.0702477935556024,0,0,0,0,-0.119454009435254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0884619092442446,0,0,0,0,0,0,0,-0.0154992345455126,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.156676759852826,0.0493644281811419,0,0,-0.0804152563953705,0.214248654223373,0,0,0,0,0.0194965035160685,0.277992769224013,0,0,0,0,0,0,0.202699892281855,0,0,0,0,0,0,0,0.0788931134509833,0,0,0,0,0,0,0,0,0,0,-0.337318055929361,0,0,0,0,0,0,0,0.00412236884719583,0.0154099110730994,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.124101012870602,0,0,0,0,0,0,0,0,0,0.0473151392016338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172763539639279,0,0,0,0,0,-0.0708747819981166,0,0,0.018210206538776,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0331774855846996,0,0,0,0,0,0.598024628440402,0,0,0,0.092154971705518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013673079604092,-0.000409465246828689,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573303862311933,0,0,0,0,0,0,0,0,0.141023618236916,0,0,0,0.329713203535763,0,0,0.0650060592112677,0,0,0,0,0.121720402996462,0,0,0,0,0,-4.33680868994202e-19,0.0169584646926078,0,0,0,0,0,0
X600276.SH,0,0.050885569598678,0.119624037943749,0.00204455679285781,0,0,0,0.100370254532634,0,0,0,0,0,0.0234363509866572,0,-0.0484093919292227,0,-0.0657111170788929,0,0,0,0,0,0,-0.0096178468513258,0,0,0,0,0,0.0804240895369358,0,0,0,0,-0.0439460035857712,0,0,0,0,0,0,-0.0266859950422992,-0.121084644788539,-0.065396263684678,0,-0.111277117688981,0,0,0.0124569415241308,-0.0097903032734003,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0112410664334874,0.531823267129197,0,0,0,0.0153837455458161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928191389330179,0,-0.0975182687101963,0,0,0.0437807378244397,0,0.1183499394745,0,0,0.0219988732350431,0,0,0,0,0,0
X600690.SH,0,0.500771576883483,0,0.0593505998748475,0,0,0,0.0667549360781721,0,0,0,0,0.0390095404077265,0.0224928867174878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016347724949559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119594559917676,0,0,0,-0.053458377549513,-8.67361737988404e-19,0,0,-0.00307679744337493,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.085344342470122,0,-0.0280150600986386,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717207114315577,0,0,0.149860938038536,-0.0920180833458792,0,0,0,0,0,0,0,0,0,0,0,0.089455054209839,0,0,8.67361737988404e-19,0,0.0426564756311777,0.116071000221952,0,0,0,0,0,0.00823462708290052,-0.0192718982200546,0,0,0,0,0,0
X600703.SH,0,0,0.0606183142074718,8.67361737988404e-19,0,0.0421028579859313,0,0,0,0.0594501134447197,0,0,0,0,0,0,0,0,0,0,0.114354339758418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339647184229081,0,0.148461806440284,0,0.0604749951461968,0,0,0,0,0,0,0,0,0,0.0132081604056038,0,0,0,0,0,0,0
X000568.SZ,0,0,0.119774415284818,0,0.616942259214592,0,0,0,0,0,0,0,0,0,0,0.00839622574177373,0,0,0,0,0,0,0.0405168230298291,0,0,0,0,0,0,0,0.0345628271998368,0,0,0,0,0,0,0,0,0,0.136860113992252,0,0,0,0,0,0,0.0254504766169831,0,0,-0.00262562541640551,0,0,0,0,0,0
X000625.SZ,0,0.0693981625063872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956936812724286,0,0,0.248783450849759,0,-0.166975017602027,0,0,0,0.022172455036768,0,0.059277543248254,0,0,0,0,0,0,0,0,0,0,0.0903436049925205,0,0,0,0,0,0,0.10845958528877,0,0,-0.00633151111652731,0,-0.0289545587395493,0.0239662211145662,0,0,0,0,0,0
X600741.SH,0,0.405457540590413,0,0.0534203101817205,0,0,0,0.0159251336781901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260931043267236,0,0,0,0,0,0,0,0,0.0461220698746565,0,0,0,0,0,0,0,0,-0.0453930433983158,0,0,-0.0187489617089977,0.0144687055884854,0,0,0,0,0,0
X002475.SZ,0,0,0.0473585253366078,0,0,0,0,0,0,0,0,0,0,0,0,0.0542804113558239,0.160719945829792,0,0,0,0,0,0,0,-0.00219526302002808,0,0,0.308786011401979,0,0,0,0,0,0,0,0,0,0,0,0.0789373835847903,0,0,0,0,0.0200939409414923,0,0,0,0,0.00850836057660377,0.0113149802931495,0,0,0,0,0,0
X002236.SZ,0,0,0.0695993552979473,0,0,-0.029627828738496,0,0.0801404545581486,0,0,0,0,0,0,0.525088868723016,0,0,0,0.180076981163944,0,0,0,0,0,0,0,0,-0.189397588221141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226823833583615,0,0,-0.412935746013736,0.117263015595956,0,0,0.082749478522078,-0.0416007879145441,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954264444239073,0,0,0,0,0,0.215365020765771,0,0.110778226410989,0,0,0,0,0,0.0752033228678961,0,0,0,0,0,0,-0.0914248516632119,0,0,0,0,0,0,0.399764045788363,0,0.0341796051788462,0,0.0336872216185689,0,0,0.0145952171307304,0.0238079814422884,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533329913911629,-0.100852259883537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391200657185247,0,0,0,0,-3.46944695195361e-18,0,0.0716987408193078,0.0934151246616741,0.0493039636706027,0,0,0,0.094476952101145,0.00702580444943275,0,0,-0.00734058642431887,-0.018580315564166,0,0,0,0,0,0
X600066.SH,0,0.0448881189424857,0,0,0,0,0,0,0,0,0,-0.0198904047738657,0.281585236330511,0,-0.0840732378836826,0.0569711848295794,0,0,0,0,0,0,0.0874989615017814,0,0,-0.132485842508442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325515250078503,0.0138582186681559,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0282889750592402,0.248903823581037,0,0,0,0,0,0,0,0,0,0,0,0.0664002020584255,0,0,0,0,0,0.0540894814953469,0.0799786321086555,0,0,0.045473274828152,0,0,0,0,0.385237239698978,0,0,0,0,0.0268178681132593,0,0,0.0843008060557651,0,0,0,0.0779834826737558,0,0,0,0,-0.00493059111950361,-0.0171916168575974,0,0,0,0,0,0
X002456.SZ,0,0,0,-0.0521694644934118,0,0,0,0,0,0,0.0920769971365483,0,0,0,0,0,0,0.0288171249697245,0,0,0,0,0,0,0,0,0,0.106254164214608,0.189056234836885,0,0,0,0,0,0,0,0,0.224291614512417,0,0,0.00422526708598819,0.00977724660921948,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0683173813136136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679489188247601,0,0,0,0,0,0.0232808951629007,0,0,0,0,0,0,0,0,0,0,0.0404378045847997,0,0,0,0,0.0508214452506982,0,0,0,0,0.0471852493968604,-0.0529658917116064,0,0,0,0,0,0
