,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600177.SH,X600031.SH,X002236.SZ,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X002456.SZ,X000050.SZ,X300124.SZ,X002007.SZ,X002074.SZ,X600867.SH,X002180.SZ,X002426.SZ,X002294.SZ,X600089.SH,X002249.SZ,X000981.SZ,X000869.SZ,X002049.SZ,X600699.SH,X002465.SZ,X600498.SH,X002508.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0918749591636551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123664177104627,0,0,0,0,0,0,0,-0.0671068551378428,0,0,-0.120920642177251,-0.00488554338516055,0,0,0,0.259953471521267,0.0645657818959985,0,0.0323782784419018,0,0,0,0,0,0,0.0512532463844812,0,-0.0483663455030594,0,0,0,0,-0.0302972645312615,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.141841889443817,0,0.15732773358821,0,0,0.0807346662508766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372836366780214,0,0,-0.0367350393883562,0,0.0850883905708595,-0.034396084090324,3.46944695195361e-18,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0659138361584283,0,0,0,0,0,0.138820752863363,0.0183406451187079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465106845567666,0.031802898814876,0,0,0.0327257961325774,0,0,0,0,0,0.17537984313579,0,0,0.0130195920426924,0,0,0,0.0659714904279372,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.236108461459271,0,0,0,0,0,0,0,0,0,0,0,0.00855449171960971,0,0,0,0,0,0,0,0.00914682773047018,0,0,0,0,0,0,0.0918996294744591,0,0,0,0,0,0.0505103948082355,0,0,0,0.0794195172735642,0.00787984015203901,0,0,0,0,0,0,0,0.00597327245758663,0,0,0,0,0,0,0
X002304.SZ,0.157778260576263,0,0,0.179927543483248,0,0,0,0,0,0,0.12891318003891,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437419681046835,0,0,0,0,0,0,-0.0175851207383544,0,0.126568206315087,0,0,0,0,0,0,0,0,0,0.138253846099198,0,0,0,0,0.0911436744484617,0,0.0258047185403809,0,0,0,0,0,0,0
X600276.SH,0,0.257885817093016,0,0,0,0,0,0,0,0.0854133273352702,0,0,0,0.123756541533028,0,0,0,0,0,0,0,0,0,0,-0.0336035151188062,0,0,0,0,0,0,-0.00759671307270216,-0.0600055890977261,0,0.0680471978972982,0,-0.0470618708729948,0,0,0,0,-0.0249212088176302,0,0.0475646916612754,0,0,0.243891758332006,0,0,0,-0.025009002395189,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13405143071291,0,0.0938926456527048,0,0,0,0,0,0,0.109468234300827,0.0661210827521795,0,0.0157800552392496,0.0277924631897598,4.33680868994202e-19,0,0,0.023165011580474,0,0,0,0,0,0,0,0,0,0.0674346475941536,0,0,0,0,0,0,0,0,-0.00457672193569692,0,0,0,0,0,0,0
X000625.SZ,0.0389341755774433,0,0,0,0,0,0,0,0.156176674396663,0,0,0,0,0,0,0,0,0,0,0,0,0.175050031149819,0,0,0.132414667611453,-0.0490251484712962,0,0,0,0,-0.00125565439928455,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0505320826446922,0,0,0,0,0,0,0.00824901487779625,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0886982014727109,0,0,0,0.130818850029519,0,0.0868322790465672,0,0,0,0,0,0,0,0.149511974100664,0,0,0,0,0,0.148001030003457,0,0,0,0,0,0,0,0.0252253642574608,0,0,0.0116847039647973,0,0,0,0,0,0,0.0058998898267312,0,0.00515136258016932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.046636310789979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132626379718378,0,0,0,0,0,0,0,0,0.0314187597684949,0,0.0248697368576365,0,0,0,0,0,0.40952048802545,0,0.0122638932211737,0.11784898586154,0,0.0342880750680641,0,0,0,0.0450933393932019,0,0.00297092684255287,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075513445566351,0.161614228206506,0,0,0.090387216753694,0,0,0.0318996173713618,0,0.000415818294236725,0,0,0,0,0,0,0,0,0,0,0,-0.0262181044678058,0.108923683086024,0,0,0,0.0789467269745562,0,0,-0.0448107502629924,0,0,0,0,0,-0.0139075925020549,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481806487267872,0.0387690033211859,0,0.316101031875101,0,0,0,0,0,0,0,0,0,0,0,0.0236972374050205,0,0,0,0,0,0,0,0,0,0,0,0,0.0120359326638625,0.132721857583571,0,0,0,0,0,0,0.0552461999869714,0,0,0,0,0,0
X600741.SH,0,0.152499510742651,0,0,0,0,0,0,0,0.0581965284591454,0.195334733808302,0.0715656874118666,0,0,0,0,0,0,0.0843179152399315,0,0,0,0,0,0.0089774883724737,0,0,0,0,0,0,0.101299176270109,0,0,0,0,0,0.0244287225438283,0,0,0,0.0836146800090461,0,0,0.0297983035745345,0,0,0,0,0,0.00673906119783738,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0383853344576188,0,0,0,0,0,0.0113734586735424,-0.0195825200196139,0.142350019593139,0,-3.46944695195361e-18,0.124457088131718,0,0,0,0,0.00449061481293284,0,0,0,0,0.0898278235720264,0.057463026635568,0,0,0,0,-0.047193059283041,0,0,0,0,-0.230009181340921,0,0,0.0353243638482618,0,0,0,0,0,-0.00349261687041328,-0.0428097563021792,0,0,0,0,0,0
X000100.SZ,0,0,0.0268123648284102,0,0,0,0.300000307055524,0,0,0,0,0,0,0,0,0.0259003174479732,0.0517986899742697,0,0,0,0,0,0,0,0.0562247256927469,0.0325831441877715,0,0,0,0,0.0265712923747024,0,0,0,0,0,0,0,0,0,0,0.0196186605016988,0,0,0,0,0,0,0.112454457298112,0,-0.0048253799042614,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175725713760833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163570815673008,0.00466638264476564,0.167229959104437,0,0,0.141096318909019,0,0,0,0,0,0,0,0,0,-0.173794161459979,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303937047379339,0,0,0,0,0.0854325885167936,0,0,0.00973973937624656,0.117856203766501,0,0,0,0.109947951585478,0,0,0.11801407372096,0,0,0.0680748916465277,0,0,0,0,0,0.277956673688708,0,0,0.0317867616544783,0.054413383471461,0,0,0,0,0,0.0422191893823144,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.177554797366191,0,0,0,0,0,0,0,0,0,0,0,0.127295057362973,0,0,0,0,0,0,0,0,0,0,-0.0170266381832603,0,0.0213930289781476,0.152942435716642,0,0,0,0,0.106838276114454,0,0,0,0,0,0,0,0,0,0,0,-0.01220334200934,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.222847301369289,0,0,0,0,0.0864997712636785,0,0,0,0,0,0,0,0,0.00889738665314062,0.0595291336563955,0.187465199618793,0,0,0,0,0,0,0,0,0,0.0351512728630793,0,0,0,0.0895662713677431,0,0.148433626837723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.201316344670988,0,0,0,0,0,0,0,0,0,0,0,0,0.27254895497882,0,0,0,0,0,0,0.26360297983532,0,0,0,0,0,0.000564150096513348,-6.93889390390723e-18,0,0,0.0694041528232255,0,0,0,0.0291533543357198,0,0,0,0,0,0,0.0100983418808385,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110322252497203,0.128825112224356,0,0,0,0,0,0,0.055236422089811,0,0.0278561063765346,0,0,0,0,0.182297891991016,0.00211739420762377,0,0,0,0,0,0,0,0,0,0.0222717010303297,0,0.134789737099239,0,0.0162099754957163,0,0,0.016822987454672,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.140992421514706,0,0,0,0,0.0152024290474112,0,0,0,0,0,0,0,0.0323969870989973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696721434536347,0,0,0,0,0,0,0,0.108226497530878,0,0,0.148224443515712,0,0,0.0642064779201639,0,0,0,-0.0520401116979224,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0917987263498721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267370488091849,0,0,0,0,0,0,0,-0.0329311428949124,0.0168052910783245,0.0241368201455741,0,0,0,0.00682197953303333,0,0.0406026972809829,0,0,0,0.211951738170947,0,0,0,-0.193215402387788,0,0,0,0.167743336627565,0,0,0,-0.0583399762185015,0,0,0,0,0
X000559.SZ,0,0,0.30406699696875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125394311499855,0,0,0.246412147374079,0,0,0,0,0.0127178311870819,0,0,0,0,0,0,0,0,0,0.103821835097583,0,0,0,0,0,0.188180796199659,0,0,0,0.0723346547522234,0,0,0,0,0,-0.0210590975244869,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.068224061037068,0,0,0,0,0,0,0,0,0.200357049082609,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898943991274043,0,0,0,0.0298247306977658,0,0,0,0,0,0.489402664102499,0,0.160759105282786,0,0.0683928518472922,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0430119688523206,0,0,0,0,0,0,0.105200274421628,0,0.0532369309181627,0,0.0612187700457346,0,0,0,0,0,0,0,0.164195849230752,0,0,0,0,0,0,0,0,0,0,0.104243486792483,0,0.181622492970129,0,0,0,-0.254469752136668,0.251744353707873,0,0,0.0547920412964979,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0748750321923457,0,0,0,0,0,0.222320282532809,0,0.0126626041160768,0,0,0,0,0,0,0,0,0.139894030449062,0.0354970983308005,0,0,0.0246770432111944,0,0,0,0,0,0,0,0,0.00223754371719861,0,0,0,0,0,0,0,0,0,-0.0191730217057051,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0707812822926037,0,0,0,0,0,0,0,0,0,0.00591669195688186,0,0.233260441953016,0,0,0,0,0,0.0300023861662989,0,0.000833537946687377,0,0,0,0,0,0,0,0,0,0,0.0451583389935987,0,0,0,0,0,0.0545564449776905,0,0,0.142421547438595,0.0195674836362214,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062074033394192,0.0360728489898752,0,0,0,0,0,0,0.0378821676148295,0.128191231122729,0,0,0,0,0,0,0,0,0,0.0431247583995693,0,0,0,0,0,0.121536134676009,0,0,0,0,0.156449201067358,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.0436149344506628,0,0,0,0.162905387025011,0,0,0,-0.0450259613627717,-0.0953889020469259,0,0,0,1.73472347597681e-18,0,0,0,0.258806773664528,0,0,0,0,0,0,0,0,0,0.0787802777393438,0,-0.0831149705657031,0,0,0,0,-0.122607641453996,0,0,0,0,0,0,-0.380796031323227,0,0.00315846070483265,-0.0397349704583097,0,-0.0668283179985696,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0164521627708816,0.214778374755748,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.180516054268795,0,0,0,0,0.157310498758159,0,0,0,0,0.0334898429188801,0,0,0.0919313311488592,0,0,0,0,0,0.0566563114519159,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177468193372101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790313157647049,0,0.278013808674139,0.0556847980007295,0,0,0,0.0876078600141123,0,0,0,0,0,0,0.046570299304739,0,0,0,0,0,0.0113460435403155,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104137329506317,0.0337379116274682,0,0,0,0,0,0,0,0.120047964388202,0,0,0,0,0,0,0.113874431897768,0,0.0764430557642743,0.0872175645502948,0,0.0370959076452673,0,0,0,0.287689809721504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725916623837057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455273455219546,0,0,0,0,0,0.128433902433318,0,0,0,0.0819675182515858,0,-0.178247496714824,0,0,0,0,0.174830060804874,0,0.0468022392011803,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123189126846837,0.166640204641442,0,0,0,0,0,0,0,0,0,0,0,0.0284845739476239,0,0,0,0.520391754216361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116493885243228,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835900814043522,0.0727268370626818,0,0,0,0,0,0,0.0919141839529101,0,0,0,0,0,0,0,0.00872824313493585,0,0,0,0,0,0,0,0,0.0395951561214399,0,0,0.0658624422561923,0,0,0,0,0,0,0.00603416700296961,0.0325207086649304,0,0,0,0,0,0
X002180.SZ,0.0996654859391281,0,0,0,0,0,0,0,0,-0.477185270196786,0,0,0,0,0,0.0278833293363415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113256748819783,0,0,0,0,0,0,0,0,0,0,0,0.141679191519853,0,0,-1.73472347597681e-18,0,0,0.203712924419827,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0.180063343105648,0,0,0,0,0,0,0.129436555482046,0.00189575071666337,0,0,0,0.0271743028923389,-4.33680868994202e-19,0,0,0.0692954522796237,0,0.248448611190847,0,0,0,0.214088336407854,0,0,0,0,0,0,0,0,0.298881971447276,0,0,0,0,0,0,0.000981427498067068,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872079630858331,0.0653589889397604,0,0,0,0,0.0852602763733975,0,0,0.0131204095471422,0,0,0,0.162253586253918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462505970476647,0,0.126711630875243,0,0,0,-0.00354811515184898,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039370147799191,0.0456017626576461,0.325671025670591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00908631697939473,0,0,0,0.00733679341838214,0,0,0,0,0,0,0.101607527580717,0,0.082798455124519,0,0,0,0,0,0,0,0,0,0,0
