,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000625.SZ,X000568.SZ,X002236.SZ,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002085.SZ,X600271.SH,X300003.SZ,X300136.SZ,X002508.SZ,X002008.SZ,X600089.SH,X600522.SH,X002294.SZ,X600177.SH,X600487.SH,X000157.SZ,X002007.SZ,X600118.SH,X600867.SH,X600699.SH,X600372.SH,X600566.SH,X000981.SZ,X600809.SH,X000559.SZ,X000050.SZ,X002074.SZ,X000066.SZ,X600498.SH,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.031199899835047,0,0,0.0473663711172356,0,0,8.67361737988404e-19,0,0,0.334874961822075,0,0,0,0,0,0,0,0,0,0,0.0215468222630897,0,0.0254920105366913,0,0.0208884490281836,-0.0159699775050161,0.0766302157231703,0,0,0,0,0,0,0,0,0,0,0,0,0.189901182674465,0,0,0,0,0,0,0,-0.00590194453750115,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.293147320450256,0,-0.0714780381965274,0,0.0156038813163865,0,0.133082411114602,0,0.278723025332543,0.0876949477330967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170289513323978,0,0,0,0,0,0,-0.0541943299521807,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531630724029613,0,0,0,0.0180779312165543,0.0113315800381355,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.281395593571291,0.196567857815125,0.106915171172328,0,0,0,0,0,0,0,0.386492708766138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169566570685142,0,0,0.059369925588465,0,0,0,0,0,0,0,-0.137137198033019,-0.0132230979785529,0,0,0,-0.0802891984723564,0,0,0,0,0,0,0,0,-0.0285881404332525,0,0,0,0,0
X000651.SZ,0,0.0435678236434075,0,0,0.138140690607753,0.034254944489857,0,0,0,0,0,0,0,0,0.0730824988504491,0,0,0,0,0,0.148596500170447,0,0,0,0,0,0,0,0.0496430582703277,0,0,0,0,0,0,0,0,0,0,0,0,0.18926085455187,0,0,0,0,0.0445894541373627,0,0,0,0,0,-0.00826058103473022,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.00792116421566022,0,0,0,0,0,0.736485168639471,0.0727841807568932,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239712438038611,0,0.0452916349098309,0,0,0,0.0259748100837829,0,0.00827979120106396,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0791952529633488,0,0,0,0,0,0.0431789335377097,0,0.0597340224677408,0,0,0,0,0,0,0,0.054607944462964,0,0,0,0,0,0.146351132223112,0.635682836377677,0,0,0,0,0.241705938111876,0,0,0,0,0,0,0,0.19840750548442,0,0,0,0,0,0,0,-0.0104897924182822,0,0,0.0845875747807819,0,-0.00165240880120487,0.07536761100173,0,0,0,0,0,0
X600276.SH,0,0.121786967240784,0.163143265058376,0,0.0262450515376564,0,0,0.0335558587027224,0,0,0,0.0717924458082684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492477879330342,0,0,0,0,-0.0337042674382576,0,-0.0570290225600494,0,-0.142506758558766,0,0.0106803305966641,0,0,0,0,0,0,0
X002304.SZ,0.129709518658739,6.93889390390723e-18,0,0,0.531094737629817,0,0,0,-0.12227121896149,0.124109867237089,0,0.00103956253575164,0,0,0,0.00339367547973968,0,0,0,0,0,0.0479828084530062,0,0,0,0,0,0,0,0,0,0,-0.181268921203594,0,0,0,0,0,0,0,0,0,0,0.103035097295624,0,0,0,0,0,0,0,0,-0.0319253190015855,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.234308999605735,0,0,0,0,0,0,0.097186825235834,0,0.0791813491778156,0,0,0,0.17730423463653,0.063736978207501,0,0,0,0,0.0381482653174591,0,0,0,0,0,0,0,0,0,0,0.00783611007034045,0,0,0,0,0,0,0,0,0,0,-0.0356611704528893,0.0276825514517065,0,0,0,0,0,0
X600690.SH,0,0.232433222583243,0,0.180070193558428,0,0,0,0,0,0,0,0.269994718813662,0,0,0.14295609432589,0,0,0,0,-0.0561899460198487,0,0,0,0,0.0380113459839294,0,0,0,0,-0.0161158322720765,0,0,0.126928469254205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317864118104366,0,0,0,0.0277453701402057,-0.0169815057176062,0,0,0,-0.0286593310787967,0,0
