,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X002292.SZ,X600703.SH,X600690.SH,X000100.SZ,X002241.SZ,X600271.SH,X600118.SH,X000559.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X600177.SH,X002049.SZ,X300124.SZ,X002465.SZ,X000977.SZ,X002129.SZ,X601877.SH,X000869.SZ,X002294.SZ,X300003.SZ,X002456.SZ,X002074.SZ,X600582.SH,X600867.SH,X002506.SZ,X002085.SZ,X002426.SZ,X002008.SZ,X600498.SH,X300001.SZ,X600839.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084932604306735,0.301009657137911,0.164658708331534,0,0,-4.33680868994202e-19,0,0,0,0,0.0598747251311327,0,0,-0.00261520505780596,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111312327531132,0,0,0.0941706100822233,0,0,0,0,0.067358720773018,0,0,0,0,0.0344074390476683,0,0,0,0.0314359683005595,0.0129383650803725,0,0.00886327964169385,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984607673589499,0,0,0.0897955505204619,0,0.0237116381335729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195233524543139,0,-0.0439754688920058,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0654906934807222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940091730097972,0,0,0,0,0.0349202250956031,0,0,0,0,0,0,0,0,0,0.181149082589219,0,0.00472506311220374,-0.00676730301841335,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242544740099837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324966717731464,0.364782361926325,0,0,0,0,0.0179639759134932,0,0,0,-0.0346094630222519,0,0,0.238413384914076,0.173958518301768,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152111380967543,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0988748137318439,0,0,0,0,0,0,0,0,0,0,0,0.213439622810113,0,0,0,0,0,0,0,0,0,0.0802431243421432,0,0,0,0,0,0.0937776964320721,0,0.0561385465700647,0,0,0,0,0,0,0,0.223696662793462,0,-0.0076321397233935,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.049634332768535,0,0.00409548158014937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177884885249396,0,0.170636688278228,0,0,0,0,0,0,0.144958478681576,0,0,0,0.127788471580936,0,0,0,0.119523303341755,0,0,0,-0.00864772532477272,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0546976499266801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220787568204346,0.0178761657735969,0,0,0,0.00291497005150615,0,0,0,0,0.155996635554835,0,0,0,0,0,0,0,0,0,0.0659305110775432,0,-0.0144591258762746,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.255967719059246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112035357478586,0,0,0,0,0,0.0521332332170985,0,0,0,0,0.138794026562025,0,0.0266490406352227,0,0,0,0,0,0,0,0.0655266412067356,0,0,0,0.0463802229711723,0,0,-0.00262713997356389,0,0,0,0,0,0,0
X002236.SZ,0,0,0.152494086345588,0,0,0,0,0,0.0133461004469163,0,0.010564561480199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248973003924165,0,0,0,0.225598543297261,0,0,0.109948320807355,0,0,0.0473505311765665,0,0,0.0591784496664626,0,0,0,0,0,0,0,0.0669112764378531,0,-0.00793923454912445,0.000704421171108338,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.118723199304307,0,0,0,0,0,0,0,0.118779547330911,0.0252219169195969,0,0,0,0,0.0337359490251725,0,0,0,0,0,0,0,0,0,0.0570889326946712,0.0614603366613221,0,0,0,0,0.0895309412923881,0,0.014780563697144,0,0,0,0,0,0,0.0123401469088721,0.019868868701545,0,-0.00440101184891204,-0.0027980036119771,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.00537925097570085,0,0,0,0,0.591240174952932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640085813803751,0,0.0538221249858405,0,0,0.12870385432758,0,0.221317941224022,0,0,0,0,0,0.0640985077978696,0,0,0,0,0,0,-0.00816677894912525,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.00271399004368918,0,0,0,0,0,0.0496838327913101,0,0.112320464828775,0,0,0,0,0,0,0,0.102620561464189,0,0.0460569537160274,0,0,0,0,0.118741530527976,0,0,0,0,0.0632748282519303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121707181273473,0,0,0,0.301979057605539,0,0,0,0,0,0,0,0,0,0,0.0801430185383162,0.0746236199099359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144982080881243,-0.039392936046496,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0131958629381886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231902502355208,0,0,0,0,0,0.053888060551153,0.0159040353951976,0.13736950015385,0,0,0.118625032454849,0,0,0,0,0.0324432735430715,0.0610713909867418,0,0,0,0,0,0,0,0,0.168314812429876,0,-0.000352136084949604,0,0,0,0,0,0,0
X600089.SH,0,0,0.00935415333967575,0,0,0,0,0,0,0.0800338283651486,0,0.0184471849869677,0,0,0.0312870627109279,0,0,0,0,0,0,0,0.0100575213893118,0.335971322456494,0,0,0,0,0.132945520080423,0.00224881217065852,0.048605243903928,0,0.0208628474390582,1.73472347597681e-18,0,0,0,0,0.00782204354165163,0,0,0,0.00790238610757968,0,0,0,0,0,0.0201119366942936,0,-0.00525237887660047,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.141880264054053,0,0,0,0,0,0,0.0900128986027745,0,0,0,0,0,0,0.0646491494918389,0,0.0477315804925697,0,0,0,0,0,0,0,0.071799577785208,0,0,0,0,0,0,0,0,0.0416942593275521,0,0,0,0.0340826122286708,0.00575524990104809,0,0,0.00194937738339855,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.06730691277997,0,0,0,0,0,0,0,0.143941000563071,0.0291582392749553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300653925902939,0,0,0,0,0,0,0,0,0,0.0147456381596547,0,0,0,0,0.0447766953035512,0,0.00687709646996936,-0.00255403983810547,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.015742044174925,0,0,0,0,0,0,0.0104912062864249,0,0,0,0,0.128709124467036,0,0,0,0,0,0,0,0,0,0.0209065166896622,0,0,0,0,0,0.217679553658054,0.033126297579191,0,0,0,0,0,0,0,0.0394416358418858,0,0,0,0.0520053017892615,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0283975214796833,0,0,0,0,0,0,0,0.147679631343137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101938905746662,0,0,0,0,0,0,0.350040119412525,0.124907338993171,0,0.0172351691278952,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.0125677659996721,0,0,0,0,0,0,-0.0631142350319212,0,0,0.0086470168524638,0,0.095151841543739,0,0,0,0,0,0,0,0.149624902514001,0,0.0370878147465808,0.168820121282953,0,0,0,0.0732282915604669,0.028857226910846,0,0.125509479482821,0,0.0420633517940826,-0.0364146012041267,0,0,0,0,0.107750886442071,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.136180891332367,0.102043235141889,0,0,0,0.131055858017403,0,0,0,0,0,0,0,0.0385059897858401,0,0,0,0,0,0,0.0130368076537811,0.0650195698591115,0.0234091979057657,0,0,0,0,0,0,0,0.110418378319738,0.155003925858914,0,0,0,0,0,0,0.0902534789175831,0,0,-0.0568635638908539,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.047311466119887,0.336518243805291,0,0,0,0,0.0599666913543888,0,0.102985196341224,0,0,0,0,0,0,0,0,0.161794254213025,0,0,0,0,0,0.0975365392037208,0,0,0,0,0,0,0.150059465598913,0,0,0,0,0,0,0,0,0,0.00900168604817691,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349285690985132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818339679761359,0.147134792068049,0,0,0,0,0,0.0220832911973019,0.0263312475568524,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079653565317583,0,0,0,0,0,0.149139335233298,0,0,0,0.0146639972442636,0.106084263860643,0,0,0,0,0,-4.33680868994202e-19,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0351270146263346,-0.0380752588174122,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0253006320891799,0,0,0,0.0269187105476727,0,0,0,0,0,0,0,0.0536189950680084,0,0,0,0,0,0,0,0.0551458336716006,0.0124444324024745,0,0.0881702480944239,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0285185322117604,0,0,0,0.0182886726472515,0.0127861223418737,0.0321398495724476,0,0.0140601776654516,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0576554475262943,0.0407134941596565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169089215906027,0,0,0,0,0.117238821238224,0,0,0,0,0,0.0115645581471841,0,0,0,0,0,0.0691139331885077,0,0.0309892636992723,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0670063837316936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212200508669609,0.065237636337986,0,0,0.518473380961618,0,0,0,0,0,0,0,0,0.0160659822322036,0,0,0,0,0,0,0,0.00169813755027339,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127298820006537,0.331758988126993,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0982636601599524,0.0133079096743255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151336400935565,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218179038609017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109993317604822,0,0,0,0,0,0.0994171547730166,0,0,0,0.0768254956457597,0,0,0,0,0.208154147845405,0.229552218111361,0,0.029296785399852,-0.00917006837845603,0,0,0,0,0,0
X600867.SH,0,0,0.0680997984489505,0,0,0,0,0,0,0.000734248563991665,0.0680038844006604,0,0,0,0.00199507412473235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633520527443421,0.0540572635146032,0,0.150204897392938,0,0,0,0,0,0.00728238436235053,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0287627723020648,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.277755166464994,0,0,0,0,0,0,0,0,0,0,0,-0.0731659052554582,0,0,0,0,0.0756960380227686,0,0,0,0,0,0.148270917509011,0,0,0,0,0.350805835818509,0,0,0,0,0,-0.0405055632835291,0,0.297194894279164,0,0,0,0,0.017829566177598,0.0797438004727237,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.0973662740725761,0,0.0244759785040494,0,0,0,0,0,0,0.224473759157978,0,0,0.0670251625087545,0,0,0,0,0,0,0,0,-0.177012382354013,0,0,0.0755864802039598,0.0613830882085735,0,0,0,0,0,0.0827764746527278,0,0,0.0741527625543037,0,0,0.12473578482092,0,0,0,0,0,-0.0526327790145934,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.106079111647132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131098517199753,0,0,0,0,0,0,0,0,0.0169211727606702,0.0183582220751209,0,-0.0769178304049803,0.0208202567723606,-0.0444139342073992,0,0,0,-0.0355653098839629,0,0,-0.0344388180431343,0.109255086299884,-0.0189218458263258,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.0507867922174699,0,0,0,0.0227993162459733,0,0.0950789713419236,0.110700386421668,0,0,0,0,0,0,0,0,0,0,0,0,0.290673959300376,0,0.0291101511830293,0.0984945595578922,0,0,0,0,0.05902284435674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0941239008951996,0,0,0,0,0.0197864062967835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325993060270603,0,0,0.167800369456797,0,0,0,0,0,0.0432354440161263,0,0,0,0,0,0,0,0.0366639859019573,0,0,-0.00721131440096561,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0.144572828159798,0,0,0.0685963498339626,0,0.0589910840344384,0,0,0,0,0,0,0.29760427185672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265642423430353,0,0.131713613548433,0,0,0,0.350239311491914,0.0818358462497777,0.0559598676252607,0,0,0.0892101986587059,0,0,0,0,0,0,0,-0.00603215632880619,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0.102246444526837,0,0,0,0,0,0,0,0.023328172883982,0,0,0,0,0,0.0566526228003867,0,0,0.0554898350503019,0,0,0,0,0.142991603510494,0,0,0.191976960829046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165001070641684,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0186887122647963,0,0,0,0,0,0,0,0,0,0,0,-0.111098901412909,0,0,0,0,0,0,-0.0127677497840371,0,0,-0.0233566785565923,0,-0.175880007124699,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0776661028001139,-0.0173721172235281,0,0,-0.0253523749874439,0.0366959053166339,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.216684854091623,0,0,0.137972954660882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188475976542658,0,0.0751948473765458,-0.554053530122711,0,0,0,0,0.106520586966249,0,0,0,0,0.145886747904564,0,0,0,0,0.192942069572289,0,0,0,0.494604573134668,0,0,0,0.782560803767166,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906968911434137,-6.93889390390723e-18,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486384424409179,0,0,0,0,1.64419516867846,0,0
RealEstate_excess,0,0,0,0.0378553967133492,0,0.0110558239351956,0,0,0,0,-0.054247604811988,0,0,0,-0.0761678495451539,-0.0607014015571226,0,0,0,0,0,0,0,0,0,0,0,0,0.0717426523803482,0,0,0,-0.0024006404977274,-0.161276694322615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575014349348645,0,0,0.168124392043275,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0735495613764463,0,0,0,0,0,0,0,0,0,0,0,-0.0590304087274056,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0138586760442676,0,0,0,0,0,0,0.0079715402900118,0,-0.115591503360199,0,0,0,0,0,0,0,0.00531800141557642,0.192521393661148,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00621138471264538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126806076750377,0,0,-0.000616435132537753,0,0,0,0,0,0,0,0,0.0400195226272586,-0.0163207531197665,0,0,0,0.0193192095192232,0,0
CarbonVol_Shenzhen,0,-0.101419205425405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511432889696463,0,0,0,0,0,0,0,0,-0.0300535696474956,0,0,0,0,0,0,0,0,0,0,0,0.116382564437839,0.0617122571625943,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00462034652886287,0,0,0,0,0,0,0,0,-0.0100406727566542,0,0,0,0,0,0,0,0,-0.000294867827048367,0,0,0.00915234279824673,0,0,0,0,0.0339390810895493,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519275567485322,0,0,0,0,0,0,0,0,-0.00452652668061177,0,0.00294887155611227,0,0,0,0,0,0,0,0,0,0.00537045436923308,0,0,0,0,0.0394391792646159,0,0
