,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002475.SZ,X600031.SH,X000568.SZ,X002236.SZ,X000100.SZ,X600271.SH,X002456.SZ,X002085.SZ,X600118.SH,X600177.SH,X000338.SZ,X002292.SZ,X000157.SZ,X002007.SZ,X002180.SZ,X600372.SH,X000559.SZ,X300003.SZ,X600867.SH,X300124.SZ,X002294.SZ,X002426.SZ,X002074.SZ,X002506.SZ,X600498.SH,X601877.SH,X600089.SH,X600522.SH,X002508.SZ,X002465.SZ,X000050.SZ,X600566.SH,X300115.SZ,X000869.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103752194677281,0,0,0,0,0.110755415365326,-0.0437283041422191,0.103089258154121,6.93889390390723e-18,0,0.111095140740716,0,0,0,0,0,0,0.184992384284092,0.0636884288865833,0,0,0,0,0,0,0,0,0,0.0312588524712921,0,-0.0230184053614093,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336865394299027,0.00936908637232598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04821688414181,0,0.0598421029605494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12104541976924,0,0,0,0,0,0.00679888473292922,0.0374356216289544,0.0255897513009449,0,0,0,0,0
X600271.SH,0,0,0,-0.0288334506159678,0,0,0,0,0,0,0,0,0,0,0,0.0373311552217211,0,0,0,0,0,0,-0.0458487314024524,0.111003545391834,0,0,-8.67361737988404e-19,0,-0.0991348208696413,0,0,0.210875693540931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847874289645202,-0.0565775718635566,0,0,-0.00797479170265127,0,0.0342113992645062,0.0201447731666929,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213167215226736,0.22176994893776,0.110889229480199,0,0.0649176283399617,0,0,0,0.17982017671103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087692143984275,0,0.0888277443379337,0,0.0401533489260321,0,0,0,0,0.248871938757602,0,0,0,0,0,-0.0662312091734828,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109747811766753,0,0,0,0,0,0,0.0280256224971099,0,0,0,0,0.0430622839881404,0,0,0,0,0.075541376889523,0,0,0,0,0.172598666966974,0,0,0,0,0,0.056069708733043,0,0,0,0,0.0218760670088837,0,0,0,2.16840434497101e-19,-0.0185459773126784,0,0,0,0,0,0
X600118.SH,0,0,0.0317128343102756,-0.00736044763719189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205980765085494,0,0,0,0,0,0,0,0.0528980915942253,0.1584749491164,0,0,0.0204823676177709,0,0,0.121766913244057,0,0.0202429455134811,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0.166033634080037,0,0,0,0.0439079569961012,0,0,0,0,0.110422196202645,0,0,0,0,0.0934766197372625,0,0,0,0,0,0,0.0314312949290808,0,0,0,0,0,0,0,0,0,0,0,0,0.0160802688200066,0,0,0,0.0152737906922067,0,0.0417196995159766,0.143621855083818,0,0,0,0,0,0,0,0,0.0636993621588309,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11036822919492,0,0,0,0,0,0,0,0,0,0,0.0327640809302924,0,0,0,0,-0.00333201035795833,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167132954255402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249773277669687,0,0,0,0,0,0.166855009895531,0,0,0.0995863352875315,0.178189281780547,0,0,0,0,0,0,0.337558292871436,-0.00536610297381584,0,0,0.00258049461118163,0,0,0.0104101509421891,0,0,0,0,0,0
X000157.SZ,0,-0.109666960722501,0,0.0724597773520629,0,0,0,0,0,0,0,0,0.272557944817841,0,0,0.00663724726225493,0,0,-0.00205308906364051,0,0,0,0,0,0,0,0.0619878620240448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709015423391379,0,-0.0745416631919598,0,0,0.0408439520380752,0,0,0,0,0,0,-0.0728926899201836,0,-0.164382651523181,0,0
X002007.SZ,0,0,0.124043843735764,-0.0801593430630223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450934710313953,0,0,0,0,0,0,0,0.769782560153136,0,0,0,0,0,0,0,0,0,0.065724964197827,0,0,0,0,0.0515271506841222,0,0,0,0,0,0.161657625973129,-0.00189626574162205,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821510228514381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288519928203455,0,0,0.0853767999922955,0,0,0,0,0,0.0692132715333098,0,0.112722805593896,0,0,0.107934223148695,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190139789599733,0,0,0,0,0,0,0,0.00875455407038994,0,0.184269610047976,0,0,0,0,0.0971371265229219,0,0,0,0,0,0.0775958380966013,0,0,0,0,0.120503307690131,0,0.0317984908000216,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0960004359563275,0,0,0,0,0.0434907333683527,0.0311780146257031,0,0,0,0,0,0,0,0.0329497675520863,0,0,0,0,0.0549462103718448,0.118967547251401,0.301199511604767,0,0,0,0,0,0.107076618150584,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.0353926783207147,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0937653273402182,0,0,0,0,0,0,0,0,0.0620589994627411,0,0,0,0.0260862346664602,0,0,0,0.101636812073069,0,0,0,0,0,0,0,0,0,0,0,0,0.0400096713797751,0.0959685037435818,0,0.0100431353435818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.0676406544412925,0,0.0274024295316238,0,0,0.142847438898462,0,0,0.0490131700940502,0,0,0,0.112641168332875,0,0,0,0,0,0,0.0235172222030569,0,0,0,0,0,0,0,-0.00168510372799829,0,0,0,0,0.109688806135516,0,0,0,0,0.0186193362239883,0,0,-0.0756333919410064,0,0,0,0,0,0,0.0383764317962367,0,-0.0168435201798011,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111703731768393,0,0,0,0,0,0,0.0427677452241147,0,0,0,0,0.0849138959639831,0,0,0,0,0,0,0,0,0,0.153301089383722,0,0,0.0692413234598277,0,0,0.0707687195847691,0,0,0.0970633545041909,0,0,0,0.00410399286636062,0,0,-0.0140868595094791,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.139670612428626,0.0472510952385384,0,0,0,0,0,0,0,0,-0.0273630235654776,0,0,0,-0.00760680161937129,0,0,0,0,0.113587630900823,0,0,0,0,0.0773192529732892,0.0176509652673921,0,0,0,0,0,0,0,0,0,0.0631843013225016,0.0140461614284702,0,0,0,0,0,0,-0.041599571290926,0.0236776778540842,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0.158312216939083,0,0,0,0,0,0,0,0,0,0,0,0.0682423990059298,0,0,0,0,0,0,0,0.158953432489781,0,0,0,0,0,0,0,0.18428259915232,0.17450816852147,0,0,0,0,0,0,0,0,-0.00922542896159046,0,0.0963693411508495,0,0,0,-0.150192441874302,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0338131223586822,0.158047286154196,0,0,0,0,0,0.141639331027396,0,0.0354420391447367,0,0.0352440388603147,0,0,0,0,0,0,0.0302427923720872,0,0,0,0,0.321980627140125,0,0.013443034946543,0,0,0,0,0,0,0.15565645336992,0,0,0,0.105925610322867,0,0,0,0,0,0,0,0.100894695861677,0,-0.00244219768658077,0,0,0.0792588170422083,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.026583013597444,0.109369407452116,0,0,0,0,0.0386326659737189,0,0,0,0,0.181685426102864,0,0,0,0,0.158018671779343,0,0,0,0,0.0900354652313948,0,0,0.0858940416349814,0,0,0,0,0,0.0412741921318922,0,0,0,0.013056911447695,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0.050155950940931,0,0,0,0,0,0,0,0,0.0151100574058599,0.254256338189059,0,0.00914485419924132,0,0,0,0,0,0,0,0.047580551293853,0.111752718835233,0,0,0,0,0,0,0.431144122959838,0.125381072510017,0,0,0.150767962836659,0,0,0,0,0,0,0,0,0,0,0,0.102985293936733,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0796035648568237,0,0,0,0,0,0,0,0,0,0,0.0985195863882449,0,0,0,0,0,0,0,0.182279109271881,0.201266603278189,0.263014011797862,0,0,0,0,0,0.0548970348155561,0,0,0,0,0.251862821979307,0,0,-3.46944695195361e-18,0,0.108749371955453,0,0,0,-0.0103277396219607,0.0913400459155961,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0633379899928347,0.0757928399933043,0,0,0,0,0,0,0,0,0,0,0,0,0.135265644661955,0,0,0,0.0231562722447167,0,0,0.0124133644727397,0,0,0,0.141896404292165,0,0.0140204041896996,0,0.0376869932170579,0,0,0.0256014098701139,0,0,0.00577768358205774,0.0922002882420057,0,0,0.019198749396796,0,0.00647690515742394,0.0376683423343586,0,0,0,0,0,0
X600522.SH,0,0,0,-0.0943775264530456,0,0,0,0,0.197967255786447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332332856964396,0,0.322676379428383,0,0,0,0,0,0,0,0,0,0,0,0.0369133467759819,0,0,0,0,0,0,0.143863832928793,0,0.0091951272774815,0,0.136380360471668,0,-0.0736297260602584,0,0,0,0,0
X002508.SZ,0,0,0.314530955610953,0.0464702580589409,0.185930917168643,0,0,0,0,0,0,0,0,0,-0.0507462656148757,-0.0152081045709317,0,0,0,0,0,0,0.116215316825545,0,0,0,0,0,0,0.115110336793323,-0.000818354452059916,0,0,0,0,-0.129710620074668,0,0,-0.110614828820002,0,0.0904125991808698,0,-0.0244566442562688,0,0,0,0,0.0109689492582116,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316494627652674,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190977681079189,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.22884692985649,0,0,0,0,0.355998923079966,0,0,0,0,0.195746428547183,0,0.0129402003091587,0,0.0690830099024156,0,0,0,0,0,0,0,0,0.114719927494735,0,0,3.46944695195361e-18,0,0,0,0,0,0
X600566.SH,0.349931456598198,0,0.228310351986224,0,0,0,0,0,0,0,-0.00556708979529542,0,0.139742977233589,0,0,0,-0.414199405558518,0.195455569940487,0,0,0,0.0674662423587164,0,0,0,0.00124557911178353,0,0,-2.16840434497101e-19,-0.0076675977041177,0,0,0,0,0,0,-0.0225762087243413,0,0,0,0,0,0,0,0,-0.0120522658793362,0,0,0,0.12325088188051,0,0,-0.00321727869406325,0,0,0,0,0,0
X300115.SZ,0,0,0,-0.10004633762314,0,0,0,0,0,0,0,0,0,0,0.0837067373164957,0,0,0,0,0,0,0,0.0370167922848815,0,0,0,0,0.0427058512278136,0,0,0,-0.0635023746292162,0,-0.138580665750126,0,0,0,0,0,0.337668634019867,0,0,0.0984237068865482,0,0,0,0,0,0,0,0,-0.0445632930809754,0.0319603399017894,0,0,0,0,0,0
X000869.SZ,0,0,0.0508377573376434,0,0.365141199266697,0,0,0,0,0,0,0,0,0,0.043227582245666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670013577779178,0,0.0561263320475144,0,0,0,0,0,0.0741144226740376,0,0,0,0,0,0,0,0,0,0.0418718009197821,0,0,0,0,0.0162067068104872,0,0,0,0,0,0
X000981.SZ,0.282149867362752,0,0.273802526296768,0,0,0,0,0,0,0,-0.296237008037413,0,0,0,0,0,0,0,0.11783216221622,0,0,-0.0309154934985977,0.198583897719618,0,0,0.0702764269844878,0,0,0,0,0,0.219739431785263,0,0,0.235756416705366,0,0,0,0,0,0.182978804829437,0,0.0584909069635328,0,0,0,0,-0.287456532859978,0,0,0,0,-0.218777698210296,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0821990158131629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.26231923651932e-05,0,0,0,0,0,0,0,0,-0.0388598813006528,0,0,0,0,-2.16840434497101e-19,-0.0769636431658651,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.132032557412114,0,0,0,0,0,0,0,-0.05966531324027,0,-0.139857708683133,0,0,0,0.133565616592427,0,0,0,-0.889480549649671,-0.326702765239559,0,0,-0.251315769571867,0,0,0,0,0,0.242634139304717,0,0,0,0.310803810611087,0,0,-0.163488814676953,0,0,0.562927312432081,0,-1.27966305225566,0,0,0,0
TED,0.0711622419621392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254006407861697,0,0,0,0,0,0,0,0.079311917352315,0,0,0,0,0,0,-0.188062943327398,0,0,0,-0.327249606016987,0,0,-0.105820816916551,0,0,-0.0109574377771945,0,0,0,0,0,0,0,0,0,0,0,0.457379324217935,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0339957335668692,0.0653126006918271,0,0,0,-0.0853490762328277,0,0,0,0,0,0.0729336248043753,0.234719276905174,0,-6.93889390390723e-18,0,0,0,-0.154628478716995,0,0,0,0,0,0,0.0928221526156961,-0.0616888137403304,0,0,0,0,0,-0.117437881836142,0.0255111112150028,0,0,0,0,-0.251701136532244,0,0,0,0,0,0.0423443656904349,0,0,0,0.00402890146632488,0.0560579477172889,0,0,0,0,0,0
MKreturn,0,0,0,-0.0136182585581647,0,0,0,0,-0.00560862948589355,0,0,0,0,0,0,0,0,0,-0.0281236562466894,0,0,-0.0346635322702473,0.0201142695470463,0,0,0,0,0,0,-0.102364386219523,0,0,0,-0.0805237602446837,0,0,0,0,0,0,-0.0455133874910241,0,0,-0.0883220626578014,0,0,0,0,0,-0.0245796415446482,0,-0.012213713037283,0,0.122305402248095,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294329622299138,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00619072240735528,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0297151771300062,0,0,0,0.0163812337538548,0,-0.0371184445624885,0,0,0,0,0,0,0,-0.0210449555824528,0,0,0.0894067969774022,0,-0.0978286686201506,-0.0167146583799099,0,0,0,-0.0103510918276454,0,0,0,0.010635212497693,0,0.190443414014058,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0033399496118317,0,-0.00218418169461639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831345501912133,0,0,0.00148019157431863,-0.0038197063082457,0,0,0,0,0,0,0,0,-0.00374833180585464,0,0.00553099965648525,0.0130595112456108,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167671958466138,-0.0351447905489743,0,0,0,0.0102892965106391,0,0,0,-0.0353792249716261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195800240370228,0,0.00320070757492611,-0.00198387509777144,0,-0.0031388888452775,0,0,0,-0.00221516013835906,0,0,-0.0146877234966951,0,0.0383065119260831,4.33680868994202e-19,0,0,0,0.0460711306536407,0,0
