,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002241.SZ,X002129.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X002236.SZ,X000157.SZ,X600702.SH,X600779.SH,X002074.SZ,X600584.SH,X601799.SH,X002414.SZ,X002007.SZ,X600183.SH,X600884.SH,X000800.SZ,X000733.SZ,X300003.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0.0355153995131129,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0975776936718423,0,0,0.222934983291722,0,0,0,0.0390306754600954,0,0,0,0,0.0239687396478629,0,0,0,0,0,0,0.0378211128537264,0.182466413214547,0,0,0,0,0,0,0,0.00384390523209969,0,0,0,0,0.0409996359976832,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106195579261009,0,0,0,0,0,-0.196507529757056,0,0,0,0,0.428455942490976,0.142541501830235,0,0,0,0,-0.0547082135230151,0,0.302541452370882,0,0,-0.0584138069298255,0,0,-0.00467515866462041,0,-0.159421125347519,0,0,0,0.334477411284916,0,-0.424865259932477,0,0,0,0,0.0559573351239053,0,0,0,0,0.0299529718239945,0,0
X300124.SZ,0.0791889957387901,0,0,0,0,0.0490595268559398,0,0,0,0,0,0,0,0.242087548597719,0,0,0,0,0.0805048697139768,0,-0.0219009387285862,0,0,0,0.149703537501949,0,1.73472347597681e-18,0,0,0,-0.0517820262640294,0,0,0,0,0.172077144328706,0,0,0,0.0636690637890903,0,0,0,0,-0.0918686795092638,0,0,0,0,0,0,8.67361737988404e-19,-0.0158692342962044,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.014071377529599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209374090495756,0.0277543776137371,0,0,0,0,0,0.0222940758642992,0,-0.0145530155805431,0.0346171760661418,0,0,0,0,0,0,0,0,0,0,-0.172497816816767,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0148368478883648,0,0,0,0,0,0,0.143053570170998,0,0.0279485456083211,0,0,0,0,0,0,0,0,0,-0.014383096667789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102703499428378,0,-0.0804539510873373,0,0,0,0.117821545904936,0,0,0,0.0100552853929596,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197712822958618,0.127898385655254,0.06060796327765,0,0,0,0,0,0.293913752711484,0,0,0,0,0,0,0,0,0,0,0.161823376179478,0,0,0,0,0,0.0142527729344272,0,0,0,0,0,0,0,0,0,0,0.0929180898254664,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.074715077583747,0,0,-0.0642149623388017,0.187699928309113,0,0,0,0,0,0,0,0,0,0,0.103766901442635,0,0.0235165278799106,0.0373980423769125,0.00926671042772231,0,0,0,0,0.0336699915631765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00538260055208729,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.407569958163968,0,0,0,0,0,0,0,-0.260231754524336,0,0,0,0,0,0,0,-0.0211754201690444,0,0,0.0691509566706848,0,0,0,0,0.0477148524498987,0,0,0,0,0,0,0,0,0,0,0,0,-0.121951952054276,0,0.22276060884022,0,0.370691243651919,0.0116558093643044,0,0,0.0204856770037252,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33331702094422,0.049368239861002,0,0,0,0.136010245073657,0,0,0,0,0,0,0,0.174180642279358,0,0,0,0.0869747437355129,-0.0802466224440049,0,0,0,0,0,0,0.15788837762134,0,0,0,0,-0.0330731048578804,0,0,0,0,0,-0.0351407347345491,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0400165678274686,0,0,0.325224938494922,0,0,0,0,0,0,0,0,0,0,0,0,0.0267550525658105,0.0210297251411429,0.189798244198202,0,0,0,0,0.0465789475111477,0,0,0,0,0.0306371465147215,0,0,0.198430623243316,0,0,0,0,0,0,0,0,0,-0.0314052127910413,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.0178755606693931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187000157515988,0,0,0,0,-0.00617175725537671,1.73472347597681e-18,0,0,0.0727243187621601,0,0,0.319885139209351,0,0,0,0.0266310100721165,0,0,0.0458481141554097,0,0,0,0,0,0,-0.0188859753561462,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.140001372800953,0,0,-0.00606679809500277,0,0,0,0,0,0,0,0.31696249565542,0,0,-0.0438593356531506,0,0,0,0,0,0,0,0,0,0,0,0,0.0601193660658,0,0,-0.153704249841483,0,0,0,0,0,0,0,0,0,0,0,0,0.303050671918885,0,0,0,0,0,0.00958290323479023,0,0,0,0,0,0
X000661.SZ,0,0.132438877059711,0,0,0,0.402046656272694,0,0,0,0,0,0,0,0.292323724316168,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977169220464252,0,0,0,0,0,0,0,0.209214715603159,0,0,0,-0.0857318924324873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19879421543155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168122553547916,0,0.0715183309204988,0,0,0,0,0,0.211550246398942,0,0.0891197231017588,0,0,0,0,0,0.0510166553818788,0,0,0,-0.152973475221202,0,0
X300142.SZ,0,0,0,0,-0.0398673918502033,0.048729412714744,0,0,0,0,0,0,0,0,0.0539398437991236,0.607425357961239,0,0,0,0,0,0,0,0,0.458093819504435,0,0,0,0,0,-0.174308122296289,0,0.213759446150387,0,0,0,0,0,0.0867348621387303,0,0,0,0,0,-0.00574144879413339,0,0,0,0,0,0,0.0849397017366619,-0.0388256727327434,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.560950141438308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305352542374857,0,0,0,0,0,0,0.0367770643786394,0,0,0,0,0,0.165263057767438,0,0,0,0,0,0.0326192668237364,0,0,0,0.0846883148312201,0,0,0.0132427772878813,0,0,0,3.46944695195361e-18,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0299965715134304,0,0.0699937301467433,0,0,0,0,0,0,0,0,0.0479741555526095,0,0,0,0.0618356097786776,0,0,0,0,0,0,0.0621371828889205,0,0,0,0,0,0,0,0.0676878337998158,0,0,0.0822682418530008,0,0.166181254926503,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0641639418887861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133513209002443,8.67361737988404e-19,0.083186493432514,0.0392416099045102,0,0,0,0,-0.00432329487919243,0,0,0.166882506763517,0,0,0.0947881954081188,0,0,0,0,0,0.071579050847328,0,0,0,0,0,0,0,-0.0225988080399574,0,0,0,-0.203601378049578,0,0
X000799.SZ,0,0,0,0.504834238550882,0,0.251571923159757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141726401765247,0,0,0.005906055718754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683141347236438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000247061343606688,-0.026700174732658,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.104525195004882,0,0,0,0,0,0.115426334269527,0,0,-0.0120300057524475,0,0,0,0,0,0,0.148505210769958,-0.0538430240377943,0,0.234209919128177,0,0,0,0,0,0,0,0,0.138729523489608,-0.0318333412368079,0,0.240671305643023,0,0,0,0,0.184315183657176,0,0,0,0,0.215246204224804,0,-0.0308889186354615,0,0,0,0,0.152309127476109,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0954251855071745,0,0.153950862243203,0,0,0,-0.0909481675632159,0,0.113333449919671,0,0,0,0,0,0,0.160242991279089,0,0,0.0950645097145662,0,0,0.0928299138401194,0,0,-8.67361737988404e-19,0,0,0.019285566769044,0,0,0,0,0,0,0,0,0,0.151160674573931,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X002236.SZ,0,0.00251401780535763,0.0837480495608492,0,0,0,0,0,0,0,0,0,0,0.0292368286324847,0,0,0,0,0,0,0,0,0,0,0,0.0762360871897833,0,0.0592607973323878,0,0,0,0.0389440571580453,0,0,0,0,0.0231589509301886,0.0339588457975294,0,0,0,0,0,0,0.0465511401749802,0,0,0,0,0,0,0.00674721244807814,8.67361737988404e-19,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.610920837944352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026913892819146,0,0,0,0,0,0,0,0,0.155753594001345,0,0,0.0536611022722298,0,0,0,0,0,0,0,0,-0.0386787501317855,0,0,0,0,0.00377324467293569,0,0,0,0,-0.024489448382232,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524826706893555,0,0,0,0,0.498371807080168,0,0,0,0,0,0.418706814150333,0,0,0,0,0,0,0,0,0,0,0.210605550997537,0,0,-0.0451789218261561,0,0,0,0,0,0,0
X600779.SH,0,0.430597454538613,0,0.0677539277062822,0,0.111482501252079,0,0,0,0,0,0,0,0.0512684801132551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076672200417516,0,0,0,0,0.0626544937717853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628117286029079,-0.0319930062406418,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.121152919034629,0,0,0,0,0,0,0.371859940391111,0.0194146231334186,0,0,0,0,0,0.0611913716476267,0,0,0,0,0,0,0,0,0,0.111698981909345,0.0922826934372512,0,0,0,0,0,0,0,0,0,0,0,0,0.0531536345667863,0,0,0,0,0.174450507620069,0,-1.73472347597681e-18,0.0444679546974526,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.191180347776776,0,0,0,0,0,0,0,0,0,0,0,0,0.0259247869968065,0,0.0949848023063722,0,0.114035694692427,0,0,0,0,0,0,0,0.299980997422224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036743584077743,0,0,-0.00863326683247188,0,0,-0.0440176852889375,0,0,0,0.0153190945099187,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.044773316432126,0,0,0,0,0,0.0266023261362772,0.245562093659107,0,0,0,0,0,0,0,-0.063784149463386,0.051641924322135,0,0,0,0,0,0,0,0,0,-0.0300843422986203,0.0271886134374887,0,0,0,0,0,0.116443571635721,0,0,0,0,0,0,0,0,0,0,0,0.0517510490416716,0,0
X002414.SZ,0,0,0,0,0,-0.0209158255596761,0,0,0,0,0,0,0,0,0,0.152661080090388,0,0,0.10335226876801,0,0,-6.93889390390723e-18,0.0677575757280986,0,0,0,0.0731473087329916,0,0,0.133659090084772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535630429457055,0,0,0,0,0,0,0,-0.0133487720261909,0,0,0,0,0.0406200845817282,0,0
X002007.SZ,0,0.118120122011166,0,0,0,0,0,0,0,0,0,0,0,-0.00655704979394558,0,0,0,0,0,0,-0.256138260289285,0,0,0,0,0.0428225734857214,-0.152890863439675,0,0,0,0,0,0,0,0,0.062794766220598,0,0,0,0,0,0,0,0,0,0,-0.00855972001482264,0,0,0,0,0,0.0420182906928317,0,0,0,0.0426832040455212,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0139742952923171,0,0,0.000757692546261741,0,0,0,0.0479510333881276,0,0.180622531980767,0,0,0,0,0.0393704857095958,0,0.0491105274488642,0,-0.0162494038634804,0,0,0,0,0,0,0,0,0.0122521207737116,0.0322230310036008,0,0,0,0,0,0,0,0,0,-0.0491789811047286,0,0,0,0,0,0.0142238407412974,0,0,0,0.06334743241089,0,0
X600884.SH,0,0,0,0,0,-0.33146770195739,0,0,0,0,0,0.0988690645712019,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0226146819418791,0,0,0.196613096883743,0,0,0.0375416686705238,0,0.174385622965725,0.0377075544213763,0,0,0.201883355326342,0,0,0,0,0,0,0,0.140572118453694,0,0,0.0384021689584493,0,0,-0.0660555926815076,0,0,0,-0.0329041643128128,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328996374309905,0,0,0,0,0,0,0,0,0.00458965165334935,0,0,0,0,0,0,0,0,0,0.00241470076977922,0.541436776416446,0,0,0,-0.0656090100803,0,0,0,0,0,0,0,0,0,0,-0.00531452417634992,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0595030281808675,0,0,0,0,0,0,0.187271306955105,0,0,0,0,0,0.229071093585522,0,0.051028147690966,0,0,0.488742299727132,0,0,0,0,0,0,-0.01388565067477,0,0,0,0,0,0,0,0.01164232933775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0276348761031811,0.0587221892080906,0.0535004463201233,0,0,0,0,0,0,0,-0.0306588406458231,0,0,0,0,0,0,0,0.123381648156352,0,-0.117370547394482,0,0,0,0,0,0.0366164433496045,0.119154118499866,0,0,0,0,0.0768015003000964,0,0,0,0,0,0.0100516885986514,0,-0.0249457276498718,0,0,0,0,0,0,0,0,0,0,0,-0.0267304656741821,0,0
X000977.SZ,0,0,0,0.00870818534498927,0,0,0,0,0,0,0,0,0,0,0.0310774046122605,0,0,0.219826773351955,0,0,0,0,0,0,0,0.0264716533922268,0,0.109853432201912,0.083698556291278,0,0,0,0,0,0,0,0.107560433675449,0,0,0,0,0,0,0,0,0,0.0894254304497241,0,0,0.101599543250738,0,0,0,0,0,0,0.0514044497998953,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129117181062807,0,0,0,0,0.279146935224287,0,0,0,0.0399809672731998,0,0,0.144315791166152,0,0.0376744349292074,0.0188868572350178,0,0,0,0.144928988881728,0,0,-0.00876292120759831,0,0,0,0,0,0,0,0,0.0351848499561288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0147796673764564,0,0,0,0,0,0,-0.0716016071808371,0,0,0,0.0204410282959709,0,0,0,0,0,0,0,0,0,0,0,0.108141145293693,0,0,0,-0.0342058887978835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592554079042246,0,0,0,-0.083992091914756,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0455193527665302,0,0,0.0574643892896182,0,0,0,0,0,0,0,0,0,0.15285832038197,0,0,0,0,0,-0.0524708438657512,0,0,0,0,0,0,0,-0.0381258501844178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885293035905453,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799556742465968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154403705525482,0.0245393661226964,0,0,0,0,0,0,0,0,0,0.146192687465585,0,-0.149975822626301,0,0,0,0,0,0,0.79939726603353,0,0,0,0,-0.0347974163019523,0,0
RealEstate_excess,0,0.0288021191981467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677370815042506,0,0,0,0,0,-0.0016717736191645,0,0,0,0.00411224148504088,0,0,-0.0669462211555734,0,0.0258305998189023,-0.00164812602038346,0,0,0.0362968075466911,0,0,0,0,0,0,0,0,0,0,-0.0779130964973116,0,0,0,0,0,0,0,0,0,-0.0351703430578837,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414242271168603,0,0,-0.0466710686280279,0,0,-0.0159992664183826,-0.0103156514957314,0.134958549754554,0,0,-4.33680868994202e-19,-1.0842021724855e-19,-0.0195225244596658,0,0,-0.00304959979603536,0,0,0,0,0,0,0,0,0,0,0.0955959515268381,0,-0.0480092146476936,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329972406891383,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127380742110583,0,0,0,0,0,0,0,0,0,0,0,0,-0.000291420251006772,0,0,0,0,0,0.000386850724436998,0,0,0,0,0,0,-0.00411248491888153,-0.00135030955607179,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143732138941626,0,0,0,0,-0.00795441053365675,0,0,0,0,0,0,-0.0626849770379362,0.0803439232328932,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212308247416202,0,0,0,0,0,0,-0.178808237659679,0.138379569869982,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538063760928759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300111774172731,0.000380919081402836,0,9.79966074844937e-05,0,0,0,0,0,-0.00938317507173298,-0.00997662062617337,0,0,0,0,0.00850121484791152,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519229053941904,0,0,0,0,0,0,0,0,-0.00179433497252784,0,0,0.00104173925280339,0.00759095760268911,0,0,0,0,0,0,-0.00572905306267896,0,0,0,0.00324615881446231,0,-0.00741017815898862,0,0,0,0,0,0,0,0,0,0.01438039976231,0.0101518006251936,0,0,0,0,-0.0216819422723977,0,0
