,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X000977.SZ,X600741.SH,X601877.SH,X000661.SZ,X600584.SH,X000157.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600702.SH,X600460.SH,X002463.SZ,X300142.SZ,X000988.SZ,X000800.SZ,X000066.SZ,X300003.SZ,X002007.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.276318021483558,0.15279329995481,0,0.0992843080299889,0,0,0,0.0101871404848235,0,-0.0497684289568212,0,0,0,0,0.0428253950556083,0,0,0,0,0.0249710344291255,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0407598341386318,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193467221882698,0,0,0,0,0,0,0
X000858.SZ,0,0,0.515759445101059,0,0,0.00677920703030485,0,0,0,0.0705154902986253,0,0,0,0,0,0,0.0241739029172074,0,0.0618032622264718,0,0,0,0,0,0,0,0,0,0,0,-0.00434656542712503,0,0,0,0,0,0,0,0,0,0.11721612247658,0,0,0,0,0,0,0,0,0,0.0490301836759971,0.00158905154988143,0,0,0,0,0,0,0
X000568.SZ,0,0.547684987132679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249226543860193,0,0,0,0,0,0,0,0,-0.0494177192619728,0,0,0.00174792884547778,0,0,0,0,0,0,0,0,0,0,0,0,0.186862283027084,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00108189623635195,-0.0404643313981299,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0879413783371847,0,0,0,0,0,0,0,0,-0.150037609888566,0,0,0,0,0.273210296815654,0,0,0,0.181770303720863,0,0,0.186453223855253,0,0,0,0,0,0,0.0456081035710075,0,0,0.0486062809430444,0,0,0,0,-0.0147842376174538,0,-0.04956273594849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057925321185372,0,0,0,0.0297628321880109,0,0,0,0,0,0,-0.0913318932151608,0.0786759231704349,0,0,0,0,0.0301693682153985,0,0,0,0,0,0.186164590136588,0,0,0,0,0,-0.150255224726783,0,0,0,0,0,0,0.0640947297069119,0,-0.0019311660042153,-0.00980549271085829,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,-0.0491896471100175,0,0.119376880664678,0,0,0,0,0,0,0.0573768791716962,0,0,0,0,0.0799776205280588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398817015191539,0,0,0.0399382575021715,0,0.0460383072206663,0,0,0,0,0,-0.136240429411369,0,0,0,0.0618050774613894,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104170405027258,0,0,0.087879445946432,0,0.372776933483153,0,0,0,0,0.222361390471511,0,0,0,0,0,0.0309002800723058,0,0,0,0.0145287122753169,0,0,0,0,0,0,-0.013392267337815,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0477188912797711,0,0,0,0.141181151620385,0,-0.000360122055406038,0,0,0.0191443222050802,0,0,0.153495240508726,0,0,0,0,0,0,0,0,0,0,0,0.0840418137262201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101766100848814,0,0.00901243276527283,0,0,0,0,0,0,0
X000651.SZ,0,0,0.124697329855321,0,0,0,0,0,0,0,0.105773905020677,0,0,0,0,0.0249022560164556,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692767836502977,0,0,0,0,0,0,0,0,0,0,0.00519504693905908,0,0,0,0,0,0,0
X002304.SZ,0,0.0842818594941133,0.27354451020346,0,0,0.0924158197907773,0,0,0.0800377260774729,0,0,0,0,0,0,-0.0438311970753927,0,0.0145441011239105,0,0,0,0,0,0,0,0,0,0,0,0,-0.00923906987020349,0,0,0,0,0,0,0,0,0,0.120459616865557,0,-0.0143474693925982,0,-0.00362931768010595,0,0,0,0,0,0.0396898744243837,0.0135936106077459,-0.00373215715958735,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.114756312750165,0,0,0,0,0,0,0,0,0,0,0.0347427498410487,0.135563070229201,0,0,0,0,0,0,0.13285049974466,0,0,0.126754839775305,0,0,0,0,0,0.173374439343984,0,0,0,0.0492515319216457,0,0,0,0.122661249911242,-0.18125935192692,0.124902248568011,0,0,0,0,0.0715899747381673,-0.110493326591663,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.0585987375493084,0.149715335593074,-0.0805446201631185,0,0,0.0328195185660936,0,0,0,0,0.0235218618841655,0,0.155393856335246,0,0,0.0552501107195818,-0.0717837280329572,0,0,-0.0695401031575003,0,0,0.0240579612205437,0,0.211254124423919,0,0,-0.178561969708031,0,0,0,0,0,0,0,0,0,-0.067709452144983,0,0,0,0,0,0,0,0,0.0444509242557859,-0.0165077071473693,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0205209755589559,0,0,0.0475638316441697,0.00540931562348406,0,0,0,0,0,0,0,0.184349531830824,0.0938168189911466,0,-0.0467926363548996,0,0,0,0,0,0,0.101912420758548,0,0.0196411173013994,0,-0.0362674614666367,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926739218851318,0,0.0271411413419327,0,0,0,0,0.00467278583243004,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29705323321132,0.0310076454028038,0.0202444236737864,0,0,0,0,0,0.00259385466066204,0,0.0379587798811713,0,0,0,0,0,0.0970146402035085,0,0,0,0,0,0,0,0,0.0112039302034373,0,0,0,0,0,0,0
X003816.SZ,0,0,-0.00796005724715634,0,0,0,0,0,-0.0341574858101977,0,0.0266988903823688,0,0,0,0,0,0,0,0,0,0,0.104529830046415,0,0.102519887500296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345456678760607,0,0,0,0,-0.00276171622183805,0,0.0430762772066333,0,0,0,0,0,0.237682015902843,0.0153473301307195,0,0.0416048166322736,0,0,0,0,0
X002371.SZ,0,0.132845025823053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308114712861453,0,0,0,-0.0527765572598272,0,0,0,0.295613142827317,0.258957414997955,0,-0.247384011053068,0.0411054796246437,0.124180213475684,0,0,0,0,0,0,0,0,-0.0604907662584611,0,0,0,0,0.0487465329377323,0,0,0,0,0,0,-0.0302328105908211,-0.0556168714553557,0,0,0,0,0,0
X600031.SH,0,0.104400454648244,0,0.00959484883385348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548634530489761,0,0,0,0,0,0,0.0103267018895932,0.10100546705365,0.0800421853150994,0,0,-0.0222099610632635,0,0,0,0,0.0419372230893268,0,0,0,0,0,0.0254013677403448,-0.0189056825653401,0,-0.0160177247789195,0,0,0,0,0,0,0.0326018466740959,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0683588104095395,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196519527960255,0.0124532184193147,0,0,0,0,0,0.00546795270909466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104049396780609,0.000782270285960405,0,-0.00695001457889715,0.527099558463767,0.0179350933030601,0,0,0,0,0,-0.01514743030587,0,0,0,0,0,0
X000596.SZ,0,0.158518895247146,0.121311016408876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473889111184127,0,0,0,0.0716688470387207,0,-0.0164040239830382,0,0,0,0,0,0,0,0,0,0.240163326565068,0,-0.0395886524871389,0,0,0,0,0,0,0,0,0.00136152134800131,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0573940311014118,0.178634111065035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226206966678198,0.072464241239145,0,0,0.00517087980117285,0,0.148970183798764,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.115184601719112,0,0,0,0,0.0372805023308197,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071066034736608,0,-0.000854563971155794,0,0,-0.0324241198223171,0,0,0.0458166182943441,0,0,0,0,0.622964725601739,0.133420254727671,0.0264391446466558,0,-0.0162885133072622,0,0,0,0,0,0,0,0,-0.0163529038772121,-0.0106402502488615,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038672655625923,0,0,0.000417419324374451,0,0,0,0,0,0.0336564911082339,0,0,0,0,0.00199645630347021,0,0,0,0,0,0.161921795753935,0.0448316357165876,0,0,0.125641304312286,0,0,0,0.0550509533646851,0,0.0231599799711585,0,0,0,0,0.0425855805340617,0.0019492379726758,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0311888904379732,0,0.0093856776394133,0,0,0,0,0.131552073390941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690687766287961,0.0641612410516897,0,0,0,0,0.0696888757689398,0,0,-0.114532810217002,0,0.120340222876003,0.245162812866577,0,0,0,0,-0.00286539697585658,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.021620804130092,0,0.115040668306633,0,0,0,0.0815253556866476,0,0,0,0,0,0,0.072202042904023,0.0699453879730299,0,0.165686115972332,0,0,0,0,0,0,0,0,0,0.00858790985016311,0,0,0,0,0,0,0,0,0,0,0.0130041092270947,0,0,0,0.166124966650763,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.129546290828051,0,0,0,0,0,0,0,-0.547675154018058,0,0.261841716797826,0,0,0,0,0,0,0,0,0.090914947025763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199216642313301,0,0,0,0,0,0,-0.0668090910131364,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.174399910929181,0,0,0,0,0,0,0,0,0,0,0,0,0.192733703911087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169499153445826,0,0.165359841703342,0.168221882367012,0.514914207855383,0,0,0,0,0,0,0,0,0,0.0502309409784051,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0579422738243978,0,0,0,0,0.361962831456861,0,0,0.110950972759907,0,0,0,0,0,0,0,0,0,0,0.0551543831571365,0,0,-0.0146903019209793,0,0,0,8.67361737988404e-19,0,0,0.0270952693500195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153737599687702,0,0,0,0,0,0
X002236.SZ,0,0,0.373683415346095,0.339881363842431,0,0,0,0,0,0,0.0209055242009577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151289619800384,0,0,0,0.0556120911397093,0,0,0,0,0,0,0,0.256106758249926,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
