,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X000100.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X002456.SZ,X600372.SH,X000157.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X600089.SH,X000981.SZ,X002294.SZ,X300003.SZ,X600699.SH,X600522.SH,X600867.SH,X000559.SZ,X002508.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X002074.SZ,X600498.SH,X002426.SZ,X600487.SH,X000623.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.07704275717801,0.14529622203078,0,0,0,0.0185177982137691,0,0,0,0,0,0.105457412015332,0,0,0,0,0,0.217539979748249,0,0,0,0,-0.0208889691625356,0,0,0,0.01556713771757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237379927312646,0,0,0,-0.000843304948293907,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391014695073504,0,0,0,0,0,0,0,0,0,0,0,0.00273281081587222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00395248001054735,0.00212179297058664,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.120558998236108,0,0,0,0,0,0.11294049705047,0,0,0,0,0,0,0,0,0.186722447887167,0,0,0.0347647357129965,0,0,-0.0110912171798762,0,0.138008979598987,0,0,0,0,0,0,0,0.091594037345759,-0.0301530318533022,0,0,0,-0.00182816566897718,0,-0.0707361511616474,-0.0141620700496273,0.0145292511058016,0,0,0,0,0,0
X000651.SZ,0,0.108204426460232,0,0,0,0,8.67361737988404e-19,0,6.93889390390723e-18,0.410971456018912,0.219986004228979,0,0,0,0,0,-0.19474954854401,0,0,0,0,0,0,0,0,0,0,0.0490379144357321,0,0,0,0,0,0,0,0,0,0,0,0,0.139654390000375,0,0,0,0.0440396920830618,0,0,0.30952237096976,0,-0.106309100819795,0.00978849417381909,0.0217595816131389,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.00239534354411921,0,0,0,0.0618164950665785,0.0950047964331964,0.347014829863085,0,0,0,0,0,0,0,0,0.124693676883033,0,0,0,0,0,0,0,0,-0.0423927927727984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666452629404723,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0641239890616843,0,0.00798048382204147,0,0,0,0,0.132096803213728,-0.056700972479601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676022241768287,0.023585528851025,-0.00472473747548683,0,0,0,0,0,0
X000725.SZ,0,0,0,0.148910307111343,0,0,0,0,0,0.0260149679543129,0,0,0,0,0,0,-0.106932619703771,0,0.230483404706501,0.0521401139387659,0,0,0,0,0,0,0,0.148002052963459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713372491631468,0.00957327745639851,0,0,0,0,0.0197554447016412,0.0236369062117493,0,0.027895206238453,-0.0454303625098964,0,0,0,0,0,0
X002304.SZ,0,0,0,0.00309816649115728,0,0,0,0,0.0518449040660589,0.136883488124042,0,0,0,0.192825836782088,0.0521966614598892,0,0,0,0,0,0,0,0,0.0501555018654258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158536668708046,0,0,0,0,0,0.00987263311118543,0,0,4.59698414410957e-05,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0953268819175775,0.0185630396730333,0,0.0168797328884241,0,0,0.0192980641088169,0,0,0.0806327629217359,0.312389721721487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279187673336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531798826134287,0,0,-0.0150992787342366,0.00894960414487853,0,0,0,0,0,0
X000063.SZ,0,0,0,0.118490209341599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102382627625444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155386593262009,0,0,0,0.000509775614628842,0,0,0,0,0,0
X600690.SH,0,0,0,0.204054529754844,0,0,0,0,0.0401145274400076,0,0,0,0,0,0,0.125826646475055,0,0,0,0,0,0.0478758753366762,0,0,0,-0.0390405518887977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0120104564029523,-0.00696207298898814,0,0,0,0,0,0
X600703.SH,0,0,0.200531944740267,0,0,0,0,0,0,0,0,0,0.143628462495846,0,0,0,0,0,0,0,0,0,0,0.118112501099838,0,-0.131225024079964,0,0.116953799999022,0,0,0,0.162874981389958,0,0,0,-0.0242130122929847,0,0.253347594614414,0,0,0,0,0,0,0,0,-0.000569498787181162,0,0,0.243085960081939,0.0286694873920281,-0.0109619503742946,0,0,0,0,0,0
X600031.SH,0,0,0,-9.6372766714163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940055555311878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155043588697365,0.00251526226785893,0.00645935798640733,0,0,0,0,0,0
X600741.SH,0,0.46572468247469,0,0,0,0,0,0,0.130763758221113,0,0,0,0,0,0,0.00404484430081163,0,0.138040251965759,0,0,0,0,0,0.0934075920032865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867823810332799,0.00297798729883325,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.651498578567035,0,0,0.0260229586503471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236416383295315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781570640068164,0,0,0.0185297250436161,0,0,0,0.0366341927882704,0,0,-0.00685030830647555,0.00187953416449239,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.103501348020379,0,-0.0257731926426945,0.0313345863744535,0,0,0,0,0,0,0,0,0,0.029309796729218,0,0,0,0,0,0,0,0.026428118289963,0,0,0,0,0,0,0,0,0,0,0.0898382905703061,0,0,0,0,0,0,0,0,0,0,0.143351501221418,0,0.109169037661334,-0.0488140357221968,0.024110576627164,0,0,0,0,0,0
X002475.SZ,0.143923006206384,0,0,-0.027375451926423,0,0,-0.248084302678885,0,0,-0.0297746089017308,0,-0.0814727648849477,-0.031377948181437,0,0,0,0,0,-0.156573190555145,0,0,0,0,0,0,0.216341006045897,-0.194078195053384,0,0.383910965494286,0,0,0,0,0,0,0,0,0,0,0,0.0746992945822092,0,0,0,0,0,0,0,0,0,-0.0325293742188229,0.0163409838366277,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580842812494633,0,0,0.192518112916034,0,0,0,0,0,0.256582856698353,0,0,0,0.237112525912155,0,0,0.350971492525847,0,0,0,0,0,0,0,0.00963892000851225,0,0,0,0,0,0,0.0460956839137531,-0.0240025432418507,0.0120019251741852,0.000353124746295781,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0650805352557214,0,0,0,0,0,0.0157704259223505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167865133232206,0,0,0,0,0,0.0519513724646236,0,0,0.0300070543693833,0.0272277263257867,0,0,0,0,0,0,0,0.0509871246582743,-0.0140981497136458,0,0,0,0,0,0
X002241.SZ,0,-0.0638461635600509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101867190103826,0,0,0,0.169527008985832,0,0,0,0,0,0,0.158434167376612,0,0,0,0,0,0,0,0,0,0,0,0.131991765216133,0,0,0,0.307847730156796,0,0.0319490914105502,-0.0961581347674012,0,0,-0.0203549124865245,0.0156406898143408,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050690463536398,0.332465600024994,0,0,0,0,0,0.00930311345091005,0,0.0753277803160332,0,0,0,0,0.0949920417614806,0,0,0,0.0927317822619617,0.128531017599157,0,0,0.000742271036687578,0.00292821918914956,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.176468022529175,0,0,0,0,0.0467364802190995,0,0,0.060455939918149,0,0,0,0,0,0.275772502801025,0,0,0,0,0,0,0,0,0,0,0,0.138176309888527,0,0,0.0545829452730411,0.0540212186492609,0.0189765346416887,0,0,0,0,0.0594002619350772,0,-0.00832536375906135,0.0025311047576238,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,-0.0681758515351195,0,0,0,0.151416051900695,0,0,0,0,-0.00938409150466466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230820062577283,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131446871267209,0.140121955228755,0,0,0,-0.168363416308817,0.0159419825307691,0.00574307570176008,0,0,0,-0.135909032817083,0,0
X601877.SH,0,0.0538293985990796,0,0,0.0860987194989319,0,0,0,0,0.0166653595332774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531766682988356,0,0,0,0,0,0,0,0,0.0817554424947742,0,0,0,0.091051573864889,0,0,0,0,0.036039351889849,0,0,0.0419621374861157,0,0.0648237536315803,0,0,0.0148443716869516,0,0,0,0,0,0
X600177.SH,0,0.0282935183995821,0,0.0541695530083015,0,0,0,0,0,0,0,0,0,0.110819743577404,0,0,0,0,0,0,0,0,0,0.0530691604283904,0,0.0139913257867236,0,0,0,0,0,0.110028788234291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372708054269972,0,0,0,0.00356106337033946,0.00273246606799494,0,0,0,0,0,0
X002456.SZ,0,0,0,0.107393763147747,0,0,0,0,0,0,0,0,0,0,0,0,0.485479296368721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057809445726399,0,0,0,0,0,0,0,0.025624140054124,-0.0351195043676968,0,0.154694872976641,0,0,0.0820558077928426,0,0,0.193153938016201,0.0207677754387066,0.0202343370241283,0,0,0,0,0,0
