,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X002241.SZ,X600809.SH,X300014.SZ,X002371.SZ,X600183.SH,X300003.SZ,X002236.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002007.SZ,X300124.SZ,X000625.SZ,X000157.SZ,X600584.SH,X002456.SZ,X002180.SZ,X002129.SZ,X300142.SZ,X600118.SH,X002008.SZ,X600271.SH,X300136.SZ,X002463.SZ,X000066.SZ,X002179.SZ,X002414.SZ,X600699.SH,X002049.SZ,X600177.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0.269001200981178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313213268644534,-0.00675260003016414,0,0,0,0,0,0,0,0.179470360642562,0,0,0,0,0,0,-0.0343161348447822,0.00948772786910708,0,0,0,0,0,-0.0259424958547169,0,-0.0565904175785803,0,0,0,0.0271335602910435,3.46944695195361e-18,0,0,0,0.0203612529455394,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.368060886527118,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332876503017563,0,-0.0877222776814733,0,0,0,0,0,0,0,0,-0.0517624563111053,0,0,0,0.0550081563650116,0,0.141883068498937,0,0.193125993716852,0,0,0,0,0.0709156814059236,0,0,0,0.370292206106225,0,0,0.000802656115218515,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.470031788257974,0,0,0,0,0,0,0,0,0.207182608940278,0,0,0.0835425372199648,0,0,0.0116825722053794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402193662138776,0,0,0,0,0,0.0549192524528404,0,0,0,0,-0.0165397614697513,0,0,0,0,0,-0.00323148857066852,0,0,0,0,0,0
X600809.SH,0,0,0.0794380962742716,0,0,0,0,0,0,0,0,0,0,0,0.59881355961918,0.00444797379510512,0.0597611363135801,0,0,0,0,0,0,0.091023795437294,0,0,0.0523469926169347,0,0,0,0,0,0,0,0.0511299578421219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239730273265411,-0.016850552513819,0,0,0,-0.0271101120835394,0,0
X300014.SZ,0,0,0,0,0,0,0.245284395069528,0,0,0,0,0,0.217398548024499,0,0,0,-0.309844554089417,0,0.340298419340425,0.20752019174362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874834601140295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639541729184407,-0.0528431988168299,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526557948069601,0,0,0,0,0.0277298379057246,0.0142414338800707,0,0,0,0,0,0,0,0.00640838631450693,0,0,0,0,0,0,0.198466497334809,0.0812141402641621,0.131762657743972,0,0,0,0,0.15337581333827,0,0.100206202102076,0,0.121860024641275,0,0.0739435764097407,0,0,0,-0.0217348361956343,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.1014776583621,0,0,0,0,0,0,0,0,0,0.176520583939157,0,0,0,0,0,0,0,0,0,0,0,0,0.119077934396973,0.022492697913843,0,0,0,0,0,0.54699855493531,0,0,0,0.0280549865843166,0,0,0,0,0.0363987674938338,0,0,0,0,0,0,0
X300003.SZ,0,0.0427206384455527,0.183410803470675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261604951902435,0.136730756976733,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0230383937098843,0,0,0,-0.0617806730816409,0.228580692294229,0,0.0491228857003845,0.0230127280669285,0,0,0,0,0.0549057958632916,0,0,0,0,0.0574445899568261,0,0
X002236.SZ,0,0,0,0,0,0,0.0839399489888158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078816655714231,0.0770201540895216,0.00536625531120173,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0955928250960958,0.1795192292767,0.086693534106754,0,0,0,0,0.118908718566286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226514121989071,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0.304658598834535,0,0,0.172237319693286,0,0.0848715831746961,0,0,0,0.153450247822103,0.0587933001233652,0,0,0,0,0,0,0,0,0,0,0,0,0.0100424133894951,0,0,0,0,0,0,0,0,0,0,-0.101263589853952,0,0,0,0,0,0,-0.0163419088076089,0,0,0,0.0151296565821653,0,0
X000977.SZ,0,0,0,0,0,0,0,0.07766637301375,0,0,0,0,0,0,0,0.0744684624031552,0,0,0,0,0,0,0.135619390785722,0.18802302720416,0,0,0,0,0,0,0,0,0,0,0,0.152494135692027,0,0,0,0,0,0,0.0529303692179318,0,0,0.179945626326485,0,0,0,0,0,0,0.0211009684214873,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.166886281693618,0,0,0,0,0,0,0,0,0,0,0,0,0.0543749136980879,0.00158121962184703,0,0,0.0101716553569241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128208678593483,0,0,0,0.0840819850692282,0,0,0.00917664508511131,0,0,0.0144159608612868,0,0,0,0.0068173459152186,0,0
X002007.SZ,0,0,0.100683602804393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184027370412832,0,0.0522830831743283,0.0247364495589011,0,0,0,0,0,0,-0.0270351698143146,0,0,0,0,0,-0.0604211855173899,0,0.152219800506202,0,0.363479216713439,0,0,0,0,0,0,0,0.0462161984188124,-0.0773295450961335,0,0,0,0,0.00858337741445771,-0.0865604960288234,0,0,0,-0.0766077246567976,0,0
X300124.SZ,0,0,0,0,0,0,0,0.052047516185594,0,0,0.0657171478495347,0,0,0,0,0,0.0654297361788437,0,0,0,0,0.0538934734322972,0,0,0,0.12942003740662,0.0602314221059647,0,0.0552869735423216,0,0,0.0873942323225669,0,0,0,0,0,0.0199192945204794,0.0474999191443582,0,0,0,1.73472347597681e-18,0,0,0,0.0872236999794326,0,0,0,0,0,0,0,0,0,0.0508933426400561,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0141605142290912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137500778806704,0,0,0,0,0,0,0,0.0416274171817836,0,0.103463916280851,0,0,0.0118995095526984,0.196417057308186,0.0634491543704213,0,0,0,0,0.219101491729401,0,0,0,0.18954548281594,0,0,0,0,0.0308497854685738,0,0,0,0,0.120828160775864,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.263180803327754,0,0.189872293341161,0.00390285006103431,0,0,0,0,0,0,0.0251154023045245,0,0,0,0.0835084372685993,0,0,0,0,0,0.116960687884928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270836040007163,0,0,0,0,0,0,0,0,0,0.000247708036651957,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0135856108210476,0,0,0,-0.0644871549863253,0,0,0.337829855887091,0,0,0,0,0,0,0.203109223373487,0.102100260091575,0,0,0,0,0,0,0,-0.0265330553861828,0,0,0.239409754895557,0.142497461630703,0,0,0,0,0,0,0,0,0,0,-0.0785929705012646,0,0,0,0,0,0.0160815029774189,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14533648042354,0.0981841513361383,0.0256543353947078,0,0,0,0,0,0,0,0,0,0.109960318266495,0,0,0,0,0,0.136471853699179,0,0,0,0.164689266642668,0,0,0,0,0,0.0609493621484546,0,0,-0.0268910233315588,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338294566871937,0,0.190252472297197,0,0,0,0,0,0.0310939561391798,0.0603398428263741,0.163692187012322,0,0,0,0.0674817336346668,0,0,0,0,0,0.0348437166944843,0,0,0.140553910742518,0.11304880684448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293281147480399,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185155152724423,0,0,0.0618927816266611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251066361164314,0,0,0,0,0.0356050199476306,0.0911765920073578,0,0,0,0,0,0,0,0,-0.00830882569355429,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.0624401747831879,0,0,0,0,0.14884477330268,0,0.065584959022683,0,0,0,0,0,0,0,0,0,0,0,0,0.132097169927008,0,0,0,0,0.093530707685475,0,0,0,0,0,0.116293684451347,0.177707600070093,0,0.0566460924966683,0,0,0,0,0,0,0,-0.0149418724774875,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.178905105204291,0,0,0,0,0,0,0.0400627365830545,0,0,0,0,0.0987424406135237,0,0,0,-0.00143472737990907,-0.0727340075324675,0.0854141452183722,0,0,0,0,0,0,0,0,0,0.0573647926213228,0,0.116405925664663,0,0,-0.0040589158729977,-0.0304777889763737,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765588804805157,0,0,0,0,0,0.404480751932456,0,0.0245921671617411,0.063164055003869,0,0,0,0,0,0,0,0,0.107668767923167,0,0,0.00412266095510177,0,0,0,0,0,0,0.00761047058342069,0,0,0,0,0,0,0,0,0,0,-0.0163605771921787,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369618897114577,0,0,0,0,0.0299282548959859,0,0,0,0.00638449299891319,0,0,0.0242964927754413,0,0.0156839427114389,0,0,0,0,0,0,0.0433196589248554,0.0568030079619711,0.069998929405501,0,0,0,0,0,0,0.129163520136716,0,0,0.0678198167080405,0,0,0,0,-0.00171185778580689,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.110997974407633,0,0.186469607463731,0,0,0,0,0,0,0,0,0,0,0,0.0338215746872583,0.0613410548386274,0,0,0,0,0,0,0,0,0.0240256360060132,0,0,0.173790710664411,0.138907783216597,0,0,0,0,0,0,0,0,0,0,0.0552869215173067,0,0,0,0,0,0.0164376807596941,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163386455080843,0,0,0.410850064566899,0,0,0,0,0,0,0,0.00172784015664485,0,0.205209759355562,0,0,0,0,0,0,0,0,0,0.0502414791988077,0,0,0,0,0,0,0.0989126882559517,0.0130986970064319,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100850647011698,0,0,0,0,0,0.143573776462392,0,0,0,0.035723933929975,0,0,0,0,0,0,0,0,0.00101458493740768,0.216110385724907,0,0,0,0,0,0,0.105509517215965,0,0,0,0,0,0,0,0.141128034717813,0,0,0.0203008489130469,0,0.0877966669811936,0,0.0510987799341748,0,0
X002179.SZ,0,0,0,0,0.0134503182069162,0,0.0461794985411215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199690972176293,0.0305924238754408,0,0,0.257446172611522,0,0,0,0,0,0,0,0.0122621720768024,0,0,0,0.0688318600765989,0,0,0,0.0299653403802269,0,0,0,0,0,0,0,0,0,0,-0.00484459406513068,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998202533249901,0,0,0.116664756529394,0,0,0,0,0,0.356355538492637,0,0,0,0,0.0839364405002405,0,0,0,0.0959387466754693,-0.11616969079426,-0.0327283944004969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527610837443072,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0.00123371554222722,0,0,0,0,0,0,0,0,0,0.0501712033223625,0,0,0,0,0,0,0,0,0,0.0284196360129957,0,0,0,0,0.298066468031382,0,0,0,0.172463075584724,0,0,0,0,0,0,0,0,0,0,0,-0.0185672107429567,0,0,0,0.0611898609630509,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.179643745313146,0,0.0540924046972571,0,0,0,0.0605251590673723,0,0,0,0,0,0.0684802768873568,0.0299566998534924,0.180641376793154,0.101414016295382,0,0,0,0,0,0.00977154244047112,0.0976569322155551,0,0,0.0111540122768429,0,0,0,0,0,-0.00829931284250541,0,0,0,0,0,0
X600177.SH,0,1.73472347597681e-18,0,0,0,0,0,0,0.0720224260035531,0,0,0,0,0,0,0,0.0177839148099742,0,0,0,0,0,0.0432293434694164,0,0,0.0742373691699609,0,0,0,0,0,0,0.0241304963485236,0,0,0,0.000557196413674176,0,0,0,0,0.0577891966314592,0,0,0,0,0.070736482858836,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0629502462697289,0,0,0,0,0,0,0,0,0.223550968409941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356895916731595,0,0,0,0,0.0833371035752708,0,0,0.330920655181927,0.101213580120779,0,0,0,0,0,0,0.0646817349218695,0,-0.0126629905846135,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969831195845689,0,0,-0.00284940719829387,0,0.0803440519154281,0,0,-0.0515574805382369,-0.0233383802335023,0,0,0,0,0,0,0,0,0,-0.274372557704513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519342249683064,-0.107828615525357,0,0.65828892298024,0,-0.0244214073886968,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736003363286171,0,0,0,-0.09423941805786,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10805135263998,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201353006400611,0,0,0,0,0,-0.244659152626868,0,0,-0.32538010399204,0,0,0.087148293266404,0,0.185932080361388,0,0,0.125407256142477,0,0,0,-0.670151940384786,0.483763781607479,0,0,0,0,-0.737617735728104,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191564146260999,0,-0.00693946832472097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059849699164631,0,0,0,0,0.102054514259394,0,-0.00918709746647818,0,0.0275253160469425,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124296755859749,-0.00274128641562521,0,0,0,0,0,0,-0.0520709924940278,0,0,0,0.0258959547382819,-0.137381601474714,0,0,0,0,0,0,0,0,0,0,-0.0583781899146839,0,0,0.0693862174965895,0,0.0146176176225157,0,0,0,0.0369542052755123,0,0.0768280523252849,0.285698225844686,0,0.000325903624581367,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058347962583291,0,0,0,0,0.000743427127790638,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.248922224545434,0.126038666667585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227486991777388,0,0.0245691289536065,0,0,0,0,0.222683677129546,0,0,0,0,0,0,-0.148703936469618,0,0,0,0,0.168717178116244,0,0,0,0,0,0,0,-0.509242619663644,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000153296797663655,-0.000156855339305531,0,0,0,0.0245976984826833,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233545265340959,0,0,0,0,0,0,-0.00342024019447389,0,0,0,0,0,-0.00216077236406462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252958966089867,0,0,0,0,-0.016477399839264,0,0
