,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002236.SZ,X300003.SZ,X002008.SZ,X000063.SZ,X300124.SZ,X600809.SH,X600867.SH,X601877.SH,X600271.SH,X000596.SZ,X002456.SZ,X000625.SZ,X600066.SH,X600487.SH,X000100.SZ,X600566.SH,X002294.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X002179.SZ,X000977.SZ,X300142.SZ,X300136.SZ,X000981.SZ,X002007.SZ,X002180.SZ,X000050.SZ,X002508.SZ,X600498.SH,X600177.SH,X000869.SZ,X600522.SH,X600779.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.236942028881122,0,0,0,0,0,0,0,0,0,0,0,0,0.531763671896573,0,0,0.0695507649081982,0,0,0,0,0,0,0,0.0880696841836914,0,0,0,0,0,0,0,0,0,0,0.0695918479759385,0.180954530442877,0.0589180075264731,0,0,-0.0134446728124235,0,0,0,0,0,0
X600741.SH,0,0.260194467639463,0,0.141205036509822,0,0,0,0,0.161244364559756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379619752210846,0,0.0433393194387743,-0.0633794695021412,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533215678263399,0,0,0,0,0,0,0,0,0,0,0,0,0.119486406603126,0,0.0696936278563429,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X000338.SZ,0.0402700547459079,0,0,0,0,0,0,0.0301761926477796,0,0.0306578476635977,0,0,0,0,0.161044813631416,0,0,0,0.0973945953501,0,0,0,-0.00394403564547396,0,0.0324306273184029,0,0.12614925488527,0,0,0,0,0,0,0,0,0,-0.0853099593605409,0,0,0.182146105533598,0,0,0.178753852152383,0,0.008754453640146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.195518487789129,0,0,0,0,0,0,0,0.0342328103428488,0,0,0,0.153603364922083,0,0,0,0,0,0,0,0,0,-0.0762918818873789,0,0,0,0,0,0,0,0,0,0.16024512510697,0,0,0,0,0.0620335007021595,0.191062018732942,0,0,0,0,0,0,-0.134081579296621,0,0,-0.0357389242827116,0,-0.00366795424441737,0.000312287682229095,0,0,0,0,0,0
X002236.SZ,0,0,0.427497321603897,0,0,0,0.0444400169279981,0,0,0,0,0,0.0337672979493158,0,0,0,0,0.194513599712727,0,0,0,0.0207791069643334,0.164768903432949,0,0,0.118883558523589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824427559381786,0,0,0,0,0,0,0,0,0,0,-0.0147618856149096,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0334353068484415,0,0,0,0,-0.0101571097348354,0,0,0,0,0,0,0,0,0,0,0.0767952700281135,0,0,0,0,0,0,0,0,0.130126644790442,0,0,0,0,0,0,0.183038070471923,0,0.0704823803639613,0,-0.0956075263756898,0.122471221361488,0,0,0,0,0,0.0809888873897619,0,0,0,-0.0319575069342931,0,0,0,0,0,0
X002008.SZ,0,0,0.0810632561196316,0,0,0,0.123436939144405,0,0,0,0.14754642758906,0,0,0,0,0.232149622002901,0,0,0.010899547300428,0,0,0,0,0.167721884712347,0,0.0761540134398024,0,0,0,0,0,0,0,0.179705340466437,0,0,0.0247813414218358,0,0,0,0.107348000868815,0,0,0,0,0,0,0,0,0,0,-0.0345858290302733,0.00623150425819044,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342326081090741,0,0,0,0,0,0.139045416335318,0,0,0,0,0,0,0,0,0.24591938406841,0,0,0,0,0,0,0
X300124.SZ,0,0.192476759819736,0,0,0,0.240718911771992,0,0,0,0,0.0636564424949409,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0651837425434118,0,0,0,0,0,0,0,0,-0.258209683232103,0.048208884557112,0,0,0,0.0223524196004801,0,0,0,0,0.152103461600434,0,0.0232668464002037,0,0,0,0,0,0.0273701259381002,-0.0257128736162477,-0.0209154384939734,0,0,0,0,0,0
X600809.SH,0,0,0,0.380161595802268,0,-1.38777878078145e-17,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162896342592179,0,0,0,0,0,0,0,0.177495153444656,0,0,0,0,0,0.119237021483496,0,0,0,0,0,0,0,0,0,0,0.0543035638339362,0,0,-0.0300752740719705,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0827348638401453,0,0,0,0.305932944576525,0,0.0563950894765074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194361863889266,0,0,0,0,0.161030708016689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364312339413996,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148004991256597,0,0,-0.194318177728203,0,0,0,0,0.130314246116562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164139343859506,0,0,0,0,0,-0.164609526989415,0,0,0,0,0,0.0463178106654318,-0.557051322013021,0.0436048463133117,0,0,0,0,-0.0752729927357949,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902207423161988,0,0,0,0,0,0,0,0,0,0,0,0.107369866754429,0,0,0.431217640566711,0,0.116524582290029,0,0,0.192453327696628,0,0,0,0,0,0,-0.0957446866678741,0,0,-0.00691978454295825,-0.0240010549242088,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.356191304161542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560468900421492,0,0.0288130447586028,0.107867137216264,0,0,0,0,0,0,0.158796122094705,0,0,0.00469947995543323,0.00851134899605499,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.140192389630605,0,0.437723180251811,0,0,0,0,0,0,0,0,0,0.0282712166220661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141203234128269,0,0.274360540710661,0,0,0,0,0,0,0,0,0.0381832055876145,0,0,0,0.00826398617527967,0.00315812546948433,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.108608075066217,0,0,0,0,0,0.0479630958526739,0,0,0.0890593151975056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233045457593799,0,0.129597057925898,0.069120905827229,0,0,0,0,0,0,0,0.178637471091452,0,0,0,0,-0.00857053992910247,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.237394443146864,0,0,0,0.143704598479848,0,0,-0.0381367250571758,0,0,0,0,-0.0978326632765917,0.162005102751891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.032682327067419,0,0,0,0,0,0
X600487.SH,0,0.00897310357400236,0,0,0,0,0,0.0420682759775041,0,0,0,3.46944695195361e-18,0,0,0,0.0156647573067789,0,0,0,0,0,0,0,0,0,0,0,0.0950750285040955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304233115627325,0,0.160661431248417,0,0,0.492184977613574,0,0,0,-0.00865265419535884,-0.00497295511637339,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.201819016141582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06742364967859,0,0,0.204235611389268,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.019994910321562,0,0,0.00929216753002968,0,4.33680868994202e-19,0,0,0,0,-0.00195893311602762,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.262031037882239,0,0,0,0,0,0,0,0,0,0,0.204444342114857,0.0482903888983433,0,0,0,0,0,0,0,-0.0406185182484462,0,0,0,0,0,0,0.167677259535269,0,0,0,0,0.160232339613406,-0.106096723032879,0,0,0,0,0,0,0,0,0,0,0,0,-0.030209942884839,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.293807439370661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112366031955293,0,0,0,0,0,0,0,0,0,0.13734512208022,0,0,0,0,0,0.0450750346561618,0.335301779268155,0,0,0,0,0,0,0,0,0,0.179293218880342,0,0,0,0.00575739901773237,-0.0161807215962235,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346889980070943,0,-0.25043280146207,0.0295856585273227,0,0,0,0,0,0.278674333554854,0,0,0,0,0,0,0.108458838555368,0,0,0.18449398489928,0.207212383746762,0,0,0,0,0,0,0,0,0,-0.025352383147224,-0.00399622104862511,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119807896153817,0,0,0,0.2301177521783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114274801605271,0,0.358284084621615,0,0,0,0,0,0,0,0,0.0593833393767184,0,0,0,0,-0.0398201179715622,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0397794219360834,0,0,0.0484236043614678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164495802117066,0,0,0,-0.00281511865872647,0,0,0,0,0.0557347926444812,0,0.0269589881474866,0,0,0,0,0,0,-0.0199771518764731,0,0,0.0161700809149274,0,0.00604518169441943,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0573320110840993,0,0,0,0,0,0.0519740470217204,0,0,0,0,0,0,0.214963581428764,-0.0808553735435739,0,0,0,0,0.0676220997645689,0,0,0,0,0,0,0,0,0,0.0712607582182734,0,0,0,0,0,0,0.101713412371421,0,0,0,0.229854506058265,0,0,0,0,0,0.0273840695172678,-0.014006081202741,-0.000966326619103695,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490752681732334,-0.0552481731149158,0,0,0,0,0,0,0.364835891056905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158823416253212,0,0,0.261163806428254,0,0.0674869472214589,0,0,0,0,0,0.104805889718179,0,0,-0.0865462513770976,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.138217829058091,0,0,0,0,0,0,0,0,0,0.23991541356378,0,0,0,0.00811151681846848,0,0.0311388066762833,0,0,0,0,0,0,0,0,0.253773797550752,0,0,0,0,0,0,0.0586657178064591,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0863283359969324,0,0.0257209838304839,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.162330124122991,0,0,0,0,0,0,0,0,0,0,0,0.139420642257844,0,0,0,0,0,0,0,-0.0367582604187674,0.534567312850077,0,0,0,0,0,0,0,0,0.123609730361802,0,0,0,0,0,0,0,0,0.00623022761340707,-0.111093201902609,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10726591235012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243679861107792,0.0975473017959118,0,0,0.0575929041752912,0,0,0,0,0,0,0,0.00147904248265552,0,0.0390775648916014,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.131778542408691,0,0,0,0,0,0,0,0,0,0.24484578661532,0,0,0,0,0,0.0353803455876005,0,0,0,0,0,0,0,0.321766631143839,0.187703088872018,0,0,0,0.0773393519954112,0,0.0510305089253209,0,0,0.0373966597238183,0,0,0,0,0,0,0,0,0,0,-0.0381970624286009,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0404335877271635,0,0,0,0,0,0,0,0,-0.399100497644072,0,0,0,0,0,0,0.0398960840496592,0.0910318464258512,0.0505139780592511,0,0,0,0,0,0,0,0,0,0,0.186810086463343,0,0.111858201193697,0.320296454905654,0,0,0,0,0,0,0,0,0.0290581855767415,0.161712349135923,0,0,0.00317911013723184,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.00138706533939363,0,0,0,0,0,0.149957741644979,0,0,0,0,0,0,0,0,0,0,0,0.118981015820725,0,0,0.222091212692661,0,0,0,0,0,0,0,0.0799449945362176,0.0973820436977467,0.0883002141951337,0.197029211118652,0,0,0,0,0,0,0,0,0,0,0,0.00065695971088852,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158404036618554,0,0,0.190549292812217,0,0,0,0,0,0,0,0,0.00743928411805076,0,0.0120499743736873,0,0,0.0135944868653119,0.202746108641023,0,0,0,0,0,0,0,0,0.0103915196821464,0.0266151247157368,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.129640726397171,0,0.0645487509759873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353398388469068,0,0,0,0,0,0,0,0,0,0,0,0,0.208129038486215,0,0,0,0,0,0,0,0.162618264234727,0.289356273918359,0,0,0,-0.0294240795946329,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.0700515535601913,0,0,0,0,0,0,0.179036155309481,0,0.00378683383824157,0.0323308601411006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725016617965084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985913889179121,0,0,0,0,0,0,0,0,0,0.00667796564376498,0,0,0,0,0,0
X000869.SZ,0.372821464940185,0,0,0.00838772165619731,0,-1.73472347597681e-18,0,0,0.132587060551496,0,0,0,0,0,0,0,0,0,0,0,0.0656156621269094,0,0.00457945742201965,0.016104526018668,0,0,0,0,0,0,0.0376368625058011,0,0,0,0,0,0,0,0.147656232890009,0,0.031783120067492,0.121974351929846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,4.33680868994202e-19,0,0,0.194592015766213,0,0,0,0,0,0.0366700157379741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293499604042631,0,0,0.0334918629683469,0,0.0912244517407388,0,0,0.0543225030606768,0,0.212304098719572,0,0,0,0,0,0.141656282294817,0,0,0,0,0,0,-0.0183535827253613,0.0444060526656557,0,0,0,0,0,0
X600779.SH,0,0,0,0.131354024835045,0,0,0.0753197013661921,0,0,0,0.0316948637536275,0,0,0,0,0,0,0,0,0,0.33944422830808,0,0,0,0,0.178530778370311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525142615613658,0,0,0,0,0,0,0,0,0,-0.0148836317136182,0.030033369629339,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.129061183323566,0,0,0,0,0,0.125860419012213,0,0,0,0,0.0520608414533872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179225488473889,0,0,0,0,0.541542831445608,0,0,0.197293222956245,0,0,0,0,0,0,-0.0157229862056037,0.00795356588613606,0,0,0,0,0,0
Change_TY3M,0,0,-0.0278740748206162,-0.0488738855078173,0,0,0,0,0,0,0.0685984492322409,0,0,0,0,0,0,0,0,0.220250629103731,0,0,-0.246785028865909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434908721462272,0,0,0,0,0,0,-0.0520707479643703,0,0,0,0,0,-0.00711631780151579,-0.0600611023021997,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454195534793004,0,0,0,0,-0.122049787704802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757539353912207,0,0,0,0,0,0
TED,0,0,0,0,0.303433820018159,0,0,0,0,0,0,0,0,0,0,0,-0.226489581706108,0,-0.541332312806011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143808683806403,-0.0660925564415814,0,-0.48716949379903,-0.088478246740252,0,0,0,0,0,0,0,0,0,0,0.356459929685725,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0539663094190259,0,0,0,-0.0143057123919852,-0.0175090755318341,0,0,-0.0285872068733332,0.0435034337307172,0,0,0,0,0,0,0,0,0,-0.0150504309850493,0,0.0136613598018478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248695064737455,0,0,-0.0275925731033006,0,0,0,0,0,0,-0.100474851185859,0,0,-8.67361737988404e-19,0.0199812413764128,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0193234591427387,-0.00862468712656866,0,0,0.045515265912552,0,0,0,0.0196173699208052,0,0.0369119940613173,0,0,0,-0.0956816403012409,0,0,0.0357428215718874,0,0,0,0,0,-0.0152825073017279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231805678228565,-0.0401655024411599,0.0407924012283816,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234518177068118,0,0,0,0,0,0,0,0,0,0.00337916624312245,0,0,0,0,0,0,0,0,0,0,0,0,0.000637746248208994,0,0,0,0,0,0.000707850645687394,0,0,0,0.00189412979408206,-0.00269378446599892,0,0,0,-0.0293722799228386,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0118140927957466,0,0,0,0,0,0.0388686178747896,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461153474051903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00813694925040157,0,0,0,0,0,0,0,0,0,0.0359187260661967,0,-0.04407847206515,-0.075735685824312,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010159360300923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00563856389642123,0,0,0,0,0,0,0,0,0,0,-0.00824088707736659,0,0,0,0.015167214636941,0.00292979385074215,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312053038930239,0,0,0,0,0,0,0
