,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X002292.SZ,X600066.SH,X002506.SZ,X600118.SH,X002049.SZ,X600031.SH,X002236.SZ,X002475.SZ,X600372.SH,X000559.SZ,X000157.SZ,X002465.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X002294.SZ,X300003.SZ,X002007.SZ,X600177.SH,X601877.SH,X002074.SZ,X002456.SZ,X000869.SZ,X000050.SZ,X600582.SH,X300146.SZ,X002008.SZ,X600584.SH,X600498.SH,X002129.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108846242060069,0,0.00840682133327108,0,0,0,0,0,0,0,0,0.0800901601865424,0,0,0,0,0,0,0,0,0,0,0.0638640576001789,0.0138070076927035,0.0766681738698656,0,0,0.121327046419039,0,0.0863449967585085,0.14098116360699,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0433085997876069,0,0,0,0,0,0.224120804393474,0,0,0,0,0,0,0.00529947927597058,0,0.0491260794637966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327407204590792,0.15591427176282,0,0,0.00778190575442964,0,0,0,0,0.178482297903819,0,0,0,-0.0296207697760324,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103454375484835,0,0.0752965116318463,0,0,0.196945965562739,0,0.103822140178356,0.304388837083117,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.099261672074235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746363995286497,0,0,0,0,0,0,0,0,0,0,0.184912057953113,0,0.0495353567437126,0.113522731769873,0,0,0,0,0.0373760607208893,0,0,0,0,0,0,-0.0129203842848631,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022209526943577,0.129066142350542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384558430836125,0.328144862141755,0,0,0,0,0,0,0,0,0,0,0,-0.0499546870580462,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.25839117615644,0,0,0,0,0,0,0,0,0,0.0543572369989411,0,0,0,0,0,0.0201922949637332,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0860056562398035,0,0.124377552616703,0,0,0,0,0.0422946737853825,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126237653102834,0,0,0,0,0,0.0630201408018442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186352253264908,0,0.00105890163617399,0.0937379661071425,0,0,0,0.0329724699447147,0.196262966407366,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.0396153415821311,0,0,0,0,0,0,0,0,0.151603883081283,0,0,0,-0.060307323832978,0,0,0,0.201125017497114,0.0444079953821784,0,0,0,0,0,0,0,0,0,0,0.0564096734951811,0.00599014263223759,0,0.183832135655595,0,0,0,0.138696051408298,0,0,0.0163403898426181,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587803343880203,0,0,0.0794992075571128,0,0,0,0,0,-0.156800542793537,-0.0256517489993999,0.100888473081762,0.0151387558755322,0,0,0,0,0,0.526490816832335,0,0,-3.46944695195361e-18,0,-0.0327518044927563,0.107921329308216,0,0,0,0,0,0
X600031.SH,0,0,0.0770992827034333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110365227490276,0,0,0,0.0522333513312448,0.0453491484466941,0,0,0,0,0.285487398525489,0,0.0121219631658853,0.0761568154022574,0,0,0,0,0,0,0,0.106447895493416,0,0,0,-0.0256042557900607,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305318913061797,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.164008903571092,0,0,0,0,0,0.110384951541992,0.0789418222664543,0,0,0,0,0,0.165624154419678,0,0.211291576800438,0.036398993185251,0.0666044286769454,0,-0.00938832197167693,-0.00691951390674803,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607434434162828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878082785440329,0,0.0785578645505922,0,0,0.166102856257481,0,0.022741088300686,0,0.119920038159021,0,0.0136513204921631,0,0.0984959980231201,0,0,-0.013983429348064,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258423623072594,0,0,0,0,0,0.0232471542156946,0,0,0,0,0,0,0,0,0,0,0,0,0.0484986821682418,0.291764066707693,0,0,0,0,0,0,0.0158719863052657,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114344939406425,0,0.104361939586083,0.0164651751810302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803312318877239,0.0549654887791217,0,0,0.107805348032012,0,0.22350625965347,0.100151357117332,0,0,0,0.0254921984649421,0,0,0.00367408839850575,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108227989440633,0.00943205919643516,0,0,0.441532710309756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12348767363005,0,0,0.021015546425791,0,0,0.0141204095713533,0,0,0,0,0,0.146211900660393,0,0,0,-0.0304038462440479,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157689732809788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810919631802595,0,0,0,0,0,0,0,0,0,0,0,-0.0492410694688906,0.0375774869540343,0,0,0,0,0,0
X000568.SZ,0,0,0.0180758272881583,0,0,0,0,0,0.0918288465740757,0.0720162704334296,0,0.0201282553445904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451293982244568,0,0.0741824362115574,0,0,0.109549308760254,0,0,0.0232544896067115,0,0,0.0556792345734302,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198581179394354,0,0.0572136267661049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115643478368936,0,0,0,-1.73472347597681e-18,0,0.0884887597456402,0,0.213028052656751,0.321331973906262,0,0.0667724866751982,0.0370134092175259,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258384851424362,0,0,0,0,0,0,0,0,0.106193096424941,0,0,0,0,0,0,0,0,0,0,0,0,0.114716190708037,0.18704323303715,0,0,0,0,0,0,0,0,0,0,0,-0.0133636483560052,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013316149790233,0,0,0,0,0,0,0.0455257492879449,0,0,0,0.0273543737179537,0,0,0,0,0,0,0.185739909071231,0,0.0213312871813788,0.164774108560055,0,0,0,0.0780504288269488,0.0108463938955653,0,0,0.0641443239720386,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.0264458678277063,0.0399955070706844,0,0,0,0,0,0.0276385761970379,0,0,0,0.123163857420481,0,0.0554699280778593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11316381732823,0,0.031237953463311,0,0,0.0427456625339403,0.0743055999063557,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183435074255916,0,0,0,0,0,0,0.0836224206354283,0,0,0,0.0359493192054897,0,0,0,0,0,0.0383075766791961,0,0,0,0.132937802999746,0,0.028751363044895,0,0.111673248643219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133648889703275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186112817488784,0,0,0,0,0,0,0,0,0.146458775433501,0,0,0.00783322685178154,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0419156506434184,0,0,0,0,0.00444395377173752,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.187890784941098,0,0,0,0,0,0,0.364613737541743,0,0,0.120737119200147,0,0,0,0,0,0,0,0,0,0,0,-0.00145215405496555,0,0,0,0,0,0
X600177.SH,0,0,0.0881173357067073,0,0,0,0,0,0.047898361283937,0.0942592218032313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184033305607588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877917017238235,0,0,0,0.330345537166461,0.104244056321896,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985614287550156,0,0,0,0,0,0,0,0,0.509581565557287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162143117254386,0,0,0,0.0120431295537651,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143023584054762,0,0,0,0,0,0,0,0,0.564188263310291,0,0,0,0,0,0,0,0,0,-0.115866183402939,0,0,0,0,0.163574718159124,0.0988781700118968,0,0,0,0,0,0,0,0,0,0.0518983120259924,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359543791173353,0,0.0426834940916897,0,0.134883192272723,0,0,0,0,0,0.107640220226021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383967958794126,0,0.0918368097586005,0,0,0,0,0,0,0,-0.0163748261895198,0,0,0,0,0,0
X000869.SZ,0,0,0.0342176629704808,0,0,0,0,0,0,0,0,0,0,0.0578448056032864,0,0,0,0.0886427522781919,0,0,0,0,0,0.0392747156138097,0,0,0,0,0,0,0,0,0,0,0,0.287960570493114,0.00954930717308791,0.0436239186040449,0,0,0,0,0,0,0,0,0,0.0630605815002615,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,-0.232806967346675,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.104936695880053,0,-0.0986366458598811,0,0,0,0,0.0759006628252099,0,0,0,0,0,0,0,0,0,0,0,0,0.192298703789051,0.300606928870371,0,0,0.220557846197159,0,0,0,0,0.171180577328726,0,0,0,0.00617244352818377,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0.13447996997222,0,0,0,0.0932881136006844,0,0,0,0,0,0.0642057362535432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208151976641767,0.0363261393158047,0,0.0659701236481418,0.0044630542402558,0,0.221241924733707,0,0,0,0,0,0,0,0,0,-0.0101606154976593,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.0999598030041612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.168806717368339,0.165009655039032,0.02899844328658,0,0.177604328762822,0,0,0,0,0,0,0.104334190088036,0.00380449524038426,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.20389399597214,0,0,0.101361790852983,0,0,0,0.132193852024724,0,0,0,0,0,0,0,0.0570307964589805,0.0157103579260243,0,0,0,0.206539673467054,0,0,0,0,0,0,0,0,0,0.142842292099672,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0614750629148754,0,0,0.002678469307314,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259564892615101,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137993957163068,0,0,0,0,0,0,0,0,0,0.139667762335883,0,0,-0.032193046544953,0.0538764914719642,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509462309002072,0,0.0652673292015613,0,0.0292065317160162,0,0,0,0,0,0,0.198398689319163,0,0,0,0,0,0,0,0,0,0,0,0.15616343515019,0,0.141333453328804,0.0863354113553889,0,0,0.0220754065263163,0,0,0,0,0,0,0.0116509129392049,-0.0268749032411901,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739235674909216,0,0,0,0.0775375593488114,0,0,0,0,0,0,0.173660965100749,0,0,0,0.0281324270017715,0,0,0,0,0,0,0,0,0.0500729257957252,0.249711378697031,0,0.0182432535165611,0,0,0.115856610148638,0,0,0,0,0,0,0.0103903540600848,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764125977984774,0,0.123475147059376,0.143157032957649,0,0,0,0,0.0146452552393363,0.127709816520185,0,0,0,0.130038110838371,0,0,0,0,0,0,0,0.0919013720930123,0,0,0,0.0747771143772147,0,0,0,0,0,0,0,0,0,-0.0382390649765075,0,0,0,0,0,0
Change_TY3M,0,0.0244536787112742,0,0,0,0,0,0,0,0,0,0.123685884515677,0,0,0,-0.116087017050504,0,0.0146105484381052,0,-0.00409159596176239,0,0,0.130933094400029,-0.0743777050222356,0,0,0.0595626179971591,0,0,0,0,-0.0791189174994264,0,0,0,0,-0.0990853509186218,0.12916413683593,0,0,-0.112470960774175,0,0,0,0,0.12172242301578,0,0,0,0,-0.00480621240158944,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269062689815919,0,0,0,0,0,0.774370112416172,0,0,0,0,-0.309020662342409,0,0,0,0,0,0.167749977175683,0,0,0,-0.0978930311548234,0,0,0,0.152861144127663,0,0,0,-0.787267878462075,0,0,0.26149747634353,0,0.284440745685052,0,0,0.0297131551771256,0,0.0952945179492785,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430835974855081,0,0,0,0,0,-0.292675250127073,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238845165269552,0,0,0,0,0,0,0,0,0,0.100681221693289,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0161315358126872,0,0,-0.0334411870403184,0,0,0,0,0,0,0,0,-0.085248502703698,0.0254288484179695,0,0,0,0,0,0,0,0,0,0,0.00762293170669272,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167372503363586,0,-0.0285711904395517,0,0,0,0,-0.0210950069072908,0,0.217466930344779,0,0,0,0
MKreturn,0,0,0,-0.279834965269317,0,0,0,0,0,0,0,0,0,0,0,0.031475563558563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873972563557186,0,0,-0.0164959740416006,0.757674802883342,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730044496719855,-0.0114931457522799,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000428730311168938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092897879834231,0,-0.00758213309625514,0,0,0,0.00944934850030545,-0.0169816415288092,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147023567750394,-0.0144034522317681,0,0,0,0,0,0
